Date (GMT+1);Non-Renewable;Renewable;Day Ahead Auction (DK1);Day Ahead Auction (DK2)
2024-03-17T02:00+01:00;657.465;2292.215;55.83;29.11
2024-03-17T03:00+01:00;610.755;2132.405;57.47;30.3
2024-03-17T04:00+01:00;715.595;1900.505;58.16;35.05
2024-03-17T05:00+01:00;871.715;1736.855;59.9;38.47
2024-03-17T06:00+01:00;888.12;1592.14;60.1;54.53
2024-03-17T07:00+01:00;787.085;1909.965;56.6;56.6
2024-03-17T08:00+01:00;774.185;2505.045;50.58;50.58
2024-03-17T09:00+01:00;800.185;3314.365;47.15;47.15
2024-03-17T10:00+01:00;778.565;3753.415;45.4;45.4
2024-03-17T11:00+01:00;762.67;3821.62;45.91;45.91
2024-03-17T12:00+01:00;742.675;4021.825;41.81;41.81
2024-03-17T13:00+01:00;724.46;4097.68;40.15;40.15
2024-03-17T14:00+01:00;738.62;3733.04;48.06;48.06
2024-03-17T15:00+01:00;841.875;3210.015;56.12;56.12
2024-03-17T16:00+01:00;1202.78;2774.75;71.76;71.76
2024-03-17T17:00+01:00;1364.025;2617.495;82.86;82.86
2024-03-17T18:00+01:00;1411.565;2575.535;94.11;94.31
2024-03-17T19:00+01:00;1355.385;2832.525;88.29;88.29
2024-03-17T20:00+01:00;1224.685;3047.605;62.84;75.08
2024-03-17T21:00+01:00;1051.81;3161.77;59.45;59.45
2024-03-17T22:00+01:00;1012.53;3315.97;57.05;57.05
2024-03-17T23:00+01:00;995.545;3429.875;55.95;55.95
2024-03-18T00:00+01:00;989.125;3462.485;56.18;56.18
2024-03-18T01:00+01:00;997.445;3643.565;55.96;55.96
2024-03-18T02:00+01:00;961.555;3749.395;55.82;55.82
2024-03-18T03:00+01:00;952.62;3800.56;55.68;55.68
2024-03-18T04:00+01:00;956.045;3767.585;55.86;55.86
2024-03-18T05:00+01:00;982.965;3851.525;57.26;57.26
2024-03-18T06:00+01:00;1120.96;4032.72;59.38;84.25
2024-03-18T07:00+01:00;1285.22;4255;68.96;97.71
2024-03-18T08:00+01:00;1327.19;4476.81;94.16;94.16
2024-03-18T09:00+01:00;1243.615;4657.135;80.81;80.81
2024-03-18T10:00+01:00;1189.18;4930.54;72.02;72.02
2024-03-18T11:00+01:00;1130.425;5055.495;65.04;65.04
2024-03-18T12:00+01:00;1129.03;4505.09;62.95;62.95
2024-03-18T13:00+01:00;1121.7;5117.78;60.73;66.66
2024-03-18T14:00+01:00;1058.09;4948.49;57.75;67.28
2024-03-18T15:00+01:00;1139.965;4699.225;65;71.63
2024-03-18T16:00+01:00;1305.98;4380.84;68.38;77.08
2024-03-18T17:00+01:00;1358.285;4186.545;69.09;107.65
2024-03-18T18:00+01:00;1408.97;3915.12;74.46;142.51
2024-03-18T19:00+01:00;1471.485;4000.385;95.16;126.48
2024-03-18T20:00+01:00;1486.845;4078.535;97.88;101.23
2024-03-18T21:00+01:00;1430.68;4087.2;79.74;79.74
2024-03-18T22:00+01:00;1318.45;4152.12;71.2;76.5
2024-03-18T23:00+01:00;1143.72;4120.61;56.99;72.66
2024-03-19T00:00+01:00;986.215;4057.655;56.71;70.27
2024-03-19T01:00+01:00;912.095;4009.355;55.67;69.53
2024-03-19T02:00+01:00;908.68;3868.14;56.66;69.93
2024-03-19T03:00+01:00;888.325;3712.605;51.53;69.84
2024-03-19T04:00+01:00;916.41;3623.02;53.4;56.86
2024-03-19T05:00+01:00;1032.4;3729.43;56.59;69.31
2024-03-19T06:00+01:00;1080.465;3795.205;60.85;87.35
2024-03-19T07:00+01:00;1333.095;4025.285;91.04;110.47
2024-03-19T08:00+01:00;1291.48;4408.58;95.87;95.87
2024-03-19T09:00+01:00;934.71;4742.57;72.02;72.02
2024-03-19T10:00+01:00;821.04;4916.74;64.15;64.15
2024-03-19T11:00+01:00;768.725;5052.165;57.41;57.41
2024-03-19T12:00+01:00;755.3;4778.99;54.47;54.47
2024-03-19T13:00+01:00;730.665;4497.625;54.96;55.36
2024-03-19T14:00+01:00;771.515;4300.875;56.24;59.03
2024-03-19T15:00+01:00;890.075;4132.555;62.3;68.37
2024-03-19T16:00+01:00;1100.12;3861.89;65.26;71.93
2024-03-19T17:00+01:00;1241.245;3950.765;90.7;101.46
2024-03-19T18:00+01:00;1324.18;3906.6;112.45;128.27
2024-03-19T19:00+01:00;1387.31;3857.61;125.26;125.87
2024-03-19T20:00+01:00;1296.9;3631.26;107.36;107.36
2024-03-19T21:00+01:00;1203.665;3387.575;86.88;86.88
2024-03-19T22:00+01:00;920.395;3132.245;81.5;81.5
2024-03-19T23:00+01:00;757.475;2807.545;76.1;76.1
2024-03-20T00:00+01:00;723.92;2464.78;76.01;76.01
2024-03-20T01:00+01:00;693.355;2102.745;73.4;73.4
2024-03-20T02:00+01:00;695.7;1844.41;74.9;74.9
2024-03-20T03:00+01:00;706.405;1687.245;75.7;75.7
2024-03-20T04:00+01:00;706.255;1520.535;76.36;76.36
2024-03-20T05:00+01:00;828.295;1544.045;80.9;80.9
2024-03-20T06:00+01:00;1055.315;1474.525;116;116
2024-03-20T07:00+01:00;1071.68;1454.22;116.24;116.24
2024-03-20T08:00+01:00;1050.845;1498.615;98.33;98.33
2024-03-20T09:00+01:00;903.03;1555.48;70.63;70.63
2024-03-20T10:00+01:00;766.405;1776.405;66;66
2024-03-20T11:00+01:00;695.15;1947.59;65.39;65.39
2024-03-20T12:00+01:00;671.66;2202.55;61.43;61.43
2024-03-20T13:00+01:00;663.25;2369.76;63.95;63.95
2024-03-20T14:00+01:00;656.33;2281.33;64.35;64.35
2024-03-20T15:00+01:00;788.595;2008.375;70.78;70.78
2024-03-20T16:00+01:00;988.195;1699.165;87.07;87.07
2024-03-20T17:00+01:00;1159.295;1333.745;119.68;119.68
2024-03-20T18:00+01:00;1214.175;1254.165;168.54;168.54
2024-03-20T19:00+01:00;1234.945;1277.375;159.05;159.05
2024-03-20T20:00+01:00;1181.44;1365.38;124.95;124.95
2024-03-20T21:00+01:00;1089.77;1510.82;106.52;106.52
2024-03-20T22:00+01:00;1017.935;1706.735;96.07;96.07
2024-03-20T23:00+01:00;762.285;1957.785;79.98;79.98
2024-03-21T00:00+01:00;684.015;2126.905;76.18;76.18
2024-03-21T01:00+01:00;668.055;2167.025;73.37;73.37
2024-03-21T02:00+01:00;658.56;2268.8;71.55;71.55
2024-03-21T03:00+01:00;645.98;2273.89;69.82;69.82
2024-03-21T04:00+01:00;644.755;2082.305;69.3;69.3
2024-03-21T05:00+01:00;735.22;1808.32;71.74;71.74
2024-03-21T06:00+01:00;932.865;1845.495;81;87.11
2024-03-21T07:00+01:00;1012.995;1869.935;98.21;98.21
2024-03-21T08:00+01:00;1000.91;1709.31;102.29;102.29
2024-03-21T09:00+01:00;777.39;2081.27;80;80
2024-03-21T10:00+01:00;651.635;2355.735;72.41;72.41
2024-03-21T11:00+01:00;538.18;2427.82;68.03;68.03
2024-03-21T12:00+01:00;569.185;2549.605;64.64;64.64
2024-03-21T13:00+01:00;631.21;2527.26;59.96;59.96
2024-03-21T14:00+01:00;628.725;2378.225;65.24;65.24
2024-03-21T15:00+01:00;636.48;2247.86;64.69;64.69
2024-03-21T16:00+01:00;729.875;2212.785;75.27;75.27
2024-03-21T17:00+01:00;963.975;2759.165;100.9;100.9
2024-03-21T18:00+01:00;1099.175;3397.305;127.13;127.13
2024-03-21T19:00+01:00;1103.445;4165.985;120.69;122.85
2024-03-21T20:00+01:00;1055.495;4512.585;93.08;93.08
2024-03-21T21:00+01:00;847.005;4640.385;76.27;77.69
2024-03-21T22:00+01:00;689.345;5061.845;67.3;75.62
2024-03-21T23:00+01:00;619.865;5148.885;56.92;56.92
2024-03-22T00:00+01:00;536.93;5294.75;19.92;37.68
2024-03-22T01:00+01:00;505.535;5397.305;34.26;34.26
2024-03-22T02:00+01:00;506.91;5374.51;32.24;32.24
2024-03-22T03:00+01:00;491.135;5392.415;28.92;28.92
2024-03-22T04:00+01:00;499.315;5296.075;31.92;31.92
2024-03-22T05:00+01:00;497.8;5167.09;39.55;36.94
2024-03-22T06:00+01:00;533.71;5110.5;42.38;42.32
2024-03-22T07:00+01:00;618.62;5271.26;64.02;48.05
2024-03-22T08:00+01:00;658.845;5320.155;64.57;53.23
2024-03-22T09:00+01:00;629.895;5478.245;56.32;56.32
2024-03-22T10:00+01:00;550.03;5942.46;51.81;51.81
2024-03-22T11:00+01:00;524.11;6311.82;49.85;49.85
2024-03-22T12:00+01:00;514.11;6586.23;49.76;49.76
2024-03-22T13:00+01:00;519.96;6972.49;50.26;50.26
2024-03-22T14:00+01:00;525.535;6988.135;48.75;48.75
2024-03-22T15:00+01:00;547.615;6854.165;49.81;49.81
2024-03-22T16:00+01:00;592.985;6408.055;53.42;53.42
2024-03-22T17:00+01:00;628.825;5632.335;63.94;63.94
2024-03-22T18:00+01:00;689.72;4901.62;60.63;60.63
2024-03-22T19:00+01:00;694.805;4636.475;62.17;62.17
2024-03-22T20:00+01:00;710.085;4784.905;61.09;61.09
2024-03-22T21:00+01:00;668.355;4826.575;60.5;60.5
2024-03-22T22:00+01:00;657.215;4748.935;60.12;60.12
2024-03-22T23:00+01:00;566.79;4618.72;54.51;54.51
2024-03-23T00:00+01:00;581.015;4492.115;36.79;36.79
2024-03-23T01:00+01:00;563.955;4233.265;49.68;49.68
2024-03-23T02:00+01:00;574.87;3939;51.01;51.01
2024-03-23T03:00+01:00;573.88;3709.19;49.99;49.99
2024-03-23T04:00+01:00;577.225;3653.855;50.44;50.44
2024-03-23T05:00+01:00;576.91;3564.45;48.82;48.82
2024-03-23T06:00+01:00;596.74;3528.18;47.87;47.87
2024-03-23T07:00+01:00;564.13;3928.89;43.48;43.48
2024-03-23T08:00+01:00;538.055;4531.015;37.72;37.72
2024-03-23T09:00+01:00;452.565;5252.835;13.2;23.93
2024-03-23T10:00+01:00;433.35;5672.83;0.02;2.01
2024-03-23T11:00+01:00;359;5865.99;-0.05;1.53
2024-03-23T12:00+01:00;338.435;5873.265;-1.94;0.71
2024-03-23T13:00+01:00;340.14;5387.42;-2.74;0.01
2024-03-23T14:00+01:00;351.91;5216.19;-2.71;0.01
2024-03-23T15:00+01:00;358.78;5557.38;-1.46;2.02
2024-03-23T16:00+01:00;454.32;5408.08;0.07;14.78
2024-03-23T17:00+01:00;609.615;5130.605;47.8;48.29
2024-03-23T18:00+01:00;633.685;4598.355;55.37;54.89
2024-03-23T19:00+01:00;647.1;4573.87;58.64;58.64
2024-03-23T20:00+01:00;647.755;4579.335;52.94;51.81
2024-03-23T21:00+01:00;614.265;4566.635;45.84;46.97
2024-03-23T22:00+01:00;550.425;4479.085;40.28;40.28
2024-03-23T23:00+01:00;468.64;4192.13;28.39;28.39
2024-03-24T00:00+01:00;453.95;4062.7;32.1;36.26
2024-03-24T01:00+01:00;449.69;3861.84;13.28;33.87
2024-03-24T02:00+01:00;453.32;3579.21;10.13;33.37
2024-03-24T03:00+01:00;455.47;3260.74;17;33.54
2024-03-24T04:00+01:00;444.885;3105.095;19.92;19.92
2024-03-24T05:00+01:00;443.42;3048.63;26.82;26.82
2024-03-24T06:00+01:00;441.915;2819.445;24.9;24.9
2024-03-24T07:00+01:00;470.92;2722;36.15;36.15
2024-03-24T08:00+01:00;490.715;2646.275;40.71;41.92
2024-03-24T09:00+01:00;497.28;2719.05;43.78;45.09
2024-03-24T10:00+01:00;507.465;2663.765;42.07;46.25
2024-03-24T11:00+01:00;538.225;2652.435;48.23;48.23
2024-03-24T12:00+01:00;560.805;2528.855;49.63;49.63
2024-03-24T13:00+01:00;565.66;2494.03;48.31;49.24
2024-03-24T14:00+01:00;564.795;2611.695;49.04;49.53
2024-03-24T15:00+01:00;548.48;2654.87;51.23;51.23
2024-03-24T16:00+01:00;558.435;2437.605;52.72;54.9
2024-03-24T17:00+01:00;594.82;2243.52;59.4;59.4
2024-03-24T18:00+01:00;657.275;2111.075;75;75
2024-03-24T19:00+01:00;652.47;2161.89;74.9;74.9
2024-03-24T20:00+01:00;640.925;2025.855;66.9;66.9
2024-03-24T21:00+01:00;619.245;1873.515;64.77;64.77
2024-03-24T22:00+01:00;610.88;1463.61;64.27;64.27
2024-03-24T23:00+01:00;602.795;1241.635;62.97;62.97
2024-03-25T00:00+01:00;611.97;1152.38;62.51;62.51
2024-03-25T01:00+01:00;627.06;1163.01;62.29;62.29
2024-03-25T02:00+01:00;618.68;1061.63;62.48;62.48
2024-03-25T03:00+01:00;613.985;1011.155;64.51;64.51
2024-03-25T04:00+01:00;623.825;1106.405;66.96;66.96
2024-03-25T05:00+01:00;699.305;1272.115;77.14;77.14
2024-03-25T06:00+01:00;994.135;1341.105;88.43;88.43
2024-03-25T07:00+01:00;1058.02;1646.87;113.87;113.87
2024-03-25T08:00+01:00;1078.005;1928.295;99.68;99.68
2024-03-25T09:00+01:00;895.86;2228.9;77.43;77.43
2024-03-25T10:00+01:00;745.93;2416.22;70.05;70.05
2024-03-25T11:00+01:00;739.535;2439.625;63.66;63.66
2024-03-25T12:00+01:00;777.61;2570.73;61.85;61.85
2024-03-25T13:00+01:00;757.89;2522.67;63.22;63.22
2024-03-25T14:00+01:00;846.25;2487.41;64.52;64.52
2024-03-25T15:00+01:00;906.925;2405.125;73.97;73.97
2024-03-25T16:00+01:00;1034.235;2114.985;81.05;81.05
2024-03-25T17:00+01:00;1353.82;1734.14;111.88;111.88
2024-03-25T18:00+01:00;1392.235;1437.375;174.7;174.7
2024-03-25T19:00+01:00;1458.925;1291.395;149.75;149.75
2024-03-25T20:00+01:00;1495.53;1193.58;102.73;102.73
2024-03-25T21:00+01:00;1124.68;1161.87;82.39;82.39
2024-03-25T22:00+01:00;1002.04;1117.77;79.56;79.56
2024-03-25T23:00+01:00;911.33;1074.64;74.74;74.74
2024-03-26T00:00+01:00;870.495;937.505;79.9;79.9
2024-03-26T01:00+01:00;868.97;797.01;73.3;73.3
2024-03-26T02:00+01:00;851.32;783.91;68.91;68.91
2024-03-26T03:00+01:00;847.62;809.54;67.98;67.98
2024-03-26T04:00+01:00;912.95;953.6;70.07;70.07
2024-03-26T05:00+01:00;959.095;1118.915;72.28;72.28
2024-03-26T06:00+01:00;1046;1312.54;80.38;80.38
2024-03-26T07:00+01:00;1016.4;1654.66;79.2;79.2
2024-03-26T08:00+01:00;957.65;2090.84;72.1;72.1
2024-03-26T09:00+01:00;896.99;2745.1;62;59.91
2024-03-26T10:00+01:00;688.02;3638.57;49.5;54.85
2024-03-26T11:00+01:00;622.355;4402.795;49.35;52.22
2024-03-26T12:00+01:00;647.235;4789.565;48.47;49.92
2024-03-26T13:00+01:00;670.16;5135.72;45.94;47.99
2024-03-26T14:00+01:00;680.97;5388.95;37.1;49.56
2024-03-26T15:00+01:00;741.915;5570.295;51.93;55.14
2024-03-26T16:00+01:00;871.56;5543.58;66.9;63.69
2024-03-26T17:00+01:00;935.58;4940.15;66.59;66.59
2024-03-26T18:00+01:00;913.95;4464.68;63.43;63.43
2024-03-26T19:00+01:00;893.46;4422.14;61.64;61.64
2024-03-26T20:00+01:00;830.345;4335.755;58.36;58.36
2024-03-26T21:00+01:00;781.625;4140.965;58.01;58.01
2024-03-26T22:00+01:00;757.1;3872.66;56.65;56.65
2024-03-26T23:00+01:00;732.665;3659.925;55.17;55.17
2024-03-27T00:00+01:00;672.31;3563.43;56.09;56.09
2024-03-27T01:00+01:00;648.375;3407.405;56.91;56.91
2024-03-27T02:00+01:00;636.85;3263.91;57.1;57.1
2024-03-27T03:00+01:00;598.7;3238.49;53.86;53.86
2024-03-27T04:00+01:00;598.37;3338.89;52.95;52.95
2024-03-27T05:00+01:00;621.265;3476.015;54.14;54.14
2024-03-27T06:00+01:00;715.195;3467.835;56.89;56.89
2024-03-27T07:00+01:00;725.435;3689.745;62.37;62.37
2024-03-27T08:00+01:00;689.225;3718.225;61.5;61.5
2024-03-27T09:00+01:00;932.495;3629.395;61.26;61.26
2024-03-27T10:00+01:00;744.27;3837.14;62.86;62.86
2024-03-27T11:00+01:00;608.18;4071.57;57.13;57.13
2024-03-27T12:00+01:00;589.99;4298.03;57.66;57.66
2024-03-27T13:00+01:00;590.23;4150.79;59.54;59.54
2024-03-27T14:00+01:00;633.575;3585.755;61.45;61.45
2024-03-27T15:00+01:00;1016.79;3106.4;62.2;62.2
2024-03-27T16:00+01:00;822.86;2580.63;76;76
2024-03-27T17:00+01:00;1018.88;2069.19;94.44;94.44
2024-03-27T18:00+01:00;1180.31;1829.87;120.42;120.42
2024-03-27T19:00+01:00;1237.28;1696.58;116.88;116.88
2024-03-27T20:00+01:00;1244.595;1646.155;97.6;97.6
2024-03-27T21:00+01:00;1159.16;1501.5;84.25;84.25
2024-03-27T22:00+01:00;1087.74;1237.91;83.02;83.02
2024-03-27T23:00+01:00;817.21;1070.67;74.47;74.47
2024-03-28T00:00+01:00;644.005;1110.735;79.09;79.09
2024-03-28T01:00+01:00;607.655;1197.355;72.6;72.6
2024-03-28T02:00+01:00;561.405;1162.595;65.24;65.24
2024-03-28T03:00+01:00;550.19;1222.74;58.1;58.1
2024-03-28T04:00+01:00;548.285;1310.435;57.4;57.4
2024-03-28T05:00+01:00;585.065;1401.175;57.52;57.52
2024-03-28T06:00+01:00;619.87;1554.81;60.01;60.01
2024-03-28T07:00+01:00;679.12;1992.43;76.05;76.05
2024-03-28T08:00+01:00;678.47;2376.31;80.92;80.92
2024-03-28T09:00+01:00;636.735;2504.435;63.24;63.24
2024-03-28T10:00+01:00;507.705;2352.325;47.07;46.16
2024-03-28T11:00+01:00;473.04;2049.52;37.82;37.91
2024-03-28T12:00+01:00;677.15;2327.58;32.91;32.91
2024-03-28T13:00+01:00;900.465;2469.585;30.29;30.29
2024-03-28T14:00+01:00;925;2748.77;29.47;29.47
2024-03-28T15:00+01:00;759.38;3071.5;24.67;24.67
2024-03-28T16:00+01:00;562.85;3672.19;33.17;34.99
2024-03-28T17:00+01:00;673.845;4108.665;52.72;44.33
2024-03-28T18:00+01:00;770.395;4198.785;63.68;63.68
2024-03-28T19:00+01:00;732.895;4559.785;62.17;62.17
2024-03-28T20:00+01:00;721.515;4636.265;54.84;38.92
2024-03-28T21:00+01:00;663.195;4457.085;51.83;36.1
2024-03-28T22:00+01:00;556.745;4006.745;33.05;31.12
2024-03-28T23:00+01:00;495.365;3964.135;25;24.08
2024-03-29T00:00+01:00;474.72;4077.63;20.6;20.6
2024-03-29T01:00+01:00;419.965;3867.085;18.83;18.38
2024-03-29T02:00+01:00;424.8;3690.95;12.43;12.13
2024-03-29T03:00+01:00;441.335;3874.695;10.24;9.99
2024-03-29T04:00+01:00;436.315;4026.665;12.59;12.01
2024-03-29T05:00+01:00;442.6;4349.64;14.32;12.77
2024-03-29T06:00+01:00;431.01;4705.49;22.02;21.49
2024-03-29T07:00+01:00;423.415;5202.185;22.39;22.39
2024-03-29T08:00+01:00;416.99;5602.15;15.94;15.94
2024-03-29T09:00+01:00;394.685;6030.075;13.28;13.28
2024-03-29T10:00+01:00;387.05;6102.07;16.88;16.88
2024-03-29T11:00+01:00;363.105;6038.245;18.83;18.83
2024-03-29T12:00+01:00;378.57;5605.67;13;13
2024-03-29T13:00+01:00;379.59;5022.87;9.86;9.86
2024-03-29T14:00+01:00;403.78;4430.65;13.44;13.44
2024-03-29T15:00+01:00;490.65;4104.88;21.58;26.19
2024-03-29T16:00+01:00;570.3;3494.16;49.5;44.89
2024-03-29T17:00+01:00;690.21;3008.13;79.93;79.93
2024-03-29T18:00+01:00;890.94;2271.04;101.97;101.97
2024-03-29T19:00+01:00;1094.415;1991.425;105.45;105.45
2024-03-29T20:00+01:00;1037.53;1791.36;87.4;87.4
2024-03-29T21:00+01:00;825.16;1698.15;79.93;79.93
2024-03-29T22:00+01:00;770.595;1850.805;75.89;75.89
2024-03-29T23:00+01:00;805.95;2085.66;70;70
2024-03-30T00:00+01:00;595.86;2256.47;69.3;69.3
2024-03-30T01:00+01:00;553.23;2219.23;58.16;58.16
2024-03-30T02:00+01:00;565.275;2256.025;58.88;58.88
2024-03-30T03:00+01:00;562.795;2376.025;58.95;58.95
2024-03-30T04:00+01:00;555.225;2383.645;59.23;59.23
2024-03-30T05:00+01:00;524.08;2288.16;65.05;65.05
2024-03-30T06:00+01:00;537.445;2392.275;58.57;58.57
2024-03-30T07:00+01:00;566.47;2705.67;47.79;47.79
2024-03-30T08:00+01:00;523.435;3191.395;45.23;45.23
2024-03-30T09:00+01:00;466.485;3333.725;46.18;41.83
2024-03-30T10:00+01:00;447.65;3223.67;36.07;36.04
2024-03-30T11:00+01:00;459.375;3630.635;25.08;25.08
2024-03-30T12:00+01:00;448.33;3877.26;25.74;25.74
2024-03-30T13:00+01:00;444.68;3947.49;13.15;12.75
2024-03-30T14:00+01:00;443.21;3891.16;15.87;16.26
2024-03-30T15:00+01:00;477.05;4075.72;34.2;35.04
2024-03-30T16:00+01:00;518.27;4257.1;52.52;51.29
2024-03-30T17:00+01:00;675.29;4337.81;77.75;56.66
2024-03-30T18:00+01:00;762.645;4429.575;88.11;88.11
2024-03-30T19:00+01:00;729.01;4106.66;59.31;59.31
2024-03-30T20:00+01:00;729.73;4148.14;59.22;59.22
2024-03-30T21:00+01:00;739.56;3545.13;59.03;59.03
2024-03-30T22:00+01:00;740.02;3039.63;70.83;70.83
2024-03-30T23:00+01:00;718.115;2731.425;65.74;65.74
2024-03-31T00:00+01:00;605.665;2413.165;75.7;75.7
2024-03-31T01:00+01:00;572.565;2188.055;66.71;66.71
2024-03-31T03:00+02:00;552.97;2135.69;64.98;64.98
2024-03-31T04:00+02:00;540.895;1657.205;60.48;60.48
2024-03-31T05:00+02:00;536.235;1443.645;58.74;58.74
2024-03-31T06:00+02:00;537.585;1236.175;64.46;64.46
2024-03-31T07:00+02:00;553.05;1166.86;71.51;71.51
2024-03-31T08:00+02:00;526.37;1321.8;65.03;65.03
2024-03-31T09:00+02:00;488.975;1442.035;50.32;49.31
2024-03-31T10:00+02:00;485.21;1730.15;41.03;42.04
2024-03-31T11:00+02:00;478.445;1929.255;35.37;35.37
2024-03-31T12:00+02:00;492.86;1810.9;35.46;35.46
2024-03-31T13:00+02:00;515.03;1625.26;33.1;33.1
2024-03-31T14:00+02:00;527.3;1418.17;30.68;30.68
2024-03-31T15:00+02:00;484.265;1460.525;32.6;32.6
2024-03-31T16:00+02:00;509.055;1613.205;41.07;41.07
2024-03-31T17:00+02:00;669.9;1440.4;66.74;66.74
2024-03-31T18:00+02:00;806.31;1130.87;89.32;89.32
2024-03-31T19:00+02:00;833.77;910.57;117.29;117.29
2024-03-31T20:00+02:00;780.94;977.31;83.72;83.72
2024-03-31T21:00+02:00;756.62;1037;70;70
2024-03-31T22:00+02:00;700.05;970.62;64.51;64.51
2024-03-31T23:00+02:00;666.805;881.365;54.9;54.9
2024-04-01T00:00+02:00;545.475;823.095;49.95;49.95
2024-04-01T01:00+02:00;457.615;757.305;48.98;48.98
2024-04-01T02:00+02:00;390.78;749.01;46.06;46.06
2024-04-01T03:00+02:00;382.09;863.68;43.58;43.58
2024-04-01T04:00+02:00;409.735;959.075;49.4;49.4
2024-04-01T05:00+02:00;427.715;1045.775;52.35;52.35
2024-04-01T06:00+02:00;529.845;1088.995;58.71;58.71
2024-04-01T07:00+02:00;650.8;1211.27;64.49;64.49
2024-04-01T08:00+02:00;643.245;1490.425;58.71;58.71
2024-04-01T09:00+02:00;643.05;1771.15;60.89;60.89
2024-04-01T10:00+02:00;585.725;2199.665;54.36;54.36
2024-04-01T11:00+02:00;508.84;2513.35;44.78;30.39
2024-04-01T12:00+02:00;522.18;2562.34;48.75;18.04
2024-04-01T13:00+02:00;490.275;2525.455;35.19;20.05
2024-04-01T14:00+02:00;473.355;2260.355;34.02;10.03
2024-04-01T15:00+02:00;479.03;2205.74;43.68;4.47
2024-04-01T16:00+02:00;505.385;2398.295;44.4;4.12
2024-04-01T17:00+02:00;454.705;2275.415;40.77;13.15
2024-04-01T18:00+02:00;461.765;2212.965;48.86;34.61
2024-04-01T19:00+02:00;496.365;2249.185;50.08;48.53
2024-04-01T20:00+02:00;479.755;2469.815;51.12;49.88
2024-04-01T21:00+02:00;431.23;2630.81;48.99;45.69
2024-04-01T22:00+02:00;426.38;2562.53;41;25.97
2024-04-01T23:00+02:00;427.77;2460.22;29.63;7.47
2024-04-02T00:00+02:00;413.64;2171.7;43.36;7.97
2024-04-02T01:00+02:00;409.18;2306.48;36.33;1.28
2024-04-02T02:00+02:00;396.475;2699.635;16.46;0.61
2024-04-02T03:00+02:00;397.31;2781.01;7.54;0.87
2024-04-02T04:00+02:00;403.63;3135.68;1.94;1.94
2024-04-02T05:00+02:00;407.83;3559.02;7.27;7.27
2024-04-02T06:00+02:00;501.025;3831.805;57.22;57.22
2024-04-02T07:00+02:00;599.66;4111.56;74.36;74.36
2024-04-02T08:00+02:00;612.75;3907.49;68.93;67.28
2024-04-02T09:00+02:00;610.36;4239.9;46.98;46.82
2024-04-02T10:00+02:00;580.735;4152.355;38.29;38.29
2024-04-02T11:00+02:00;581.685;4028.555;39.3;39.3
2024-04-02T12:00+02:00;602.305;3831.145;40.07;39.28
2024-04-02T13:00+02:00;598.075;3802.055;43.63;38.37
2024-04-02T14:00+02:00;582.56;3707.24;33.38;33.38
2024-04-02T15:00+02:00;537.01;3507.79;25.1;25.1
2024-04-02T16:00+02:00;516.73;3143.17;8.83;8.83
2024-04-02T17:00+02:00;605.685;2657.815;41.46;41.2
2024-04-02T18:00+02:00;880.525;2309.395;72.7;72.7
2024-04-02T19:00+02:00;765.905;2097.235;95.39;95.39
2024-04-02T20:00+02:00;903.405;1962.235;94.88;94.88
2024-04-02T21:00+02:00;838.56;1803.24;78.13;78.13
2024-04-02T22:00+02:00;986.575;1817.355;74.86;74.86
2024-04-02T23:00+02:00;850.055;1751.775;70.88;70.88
2024-04-03T00:00+02:00;866.75;1724.71;74.13;74.13
2024-04-03T01:00+02:00;936.065;1661.695;71.75;71.75
2024-04-03T02:00+02:00;913.97;1619.14;70.05;70.05
2024-04-03T03:00+02:00;872.18;1521.19;64.66;64.66
2024-04-03T04:00+02:00;896.395;1468.445;64.89;64.89
2024-04-03T05:00+02:00;920.495;1412.565;68.73;68.73
2024-04-03T06:00+02:00;988.36;1403.8;94.91;94.91
2024-04-03T07:00+02:00;1088.62;1460.78;117.93;117.93
2024-04-03T08:00+02:00;1112.905;1606.905;117.93;117.93
2024-04-03T09:00+02:00;1118.715;2072.975;100.98;100.98
2024-04-03T10:00+02:00;982.535;2325.065;107.35;107.35
2024-04-03T11:00+02:00;983.92;2527.41;90.81;90.81
2024-04-03T12:00+02:00;1015.515;2764.915;82.03;82.03
2024-04-03T13:00+02:00;961.535;3142.605;76.88;76.88
2024-04-03T14:00+02:00;958.71;3433.64;73.04;73.04
2024-04-03T15:00+02:00;890.295;3522.085;58.77;71.32
2024-04-03T16:00+02:00;859.85;3539.47;60.97;74.86
2024-04-03T17:00+02:00;932.51;3393.35;70.31;90.22
2024-04-03T18:00+02:00;1107.095;3437.975;85;108.14
2024-04-03T19:00+02:00;1122.685;3649.445;106.59;120.35
2024-04-03T20:00+02:00;1055.71;4003.86;99.14;99.14
2024-04-03T21:00+02:00;802.85;4346.83;74.71;74.71
2024-04-03T22:00+02:00;687.45;4577.09;61.49;61.49
2024-04-03T23:00+02:00;605.9;4812.46;55.33;55.33
2024-04-04T00:00+02:00;518.625;5096.615;54.52;54.52
2024-04-04T01:00+02:00;485.4;5297.81;52.01;52.01
2024-04-04T02:00+02:00;484.98;5328.99;50.17;50.17
2024-04-04T03:00+02:00;504.555;5179.805;51.57;51.57
2024-04-04T04:00+02:00;512.24;4870.89;51.94;51.94
2024-04-04T05:00+02:00;557.315;4903.305;54.08;54.08
