Date (GMT+1);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (SE1);Day Ahead Auction (SE2);Day Ahead Auction (SE3);Day Ahead Auction (SE4)
2024-02-21T15:00+01:00;6925;1126.53;13503.71;50.64;50.64;50.64;50.64
2024-02-21T16:00+01:00;6923;1166.23;13271.34;52.82;52.82;52.82;59.99
2024-02-21T17:00+01:00;6923;1175.49;13227.72;55.74;55.74;55.74;67.96
2024-02-21T18:00+01:00;6924;1214.99;13047.08;54.85;54.85;54.85;66.93
2024-02-21T19:00+01:00;6922;1202.56;12989.2;52.68;52.68;52.68;59.92
2024-02-21T20:00+01:00;6923;1183.29;12818.91;46.03;46.03;46.03;50.86
2024-02-21T21:00+01:00;6922;1136.63;12745.41;41.14;41.14;41.14;44.88
2024-02-21T22:00+01:00;6923;956.54;12766.6;39.37;39.37;39.37;40.71
2024-02-21T23:00+01:00;6922;882.1;11908.33;34.38;34.38;34.38;34.38
2024-02-22T00:00+01:00;6922;823.2;11092.82;30.98;30.98;30.98;30.98
2024-02-22T01:00+01:00;6923;809.27;11005.87;27.42;27.42;27.42;27.42
2024-02-22T02:00+01:00;6923;796.59;11612.43;27.07;27.07;27.07;27.07
2024-02-22T03:00+01:00;6922;813.3;12401.77;27.95;27.95;27.95;27.95
2024-02-22T04:00+01:00;6922;837.47;13645.14;30.93;30.93;30.93;30.93
2024-02-22T05:00+01:00;6920;866.39;14538.92;29.33;29.33;29.33;29.33
2024-02-22T06:00+01:00;6919;1047.28;15894.94;33.85;33.85;33.85;59.93
2024-02-22T07:00+01:00;6918;1207.81;16783.78;34.45;34.45;56.96;74.7
2024-02-22T08:00+01:00;6918;1194.25;16796.86;34.64;34.64;64.99;79.94
2024-02-22T09:00+01:00;6919;1234.81;16900.77;34.72;34.72;64.99;64.99
2024-02-22T10:00+01:00;6921;1208.04;16689.38;35.27;35.27;59.97;59.97
2024-02-22T11:00+01:00;6921;1203.7;16395.88;36.51;36.51;64.99;64.99
2024-02-22T12:00+01:00;6920;1178.28;15979.99;36.25;36.25;52.3;59.57
2024-02-22T13:00+01:00;6919;1112.02;15788.49;35.32;35.32;35.32;57.47
2024-02-22T14:00+01:00;6919;1149.29;15722;34.94;34.94;34.94;56.4
2024-02-22T15:00+01:00;6919;1173.11;15358.95;34.45;34.45;34.45;63.2
2024-02-22T16:00+01:00;6920;1173.47;15076.71;34.12;34.12;34.12;61.73
2024-02-22T17:00+01:00;6917;1166.37;15040.37;34.14;34.14;34.14;60.27
2024-02-22T18:00+01:00;6915;1123.95;14886.45;33.82;33.82;33.82;58.47
2024-02-22T19:00+01:00;6915;1035.41;14614.83;31.24;31.24;31.24;51.16
2024-02-22T20:00+01:00;6916;925.74;14191.52;30.02;30.02;30.02;41.43
2024-02-22T21:00+01:00;6916;813.48;13045;24.44;24.44;24.44;24.44
2024-02-22T22:00+01:00;6780;691.09;12525.81;12.06;12.06;12.06;12.06
2024-02-22T23:00+01:00;6934;612.4;12092.88;1.95;1.95;1.95;1.95
2024-02-23T00:00+01:00;6373;553.8;11968;1.6;1.6;1.6;1.6
2024-02-23T01:00+01:00;6373;551.93;12065.29;1.04;1.04;1.04;1.04
2024-02-23T02:00+01:00;6373;548.04;12514.45;0.35;0.35;0.35;0.35
2024-02-23T03:00+01:00;6371;551.21;12705.99;0;0;0;0
2024-02-23T04:00+01:00;6369;549.11;12830.36;0;0;0;0
2024-02-23T05:00+01:00;6369;562.97;13718.95;0;0;0;0
2024-02-23T06:00+01:00;6370;585.57;14977.75;2.61;2.61;2.61;2.61
2024-02-23T07:00+01:00;6369;619.51;15966.55;14.36;14.36;14.36;14.36
2024-02-23T08:00+01:00;6369;621.87;15712.54;14.68;14.68;14.68;14.68
2024-02-23T09:00+01:00;6364;599.34;15673.94;12.44;12.44;12.44;12.44
2024-02-23T10:00+01:00;6359;564.49;15897.82;5;5;5;5
2024-02-23T11:00+01:00;6357;581.02;15875.24;4.92;4.92;4.92;4.92
2024-02-23T12:00+01:00;6360;588.01;15434.63;6.64;6.64;6.64;6.64
2024-02-23T13:00+01:00;6360;587.38;14861.56;3.48;3.48;3.48;3.48
2024-02-23T14:00+01:00;6361;580.78;15272.59;0.19;0.19;0.19;0.19
2024-02-23T15:00+01:00;6363;565.68;15228.24;0.01;0.01;0.01;0.01
2024-02-23T16:00+01:00;6362;540.14;15552.51;2.4;2.4;2.4;2.4
2024-02-23T17:00+01:00;6365;526.76;16169.36;6;6;6;6
2024-02-23T18:00+01:00;6364;523.61;16283.65;5.37;5.37;5.37;5.37
2024-02-23T19:00+01:00;6363;530.3;15931.62;1.98;1.98;1.98;1.98
2024-02-23T20:00+01:00;6363;526.81;15454.55;0;0;0;0
2024-02-23T21:00+01:00;6364;548.42;15388.87;-0.09;-0.09;-0.09;-0.09
2024-02-23T22:00+01:00;6365;547.84;14970.01;-0.15;-0.15;-0.15;-0.15
2024-02-23T23:00+01:00;6367;552.84;14566.07;-0.98;-0.98;-0.98;-0.98
2024-02-24T00:00+01:00;6491;546;14645.97;0;0;0;0
2024-02-24T01:00+01:00;6623;544.99;14158.2;0;0;0;0
2024-02-24T02:00+01:00;6636;527.97;13752.73;0.01;0.01;0.01;0.01
2024-02-24T03:00+01:00;6636;523.64;13642.44;3.42;3.42;3.42;3.42
2024-02-24T04:00+01:00;6636;556.82;13606.83;6.45;6.45;6.45;6.45
2024-02-24T05:00+01:00;6688;566.9;13435.1;14.18;14.18;14.18;14.18
2024-02-24T06:00+01:00;6763;538.43;13652.93;15.32;15.32;15.32;15.32
2024-02-24T07:00+01:00;6799;608.52;13660.81;18.34;18.34;21.37;21.37
2024-02-24T08:00+01:00;6809;767.84;13816.65;20.4;20.4;35.97;35.97
2024-02-24T09:00+01:00;6810;868.28;14038.72;24.41;24.41;45.47;45.47
2024-02-24T10:00+01:00;6809;946.34;14335.92;27.32;27.32;47.98;47.98
2024-02-24T11:00+01:00;6811;992.94;14340.9;28.52;28.52;42.91;42.91
2024-02-24T12:00+01:00;6818;992.26;13830.7;30.09;30.09;30.09;30.09
2024-02-24T13:00+01:00;6860;1017.48;13608.64;30.45;30.45;30.45;30.45
2024-02-24T14:00+01:00;6859;1016.66;13384.7;31.04;31.04;31.04;31.04
2024-02-24T15:00+01:00;6859;1013.22;13355.72;33.43;33.43;33.9;33.9
2024-02-24T16:00+01:00;6898;1057.18;13704.5;34.62;34.62;51.7;51.7
2024-02-24T17:00+01:00;6911;1078.11;14091.4;36.14;36.14;56.58;56.58
2024-02-24T18:00+01:00;6910;1090.85;14512.71;37.13;37.13;72.83;72.83
2024-02-24T19:00+01:00;6914;1016.13;14722.17;38.08;38.08;49.55;49.55
2024-02-24T20:00+01:00;6915;982.71;14979.81;38.08;38.08;38.6;38.6
2024-02-24T21:00+01:00;6916;973.42;15059.01;38.35;38.35;41.87;41.87
2024-02-24T22:00+01:00;6913;944.17;14926.68;38.02;38.02;40.54;40.54
2024-02-24T23:00+01:00;6914;837.27;14644.38;36.58;36.58;36.58;36.58
2024-02-25T00:00+01:00;6915;534.24;13069.3;33.35;33.35;33.35;33.35
2024-02-25T01:00+01:00;6916;526.8;12889.44;33.51;33.51;33.51;33.51
2024-02-25T02:00+01:00;6917;497.97;12812.03;31.74;31.74;31.74;31.74
2024-02-25T03:00+01:00;6917;494.55;12513.25;31.27;31.27;31.27;31.27
2024-02-25T04:00+01:00;6916;483.66;12317.26;30.88;30.88;30.88;30.88
2024-02-25T05:00+01:00;6914;477.25;12307.85;30.51;30.51;30.51;30.51
2024-02-25T06:00+01:00;6912;472.96;12712.51;30.72;30.72;30.72;30.72
2024-02-25T07:00+01:00;6908;495.69;12744.72;30.87;30.87;30.87;30.87
2024-02-25T08:00+01:00;6910;556.9;12686.16;33.76;33.76;33.76;33.76
2024-02-25T09:00+01:00;6915;604.66;12718.51;35.08;35.08;35.08;35.08
2024-02-25T10:00+01:00;6914;598.77;12413.68;35.2;35.2;35.2;35.2
2024-02-25T11:00+01:00;6913;633.42;12179.04;34.17;34.17;34.17;34.17
2024-02-25T12:00+01:00;6916;638.84;11595.45;30.41;30.41;30.41;30.41
2024-02-25T13:00+01:00;6915;617.36;10924.65;30.11;30.11;30.11;30.11
2024-02-25T14:00+01:00;6915;633.53;10998.15;30.02;30.02;30.02;30.02
2024-02-25T15:00+01:00;6914;632.03;11380.21;30.67;30.67;30.67;30.67
2024-02-25T16:00+01:00;6914;639.99;12165.47;31.5;31.5;46.51;46.51
2024-02-25T17:00+01:00;6914;618.14;12591.58;31.67;31.67;79.64;80.21
2024-02-25T18:00+01:00;6913;633.02;12892.62;31.44;31.44;90.79;91.45
2024-02-25T19:00+01:00;6917;619.84;12736.29;30.8;30.8;73.17;77.28
2024-02-25T20:00+01:00;6916;589.09;12592.06;30.6;30.6;63.65;63.65
2024-02-25T21:00+01:00;6916;571.87;12602.54;31;31;43.62;43.62
2024-02-25T22:00+01:00;6916;485.08;12537.42;30.74;30.74;39.17;39.17
2024-02-25T23:00+01:00;6916;437.3;12176.39;30.01;30.01;30.01;30.01
2024-02-26T00:00+01:00;6917;678.93;11971.82;26.53;26.53;26.53;56.45
2024-02-26T01:00+01:00;6915;694.32;11899.7;26.99;26.99;26.99;55.45
2024-02-26T02:00+01:00;6913;687.3;11943.75;27.76;27.76;27.76;54.36
2024-02-26T03:00+01:00;6915;707.32;12053.53;28.8;28.8;28.8;50.56
2024-02-26T04:00+01:00;6917;774.66;12363.71;30.58;30.58;33.92;52.02
2024-02-26T05:00+01:00;6916;921.13;12866.21;34.96;34.96;34.96;56.53
2024-02-26T06:00+01:00;6918;1089.29;13711.62;38.9;38.9;47.56;69.68
2024-02-26T07:00+01:00;6919;1161.29;14164.81;40.26;40.26;65.1;79.61
2024-02-26T08:00+01:00;6920;1200.45;14530.42;44.6;44.6;79.23;81.6
2024-02-26T09:00+01:00;6922;1231.6;14601.12;46.28;46.28;71.54;73.83
2024-02-26T10:00+01:00;6920;1273.84;14399.87;48.8;48.8;64.59;66.65
2024-02-26T11:00+01:00;6919;1269.05;13807.28;53.85;53.85;62.52;65.03
2024-02-26T12:00+01:00;6917;1234.41;13364.29;56.61;56.61;56.61;58.42
2024-02-26T13:00+01:00;6914;1242.88;13079.16;56.33;56.33;56.33;58.19
2024-02-26T14:00+01:00;6913;1226.94;13093.7;56.26;56.26;58.98;61.29
2024-02-26T15:00+01:00;6911;1246.48;13220.74;54.04;54.04;59.35;64.95
2024-02-26T16:00+01:00;6911;1189.15;13456.79;50.02;50.02;62.45;69.96
2024-02-26T17:00+01:00;6915;1209.99;13908.85;46.98;46.98;74.61;77
2024-02-26T18:00+01:00;6914;1219.35;14210.46;46.61;46.61;82.67;85.32
2024-02-26T19:00+01:00;6915;1202.29;14188.97;44.45;44.45;78.5;81.01
2024-02-26T20:00+01:00;6917;1189.48;14048.32;44.34;44.34;69.98;72.21
2024-02-26T21:00+01:00;6916;1175.89;13874.41;44.64;44.64;63.65;65.69
2024-02-26T22:00+01:00;6917;1147.29;13685.64;43.8;43.8;59.95;65.21
2024-02-26T23:00+01:00;6917;1053.31;13035.05;40.38;40.38;58.88;59.3
2024-02-27T00:00+01:00;6916;989.77;12680.84;40.58;40.58;55.83;56.24
2024-02-27T01:00+01:00;6918;995.66;12650.66;40.82;40.82;53.51;56.17
2024-02-27T02:00+01:00;6920;1006.41;12597.08;40.91;40.91;49.92;55.97
2024-02-27T03:00+01:00;6918;1011.32;12574.9;41.59;41.59;50.83;55.51
2024-02-27T04:00+01:00;6917;1009.47;12643.72;41.83;41.83;54.96;55.97
2024-02-27T05:00+01:00;6919;1097.09;12987.53;41.97;41.97;55.68;61.58
2024-02-27T06:00+01:00;6920;1223.23;12861.05;39.81;39.81;60.12;74.31
2024-02-27T07:00+01:00;6920;1366.62;13375.4;39.41;39.41;92.67;95.63
2024-02-27T08:00+01:00;6920;1392.29;13490.58;38.39;38.39;92.81;95.78
2024-02-27T09:00+01:00;6921;1381.97;13958.72;35;35;78.3;80.81
2024-02-27T10:00+01:00;6922;1372.31;14004.07;33.53;33.53;66.58;68.71
2024-02-27T11:00+01:00;6921;1363.02;13704.28;35;35;62.92;64.83
2024-02-27T12:00+01:00;6922;1365.43;13176.22;38.9;38.9;57.42;59.17
2024-02-27T13:00+01:00;6922;1333.62;13222.65;38.67;38.67;57.41;59.16
2024-02-27T14:00+01:00;6921;1312.1;13663.4;36.1;36.1;56.01;64.49
2024-02-27T15:00+01:00;6923;1304.43;14168.57;33.12;33.12;57.01;71.34
2024-02-27T16:00+01:00;6923;1268.16;14411.74;30.91;30.91;59.25;79.82
2024-02-27T17:00+01:00;6923;1211.54;14803.29;30.09;30.09;59.96;98.02
2024-02-27T18:00+01:00;6923;1180.83;14749.21;28.84;28.84;59.96;111.8
2024-02-27T19:00+01:00;6922;1164.95;15173.32;30.27;30.27;58.67;105.17
2024-02-27T20:00+01:00;6921;1116.39;15159.95;30;30;30;84.36
2024-02-27T21:00+01:00;6919;1090.36;15046.71;27.87;27.87;27.87;72.37
2024-02-27T22:00+01:00;6920;976.76;14625.93;24.34;24.34;24.34;68.58
2024-02-27T23:00+01:00;6920;903.21;14138.01;20.36;20.36;20.36;63.41
2024-02-28T00:00+01:00;6919;836.58;13633.17;17.15;17.15;17.15;58.91
2024-02-28T01:00+01:00;6920;830.1;13406.24;16.81;16.81;16.81;57.97
2024-02-28T02:00+01:00;6920;842.38;13306.96;16.56;16.56;16.56;59.87
2024-02-28T03:00+01:00;6918;825.07;13372.88;16.61;16.61;16.61;61.94
2024-02-28T04:00+01:00;6916;823.54;13475.81;17.41;17.41;17.41;62.21
2024-02-28T05:00+01:00;6916;841.84;13643.21;18.54;18.54;18.54;65.82
2024-02-28T06:00+01:00;6915;919.75;14788.77;21.22;21.22;21.22;74.3
2024-02-28T07:00+01:00;6915;995.42;15627.89;25.68;25.68;25.68;97.97
2024-02-28T08:00+01:00;6914;1010.59;15821.67;27.54;27.54;27.54;104.49
2024-02-28T09:00+01:00;6912;1027.39;15902.29;27.42;27.42;27.42;85.46
2024-02-28T10:00+01:00;6911;1007.46;15991.21;26.09;26.09;26.09;73.99
2024-02-28T11:00+01:00;6912;1005.01;15977.25;24.76;24.76;24.76;67.55
2024-02-28T12:00+01:00;6914;1009.53;15787.69;22.37;22.37;22.37;62.39
2024-02-28T13:00+01:00;6913;1045.06;15338.6;21.41;21.41;21.41;59.26
2024-02-28T14:00+01:00;6911;1009.25;14849.3;21.64;21.64;21.64;60.03
2024-02-28T15:00+01:00;6912;997.53;14327.36;22.13;22.13;22.13;68.74
2024-02-28T16:00+01:00;6911;966.87;14338.12;22.4;22.4;22.4;73.16
2024-02-28T17:00+01:00;6910;956.1;14497.95;22.83;22.83;22.83;93.04
2024-02-28T18:00+01:00;6911;941.83;14842.87;22.38;22.38;22.38;91
2024-02-28T19:00+01:00;6913;925.15;14943.18;21.07;21.07;21.07;76.41
2024-02-28T20:00+01:00;6914;900.91;14730.85;21.36;21.36;21.36;63.87
2024-02-28T21:00+01:00;6914;782.79;14263.52;20.61;20.61;20.61;26.76
2024-02-28T22:00+01:00;6913;717.95;13681.59;18.8;18.8;18.8;18.8
2024-02-28T23:00+01:00;6910;716.87;13476.26;16.57;16.57;16.57;16.57
2024-02-29T00:00+01:00;6909;667.52;13823.07;20.65;20.65;20.65;20.65
2024-02-29T01:00+01:00;6909;637.92;13875.32;19.53;19.53;19.53;19.53
2024-02-29T02:00+01:00;6912;612.23;13924.18;18.11;18.11;18.11;18.11
2024-02-29T03:00+01:00;6912;622.62;14150.61;17.29;17.29;17.29;17.29
2024-02-29T04:00+01:00;6913;608.72;14489.76;17.2;17.2;17.2;17.2
2024-02-29T05:00+01:00;6915;637.22;15250.34;18.27;18.27;18.27;18.27
2024-02-29T06:00+01:00;6913;630.63;16371.06;18.89;18.89;18.89;18.89
2024-02-29T07:00+01:00;6917;639.74;17308.11;20.6;20.6;20.6;20.6
2024-02-29T08:00+01:00;6918;623.69;17656.61;20.68;20.68;20.68;20.68
2024-02-29T09:00+01:00;6916;659.19;17802.36;20.04;20.04;20.04;20.04
2024-02-29T10:00+01:00;6917;613.58;17675.62;18.84;18.84;18.84;18.84
2024-02-29T11:00+01:00;6915;645.32;17428.22;16.84;16.84;16.84;16.84
2024-02-29T12:00+01:00;6722;655.18;17238.51;15.07;15.07;15.07;15.07
2024-02-29T13:00+01:00;6631;651.47;16846.55;13.32;13.32;13.32;13.32
2024-02-29T14:00+01:00;6631;620.39;16632.99;11.25;11.25;11.25;11.25
2024-02-29T15:00+01:00;6632;623.92;16595.04;9.23;9.23;9.23;9.23
2024-02-29T16:00+01:00;6633;587.94;16679.03;11.16;11.16;11.16;11.16
2024-02-29T17:00+01:00;6613;558.87;16874.31;12.35;12.35;12.35;12.35
2024-02-29T18:00+01:00;6400;583.52;16659.7;9.74;9.74;9.74;9.74
2024-02-29T19:00+01:00;6342;572.34;16049;6.5;6.5;6.5;6.5
2024-02-29T20:00+01:00;6168;553.85;15645.07;2.86;2.86;2.86;2.86
2024-02-29T21:00+01:00;5993;546.5;15397.45;0.32;0.32;0.32;0.32
2024-02-29T22:00+01:00;5923;524.27;14955.14;0;0;0;0
2024-02-29T23:00+01:00;5801;530.97;14346.53;-0.02;-0.02;-0.02;-0.02
2024-03-01T00:00+01:00;5794;494.83;14000.74;6.2;6.2;6.2;6.2
2024-03-01T01:00+01:00;5795;494.19;13518.54;8.64;8.64;8.64;8.64
2024-03-01T02:00+01:00;5801;494.94;13341.42;11;11;11;11
2024-03-01T03:00+01:00;5802;512.66;13135.43;13;13;13;13
2024-03-01T04:00+01:00;5801;518.62;13205.25;14.33;14.33;14.33;14.33
2024-03-01T05:00+01:00;5801;540.27;13852.11;20.46;20.46;20.46;20.46
2024-03-01T06:00+01:00;5801;697.13;14685.09;23;23;23;23
2024-03-01T07:00+01:00;5799;804.73;15129.34;25.97;25.97;25.97;25.97
2024-03-01T08:00+01:00;5801;872.41;15376.77;27.99;27.99;36.39;36.39
2024-03-01T09:00+01:00;5799;874.58;15490.41;30.02;30.02;37.25;37.25
2024-03-01T10:00+01:00;5798;891.03;15265.8;29.78;29.78;58.2;58.2
2024-03-01T11:00+01:00;5809;889.21;15187.31;30;30;54.61;54.61
2024-03-01T12:00+01:00;5824;871.8;14969.57;30.98;30.98;34.71;34.71
2024-03-01T13:00+01:00;5824;874.9;14912.11;30.97;30.97;30.97;30.97
2024-03-01T14:00+01:00;5823;874.01;14956.25;29.65;29.65;29.95;29.95
2024-03-01T15:00+01:00;5826;896.72;14992.82;28;28;40.01;40.01
2024-03-01T16:00+01:00;5833;914.31;15186.71;25.99;25.99;45.98;77.05
2024-03-01T17:00+01:00;5832;946.57;15326.17;26.71;26.71;63.11;87.26
2024-03-01T18:00+01:00;5833;928.09;15141.74;29.46;29.46;59.69;91.49
2024-03-01T19:00+01:00;5833;873.85;14599.7;29.1;29.1;29.1;85.1
2024-03-01T20:00+01:00;5833;811.83;13780.42;26.58;26.58;26.58;30.04
2024-03-01T21:00+01:00;5830;782.45;13039.01;26.39;26.39;26.39;26.39
2024-03-01T22:00+01:00;5830;765.18;12440.96;26.78;26.78;26.78;26.78
2024-03-01T23:00+01:00;5831;752.82;11918.5;25.95;25.95;25.95;25.95
2024-03-02T00:00+01:00;5832;800.3;11142.46;31.17;31.17;31.17;31.17
2024-03-02T01:00+01:00;5832;801.58;10970.58;33.1;33.1;33.1;33.1
2024-03-02T02:00+01:00;5832;809.95;10965.34;34.68;34.68;34.68;34.68
2024-03-02T03:00+01:00;5832;813.65;11022.33;35.43;35.43;35.43;35.43
2024-03-02T04:00+01:00;5833;828.86;11051.72;36.94;36.94;36.94;36.94
2024-03-02T05:00+01:00;5832;835.27;11193.57;37.95;37.95;37.95;37.95
2024-03-02T06:00+01:00;5833;857.13;11118.12;36.45;36.45;36.45;36.45
2024-03-02T07:00+01:00;5833;870.48;11577.1;37.89;37.89;37.89;37.89
2024-03-02T08:00+01:00;5832;899.34;12313.53;39.93;39.93;39.93;39.93
2024-03-02T09:00+01:00;5832;934.17;12953.07;42.09;42.09;42.09;42.09
2024-03-02T10:00+01:00;5833;942.74;13210.53;41.43;41.43;41.43;41.43
2024-03-02T11:00+01:00;5832;961.04;13440.77;43.1;43.1;43.1;43.1
2024-03-02T12:00+01:00;5832;1043.67;13366.5;43.72;43.72;43.72;43.72
2024-03-02T13:00+01:00;5832;990.22;13529.43;47.93;47.93;47.93;47.93
2024-03-02T14:00+01:00;5832;975.09;13524.23;49.35;49.35;49.35;49.35
2024-03-02T15:00+01:00;5833;1028.43;14008.73;50.64;50.64;50.64;50.64
2024-03-02T16:00+01:00;5832;1028.68;14292.9;52.17;52.17;59.19;59.19
2024-03-02T17:00+01:00;5814;1102.33;14512.71;49.75;49.75;63.07;63.07
2024-03-02T18:00+01:00;5787;1097.83;14556.04;49.42;49.42;63.93;63.93
2024-03-02T19:00+01:00;5803;1080.93;14501.79;48.95;48.95;60.42;60.42
2024-03-02T20:00+01:00;5826;1048.21;14305.11;48.98;48.98;51.1;51.1
2024-03-02T21:00+01:00;5832;1025.16;13906.96;48.07;48.07;48.07;48.07
2024-03-02T22:00+01:00;5833;995.8;13417.5;45.37;45.37;57.34;57.34
2024-03-02T23:00+01:00;5833;965.22;13021.26;44.85;44.85;44.85;44.85
2024-03-03T00:00+01:00;5834;998.37;12460.8;51.57;51.57;51.57;51.57
2024-03-03T01:00+01:00;5835;977.11;12321.07;51.97;51.97;51.97;51.97
2024-03-03T02:00+01:00;5834;998.83;12311.44;52.51;52.51;52.51;52.51
2024-03-03T03:00+01:00;5834;979.73;12301.22;53.49;53.49;53.49;53.49
2024-03-03T04:00+01:00;5833;993.08;12515.45;53.71;53.71;53.71;53.71
2024-03-03T05:00+01:00;5833;1015.59;12617.74;54.21;54.21;54.21;54.21
2024-03-03T06:00+01:00;5833;1031.68;13011.54;54.66;54.66;54.66;54.66
2024-03-03T07:00+01:00;5833;1038.94;13057.6;55.51;55.51;55.51;55.51
2024-03-03T08:00+01:00;5833;1059.95;13124.61;54.77;54.77;54.77;54.77
2024-03-03T09:00+01:00;5833;1080.31;13067.87;53.99;53.99;53.99;53.99
2024-03-03T10:00+01:00;5833;1068.47;12922.35;52.01;52.01;52.01;52.01
2024-03-03T11:00+01:00;5833;1104.28;12542.55;49.46;49.46;49.46;49.46
2024-03-03T12:00+01:00;5832;1075.07;12260.58;47.51;47.51;47.51;47.51
2024-03-03T13:00+01:00;5833;1013.69;11631.43;42.51;42.51;42.51;42.51
2024-03-03T14:00+01:00;5833;1095.62;12259.81;46.84;46.84;46.84;46.84
2024-03-03T15:00+01:00;5833;1079.45;13092.54;54.13;54.13;54.13;54.13
2024-03-03T16:00+01:00;5833;1071.72;13777.73;58.35;58.35;58.35;58.35
2024-03-03T17:00+01:00;5833;1083.58;14434.38;62.9;62.9;62.9;62.9
2024-03-03T18:00+01:00;5823;989.84;14635.48;63.36;63.36;63.36;63.36
2024-03-03T19:00+01:00;5827;980.06;14775.91;61.14;61.14;61.14;61.14
2024-03-03T20:00+01:00;5833;961.34;14917.13;59.79;59.79;59.79;59.79
2024-03-03T21:00+01:00;5833;923.6;14873.58;58.86;58.86;58.86;58.86
2024-03-03T22:00+01:00;5833;914.98;14808.27;58.32;58.32;58.32;58.32
2024-03-03T23:00+01:00;5833;911.64;14521.46;57.93;57.93;57.93;57.93
2024-03-04T00:00+01:00;5833;924.35;13560.04;58.49;58.49;58.49;58.49
2024-03-04T01:00+01:00;5833;928.66;13374.1;58.81;58.81;58.81;58.81
2024-03-04T02:00+01:00;5833;935.17;13217.04;58.7;58.7;58.7;58.7
2024-03-04T03:00+01:00;5834;938.97;13187.78;58.8;58.8;58.8;58.8
2024-03-04T04:00+01:00;5833;942.83;13317.75;58.99;58.99;58.99;58.99
2024-03-04T05:00+01:00;5833;982.5;13570.38;59.88;59.88;59.88;59.88
2024-03-04T06:00+01:00;5832;1049.87;14472.01;60.92;60.92;60.92;60.92
2024-03-04T07:00+01:00;5828;1158.83;15366.2;93.58;93.58;93.58;93.58
2024-03-04T08:00+01:00;5827;1186.68;15258.84;99.78;99.78;99.78;99.78
2024-03-04T09:00+01:00;5828;1212.73;15004.62;82.2;82.2;82.2;82.2
2024-03-04T10:00+01:00;5831;1214.25;14597.16;63.72;63.72;63.72;63.72
2024-03-04T11:00+01:00;5830;1213.68;14506.05;58.52;58.52;58.52;58.52
2024-03-04T12:00+01:00;5830;1220.67;14426.85;59.25;59.25;59.25;59.25
2024-03-04T13:00+01:00;5831;1223.48;14437.49;59.21;59.21;59.21;59.21
2024-03-04T14:00+01:00;5832;1200.76;14298.24;59.6;59.6;59.6;59.6
2024-03-04T15:00+01:00;5832;1192.88;14224.87;59.87;59.87;59.87;59.87
2024-03-04T16:00+01:00;5833;1183.57;14303.11;60.42;60.42;60.42;60.42
2024-03-04T17:00+01:00;5826;1151.22;14795.1;72.33;72.33;72.33;72.33
2024-03-04T18:00+01:00;5824;1161.56;14948.6;72.33;72.33;72.33;72.33
2024-03-04T19:00+01:00;5818;1135.85;14692.52;62.78;62.78;62.78;62.78
2024-03-04T20:00+01:00;5834;1075.83;14616.25;60.89;60.89;60.89;60.89
2024-03-04T21:00+01:00;5884;1013.75;14579.38;59.24;59.24;59.24;59.24
2024-03-04T22:00+01:00;6018;994.63;14365.07;58.24;58.24;58.24;58.24
2024-03-04T23:00+01:00;6179;962.3;14028.5;57.87;57.87;57.87;57.87
2024-03-05T00:00+01:00;6219;979.36;12940.63;56.21;56.21;56.21;56.21
2024-03-05T01:00+01:00;6224;950.91;12684.44;56.48;56.48;56.48;56.48
2024-03-05T02:00+01:00;6217;953.43;12645.23;56.46;56.46;56.46;56.46
2024-03-05T03:00+01:00;6218;948.68;12592.63;56.36;56.36;56.36;56.36
2024-03-05T04:00+01:00;6225;952.56;12634.33;56.47;56.47;56.47;56.47
2024-03-05T05:00+01:00;6226;975.99;12849.24;57.39;57.39;57.39;57.39
2024-03-05T06:00+01:00;6222;1031.11;14056.02;58.38;58.38;58.38;58.38
2024-03-05T07:00+01:00;6226;1047.97;14585.13;60.3;60.3;60.3;60.3
2024-03-05T08:00+01:00;6229;1077.02;14531.38;61.24;61.24;61.24;61.24
2024-03-05T09:00+01:00;6231;1104.46;14658.42;59.64;59.64;59.64;59.64
2024-03-05T10:00+01:00;6232;1113.79;14622.82;59.18;59.18;59.18;59.18
2024-03-05T11:00+01:00;6231;1130.34;14573.46;59.22;59.22;59.22;59.22
2024-03-05T12:00+01:00;6232;1163.22;14575.08;58.61;58.61;58.61;58.61
2024-03-05T13:00+01:00;6231;1174.46;14563.27;58.59;58.59;58.59;58.59
2024-03-05T14:00+01:00;6232;1180.26;14524.87;59.06;59.06;59.06;59.06
2024-03-05T15:00+01:00;6232;1148.24;14535.81;59.65;59.65;59.65;59.65
2024-03-05T16:00+01:00;6231;1182.47;14730.46;60.69;60.69;60.69;60.69
2024-03-05T17:00+01:00;6229;1211.11;15428.29;73.86;73.86;73.86;73.86
2024-03-05T18:00+01:00;6222;1216.94;15641.72;95.72;95.72;95.72;95.72
2024-03-05T19:00+01:00;6207;1201.26;15660.88;78.77;78.77;78.77;78.77
2024-03-05T20:00+01:00;6204;1188.95;15526.8;67.87;67.87;67.87;67.87
2024-03-05T21:00+01:00;6117;1170.07;15227.21;63.73;63.73;63.73;63.73
2024-03-05T22:00+01:00;6142;1093.43;14738.57;61.98;61.98;61.98;61.98
2024-03-05T23:00+01:00;6200;1060.4;14458.11;60.79;60.79;60.79;60.79
2024-03-06T00:00+01:00;6274;1079.34;13348.23;64.02;64.02;64.02;64.02
2024-03-06T01:00+01:00;6351;1073.35;13094.83;62.77;62.77;62.77;62.77
