Date (GMT+2);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (FI)
2025-02-12T12:00+02:00;3776.4;1240.64625;4972.17625;119.96
2025-02-12T13:00+02:00;3779.825;1276.46375;4636.40875;136.01
2025-02-12T14:00+02:00;3874.475;1330.49875;4422.56625;115.25
2025-02-12T15:00+02:00;4093.525;1397.965;4434.5925;115.01
2025-02-12T16:00+02:00;4160.075;1371.91875;4804.20875;103.66
2025-02-12T17:00+02:00;4175.75;1350.1675;5513.7725;81.6
2025-02-12T18:00+02:00;4180.05;1296.37875;6268.21375;85.05
2025-02-12T19:00+02:00;4186.9;1169.5875;6624.4;88.41
2025-02-12T20:00+02:00;4193.9;988.5275;6820.2275;64.46
2025-02-12T21:00+02:00;4198.05;911.78125;6839.49375;51.53
2025-02-12T22:00+02:00;4206.3;879.56875;6575.77375;42.14
2025-02-12T23:00+02:00;4206.85;854.595;6088.7175;30.01
2025-02-13T00:00+02:00;4205.675;836.625;5723.2475;16.06
2025-02-13T01:00+02:00;4201.15;832.59;5738.375;18.92
2025-02-13T02:00+02:00;4201.725;842.025;5367.9325;16.44
2025-02-13T03:00+02:00;4202.575;852.965;5480.3975;15.82
2025-02-13T04:00+02:00;4210.925;864.2175;5259.5;14.89
2025-02-13T05:00+02:00;4211.25;895.56;5710.1875;15
2025-02-13T06:00+02:00;4211.475;937.705;5751.2425;18.35
2025-02-13T07:00+02:00;4211.325;1031.92875;5907.61375;50
2025-02-13T08:00+02:00;4210.15;1105.9225;6424.615;71.7
2025-02-13T09:00+02:00;4211.125;1191.72375;6463.05875;100
2025-02-13T10:00+02:00;4211;1205.52;6355.5375;110.3
2025-02-13T11:00+02:00;4211.875;1141.0575;6153.34;99.92
2025-02-13T12:00+02:00;4212.825;1144.2325;5566.965;100
2025-02-13T13:00+02:00;4213.15;1265.125;5171.4725;108.3
2025-02-13T14:00+02:00;4212.025;1269.91125;5042.56125;87.58
2025-02-13T15:00+02:00;4212.425;1284.105;5051.99;88.28
2025-02-13T16:00+02:00;4218.475;1240.09875;5387.43875;85.32
2025-02-13T17:00+02:00;4217.3;1335.8625;5867.61;115
2025-02-13T18:00+02:00;4217.225;1403.6125;6256.425;123.5
2025-02-13T19:00+02:00;4217.15;1404.7725;6283.175;118.72
2025-02-13T20:00+02:00;4217.025;1382.18625;6114.11375;125.58
2025-02-13T21:00+02:00;4217.075;1407.79125;5757.77375;120.05
2025-02-13T22:00+02:00;4217.925;1413.56875;5665.21875;121.2
2025-02-13T23:00+02:00;4216.9;1388.72125;5233.65125;99.99
2025-02-14T00:00+02:00;4217.825;1370.505;4861.6525;94.14
2025-02-14T01:00+02:00;4218.525;1285.39125;4389.64375;105
2025-02-14T02:00+02:00;4219.275;1273.94;4183.86;111.47
2025-02-14T03:00+02:00;4217.375;1353.47875;4071.16125;95.08
2025-02-14T04:00+02:00;4217.725;1458.80375;4086.57625;77.69
2025-02-14T05:00+02:00;4218.525;1598.28;4261.135;106.66
2025-02-14T06:00+02:00;4217.65;1858.965;4511.31;134.08
2025-02-14T07:00+02:00;4217.325;2045.42;4820.26;165.3
2025-02-14T08:00+02:00;4216.55;2134.705;5178.3025;236.2
2025-02-14T09:00+02:00;4217.175;2128.35625;5289.99375;270.57
2025-02-14T10:00+02:00;4217.025;2091.54625;5331.37625;215.49
2025-02-14T11:00+02:00;4219.075;2092.5825;5072.0825;182.11
2025-02-14T12:00+02:00;4218.425;2065.36;4572.3975;165
2025-02-14T13:00+02:00;4218.7;1964.7025;4200.5625;160.01
2025-02-14T14:00+02:00;4219.6;1848.165;4161.0225;132.62
2025-02-14T15:00+02:00;4219.75;1827.825;4164.8975;128.41
2025-02-14T16:00+02:00;4219.75;1897.72625;4407.21125;128.57
2025-02-14T17:00+02:00;4218.85;1974.69875;4876.75875;202.74
2025-02-14T18:00+02:00;4219.325;1983.7475;5235.545;295.16
2025-02-14T19:00+02:00;4220.175;1954.1775;5398.7825;277.55
2025-02-14T20:00+02:00;4219.85;1952.68;5122.45;223.05
2025-02-14T21:00+02:00;4219.55;1796.955;4920.9025;122
2025-02-14T22:00+02:00;4219.95;1620.82125;4921.67875;113.96
2025-02-14T23:00+02:00;4219.925;1511.6;4754.88;80.61
2025-02-15T00:00+02:00;4219.775;1346.4075;4600.95;35.38
2025-02-15T01:00+02:00;4222.525;1079.18875;4817.59125;43.65
2025-02-15T02:00+02:00;4222.95;1078.73375;4797.26375;35.57
2025-02-15T03:00+02:00;4221.95;1039.6025;4809.5775;31.19
2025-02-15T04:00+02:00;4222.325;1001.27;4860.3475;24.73
2025-02-15T05:00+02:00;4222.775;984.9325;4975.3;22.27
2025-02-15T06:00+02:00;4222.075;997.01;5133.6;17.09
2025-02-15T07:00+02:00;4221.9;966.9325;5275.9925;10
2025-02-15T08:00+02:00;4222.875;981.945;5394.595;6.47
2025-02-15T09:00+02:00;4222.925;989.5825;5717.115;18.4
2025-02-15T10:00+02:00;4222.225;1001.55375;5854.96375;31.7
2025-02-15T11:00+02:00;4222.575;1028.33125;5823.98875;39.98
2025-02-15T12:00+02:00;4222.375;1083.395;5669.5525;54.98
2025-02-15T13:00+02:00;4221.925;1134.4525;5602.2075;42.96
2025-02-15T14:00+02:00;4222.5;1135.52625;5676.79375;59.96
2025-02-15T15:00+02:00;4222.725;1178.17;5657.595;55.97
2025-02-15T16:00+02:00;4222.825;1321.91125;5618.09875;97.79
2025-02-15T17:00+02:00;4222.625;1366.675;5671.745;114.77
2025-02-15T18:00+02:00;4222;1385.1925;5669.11;107.21
2025-02-15T19:00+02:00;4221.625;1467.29;5700.6;105.3
2025-02-15T20:00+02:00;4221.575;1497.735;5590.925;99.99
2025-02-15T21:00+02:00;4221.925;1467.88;5284.6;104.44
2025-02-15T22:00+02:00;4221.95;1442.30625;5029.87625;119.99
2025-02-15T23:00+02:00;4222.3;1442.45625;4749.96625;98.81
2025-02-16T00:00+02:00;4222.025;1437.07125;4471.60875;100.88
2025-02-16T01:00+02:00;4221.775;1574.81625;4126.90375;133.78
2025-02-16T02:00+02:00;4221.75;1624.65625;3989.92625;131.98
2025-02-16T03:00+02:00;4221.925;1624.025;3980.27;127.36
2025-02-16T04:00+02:00;4222.4;1671.1225;3911.3625;120
2025-02-16T05:00+02:00;4222.7;1719.4875;3877.3325;119.99
2025-02-16T06:00+02:00;4222.25;1810.9525;3942.8375;119.99
2025-02-16T07:00+02:00;4222.1;1930.76125;4012.10625;120
2025-02-16T08:00+02:00;4222.725;1936.575;4010.84;110.54
2025-02-16T09:00+02:00;4222.775;1860.285;4092.28;110.68
2025-02-16T10:00+02:00;4222.225;1881.46;4269.5675;130
2025-02-16T11:00+02:00;4221.9;1882.41;4066.33;122.39
2025-02-16T12:00+02:00;4222.225;1829.81125;3905.68125;116.37
2025-02-16T13:00+02:00;4222.15;1771.70375;3928.96375;119.99
2025-02-16T14:00+02:00;4221.275;1720.05125;3806.03875;100.11
2025-02-16T15:00+02:00;4221.625;1715.2275;3785.42;108.81
2025-02-16T16:00+02:00;4222.55;1757.935;3818.46;107.84
2025-02-16T17:00+02:00;4222.45;1732.8825;4101.055;125.65
2025-02-16T18:00+02:00;4221.85;1869.26;4401.71;140.1
2025-02-16T19:00+02:00;4222.2;1899.4075;4345.1125;150
2025-02-16T20:00+02:00;4222.45;1842.87;4121.405;129.99
2025-02-16T21:00+02:00;4222.4;1791.1175;3889.705;114.04
2025-02-16T22:00+02:00;4222.6;1765.97125;3828.48125;116.02
2025-02-16T23:00+02:00;4222.875;1749.07875;3743.01875;114.61
2025-02-17T00:00+02:00;4222.525;1594.475;3536.3725;94.79
2025-02-17T01:00+02:00;4222.525;1580.3275;3373.11;113.99
2025-02-17T02:00+02:00;4222.85;1563.5175;3227.94;102.58
2025-02-17T03:00+02:00;4223.125;1584.6;3175.0875;100
2025-02-17T04:00+02:00;4222.85;1598.49;3304.845;94.79
2025-02-17T05:00+02:00;4223;1723.56;3627.835;100
2025-02-17T06:00+02:00;4222.35;2046.09875;3951.30875;124.94
2025-02-17T07:00+02:00;4221.75;2212.18875;4201.19125;139.79
2025-02-17T08:00+02:00;4222.9;2249.435;4271.3175;209.07
2025-02-17T09:00+02:00;4225.6;2159.22375;4531.62125;222.14
2025-02-17T10:00+02:00;4223.225;2148.25625;4471.23375;171.35
2025-02-17T11:00+02:00;4223.5;2074.9175;4320.6825;146.5
2025-02-17T12:00+02:00;4222.075;2038.2175;4205.225;124.66
2025-02-17T13:00+02:00;4220.625;1997.80625;4022.04625;120
2025-02-17T14:00+02:00;4221.875;1953.76125;4020.04875;106.8
2025-02-17T15:00+02:00;4222.85;1961.84125;3995.00875;111.91
2025-02-17T16:00+02:00;4223.05;2118.40625;3987.97125;125.85
2025-02-17T17:00+02:00;4224.825;2194.04875;4098.14375;136.69
2025-02-17T18:00+02:00;4223.725;2264.59875;4420.34625;173.26
2025-02-17T19:00+02:00;4218.875;2265.11875;4568.40625;160.01
2025-02-17T20:00+02:00;4221.7;2131.545;4282.9975;119.55
2025-02-17T21:00+02:00;4221.575;2025.955;4090.34;96.07
2025-02-17T22:00+02:00;4221.275;1814.30375;4267.80875;82.45
2025-02-17T23:00+02:00;4221.325;1612.45;4384.89;72.23
2025-02-18T00:00+02:00;4220.525;1289.0925;4493.8675;50.94
2025-02-18T01:00+02:00;4184.325;937.2825;4943.4225;19.52
2025-02-18T02:00+02:00;4184.25;869.085;5137.945;5.23
2025-02-18T03:00+02:00;4184.15;840.21625;5188.20875;4.32
2025-02-18T04:00+02:00;4183.575;831.965;5615.53;3.83
2025-02-18T05:00+02:00;4183.7;822.51625;5984.31125;3.3
2025-02-18T06:00+02:00;4171.55;826.93375;6502.69375;3.5
2025-02-18T07:00+02:00;4164.45;831.0625;6840.2025;19.53
2025-02-18T08:00+02:00;4164.375;833.65875;7104.99375;26.05
2025-02-18T09:00+02:00;4163.525;816.055;7157.555;29.51
2025-02-18T10:00+02:00;4144.45;873.41375;7037.85125;28.12
2025-02-18T11:00+02:00;4142.35;823.51;6964.5225;25.43
2025-02-18T12:00+02:00;4133.6;849.5275;6784.9625;27.32
2025-02-18T13:00+02:00;4124.225;802.44;6652.7125;28.49
2025-02-18T14:00+02:00;4123.75;780.61625;6552.94875;25.14
2025-02-18T15:00+02:00;4123.5;792.91375;6429.51125;19.52
2025-02-18T16:00+02:00;4123.175;787.77875;6777.16125;17.49
2025-02-18T17:00+02:00;4185.775;830.04;7331.0175;19.52
2025-02-18T18:00+02:00;4203.25;852.195;7762.8475;34.08
2025-02-18T19:00+02:00;4207.45;874.31;7656.615;41.36
2025-02-18T20:00+02:00;4213.1;878.52875;7298.00875;32.4
2025-02-18T21:00+02:00;4221.075;865.48;7147.655;21.03
2025-02-18T22:00+02:00;4221.675;866.5175;6926.3675;30.85
2025-02-18T23:00+02:00;4220.95;878.955;6444.05;25.49
2025-02-19T00:00+02:00;4221.325;909.025;5895.1025;29.59
2025-02-19T01:00+02:00;4221.9;955.7475;5456.05;44.91
2025-02-19T02:00+02:00;4221.9;1031.75125;5109.79875;42.03
2025-02-19T03:00+02:00;4221.725;1057.86875;5367.26625;35
2025-02-19T04:00+02:00;4221.7;1145.88625;5303.22875;39.98
2025-02-19T05:00+02:00;4221.8;1298.32375;5125.28375;46.26
2025-02-19T06:00+02:00;4221.175;1536.1325;5364.0025;124
2025-02-19T07:00+02:00;4220.75;1787.3775;5736.9025;189.1
2025-02-19T08:00+02:00;4220.775;1779.215;5685.7325;142.41
2025-02-19T09:00+02:00;4222.65;1754.135;5728.79;158.16
2025-02-19T10:00+02:00;4215.25;1725.1775;5672.98;129.99
2025-02-19T11:00+02:00;4199.575;1582.56125;5777.02375;104.35
2025-02-19T12:00+02:00;4200.8;1478.705;5360.7675;136.9
2025-02-19T13:00+02:00;4200.8;1214.685;5069.0775;124.94
2025-02-19T14:00+02:00;4204.325;1028.55125;5279.15875;114.17
2025-02-19T15:00+02:00;4185.675;952.52;5548.2075;68.41
2025-02-19T16:00+02:00;4186.575;912.4875;6089.945;57.14
2025-02-19T17:00+02:00;4202.5;924.7725;6995.135;60.01
2025-02-19T18:00+02:00;4213.225;915.55;7793.38;60
2025-02-19T19:00+02:00;4212.575;875.3725;7748.935;44.99
2025-02-19T20:00+02:00;4213.225;834.0625;7747.1325;39.99
2025-02-19T21:00+02:00;4213.35;808.51625;7621.27625;23.37
2025-02-19T22:00+02:00;4213.375;799.84375;7489.47875;19.95
2025-02-19T23:00+02:00;4218.95;794.50875;7338.37375;5.63
2025-02-20T00:00+02:00;4219.475;789.2425;6838.9025;4.44
2025-02-20T01:00+02:00;4219.4;819.51875;6559.96375;4.97
2025-02-20T02:00+02:00;4219.475;831.6325;6752.495;4.98
2025-02-20T03:00+02:00;4218.975;849.8875;6657.16;5.15
2025-02-20T04:00+02:00;4219.6;855.95875;6337.44625;5.88
2025-02-20T05:00+02:00;4219.25;871.09;6529.6;7.78
2025-02-20T06:00+02:00;4218.975;895.8925;6687.43;12.97
2025-02-20T07:00+02:00;4218.575;937.35625;7246.33125;38.17
2025-02-20T08:00+02:00;4218.85;939.94;7759.995;54.48
2025-02-20T09:00+02:00;4218.925;888.595;7789.09;66.77
2025-02-20T10:00+02:00;4219.225;924.0075;7206.3375;50.01
2025-02-20T11:00+02:00;4218.6;841.605;6767.175;49.8
2025-02-20T12:00+02:00;4220.225;829.9025;6550.7525;38.61
2025-02-20T13:00+02:00;4222.7;787.4125;6436.8775;36.63
2025-02-20T14:00+02:00;4218.7;817.88;6234.2425;27.04
2025-02-20T15:00+02:00;4218.525;802.26875;6117.60125;21.32
2025-02-20T16:00+02:00;4218.95;772.97375;6366.99875;9.14
2025-02-20T17:00+02:00;4218.9;730.57875;7116.35375;4.15
2025-02-20T18:00+02:00;4219.525;730.2275;7505.475;3.96
2025-02-20T19:00+02:00;4219.175;708.86;7202.49;3.47
2025-02-20T20:00+02:00;4219.525;727.7375;7132.8675;3.27
2025-02-20T21:00+02:00;4218.65;736.37;7252.77;3.01
2025-02-20T22:00+02:00;4219.05;709.68;7519.31;3.05
2025-02-20T23:00+02:00;4218.65;728.41;7434.755;2.6
2025-02-21T00:00+02:00;4219.175;735.11;7493.8325;2.04
2025-02-21T01:00+02:00;4192.05;729.3375;7806.73;0.81
2025-02-21T02:00+02:00;4189.875;740.7975;7900.645;0.2
2025-02-21T03:00+02:00;4190.15;741.775;7766.92;0.01
2025-02-21T04:00+02:00;4189.875;746.94375;7666.66625;0.01
2025-02-21T05:00+02:00;4189.575;744.5075;7757.0225;0.01
2025-02-21T06:00+02:00;4189.825;740.6825;7626.5675;0.93
2025-02-21T07:00+02:00;4188.6;751.22;7874.3825;1.36
2025-02-21T08:00+02:00;4189.45;740.9575;7845.9225;2
2025-02-21T09:00+02:00;3986.8;730.73875;7800.22875;2.84
2025-02-21T10:00+02:00;3998.8;714.64375;7873.57125;3.04
2025-02-21T11:00+02:00;4125.825;723.91;7725.3675;3.04
2025-02-21T12:00+02:00;4189.25;704.7425;7702.045;3.23
2025-02-21T13:00+02:00;4189.55;684.01375;8167.75125;3
2025-02-21T14:00+02:00;4188.775;680.3225;8398.1125;3.37
2025-02-21T15:00+02:00;4189.25;680.63625;7868.32375;3.05
2025-02-21T16:00+02:00;4191.575;670.16875;7544.57375;3.6
2025-02-21T17:00+02:00;4190.475;672.18875;7349.20125;3.19
2025-02-21T18:00+02:00;4189.75;666.50625;7479.49375;3.09
2025-02-21T19:00+02:00;4189.1;688.1875;7259.075;2.52
2025-02-21T20:00+02:00;4188.825;670.0525;6882.415;2.61
2025-02-21T21:00+02:00;4189.7;667.095;6644.675;2.62
2025-02-21T22:00+02:00;4189.675;653.425;6227.4175;2.89
2025-02-21T23:00+02:00;4189.4;656.115;6100.17;2.53
2025-02-22T00:00+02:00;4185.5;662.19125;5983.70375;2.12
2025-02-22T01:00+02:00;3800.9;636.735;6029.385;1.93
2025-02-22T02:00+02:00;3734.3;646.12;6091.015;1.7
2025-02-22T03:00+02:00;3734.975;631.215;5818.13;1.51
2025-02-22T04:00+02:00;3734.975;634.33125;5863.94375;1.51
2025-02-22T05:00+02:00;3734.075;625.5925;5810.9425;1.58
2025-02-22T06:00+02:00;3734.975;619.32;6061.6975;1.39
2025-02-22T07:00+02:00;3734.675;631.31;6699.51;1.51
2025-02-22T08:00+02:00;3735.175;611.325;6939.1725;1.53
2025-02-22T09:00+02:00;3734.525;625.75625;7234.56375;1.44
2025-02-22T10:00+02:00;3736.475;609.4925;7416.575;1.34
2025-02-22T11:00+02:00;3735.05;619.02;8048.6275;1.74
2025-02-22T12:00+02:00;3734.9;612.2925;8172.5175;2.42
2025-02-22T13:00+02:00;3734.55;608.135;8195.975;2.27
2025-02-22T14:00+02:00;3734.25;614.0175;8122.58;1.99
2025-02-22T15:00+02:00;3734.425;601.745;8093.4375;1.35
2025-02-22T16:00+02:00;3735.55;616.455;8240.405;1.44
2025-02-22T17:00+02:00;3734.425;600.4;8240.24;1.56
2025-02-22T18:00+02:00;3735.025;619.685;8221.35;2.27
2025-02-22T19:00+02:00;3649.15;607.10375;8217.77875;2.31
2025-02-22T20:00+02:00;3618.975;620.32125;8077.48875;2
2025-02-22T21:00+02:00;3618.875;608.5775;7879.075;1.35
2025-02-22T22:00+02:00;3619.15;615.5875;7793.1925;1.6
2025-02-22T23:00+02:00;3618.3;608.465;7584.48;1.24
2025-02-23T00:00+02:00;3618.425;621.705;7506.5275;0.51
2025-02-23T01:00+02:00;3618.975;613.52;7166.365;0
2025-02-23T02:00+02:00;3619.225;611.3925;6813.2125;-0.01
2025-02-23T03:00+02:00;3618.55;614.925;6815.27;-0.01
2025-02-23T04:00+02:00;3617.875;614.59875;6880.17875;-0.01
2025-02-23T05:00+02:00;3619.525;614.5;7359.64;0
2025-02-23T06:00+02:00;3618.45;609.1925;7504.7725;0
2025-02-23T07:00+02:00;3618.35;609.8275;7900.105;0.01
2025-02-23T08:00+02:00;3617.875;618.145;7911.035;1.25
2025-02-23T09:00+02:00;3618.125;603.23625;7979.27875;1.32
2025-02-23T10:00+02:00;3618.375;615.6675;7939.0575;2.05
2025-02-23T11:00+02:00;3618.95;603.4375;7706.9025;2.88
2025-02-23T12:00+02:00;3618.05;610.345;7596.4525;3.1
2025-02-23T13:00+02:00;3618.625;607.73;7591.6275;3.85
2025-02-23T14:00+02:00;3618.575;607.91;7358.92;4
2025-02-23T15:00+02:00;3618.125;609.915;6994.15;4.01
2025-02-23T16:00+02:00;3618.875;604.72625;6825.12375;3.21
2025-02-23T17:00+02:00;3618.575;604.96875;6877.77375;4.21
2025-02-23T18:00+02:00;3617.625;605.5325;6704.525;4.86
2025-02-23T19:00+02:00;3618.575;614.475;6576.975;4.83
2025-02-23T20:00+02:00;3618.425;596.375;6054.1;4.58
2025-02-23T21:00+02:00;3617.925;612.2025;5494.925;4.23
2025-02-23T22:00+02:00;3617.825;609.1575;5537.875;3.89
2025-02-23T23:00+02:00;3617.775;616.13;5319.67;3.85
2025-02-24T00:00+02:00;3617.625;606.9175;5183.755;3.87
2025-02-24T01:00+02:00;3656.025;593.3025;5130.8375;3.25
2025-02-24T02:00+02:00;3658.65;580.2975;5289.1575;2.87
2025-02-24T03:00+02:00;3658.85;590.1375;5502.105;2.22
2025-02-24T04:00+02:00;3658.625;618.46;5606.0625;1.68
2025-02-24T05:00+02:00;3659.075;635.6;5811.715;1.92
2025-02-24T06:00+02:00;3658.25;629.20875;6045.63375;2.43
2025-02-24T07:00+02:00;3659.2;609.1875;6321.61;2.92
2025-02-24T08:00+02:00;3658.575;613.5975;6630.445;2.78
2025-02-24T09:00+02:00;3659.675;620.93;6791.5475;2.92
2025-02-24T10:00+02:00;3658.675;619.65;6738.6775;2.99
2025-02-24T11:00+02:00;3658.875;614.7525;6953.3275;2.96
2025-02-24T12:00+02:00;3659.1;642.14;6752.2825;3.06
2025-02-24T13:00+02:00;3660.15;640.0475;6750.0825;2.65
2025-02-24T14:00+02:00;3659.6;640.0925;6834.1075;2.38
2025-02-24T15:00+02:00;3661.175;636.3225;7250.73;2.24
2025-02-24T16:00+02:00;3660.525;631.4475;7701.1275;2
2025-02-24T17:00+02:00;3659.675;638.4925;8063.5025;2.08
2025-02-24T18:00+02:00;3659.925;627.7175;7931.9925;1.91
2025-02-24T19:00+02:00;3659.7;632.375;7853.195;2.2
2025-02-24T20:00+02:00;3658.1;633.9225;7823.4225;1.88
2025-02-24T21:00+02:00;3657.525;628.3375;7564.5775;1.9
2025-02-24T22:00+02:00;3656.35;632.1025;7525.76;1.94
2025-02-24T23:00+02:00;3656.2;624.7425;7364.4625;1.99
2025-02-25T00:00+02:00;3656.225;632.5425;7273.7425;1.79
2025-02-25T01:00+02:00;3657.225;623.19875;7252.71875;1.26
2025-02-25T02:00+02:00;3657.675;615.6625;7409.275;1.12
2025-02-25T03:00+02:00;3657.85;607.56875;7520.26875;1.26
2025-02-25T04:00+02:00;3657.875;637.21875;7495.94375;1.26
2025-02-25T05:00+02:00;3656.9;633.1825;7765.3975;2
2025-02-25T06:00+02:00;3656.9;641.4475;7899.15;3.02
2025-02-25T07:00+02:00;3656.5;633;7688.245;2.93
2025-02-25T08:00+02:00;3834.3;649.6775;7986.8275;4.88
2025-02-25T09:00+02:00;3852.975;653.45125;7812.54375;5.23
2025-02-25T10:00+02:00;3850.55;649.3675;7538.26;5.47
2025-02-25T11:00+02:00;3850.525;639.5725;7341.3375;5.79
2025-02-25T12:00+02:00;3851.325;616.71;7190.8125;5.85
2025-02-25T13:00+02:00;3854;658.185;7010.6575;5.86
2025-02-25T14:00+02:00;3853.45;632.96;7026.715;5.73
2025-02-25T15:00+02:00;3851.325;632.7;7092.86;5.52
2025-02-25T16:00+02:00;3851;635.85375;6830.83875;5.64
2025-02-25T17:00+02:00;3851.825;629.22;6559.6675;5.43
2025-02-25T18:00+02:00;3852.15;624.41875;6399.84125;5.87
2025-02-25T19:00+02:00;3852.35;631.7575;6141.515;6.42
2025-02-25T20:00+02:00;3926.2;630.65875;5659.39625;6.44
2025-02-25T21:00+02:00;3928.425;632.0725;5135.4;7.61
2025-02-25T22:00+02:00;3929.925;646.7125;4825.135;10.22
2025-02-25T23:00+02:00;3928.625;684.1725;4456.245;6.72
2025-02-26T00:00+02:00;3928.875;701.8225;4186.4275;6.04
2025-02-26T01:00+02:00;4003.225;682.955;3971.465;10.63
2025-02-26T02:00+02:00;4168.675;641.715;3648.6375;10.26
2025-02-26T03:00+02:00;4214.95;646.205;3522.905;10.19
2025-02-26T04:00+02:00;4215.65;672.26625;3500.42125;10.42
2025-02-26T05:00+02:00;4214.85;665.8975;3617.05;11.04
2025-02-26T06:00+02:00;4215.25;706.92;4018.6675;20.48
2025-02-26T07:00+02:00;4217.225;771.16;4260.2125;50
2025-02-26T08:00+02:00;4218.65;782.00375;4436.31375;73.6
2025-02-26T09:00+02:00;4219.6;783.91375;4502.17375;94.12
2025-02-26T10:00+02:00;4220.275;766.05375;4439.49125;79.69
2025-02-26T11:00+02:00;4220.975;761.94;4412.7625;44.99
2025-02-26T12:00+02:00;4218.825;763.58;4338.0725;38.31
2025-02-26T13:00+02:00;4218.325;770.90375;4270.45625;42.8
2025-02-26T14:00+02:00;4218.85;759.1975;4374.1775;37.35
2025-02-26T15:00+02:00;4220.375;755.095;4573.13;32.73
2025-02-26T16:00+02:00;4221.1;748.88875;4772.91125;27.83
2025-02-26T17:00+02:00;4222.425;732.96375;5104.79875;28.48
2025-02-26T18:00+02:00;4221.9;713.36;5519.085;31.25
2025-02-26T19:00+02:00;4221.725;697.92125;5610.09625;30.86
2025-02-26T20:00+02:00;4221.775;661.92875;5408.06125;23
2025-02-26T21:00+02:00;4221.75;652.665;5135.185;10.29
2025-02-26T22:00+02:00;4221.6;648.755;5252.5875;10.24
2025-02-26T23:00+02:00;4221.375;651.2075;5357.055;8.98
2025-02-27T00:00+02:00;4221.525;645.30375;5211.31125;6.39
2025-02-27T01:00+02:00;4221.55;643.2225;5210.3025;6.39
2025-02-27T02:00+02:00;4221.675;643.64;5181.92;6.39
2025-02-27T03:00+02:00;4221.85;658.715;4996.3125;7.77
2025-02-27T04:00+02:00;4221.925;658.63;4921.14;9.57
2025-02-27T05:00+02:00;4221.875;657.0125;4843.47;10.27
2025-02-27T06:00+02:00;4221.525;640.6275;5116.14;13.91
2025-02-27T07:00+02:00;4221.625;631.5925;5436.4825;23.01
2025-02-27T08:00+02:00;4220.8;650.68125;5726.16375;35.04
2025-02-27T09:00+02:00;4221.5;685.1825;5452.085;46.43
2025-02-27T10:00+02:00;3535.425;732.48375;5350.07875;110.08
2025-02-27T11:00+02:00;4126.25;708.72;5018.9;39.39
2025-02-27T12:00+02:00;4219.625;690.2425;4939.405;39.11
2025-02-27T13:00+02:00;4222.85;661.24;4916.915;50
2025-02-27T14:00+02:00;4220.925;648.935;4911.53;39.19
2025-02-27T15:00+02:00;4219.625;641.22875;4884.25125;41.19
2025-02-27T16:00+02:00;4218.35;636.43375;4987.33375;36.62
2025-02-27T17:00+02:00;4219.125;627.25;5140.025;35.57
2025-02-27T18:00+02:00;4218.525;635.525;5304.175;44.77
2025-02-27T19:00+02:00;4218.8;629.8125;5520.35;44.56
2025-02-27T20:00+02:00;4219.025;649.1025;5335.55;44.77
2025-02-27T21:00+02:00;4219.35;657.6625;5127.85;32.87
2025-02-27T22:00+02:00;4218.4;638.6425;4927.15;42.79
2025-02-27T23:00+02:00;4220.575;631.6225;4644.325;40
2025-02-28T00:00+02:00;4219.125;630.685;4367.275;29.14
2025-02-28T01:00+02:00;4221.075;656.1525;4006.94;4.75
2025-02-28T02:00+02:00;4219.5;650.1475;3756.0475;4.56
2025-02-28T03:00+02:00;4220.575;670.87125;3505.64625;4.38
2025-02-28T04:00+02:00;4220.3;675.2725;3558.28;4.41
2025-02-28T05:00+02:00;4220.775;673.855;3633.2125;4.57
2025-02-28T06:00+02:00;4220.4;737.94125;4015.11625;22.14
2025-02-28T07:00+02:00;4220.975;809.21625;4386.16625;40
2025-02-28T08:00+02:00;4219.7;868.085;4606.075;85.05
2025-02-28T09:00+02:00;4220.025;900.4075;4652.23;154.47
2025-02-28T10:00+02:00;4145.675;876.37;4598.085;152.31
2025-02-28T11:00+02:00;4143.45;838.27125;4492.06375;130.38
2025-02-28T12:00+02:00;4025.775;822.8225;4538.5525;78.25
2025-02-28T13:00+02:00;4009.85;818.26;4665.495;102.99
2025-02-28T14:00+02:00;4009.6;814.355;4514.01;44.97
2025-02-28T15:00+02:00;4010.875;810.5625;4288.6575;43.78
2025-02-28T16:00+02:00;4011.025;784.8575;4232.2775;35
2025-02-28T17:00+02:00;4009.425;831.0425;4949.385;47.22
2025-02-28T18:00+02:00;3524.025;876.73;5383.2075;158.05
2025-02-28T19:00+02:00;2952;880.0075;5830.77;159.01
2025-02-28T20:00+02:00;2753.975;863.37;6059.115;67.41
2025-02-28T21:00+02:00;2737.725;791.9875;5897.945;59.56
2025-02-28T22:00+02:00;2737.375;762.0075;5584.1925;49.98
2025-02-28T23:00+02:00;2736.775;715.62;5248.435;40
2025-03-01T00:00+01:00;2737.075;735.64125;4988.00875;33.6
2025-03-01T01:00+01:00;2736.875;733.55875;4768.22375;40
2025-03-01T02:00+02:00;2737.65;740.32375;4594.50625;34.81
2025-03-01T03:00+02:00;2595.4;730.06375;4430.42375;44.27
2025-03-01T04:00+02:00;2583.75;737.19875;4280.24875;32.56
2025-03-01T05:00+02:00;2583.65;770.525;4347.4425;33.85
2025-03-01T06:00+02:00;2583.775;822.8975;4478.95;50.01
2025-03-01T07:00+02:00;2583.275;896.72625;4366.10125;71.74
2025-03-01T08:00+02:00;2583.475;876.53;4184.57;136.23
2025-03-01T09:00+02:00;2583.6;899.575;4410.24;139.13
