Date (GMT+1);Non-Renewable;Renewable;Day Ahead Auction (NO1);Day Ahead Auction (NO2);Day Ahead Auction (NO2NSL);Day Ahead Auction (NO3);Day Ahead Auction (NO4);Day Ahead Auction (NO5)
2024-07-20T00:00+02:00;173.915;15283.545;24.54;38.44;40.63;18.43;18.43;24.54
2024-07-20T01:00+02:00;180.165;14959.915;23.52;38.31;40.41;17.84;17.84;23.52
2024-07-20T02:00+02:00;189.185;14574.565;23.04;34.95;37.8;17.73;17.73;23.04
2024-07-20T03:00+02:00;213.59;14589.9;22.97;37.5;40.43;17.95;17.95;22.97
2024-07-20T04:00+02:00;201.68;14266.48;21.24;37.6;40.22;17.95;17.95;21.24
2024-07-20T05:00+02:00;201.925;14184.275;20.94;37.96;40.01;18.29;18.29;20.94
2024-07-20T06:00+02:00;211.905;14323.065;21.93;38.68;38.74;19.44;19.44;21.93
2024-07-20T07:00+02:00;214.13;14532.16;23.15;36.43;36.59;20.79;20.79;23.15
2024-07-20T08:00+02:00;215.565;15147.865;23.57;36.93;33.33;23.08;23.08;23.57
2024-07-20T09:00+02:00;216.02;13918.77;25.41;32.93;32.99;25.41;25.41;25.41
2024-07-20T10:00+02:00;216;12700.49;23.52;23.52;23.59;23.52;23.52;23.52
2024-07-20T11:00+02:00;214.285;10369.335;11.71;11.71;14.84;22.19;27.01;16.22
2024-07-20T12:00+02:00;214.505;9078.075;1.37;1.37;11.32;22.27;27.08;10
2024-07-20T13:00+02:00;214.225;8619.485;0.02;0.02;10.57;22.3;27.08;8.42
2024-07-20T14:00+02:00;201.055;8659.005;0.44;0.44;11.5;22.24;27.07;8.4
2024-07-20T15:00+02:00;212.63;9835.53;10.6;10.6;15.56;22.3;27.06;10.6
2024-07-20T16:00+02:00;215.015;11658.865;22.47;22.47;24.5;26.27;27.07;22.47
2024-07-20T17:00+02:00;215.975;14049.615;25.25;31.36;32.48;25.25;25.25;25.25
2024-07-20T18:00+02:00;204.1;15827.37;25.21;38.85;37.53;25.21;25.21;25.21
2024-07-20T19:00+02:00;204.34;15986.87;25.21;37.87;37.59;25.21;25.21;25.21
2024-07-20T20:00+02:00;203.765;15855.235;24.52;37.03;37.52;24.52;24.52;24.52
2024-07-20T21:00+02:00;204.04;15722.28;23.77;36.4;36.54;23.77;23.77;23.77
2024-07-20T22:00+02:00;203.755;15180.715;23.95;34.96;34.85;22.99;22.99;23.95
2024-07-20T23:00+02:00;216.525;14756.275;23.72;33.98;34.23;21.51;21.51;23.72
2024-07-21T00:00+02:00;215.54;14446.72;23.73;33.95;32.71;21.38;21.38;23.73
2024-07-21T01:00+02:00;202.295;14524.605;23.52;33.86;31.06;20.79;20.79;23.52
2024-07-21T02:00+02:00;202.075;14740.085;23.51;32.97;31;20.43;20.43;23.51
2024-07-21T03:00+02:00;209.255;14326.265;22.99;32.93;30.99;20.08;20.08;22.99
2024-07-21T04:00+02:00;209.13;13720.54;21.88;32.97;30.99;19.27;19.27;21.88
2024-07-21T05:00+02:00;202.265;13618.555;21.41;32.97;30.96;20.3;20.3;21.41
2024-07-21T06:00+02:00;205.64;14171.65;21.93;32.93;30.01;21.39;21.39;21.93
2024-07-21T07:00+02:00;211.325;14917.065;23.51;33.96;29.99;22.65;22.65;23.51
2024-07-21T08:00+02:00;197.62;14399.47;28.97;28.97;25.23;23.55;23.55;28.97
2024-07-21T09:00+02:00;197.21;12320.18;20.43;20.43;19.23;18.57;18.57;20.43
2024-07-21T10:00+02:00;200.36;10362.97;9.93;9.93;9.65;3.09;3.09;9.93
2024-07-21T11:00+02:00;200.565;9364.115;0.62;0.62;5.79;3.1;3.1;11.13
2024-07-21T12:00+02:00;204.635;10140.275;0.02;0.02;1;3.03;3.03;11.16
2024-07-21T13:00+02:00;204.745;10181.035;-0.06;-0.06;1.22;3.01;3.01;11.82
2024-07-21T14:00+02:00;204.49;10635.71;2.03;2.03;2.18;3.02;3.02;12.12
2024-07-21T15:00+02:00;201.775;11147.625;15.71;15.71;10.86;3.91;3.91;15.71
2024-07-21T16:00+02:00;188.98;13255.39;23.51;26.62;20.35;18.68;18.68;23.51
2024-07-21T17:00+02:00;200.365;15816.745;28.92;35.07;34.96;23.12;23.12;28.92
2024-07-21T18:00+02:00;202.02;17162.56;23.96;44.05;39.04;23.12;23.12;23.96
2024-07-21T19:00+02:00;200.445;16962.255;23.73;43.66;39.74;22.81;22.81;23.73
2024-07-21T20:00+02:00;201.115;16747.155;23.72;43.94;39.61;22.16;22.16;23.72
2024-07-21T21:00+02:00;206.91;16778.78;23.51;44.28;39.35;21.63;21.63;23.51
2024-07-21T22:00+02:00;206.535;16278.505;23.73;41.07;39.05;20.45;20.45;23.73
2024-07-21T23:00+02:00;205.065;15502.945;23.25;42.18;38.99;21.54;21.54;23.25
2024-07-22T00:00+02:00;194.11;14789.75;21.99;41.64;42.55;20.05;20.05;21.99
2024-07-22T01:00+02:00;194.885;14777.605;21.26;40.78;41.44;19.78;19.78;21.26
2024-07-22T02:00+02:00;194.1;14888.15;20.15;40.5;41.04;19.55;19.55;20.15
2024-07-22T03:00+02:00;192.655;14769.755;20.03;39.41;40.01;19.79;19.79;20.03
2024-07-22T04:00+02:00;191.925;14615.005;20.17;38.81;39.95;20.17;20.17;20.17
2024-07-22T05:00+02:00;187.165;14666.945;21.71;38.84;39.95;21.71;21.71;21.71
2024-07-22T06:00+02:00;186.09;14794.32;23.67;39.25;40.83;23.67;23.67;23.67
2024-07-22T07:00+02:00;190.01;15101.19;24.46;38.85;39.55;24.46;24.46;24.46
2024-07-22T08:00+02:00;186.34;15746.18;24.96;39.34;38.53;24.96;24.96;24.96
2024-07-22T09:00+02:00;184.87;16046.41;24.63;40.24;39.68;24.63;24.63;24.63
2024-07-22T10:00+02:00;196.105;16050.415;24.54;38.86;39.13;24.54;24.54;24.54
2024-07-22T11:00+02:00;197.765;15590.185;23.96;34.14;38.1;23.96;23.96;23.96
2024-07-22T12:00+02:00;193.795;14719.265;23.97;29.97;34.98;23.97;23.97;23.97
2024-07-22T13:00+02:00;194.99;12585.47;23.36;23.36;26.75;23.36;23.36;23.36
2024-07-22T14:00+02:00;191.28;11436.51;19.41;19.41;24.47;23.35;23.35;19.41
2024-07-22T15:00+02:00;184.55;11996.64;20.38;23.3;26.23;23.52;23.52;20.38
2024-07-22T16:00+02:00;183.08;14017.14;22.82;35.62;31.18;23.55;23.55;22.82
2024-07-22T17:00+02:00;169.815;15006.575;24.17;40.22;38.64;24.17;24.17;24.17
2024-07-22T18:00+02:00;187.815;15840.965;25.02;43.1;42.77;25.02;25.02;25.02
2024-07-22T19:00+02:00;192.31;16571.71;24.94;44.95;43.95;24.94;24.94;24.94
2024-07-22T20:00+02:00;196.545;16706.585;24.98;45.75;43.99;24.98;24.98;24.98
2024-07-22T21:00+02:00;198.28;16150.75;24.97;47.35;43.99;24.97;24.97;24.97
2024-07-22T22:00+02:00;199.23;15897.04;23.59;46.83;44.37;23.59;23.59;23.59
2024-07-22T23:00+02:00;195.315;15453.245;22.75;43.96;43.97;22.75;22.75;22.75
2024-07-23T00:00+02:00;186.725;15006.165;26.4;43.16;41.64;20.07;20.07;26.4
2024-07-23T01:00+02:00;197.835;14854.595;24.95;42.8;41.55;19.41;19.41;24.95
2024-07-23T02:00+02:00;196.2;14839;23.79;42.75;41.26;18.38;18.38;23.79
2024-07-23T03:00+02:00;190.88;14843.4;23.72;42.71;40.29;17.85;17.85;23.72
2024-07-23T04:00+02:00;191.35;14852.09;23.56;42.71;40.88;17.55;17.55;23.56
2024-07-23T05:00+02:00;189.84;14871.5;22.72;43;41.5;19.74;19.74;22.72
2024-07-23T06:00+02:00;189.755;15176.705;21.9;44.05;42.97;21.9;21.9;21.9
2024-07-23T07:00+02:00;190.94;15828.3;23.93;44.23;44.31;23.93;23.93;23.93
2024-07-23T08:00+02:00;192.095;16033.205;24.51;43.5;43.01;24.51;24.51;24.51
2024-07-23T09:00+02:00;190.26;15753.57;24.12;42.64;41.63;24.12;24.12;24.12
2024-07-23T10:00+02:00;178.165;15645.005;23.73;41.09;40.16;23.35;23.35;23.73
2024-07-23T11:00+02:00;175.025;15757.245;23.44;44.54;41.03;22.54;22.54;23.44
2024-07-23T12:00+02:00;173.19;15532.97;23.43;42.08;39.21;21.59;21.59;23.43
2024-07-23T13:00+02:00;175.015;15350.775;23.35;37.11;36.76;21.14;21.14;23.35
2024-07-23T14:00+02:00;175.035;15017.835;23.4;34.97;34.33;21.29;21.29;23.4
2024-07-23T15:00+02:00;173.585;15631.025;23.22;39.36;39.5;21.84;21.84;23.22
2024-07-23T16:00+02:00;177.84;16257.2;22.9;41.29;39.9;22.9;22.9;22.9
2024-07-23T17:00+02:00;199.075;16882.045;23.52;41.19;40.59;23.52;23.52;23.52
2024-07-23T18:00+02:00;198.855;16955.835;23.99;41.33;40.17;23.99;23.99;23.99
2024-07-23T19:00+02:00;188.93;16597.77;24.46;41.46;41.09;24.46;24.46;24.46
2024-07-23T20:00+02:00;194.445;16409.025;23.72;40.44;41.04;23.72;23.72;23.72
2024-07-23T21:00+02:00;184.33;16308;23.39;39.58;40.11;23.39;23.39;23.39
2024-07-23T22:00+02:00;181.02;15805.33;25.27;37.14;39.56;22.55;22.55;25.27
2024-07-23T23:00+02:00;182.1;14824.47;23.83;36.94;38.95;21.06;21.06;23.83
2024-07-24T00:00+02:00;184.675;14602.315;22.92;36.98;36.74;20.2;20.2;22.92
2024-07-24T01:00+02:00;191.675;14097.575;21.87;36.02;35.67;19.34;19.34;21.87
2024-07-24T02:00+02:00;196.865;13618.455;20.98;35.74;35.73;19;19;20.98
2024-07-24T03:00+02:00;198.02;13311.41;20.94;35.2;35.41;18.77;18.77;20.94
2024-07-24T04:00+02:00;200.46;13267.87;20.91;34.99;35.28;18.85;18.85;20.91
2024-07-24T05:00+02:00;201.59;13448.79;20.58;35.79;35.33;20.58;20.58;20.58
2024-07-24T06:00+02:00;202.055;14214.265;22.04;36.08;36.3;22.04;22.04;22.04
2024-07-24T07:00+02:00;199.3;14516.21;22.96;36.37;36.7;22.96;22.96;22.96
2024-07-24T08:00+02:00;197.37;13921.58;24;34.99;36.89;24;24;24
2024-07-24T09:00+02:00;203.22;13457.54;24.59;33.71;36.47;24.59;24.59;24.59
2024-07-24T10:00+02:00;195.01;13195.36;24.95;28.55;32.26;24.77;24.77;24.95
2024-07-24T11:00+02:00;201.13;13288.86;21.19;21.19;24.84;21.93;21.93;21.19
2024-07-24T12:00+02:00;205.79;12889.84;15.51;15.51;16.36;21.66;21.66;15.51
2024-07-24T13:00+02:00;203.515;12481.175;5.17;5.17;10.86;22.07;22.07;5.17
2024-07-24T14:00+02:00;203.155;10975.075;5.68;5.68;10.43;21.97;21.97;5.68
2024-07-24T15:00+02:00;203.075;11349.785;15.29;15.29;10.79;21.89;21.89;15.29
2024-07-24T16:00+02:00;199.82;13088.83;19.45;19.45;17.88;21.58;21.58;19.45
2024-07-24T17:00+02:00;199.81;14117.78;24.78;28.35;28.97;24.78;24.78;24.78
2024-07-24T18:00+02:00;198.87;15315.5;25.68;38.98;37.59;25.68;25.68;25.68
2024-07-24T19:00+02:00;199.755;15656.615;25.92;42.43;39.55;25.92;25.92;25.92
2024-07-24T20:00+02:00;200.105;15509.975;24.99;43.34;40.95;24.99;24.99;24.99
2024-07-24T21:00+02:00;200;15691.78;24.19;44.37;42.07;24.19;24.19;24.19
2024-07-24T22:00+02:00;200.53;15478.06;23.62;43.9;41.76;23.62;23.62;23.62
2024-07-24T23:00+02:00;199.675;14968.485;22.21;43.62;42.04;22.21;22.21;22.21
2024-07-25T00:00+02:00;201.115;14595.865;21.91;38.89;40.66;21.91;21.91;21.91
2024-07-25T01:00+02:00;203.235;14400.515;21.54;39.44;41.6;21.54;21.54;21.54
2024-07-25T02:00+02:00;207.445;14281.865;21.24;39.49;41.77;21.24;21.24;21.24
2024-07-25T03:00+02:00;211.67;14312.21;21.08;39.98;42.01;21.08;21.08;21.08
2024-07-25T04:00+02:00;203.385;14373.445;21.15;40.56;43.14;21.15;21.15;21.15
2024-07-25T05:00+02:00;204;15205.91;21.04;42.52;43.8;21.04;21.04;21.04
2024-07-25T06:00+02:00;202.42;15696.79;22.3;42.87;45.03;22.3;22.3;22.3
2024-07-25T07:00+02:00;200.675;15884.605;24.06;42.81;45;24.06;24.06;24.06
2024-07-25T08:00+02:00;202;15768.38;24.79;42.28;43.72;24.79;24.79;24.79
2024-07-25T09:00+02:00;204.335;15633.325;25.15;40.76;43;25.15;25.15;25.15
2024-07-25T10:00+02:00;192.7;15301.81;25.13;40.71;42;25.13;25.13;25.13
2024-07-25T11:00+02:00;193.275;14282.415;24.34;38.05;32.51;24.34;24.34;24.34
2024-07-25T12:00+02:00;194.75;12931.57;23.73;25.07;24.58;23.73;23.73;23.73
2024-07-25T13:00+02:00;193.685;10800.495;17.94;17.94;17.74;22.95;22.95;17.94
2024-07-25T14:00+02:00;193.19;10824.36;17.22;17.22;17.35;23.36;23.36;17.22
2024-07-25T15:00+02:00;191.785;13012.085;22.25;33.36;26.29;23.59;23.59;22.25
2024-07-25T16:00+02:00;190.6;14621.69;23.51;40.12;38.86;23.51;23.59;23.51
2024-07-25T17:00+02:00;193.865;15872.745;23.99;42.8;43.27;23.99;23.99;23.99
2024-07-25T18:00+02:00;195.54;16076.57;24.48;43.27;44.89;24.48;24.48;24.48
2024-07-25T19:00+02:00;196.015;16169.635;24.79;43.12;46;24.79;24.79;24.79
2024-07-25T20:00+02:00;197.45;16007.99;24;43.12;46.01;24;24;24
2024-07-25T21:00+02:00;197.61;15665.7;23.32;43.14;46.54;23.32;23.59;23.32
2024-07-25T22:00+02:00;197.985;15652.015;23.62;42.23;45.01;23.62;23.62;23.62
2024-07-25T23:00+02:00;194.93;14823.32;21.67;40.7;44.14;21.67;21.67;21.67
2024-07-26T00:00+02:00;195.66;14701.04;20.55;39.46;39.24;20.55;20.55;20.55
2024-07-26T01:00+02:00;197.6;13888.86;19.92;38.95;39.03;19.92;19.92;19.92
2024-07-26T02:00+02:00;194.28;13594.73;19.08;39.17;38.85;19.08;19.08;19.08
2024-07-26T03:00+02:00;189.98;13566.57;18.92;39.41;39.01;18.92;18.92;18.92
2024-07-26T04:00+02:00;190.75;14049.29;18.8;39.44;39.18;18.8;18.8;18.8
2024-07-26T05:00+02:00;188.815;14520.845;18.92;40.03;40.45;18.92;18.92;18.92
2024-07-26T06:00+02:00;186.2;15202.99;19.17;40.18;40.92;19.17;19.17;19.17
2024-07-26T07:00+02:00;184.51;15811.24;20.07;42.45;42.24;20.07;20.07;20.07
2024-07-26T08:00+02:00;185.395;16255.355;20.85;42.42;42.4;20.85;20.85;20.85
2024-07-26T09:00+02:00;189.715;16585.605;20.8;42.17;41.79;20.8;20.8;20.8
2024-07-26T10:00+02:00;180.71;15892.59;20.22;41.26;41.42;20.22;20.22;20.22
2024-07-26T11:00+02:00;176.545;15330.125;19.56;43.13;40.94;19.08;19.08;19.56
2024-07-26T12:00+02:00;177.96;15517.48;19.51;46.35;41.15;18.56;18.56;19.51
2024-07-26T13:00+02:00;178.805;15498.855;19.11;49.78;40.13;18.77;18.77;19.11
2024-07-26T14:00+02:00;179.22;15448.22;19.12;48.4;39.81;18.84;18.84;19.12
2024-07-26T15:00+02:00;188.145;15351.505;19.23;47.84;39.7;19.23;19.23;19.23
2024-07-26T16:00+02:00;185.02;15734.21;19.29;46.91;43.29;19.29;19.29;19.29
2024-07-26T17:00+02:00;185.085;16195.575;20.4;48.03;44.08;20.4;20.4;20.4
2024-07-26T18:00+02:00;190.87;16164.29;20.74;49.28;45.76;20.74;20.74;20.74
2024-07-26T19:00+02:00;191.845;16066.705;20.93;49.7;45.77;20.93;20.93;20.93
2024-07-26T20:00+02:00;190.12;15760.56;21.06;47.71;45.77;21.06;21.06;21.06
2024-07-26T21:00+02:00;182.885;15313.575;20.58;47.69;45.74;20.58;20.58;20.58
2024-07-26T22:00+02:00;181.565;14854.905;20.3;47.59;45.8;21.68;21.68;20.3
2024-07-26T23:00+02:00;182.72;14610.58;19.55;46.95;45.74;20.8;20.8;19.55
2024-07-27T00:00+02:00;199.02;14515.22;20.04;48.94;48.19;20.04;20.04;20.04
2024-07-27T01:00+02:00;193.71;14184.52;19.62;48.49;49.21;19.62;19.62;19.62
2024-07-27T02:00+02:00;181.65;13761.04;19.34;48.05;48.77;19.34;19.34;19.34
2024-07-27T03:00+02:00;199.135;13697.845;19.39;47.67;48.64;19.39;19.39;19.39
2024-07-27T04:00+02:00;185.2;13759.84;19.63;47.7;49.1;19.63;19.63;19.63
2024-07-27T05:00+02:00;190.37;13796.52;19.79;48.53;49.2;19.79;19.79;19.79
2024-07-27T06:00+02:00;201.495;14026.405;20.46;48.75;49.01;20.46;20.46;20.46
2024-07-27T07:00+02:00;200.715;14383.985;20.97;49.93;47.54;20.97;20.97;20.97
2024-07-27T08:00+02:00;198.075;14658.975;21.88;49.91;47.59;21.88;21.88;21.88
2024-07-27T09:00+02:00;197.405;14712.815;22.48;49.99;47.65;22.48;22.48;22.48
2024-07-27T10:00+02:00;196.935;14702.475;21.99;48.77;49.64;24.38;24.38;21.99
2024-07-27T11:00+02:00;194.33;14200.09;21.55;41.14;44.11;24.1;24.1;21.55
2024-07-27T12:00+02:00;189.01;13143.28;20.99;35;38.01;24.1;24.1;20.99
2024-07-27T13:00+02:00;187;11684.65;17.8;18.37;29.42;24.09;24.09;17.8
2024-07-27T14:00+02:00;176.3;12260.43;17.92;32.53;31.81;24.1;24.1;17.92
2024-07-27T15:00+02:00;183.285;13268.505;20.24;40;43.56;23.71;23.71;20.24
2024-07-27T16:00+02:00;196.025;13937.205;20.63;45.52;45.66;24.09;24.09;20.63
2024-07-27T17:00+02:00;196.99;14595.4;20.98;56.54;50.24;24.1;24.1;20.98
2024-07-27T18:00+02:00;184.98;14929.16;21.79;58.15;50.56;24.1;24.1;21.79
2024-07-27T19:00+02:00;190.235;15210.135;22.54;55.42;51.09;24.1;24.1;22.54
2024-07-27T20:00+02:00;192.07;15528.25;22.23;51.96;50.84;23.97;24.09;22.23
2024-07-27T21:00+02:00;195.44;15359.46;21.77;51.93;50.86;23.82;23.82;21.77
2024-07-27T22:00+02:00;193.12;14873.42;21.63;49.93;49.96;23.29;23.29;21.63
2024-07-27T23:00+02:00;209.385;14515.255;20.75;49.68;49.74;23.37;23.37;20.75
2024-07-28T00:00+02:00;204.95;13911.69;21.75;53.17;54.01;22.57;22.57;21.75
2024-07-28T01:00+02:00;190.165;13509.555;21.32;50.41;51.87;21.32;21.32;21.32
2024-07-28T02:00+02:00;188.185;13279.225;20.76;50.03;51.53;20.76;20.76;20.76
2024-07-28T03:00+02:00;193.55;13214.99;20.25;50;51.15;20.25;20.25;20.25
2024-07-28T04:00+02:00;198.19;13113.57;20.01;49.99;50.11;20.01;20.01;20.01
2024-07-28T05:00+02:00;195.33;12705.23;19.9;49.93;49;19.9;19.9;19.9
2024-07-28T06:00+02:00;191.235;12920.495;20.97;49.87;44.16;20.97;20.97;20.97
2024-07-28T07:00+02:00;192;12559.89;21.68;44.11;41.17;21.68;21.68;21.68
2024-07-28T08:00+02:00;186.48;11938.56;22.14;36.94;39.84;22.14;22.14;22.14
2024-07-28T09:00+02:00;188.31;10346.69;4.99;19.01;24.59;20.38;20.38;19.01
2024-07-28T10:00+02:00;197.115;8663.585;0;0;10;23.79;23.79;18.55
2024-07-28T11:00+02:00;200.76;8386.58;-2.43;-2.43;2.53;22.76;22.76;18.1
2024-07-28T12:00+02:00;202.61;8229.44;-15.04;-15.04;-0.01;22.06;22.59;18.14
2024-07-28T13:00+02:00;206.825;8730.905;-29.8;-29.8;-2.01;20.16;22.59;18.17
2024-07-28T14:00+02:00;211.12;9009.33;-48.69;-48.69;-2.01;19.89;22.89;18.24
2024-07-28T15:00+02:00;207.945;8885.275;-33.53;-33.53;-2.01;19.97;23;18.18
2024-07-28T16:00+02:00;199.29;9145.16;-13.28;-5.02;-1;19.92;22.59;18.51
2024-07-28T17:00+02:00;212.85;10626.14;1;18.77;9.64;19.77;23.79;18.77
2024-07-28T18:00+02:00;212.85;12182.74;21.33;37.27;33.44;21.33;23.8;21.33
2024-07-28T19:00+02:00;212.665;13498.085;21.95;44.14;43.82;21.95;25.8;21.95
2024-07-28T20:00+02:00;213.01;14459.08;21.91;45.46;45.97;23.33;27.03;21.91
2024-07-28T21:00+02:00;214.615;14575.595;21.88;49.7;47.15;24.27;27.03;21.88
2024-07-28T22:00+02:00;214.39;14053.78;22.38;48.15;46.24;23.8;23.8;22.38
2024-07-28T23:00+02:00;213.92;13752.21;21.81;47.24;45.23;23.79;23.79;21.81
2024-07-29T00:00+02:00;202.27;13082.62;21.26;44.96;48.23;21;21;21.26
2024-07-29T01:00+02:00;204.815;12699.865;21.01;44.41;48.24;20.89;20.89;21.01
2024-07-29T02:00+02:00;204.655;12766.895;20.95;44.37;47.4;20.95;20.95;20.95
2024-07-29T03:00+02:00;207.595;12782.085;20.94;44.58;46.91;20.94;20.94;20.94
2024-07-29T04:00+02:00;207.665;12957.525;20.95;44.98;47.99;20.95;20.95;20.95
2024-07-29T05:00+02:00;206.13;13125.06;20.95;46.99;49.17;20.95;20.95;20.95
2024-07-29T06:00+02:00;209.945;14054.725;22.18;47;51.05;22.18;22.18;22.18
2024-07-29T07:00+02:00;209.14;14576.1;24.59;48.46;53.13;24.59;24.59;24.59
2024-07-29T08:00+02:00;205.05;14785.28;26.34;50.69;56.21;26.04;26.04;26.34
2024-07-29T09:00+02:00;198.165;13227.825;27.43;42.73;54.78;26.32;26.32;27.43
2024-07-29T10:00+02:00;203.615;11213.525;23.77;35.81;47;26.21;26.21;23.77
2024-07-29T11:00+02:00;208.035;9526.025;20.97;20.97;28.32;26.13;26.13;20.97
2024-07-29T12:00+02:00;211.66;8972.76;4.18;4.18;16.99;26.15;26.15;18.17
2024-07-29T13:00+02:00;211.775;8228.705;-1.7;-1.7;14.93;26.21;26.21;12.6
2024-07-29T14:00+02:00;211.375;8553.965;-0.02;0.42;14.8;26.35;26.35;8.89
2024-07-29T15:00+02:00;208.44;9962.57;20.82;26.79;20.23;26.27;26.27;20.82
2024-07-29T16:00+02:00;205.49;11771.69;22.7;40.97;33;25.74;25.74;22.7
2024-07-29T17:00+02:00;200.505;14213.815;26.11;44.76;57.01;26.11;26.11;26.11
2024-07-29T18:00+02:00;213.57;15338.19;26.12;55.68;60.57;26.12;26.12;26.12
2024-07-29T19:00+02:00;214.97;15819.87;25.69;115.89;64.97;25.69;25.69;25.69
2024-07-29T20:00+02:00;214.025;15632.565;26.19;64.09;64.94;26.19;26.19;26.19
2024-07-29T21:00+02:00;213.63;15480.58;25.26;62.31;63.78;25.26;25.26;25.26
2024-07-29T22:00+02:00;215.865;15422.505;25.89;55.22;62;25.89;25.89;25.89
2024-07-29T23:00+02:00;215.395;15082.265;24.3;52.03;59.42;24.3;24.3;24.3
2024-07-30T00:00+02:00;207.99;14519.28;23.05;50.27;55.22;23.01;23.01;23.05
2024-07-30T01:00+02:00;207.94;13991.86;22.74;49.98;54.94;21.9;21.9;22.74
2024-07-30T02:00+02:00;208.005;13901.335;22.73;49.94;54.46;21.18;21.18;22.73
2024-07-30T03:00+02:00;206.1;13643.11;22.63;49.92;54.36;19.88;19.88;22.63
2024-07-30T04:00+02:00;206.415;13695.125;22.59;49.64;54.44;19.76;19.76;22.59
2024-07-30T05:00+02:00;205.49;13872.4;22.43;49.99;55.57;19.95;19.95;22.43
2024-07-30T06:00+02:00;203.695;14262.655;22.76;51.35;61.79;19.7;19.7;22.76
2024-07-30T07:00+02:00;210.455;14992.995;23.02;54.31;63;22.93;22.93;23.02
2024-07-30T08:00+02:00;213.245;15134.685;23.21;50;59.17;23.21;23.21;23.21
2024-07-30T09:00+02:00;214.255;14457.945;23.43;43.96;54.63;23.43;23.43;23.43
2024-07-30T10:00+02:00;203.065;13194.585;23.46;39.93;47.48;23.83;24.49;23.46
2024-07-30T11:00+02:00;207.415;11023.385;21.91;27.57;33.68;24.49;24.49;21.91
2024-07-30T12:00+02:00;207.4;9245.97;1.09;1.12;19.25;24.75;24.75;1.93
2024-07-30T13:00+02:00;207.58;9092.37;0.01;0.01;15.12;24.81;24.81;0.05
2024-07-30T14:00+02:00;210.08;10622.86;1;1;15.03;24.98;26.02;1
2024-07-30T15:00+02:00;209.645;12170.445;22.11;35.63;32.82;24.93;26.01;22.11
2024-07-30T16:00+02:00;205.275;13348.635;23.08;42.52;45.98;24.44;25.11;23.08
2024-07-30T17:00+02:00;207.845;14659.335;23.13;49.55;61.57;23.93;24.5;23.13
2024-07-30T18:00+02:00;208.045;15473.785;23.35;98.92;67.91;23.69;24.5;23.35
2024-07-30T19:00+02:00;206.205;15423.665;23.13;123.08;80.95;23.13;24.5;23.13
2024-07-30T20:00+02:00;209.405;15545.345;23.15;159.41;79.6;23.15;24.5;23.15
2024-07-30T21:00+02:00;207.02;15222.67;23;140;73.75;23;24.49;23
2024-07-30T22:00+02:00;207.705;15053.465;23.22;64.19;62.53;19.97;21.37;23.22
2024-07-30T23:00+02:00;205.92;14542.7;23.18;51.94;56.36;19.37;21.46;23.18
2024-07-31T00:00+02:00;205.6;14058.4;23.27;55.4;51.98;18.57;18.57;23.27
2024-07-31T01:00+02:00;210.375;13778.355;22.98;54.91;50.44;15.66;15.66;22.98
2024-07-31T02:00+02:00;212.15;13751.42;22.9;54.64;50.36;16.22;16.22;22.9
2024-07-31T03:00+02:00;213.76;13610.5;22.33;54.78;50.32;18.71;18.71;22.33
2024-07-31T04:00+02:00;209.51;13517.66;22.24;54.91;50.92;19.61;19.61;22.24
2024-07-31T05:00+02:00;207.32;13547.26;22.12;55.06;51;20.79;20.79;22.12
2024-07-31T06:00+02:00;206.01;14007.69;22.5;60.29;55.78;21.19;21.19;22.5
2024-07-31T07:00+02:00;204.205;14627.045;23.77;68.74;68.35;21.61;21.61;23.77
2024-07-31T08:00+02:00;200.825;14455.665;23.92;64.21;60;21.02;21.02;23.92
2024-07-31T09:00+02:00;199.4;14025.39;24.18;56.4;50.2;21.68;21.68;24.18
2024-07-31T10:00+02:00;198.36;13601.34;25.24;48.08;46.99;21.91;21.91;25.24
2024-07-31T11:00+02:00;195.295;12803.455;24.94;39.46;30.66;19.82;21.83;24.94
2024-07-31T12:00+02:00;194.98;12958.35;21.74;23.59;17.32;19.82;21.44;21.74
2024-07-31T13:00+02:00;207.81;13273.77;11.73;11.73;13.32;18.97;21.13;11.73
2024-07-31T14:00+02:00;191.085;13169.305;20.11;20.11;11.99;19.21;21.75;20.11
2024-07-31T15:00+02:00;186.82;13400.88;24.18;36.99;26.03;19.13;21.44;24.18
2024-07-31T16:00+02:00;189.945;14070.415;22.99;46.41;49;20.93;21.96;22.99
2024-07-31T17:00+02:00;199;14262.22;22.95;51.2;51.95;21.16;21.97;22.95
2024-07-31T18:00+02:00;198.12;14871.89;22.77;51.79;56.14;21.63;22.47;22.77
2024-07-31T19:00+02:00;197.09;15285.68;22.34;52.68;56.87;22.07;23.56;22.34
2024-07-31T20:00+02:00;201.67;15318.56;22.97;52.33;56.96;22.97;22.97;22.97
2024-07-31T21:00+02:00;201.51;15122.43;22.91;51.8;56.18;22.91;22.91;22.91
2024-07-31T22:00+02:00;201.27;14965.99;23.11;51.34;55.32;23.11;23.11;23.11
2024-07-31T23:00+02:00;198.715;14720.935;23.36;51.32;53.75;23.36;23.36;23.36
2024-08-01T00:00+02:00;199.555;14233.125;23.48;54.51;52.89;16.4;16.4;23.48
2024-08-01T01:00+02:00;198.225;13612.005;23.24;54.26;52.03;16.46;16.46;23.24
2024-08-01T02:00+02:00;198.31;13533.81;23.19;53.7;51.79;16.45;16.45;23.19
