Date (GMT+1);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (SE1);Day Ahead Auction (SE2);Day Ahead Auction (SE3);Day Ahead Auction (SE4)
2025-01-27T18:00+01:00;5836;959.65;16500.07;9.38;8.3;46.22;45.37
2025-01-27T19:00+01:00;5836;955.35;16158.37;7.61;6.69;44.45;43.64
2025-01-27T20:00+01:00;5837;920.03;16183.54;6.83;7.25;36.82;36.82
2025-01-27T21:00+01:00;5837;837.3;15592.15;6.89;7.69;33.22;33.4
2025-01-27T22:00+01:00;5837;797.23;15113.91;8.29;9.48;30.17;30.56
2025-01-27T23:00+01:00;5839;690.11;15212.97;12.55;14.84;23.95;24.86
2025-01-28T00:00+01:00;5838;619.59;14787.23;16.43;19.31;22.28;23.52
2025-01-28T01:00+01:00;5838;579.67;14368.39;15.08;17.7;22.07;24.84
2025-01-28T02:00+01:00;5839;583.53;13981.57;14.74;17.28;22.3;25.71
2025-01-28T03:00+01:00;5835;610.23;13855.91;15.32;18.02;22.78;25.93
2025-01-28T04:00+01:00;5833;624.06;13714.72;14.81;17.4;23.11;27.3
2025-01-28T05:00+01:00;5833;657.83;13728.57;14.87;17.83;27.59;37.08
2025-01-28T06:00+01:00;5833;804.46;14413.9;21.49;25.89;32.02;38.13
2025-01-28T07:00+01:00;5833;969.34;15288.9;28.33;26.91;70.01;114.1
2025-01-28T08:00+01:00;5833;1022.98;15288.1;37.44;39.23;76.82;118.26
2025-01-28T09:00+01:00;5834;1030.25;15125.74;51.12;52.49;81.68;113.2
2025-01-28T10:00+01:00;5834;1020.94;15037.82;63.01;62.21;87.03;112.84
2025-01-28T11:00+01:00;5837;1078.01;14939.01;81.22;80.76;94.37;108.49
2025-01-28T12:00+01:00;5836;1129.43;14764.5;70.01;69.39;88.14;107.53
2025-01-28T13:00+01:00;5836;1182.83;14391.43;87.19;86.87;96.88;107.07
2025-01-28T14:00+01:00;5836;1237.45;14254.26;109.44;109.44;109.44;109.44
2025-01-28T15:00+01:00;5835;1292.14;14593.77;105.56;105.56;105.56;105.56
2025-01-28T16:00+01:00;5835;1338.66;14457.01;126.5;126.5;126.5;126.5
2025-01-28T17:00+01:00;5834;1394.67;14261.28;125.61;125.61;125.61;125.61
2025-01-28T18:00+01:00;5834;1436.27;14181.54;117.01;117.01;117.01;117.01
2025-01-28T19:00+01:00;5834;1403.89;14030.29;105.08;105.08;105.08;105.08
2025-01-28T20:00+01:00;5835;1015.66;13826.64;80.71;78.68;79.75;79.17
2025-01-28T21:00+01:00;5833;923.96;13564.88;67.03;63.72;65.46;64.5
2025-01-28T22:00+01:00;5833;819.42;13309.83;51.07;48.51;49.83;49.1
2025-01-28T23:00+01:00;5832;843.82;13268.45;42.23;40.24;41.37;40.86
2025-01-29T00:00+01:00;5833;820.52;13119.57;44.06;41.85;42.95;42.33
2025-01-29T01:00+01:00;5834;817.55;13171.73;42.93;40.78;41.83;41.24
2025-01-29T02:00+01:00;5834;809.28;13171.29;42.37;40.26;41.33;40.78
2025-01-29T03:00+01:00;5835;821.7;13367.3;42.07;40;41.08;40.56
2025-01-29T04:00+01:00;5835;850.67;13376;42.78;40.62;41.67;41.08
2025-01-29T05:00+01:00;5835;954.78;13472.34;43.99;41.78;42.83;42.26
2025-01-29T06:00+01:00;5832;1099.95;13810.08;38.6;36.06;65.33;64.22
2025-01-29T07:00+01:00;5833;1168.59;14273.45;71.18;67.99;138.52;138.04
2025-01-29T08:00+01:00;5833;1182.66;14267;82.34;78.22;143.71;142.79
2025-01-29T09:00+01:00;5834;1181.1;14426.12;53.86;51.18;129.43;128.82
2025-01-29T10:00+01:00;5835;1169.18;14644.71;46.85;44.41;105.88;105.24
2025-01-29T11:00+01:00;5831;1251.77;14682.66;39.25;37.23;89.78;89.25
2025-01-29T12:00+01:00;5828;1260.75;14491.15;46.9;44.66;84.59;84.17
2025-01-29T13:00+01:00;5826;1242.43;14492.14;30.23;30.51;83.67;83.49
2025-01-29T14:00+01:00;5826;1249.39;14457.32;16.37;18.36;64.14;85.57
2025-01-29T15:00+01:00;5825;1294.28;14630.81;13.62;16.32;67.29;100.29
2025-01-29T16:00+01:00;5825;1321.51;14696.47;12.12;14.5;78.74;129.79
2025-01-29T17:00+01:00;5827;1317.58;14873.91;10.96;13.55;83.87;146.04
2025-01-29T18:00+01:00;5830;1286.08;14672.91;10.68;8.69;78.99;143.79
2025-01-29T19:00+01:00;5829;1240.14;14486.84;9.18;6.15;67.65;131.59
2025-01-29T20:00+01:00;5829;1173.61;13921.95;6.39;7.85;54.09;105.68
2025-01-29T21:00+01:00;5834;988.03;13763.98;5.7;6.56;33.11;62.82
2025-01-29T22:00+01:00;5838;819.94;13646.11;5.25;5.91;27;49.57
2025-01-29T23:00+01:00;5837;805.09;13797.79;4.54;5.11;23.87;43.62
2025-01-30T00:00+01:00;5837;782.87;12832.44;4.32;4.59;28.83;52.77
2025-01-30T01:00+01:00;5837;749.38;12450.96;4.42;4.68;26.88;48.74
2025-01-30T02:00+01:00;5837;789.97;12686.08;4.61;4.9;25.15;45.18
2025-01-30T03:00+01:00;5837;787.41;12928.09;5.07;4.53;25.2;45.03
2025-01-30T04:00+01:00;5837;819.4;13532.26;5.39;4.93;25.18;44.66
2025-01-30T05:00+01:00;5837;889.06;14477.49;6.01;5.38;31.07;55.2
2025-01-30T06:00+01:00;5837;1067.37;15521.1;6.32;5.5;41.47;68.99
2025-01-30T07:00+01:00;5836;1227.25;15926.18;6.53;5.36;61.21;89.23
2025-01-30T08:00+01:00;5836;1248.03;15804.64;6.99;5.15;78.62;124.75
2025-01-30T09:00+01:00;5836;1266.45;15797.83;8.38;6.51;78.09;125.08
2025-01-30T10:00+01:00;5835;1272.07;15608.84;8.87;7.29;70.15;108.9
2025-01-30T11:00+01:00;5835;1234.69;15484.15;9.18;8.08;56.78;82.75
2025-01-30T12:00+01:00;5836;1243.44;15491.48;9.06;7.63;63.14;99.45
2025-01-30T13:00+01:00;5836;1262.79;15375.8;8.58;7.32;54.79;90.49
2025-01-30T14:00+01:00;5833;1260.79;15268.41;8.3;6.8;64.43;105.23
2025-01-30T15:00+01:00;5831;1243.6;15290.6;6.93;5.88;61.97;81.44
2025-01-30T16:00+01:00;5832;1261.11;15299.48;6.58;5.25;74.22;95.96
2025-01-30T17:00+01:00;5832;1278.17;15581.51;6.86;4.9;98.62;130.07
2025-01-30T18:00+01:00;5832;1264.47;15331.15;6.3;4.96;78.39;99.07
2025-01-30T19:00+01:00;5831;1250.93;15208.5;6.18;4.97;76.03;89.74
2025-01-30T20:00+01:00;5832;1150.86;14799.68;6.03;5.05;52.46;76.26
2025-01-30T21:00+01:00;5833;1024.73;14683.18;5.89;4.99;37.97;69.1
2025-01-30T22:00+01:00;5833;955.47;14405.69;5.71;4.87;35.48;66.1
2025-01-30T23:00+01:00;5833;904.06;14054.24;5.32;4.99;31.85;58.24
2025-01-31T00:00+01:00;5834;831.33;13864.45;4.86;4.91;26.85;48.29
2025-01-31T01:00+01:00;5834;822.31;13535.58;4.58;4.47;25.94;46.8
2025-01-31T02:00+01:00;5834;819.66;13431.59;4.58;4.57;25.96;46.8
2025-01-31T03:00+01:00;5834;822.93;13265.08;4.67;4.69;25.94;46.67
2025-01-31T04:00+01:00;5834;847.41;13387.59;4.84;4.9;25.46;45.97
2025-01-31T05:00+01:00;5835;907.53;13829.15;5.22;4.86;26.98;48.69
2025-01-31T06:00+01:00;5835;1168.82;14317.44;5.05;4.62;54.9;92.17
2025-01-31T07:00+01:00;5835;1355.9;14873.97;5.21;4.5;104.49;154.5
2025-01-31T08:00+01:00;5835;1378.54;15003.46;5.34;4.61;118.27;163.97
2025-01-31T09:00+01:00;5834;1368.67;15147.77;5.13;4.36;121.65;154.52
2025-01-31T10:00+01:00;5837;1391.38;15205.92;5;4.33;109.4;129.84
2025-01-31T11:00+01:00;5836;1418.09;15326.03;5.24;4.66;107.5;125.96
2025-01-31T12:00+01:00;5835;1444.47;15221.59;5.34;4.8;99.26;119.83
2025-01-31T13:00+01:00;5836;1432.64;15007.97;5.14;4.58;98.61;118.32
2025-01-31T14:00+01:00;5835;1385.66;15066.4;5;4.44;89.73;116.93
2025-01-31T15:00+01:00;5836;1384.29;15323.56;4.8;4.16;114.99;146.31
2025-01-31T16:00+01:00;5832;1378.15;15614.34;4.73;4;128.95;164.26
2025-01-31T17:00+01:00;5829;1377.43;15869.75;4.41;3.67;124.21;150
2025-01-31T18:00+01:00;5832;1367.47;16258.14;4.28;3.47;133.98;179.42
2025-01-31T19:00+01:00;5836;1362.32;16319.27;4.28;3.69;99.76;110.26
2025-01-31T20:00+01:00;5836;1238.59;16483.52;4.4;3.96;61.54;73.52
2025-01-31T21:00+01:00;5836;1097.33;16518.29;4.4;4;60.14;60.14
2025-01-31T22:00+01:00;5836;1021.32;16474.68;4.41;4.01;35.84;48.49
2025-01-31T23:00+01:00;5836;959.3;16523.82;4.42;4;26.35;47
2025-02-01T00:00+01:00;5835;817.95;15942.21;3.79;3.05;27.66;50.15
2025-02-01T01:00+01:00;5835;774.22;15707.54;3.64;2.99;26.56;49.14
2025-02-01T02:00+01:00;5835;780.34;15429.01;3.09;2.39;26.57;49.65
2025-02-01T03:00+01:00;5936;783.06;15270.15;2.76;2.05;26.28;49.43
2025-02-01T04:00+01:00;6064;783.47;15106.97;2.37;1.74;25.93;49.14
2025-02-01T05:00+01:00;6102;782.48;14907.31;2.51;1.92;27.01;50.37
2025-02-01T06:00+01:00;6201;833.22;14886.73;2.94;2.33;28.05;52.01
2025-02-01T07:00+01:00;6301;897.98;14838.39;3.48;2.61;32.8;60.95
2025-02-01T08:00+01:00;6302;936.19;14994.91;3.69;3.18;39.64;74.17
2025-02-01T09:00+01:00;6302;1012.97;15530.68;4.22;3.6;70.14;133.53
2025-02-01T10:00+01:00;6423;1047.71;15629.63;4.81;4.28;65.72;125.34
2025-02-01T11:00+01:00;6558;993.18;15383.91;5.11;4.6;61.68;117.23
2025-02-01T12:00+01:00;6557;1031.89;15085.81;5.33;4.94;57.97;107.66
2025-02-01T13:00+01:00;6559;1031.53;14921.74;5.34;4.99;57.57;100.94
2025-02-01T14:00+01:00;6560;1018.11;14702.77;5.37;5;56.34;105.63
2025-02-01T15:00+01:00;6557;1061.64;14814.97;5.43;5;67.32;126.32
2025-02-01T16:00+01:00;6550;1144.17;14806.77;5.53;4.91;86.09;150.07
2025-02-01T17:00+01:00;6522;1182.45;15023.66;5.58;5;99.09;164.26
2025-02-01T18:00+01:00;6502;1191.66;15275.23;5.52;5.14;101.35;163.51
2025-02-01T19:00+01:00;6526;1181.12;15271.5;5.55;4.97;91.06;159.09
2025-02-01T20:00+01:00;6555;1166.65;15354.09;6.03;5.63;81.11;152.86
2025-02-01T21:00+01:00;6559;1098.32;14995.73;6.15;5.84;80.74;141.77
2025-02-01T22:00+01:00;6635;962.99;14663.57;6.48;6.19;53.25;86.36
2025-02-01T23:00+01:00;6695;874.62;14093.6;7.04;6.84;38.15;59.89
2025-02-02T00:00+01:00;6694;818.51;13771.92;6.88;6.89;32.18;53.94
2025-02-02T01:00+01:00;6695;797.73;13538.23;6.83;6.58;30.01;53.4
2025-02-02T02:00+01:00;6694;782.73;13510.72;6.89;6.66;29.95;53.21
2025-02-02T03:00+01:00;6695;766.43;13413.09;6.64;6.87;29.84;53.14
2025-02-02T04:00+01:00;6696;774.44;13178.44;6.51;6.76;29.62;52.81
2025-02-02T05:00+01:00;6695;813.11;13106.8;6.8;7.02;31.34;55.09
2025-02-02T06:00+01:00;6695;873.76;13220.43;7;7.24;41.04;73.98
2025-02-02T07:00+01:00;6696;933.73;13324.3;8.04;9.06;67.57;125.59
2025-02-02T08:00+01:00;6766;957.57;13188.21;8.6;9.02;70.99;134
2025-02-02T09:00+01:00;6817;1014.55;13101.23;10.08;11.56;71.57;131.67
2025-02-02T10:00+01:00;6817;1020.67;13233.65;11.92;13.53;68.14;123.39
2025-02-02T11:00+01:00;6816;1072.92;13353.88;14.5;17.02;68.38;119.8
2025-02-02T12:00+01:00;6815;1049.92;13286.42;14.91;17.53;65.14;112.59
2025-02-02T13:00+01:00;6813;1037.27;13281.7;14.69;17.24;60.02;102.51
2025-02-02T14:00+01:00;6814;1041.8;13199.13;14.43;16.92;61.71;106.26
2025-02-02T15:00+01:00;6812;1092.4;13639.19;13.91;16.3;67.74;119.34
2025-02-02T16:00+01:00;6812;1254.39;13983.32;16.11;15.89;79.78;147.6
2025-02-02T17:00+01:00;6811;1299.72;14233.9;19.58;21.58;88.09;160.1
2025-02-02T18:00+01:00;6812;1287.7;14311.17;18.36;22.08;92.49;168.35
2025-02-02T19:00+01:00;6813;1291.88;14333.37;25.83;31.45;99.36;169.77
2025-02-02T20:00+01:00;6813;1272.68;14087.51;18.26;21.69;86.8;154.28
2025-02-02T21:00+01:00;6812;1223.4;14069.94;25.35;30.84;80.49;133.02
2025-02-02T22:00+01:00;6812;1054.43;13681.04;27.1;32.24;52.08;70.43
2025-02-02T23:00+01:00;6813;906.1;13351.78;25.24;29.94;40.3;48.78
2025-02-03T00:00+01:00;6811;896.85;12762.5;16.94;19.86;42.14;63.3
2025-02-03T01:00+01:00;6809;871.97;12739.46;17.28;20.21;35.46;49.51
2025-02-03T02:00+01:00;6808;877.87;12770.55;17.61;20.59;35.49;49.2
2025-02-03T03:00+01:00;6806;899.81;12761.96;17.79;20.81;35.15;48.21
2025-02-03T04:00+01:00;6809;950.91;12993.13;22.65;26.69;37.87;47.19
2025-02-03T05:00+01:00;6811;1106.06;13478.94;37.54;44.84;51.56;54.4
2025-02-03T06:00+01:00;6809;1359.89;13874.31;40.68;49.81;102.46;155.32
2025-02-03T07:00+01:00;6810;1418.92;14065.53;76.02;94.45;148.86;205.85
2025-02-03T08:00+01:00;6811;1425.52;14006.65;73.62;91.67;164.29;242.04
2025-02-03T09:00+01:00;6809;1432.04;14034.11;82.38;102.18;149.64;175.01
2025-02-03T10:00+01:00;6810;1449.35;13941.58;88.27;84.44;149.67;149.81
2025-02-03T11:00+01:00;6813;1477.57;13854.67;113.36;108.91;126.22;126.07
2025-02-03T12:00+01:00;6811;1479.91;13834.49;117.78;113.19;117.31;117.24
2025-02-03T13:00+01:00;6812;1572.05;13874.18;115.58;111.12;115.23;115.22
2025-02-03T14:00+01:00;6812;1550.9;13849.85;100.45;97.28;124.31;124.19
2025-02-03T15:00+01:00;6812;1455.99;13901.25;80;79.87;145.97;145.17
2025-02-03T16:00+01:00;6812;1448.45;13957.36;36.4;40.38;169.78;169.87
2025-02-03T17:00+01:00;6183;1572.68;14028.86;29.62;36.06;214.84;215.22
2025-02-03T18:00+01:00;6533;1446.5;13938.99;20.94;19.45;201.17;200.22
2025-02-03T19:00+01:00;6534;1449.84;13859.97;19.3;23.2;200.84;200.54
2025-02-03T20:00+01:00;6535;1410.41;13970.61;18.55;17.97;164.21;163.72
2025-02-03T21:00+01:00;6534;1361.94;13862.1;16.5;25.41;129.96;131.58
2025-02-03T22:00+01:00;6535;1302.47;13753.47;15.65;14.83;108.14;107.72
2025-02-03T23:00+01:00;6534;1150.69;13673.85;14.01;16.22;53.07;53.69
2025-02-04T00:00+01:00;6534;989.63;13535.96;13.9;16.25;53.71;54.37
2025-02-04T01:00+01:00;6536;988.05;13482.82;12.88;13.18;52.89;52.89
2025-02-04T02:00+01:00;6534;991.19;13423.23;12.04;12.41;52.06;52.06
2025-02-04T03:00+01:00;6535;995.51;13348.62;11.4;10.84;52.69;52.41
2025-02-04T04:00+01:00;6536;994.65;13299.18;10.95;10.37;52.4;52.06
2025-02-04T05:00+01:00;6534;1126.64;13499.72;11.83;11.25;53.77;53.5
2025-02-04T06:00+01:00;6533;1350.7;13448.89;10.29;21.9;93.47;93.99
2025-02-04T07:00+01:00;6533;1381.22;13478.24;9.73;23.14;164.69;187.88
2025-02-04T08:00+01:00;6534;1392.43;13550.28;10.15;29.17;205.98;207.58
2025-02-04T09:00+01:00;6533;1391.58;13696.8;9.05;25.34;158.41;159.32
2025-02-04T10:00+01:00;6533;1365.6;13842.82;10.37;9.64;133.89;133.28
2025-02-04T11:00+01:00;6529;1327.96;14052.41;10.3;9.59;106.42;106.25
2025-02-04T12:00+01:00;6528;1299.53;14078.04;9.99;8.89;94.05;99.96
2025-02-04T13:00+01:00;6530;1225.79;14095.41;8.03;7.55;72.38;86.99
2025-02-04T14:00+01:00;6531;1119.36;14286.87;7.95;7.58;56.39;56.03
2025-02-04T15:00+01:00;6532;1050.87;14133.55;7.12;6.73;55.96;124.43
2025-02-04T16:00+01:00;6533;1039.71;14415.82;6.97;6.41;39.57;160.88
2025-02-04T17:00+01:00;6533;953.07;14835.3;6.34;5.86;33.68;164.96
2025-02-04T18:00+01:00;6533;902.95;14940.13;5.89;5.42;31.56;170.82
2025-02-04T19:00+01:00;6534;886.32;15352.07;5.4;4.9;29.71;53.83
2025-02-04T20:00+01:00;6533;857.2;15344.18;4.52;4.17;28.13;50.94
2025-02-04T21:00+01:00;6534;809.19;15330.15;4.34;4.04;26.88;48.45
2025-02-04T22:00+01:00;6534;762.91;15105.29;3.81;3.65;23.84;42.93
2025-02-04T23:00+01:00;6533;795.03;15128.64;3.2;3.04;22.62;41.39
2025-02-05T00:00+01:00;6533;757.17;14799.96;3.11;2.86;24.58;45.21
2025-02-05T01:00+01:00;6534;717.76;14703.84;2.64;2.38;24.01;44.56
2025-02-05T02:00+01:00;6533;709.75;14521.69;2.51;2.22;3.44;5.04
2025-02-05T03:00+01:00;6534;725.28;14738.28;2.5;2.21;2.75;3.71
2025-02-05T04:00+01:00;6534;736.61;15177.38;3.06;2.97;3;3.13
2025-02-05T05:00+01:00;6532;777.94;15901.92;4.01;4.01;23.43;40.92
2025-02-05T06:00+01:00;6532;809.48;16536.73;4.16;4.05;26.17;46.3
2025-02-05T07:00+01:00;6532;855.79;17014.53;4.74;4.32;28.81;50.99
2025-02-05T08:00+01:00;6532;852;17026.2;5.23;4.91;29.61;52.11
2025-02-05T09:00+01:00;6532;835.13;16500.88;5.3;4.99;29.33;51.6
2025-02-05T10:00+01:00;6532;827.09;16493.48;5.44;5.17;29.25;51.26
2025-02-05T11:00+01:00;6533;906.61;16316.86;5.28;5.21;28.5;49.96
2025-02-05T12:00+01:00;6533;793.04;16333.97;5.15;4.96;27.99;48.99
2025-02-05T13:00+01:00;6531;793.73;16209.97;4.97;4.97;27;47.19
2025-02-05T14:00+01:00;6531;787.03;16193.05;4.92;4.92;26.81;46.88
2025-02-05T15:00+01:00;6531;847.79;16385.08;4.94;4.86;28.14;49.57
2025-02-05T16:00+01:00;6529;880.57;16674.8;4.93;4.9;32.97;59.28
2025-02-05T17:00+01:00;6530;947.43;16988.82;5.13;4.79;35.7;64.05
2025-02-05T18:00+01:00;6531;871.64;17465.92;5.3;4.98;36.49;65.49
2025-02-05T19:00+01:00;6529;848.86;17505.3;5.08;4.49;40.53;61.5
2025-02-05T20:00+01:00;6280;841.82;17228.59;4.68;4.58;35.06;51.9
2025-02-05T21:00+01:00;6030;804.48;17174.56;4.58;4.31;40.52;56.56
2025-02-05T22:00+01:00;5832;778.94;16887.06;4.59;4.45;35.16;50.45
2025-02-05T23:00+01:00;5832;746.74;16396.15;4.55;4.46;28.22;48.19
2025-02-06T00:00+01:00;5834;757.03;15923.89;3.27;3.09;27.89;51.3
2025-02-06T01:00+01:00;5835;753.63;15661.19;3.36;3.21;27.64;50.56
2025-02-06T02:00+01:00;5834;759.41;15303.83;3.43;3.28;27.7;50.61
2025-02-06T03:00+01:00;5834;763.69;15088.51;3.63;3.5;27.79;50.51
2025-02-06T04:00+01:00;5834;792.13;14983.74;3.54;3.37;34.99;51.16
2025-02-06T05:00+01:00;5834;976.7;14943.9;3.77;3.53;52.19;56.16
2025-02-06T06:00+01:00;5834;1209.06;15088.97;4.07;3.55;70.25;80.54
2025-02-06T07:00+01:00;5833;1347.67;15272.93;4.53;3.91;149.7;159.56
2025-02-06T08:00+01:00;5833;1343.85;15067.46;4.52;3.72;200.06;199.06
2025-02-06T09:00+01:00;5834;1375.59;14988.62;4.49;3.56;177.56;176.58
2025-02-06T10:00+01:00;5833;1394.38;14938.16;4.35;3.49;157.84;156.95
2025-02-06T11:00+01:00;5835;1446.66;14793.66;4.13;3.61;122.53;121.89
2025-02-06T12:00+01:00;5834;1447.88;14646.02;4.02;3.51;95.33;94.73
2025-02-06T13:00+01:00;5833;1417.53;14478.41;3.8;3.4;80.55;80.04
2025-02-06T14:00+01:00;5831;1384.13;14577.11;3.78;3.43;68.81;74.62
2025-02-06T15:00+01:00;5831;1344.11;14548.07;3.77;3.35;64.71;95.64
2025-02-06T16:00+01:00;5831;1336.38;15005.96;3.61;2.97;78.9;124.14
2025-02-06T17:00+01:00;5831;1327.62;15198.49;3.78;2.86;102.37;171.22
2025-02-06T18:00+01:00;5831;1324.76;14952.11;3.74;2.92;98.55;170.8
2025-02-06T19:00+01:00;5829;1315.44;14892.34;3.66;2.96;83.75;162.65
2025-02-06T20:00+01:00;5830;1258.61;14634.85;3.24;2.61;69.91;140.83
2025-02-06T21:00+01:00;5830;1126.14;14354.82;3.33;2.81;56.83;113.21
2025-02-06T22:00+01:00;5831;986.19;14079.38;3.31;2.89;38.79;74.77
2025-02-06T23:00+01:00;5832;885.08;13633.56;3.02;2.82;33.98;65.9
2025-02-07T00:00+01:00;5832;873.02;13340.82;3.45;3.81;35.93;69.01
2025-02-07T01:00+01:00;5832;833.78;13135.55;3.1;3.59;33.88;65.31
2025-02-07T02:00+01:00;5832;819.28;13341.46;3.1;3.6;33.53;64.64
2025-02-07T03:00+01:00;5834;819.04;13388.52;3.38;3.92;33.26;63.68
2025-02-07T04:00+01:00;5835;826.83;13572.41;3.57;4.1;33.62;64.19
2025-02-07T05:00+01:00;5836;927.32;14047.58;4.43;4.8;35.55;67.23
2025-02-07T06:00+01:00;5834;1167.29;15159.17;5.43;4.93;57.26;110.61
2025-02-07T07:00+01:00;5836;1303.9;15831.76;6.42;5.84;72.15;142.21
2025-02-07T08:00+01:00;5834;1337.47;16171.97;7.85;7.2;83.96;164.7
2025-02-07T09:00+01:00;5835;1362.14;15940.26;9.23;8.66;78.17;150.42
2025-02-07T10:00+01:00;5834;1372.52;15429.16;8.72;8.11;66.75;128.65
2025-02-07T11:00+01:00;5835;1336.97;15155.58;8.82;8.01;50.99;96.36
2025-02-07T12:00+01:00;5835;1384.58;15171.56;11.3;10.78;48.69;87.68
2025-02-07T13:00+01:00;5834;1368.75;15198.67;12.42;12.02;50.2;89.6
2025-02-07T14:00+01:00;5835;1392.65;15108.08;12.36;11.82;50.37;89.45
2025-02-07T15:00+01:00;5836;1420.21;15206.7;12.46;11.91;47.79;83.25
2025-02-07T16:00+01:00;5837;1443.56;15566.05;12.42;11.54;52.52;93.46
2025-02-07T17:00+01:00;5836;1239.45;16158.53;13.26;12.02;55.99;100.07
2025-02-07T18:00+01:00;5835;1069.46;16492.18;13.22;11.71;60.59;99.15
2025-02-07T19:00+01:00;5835;991.39;16546.75;11.35;10.09;52.09;82.22
2025-02-07T20:00+01:00;5835;891.18;16560.45;10.68;9.7;42.45;66.3
2025-02-07T21:00+01:00;5837;749.38;16401.74;9.9;8.96;36.82;63.95
2025-02-07T22:00+01:00;5835;683.52;16220.92;7.95;7.3;33.74;59.62
2025-02-07T23:00+01:00;5832;628.68;15979.79;5.95;5.55;30.53;54.84
2025-02-08T00:00+01:00;5832;642.66;15270.12;5.2;4.93;29.28;52.61
2025-02-08T01:00+01:00;5832;639.41;14935.95;4.82;4.64;28.42;51.2
2025-02-08T02:00+01:00;5903;609.96;15130.57;4.74;4.83;27.61;49.61
2025-02-08T03:00+01:00;5903;609.63;15192.86;4.64;4.69;27.27;48.98
2025-02-08T04:00+01:00;5904;620.32;15576.86;4.81;4.94;27.23;48.55
2025-02-08T05:00+01:00;5904;621.25;16194.23;5.23;5.49;27.66;48.14
2025-02-08T06:00+01:00;5903;641.34;16434.18;5.81;6.16;28.26;48.66
2025-02-08T07:00+01:00;6164;718.95;16614.52;6.3;6.82;33.5;49.96
2025-02-08T08:00+01:00;6164;793.73;16646.63;6.07;6.57;35.85;51.25
2025-02-08T09:00+01:00;6080;806.14;16404.73;5.93;6.37;41.6;54.72
2025-02-08T10:00+01:00;6048;865.35;16098.79;5.94;6.38;55.15;54.88
2025-02-08T11:00+01:00;6048;973.25;15952.64;5.97;6.46;55.04;54.72
2025-02-08T12:00+01:00;6049;1011.07;15901.59;6.33;6.95;56.7;56.3
2025-02-08T13:00+01:00;6048;1015.28;15773.68;6.79;7.52;56.07;55.65
2025-02-08T14:00+01:00;6084;1037.51;15674.63;6.77;7.48;56.05;56.92
2025-02-08T15:00+01:00;6511;1143.18;15338.11;6.27;7.06;60.52;64.55
2025-02-08T16:00+01:00;6528;1227.03;15300.33;6.58;7.31;75.07;74.37
2025-02-08T17:00+01:00;6662;1234.62;15198.31;6.61;7.42;98.04;99.96
2025-02-08T18:00+01:00;6663;1230.38;15040.29;6.64;5.99;79.41;99.47
2025-02-08T19:00+01:00;6662;1230.68;14544.35;6.69;6.56;69.69;83.91
2025-02-08T20:00+01:00;6663;1130.05;14405.87;6.81;7.62;57.91;81.05
2025-02-08T21:00+01:00;6664;935.4;14231.68;6.84;6.36;57.99;71.87
2025-02-08T22:00+01:00;6664;849.98;14256.38;7.64;8.58;54.4;66.77
2025-02-08T23:00+01:00;6663;809.85;14049.37;7.98;9.07;49.09;63.62
2025-02-09T00:00+01:00;6662;793.04;13539.81;6.73;6.17;42.88;61.42
2025-02-09T01:00+01:00;6662;777.34;13415.92;6.69;6.4;39.26;57.58
2025-02-09T02:00+01:00;6662;767.08;13275.08;6.59;6.33;33.59;57.12
2025-02-09T03:00+01:00;6784;764.62;13008.7;6.4;6.16;33.51;57.1
2025-02-09T04:00+01:00;6785;769.38;12833.59;6.56;6.31;33.48;57.58
2025-02-09T05:00+01:00;6835;779.18;12762.89;6.19;5.91;33.68;61.09
2025-02-09T06:00+01:00;6836;852.88;12685.06;6.08;5.58;38.82;71.61
2025-02-09T07:00+01:00;6835;971.63;12837.74;5.84;5.28;45.05;84.41
2025-02-09T08:00+01:00;6835;1026.61;12620.2;5.89;4.97;45.43;85.27
2025-02-09T09:00+01:00;6835;1077.24;12760.26;5.94;4.99;64.19;118.6
2025-02-09T10:00+01:00;6835;1097.75;12923.22;5.51;5.43;65.83;110.71
2025-02-09T11:00+01:00;6835;1076.84;13184.09;5.43;5.8;60.25;103.16
2025-02-09T12:00+01:00;6835;1045.88;13288.03;5.43;5.81;48.56;86.84
2025-02-09T13:00+01:00;6833;1033.93;13129.64;5.35;4.94;48.69;85.18
2025-02-09T14:00+01:00;6833;1044.69;12907.84;4.94;4.09;46.18;86.6
2025-02-09T15:00+01:00;6833;1134.16;13190.2;4.52;3.69;52.59;101.96
2025-02-09T16:00+01:00;6835;1181.71;13945.32;3.98;3.91;58.21;113.95
2025-02-09T17:00+01:00;6834;1170.73;14287.85;4.45;2.69;62.46;120.65
2025-02-09T18:00+01:00;6835;1119.18;14574.76;4.05;2.96;58.58;114.7
2025-02-09T19:00+01:00;6835;1072.52;14668.55;3.53;2.93;51.62;100.47
2025-02-09T20:00+01:00;6835;1016.97;14816.91;3.16;1.94;42.79;83.45
2025-02-09T21:00+01:00;6835;941.52;14876.96;2.99;1.96;40.61;78.7
2025-02-09T22:00+01:00;6835;906.52;14649.39;2.81;1.89;37.12;71.19
2025-02-09T23:00+01:00;6836;879.17;14483.16;2.45;1.95;32.93;62.59
2025-02-10T00:00+01:00;6869;858.48;14622.03;3.28;2.84;32.19;60.88
2025-02-10T01:00+01:00;6871;869.13;14258.43;2.98;2.52;31.74;60.28
