Date (GMT+2);Nuclear;Non-Renewable;Renewable;Day Ahead Auction (FI)
2024-04-05T21:00+03:00;2784.675;909;4223.69;53.92
2024-04-05T22:00+03:00;2785.65;886.565;3746.445;53.4
2024-04-05T23:00+03:00;2785.2;888.2325;3396.2025;52.73
2024-04-06T00:00+03:00;2784.575;874.22;3010.0625;49.62
2024-04-06T01:00+03:00;2785.05;852.7375;2884.44;42.05
2024-04-06T02:00+03:00;2785.225;846.2;2678.1075;43.78
2024-04-06T03:00+03:00;2784.925;826.145;2431.805;44
2024-04-06T04:00+03:00;2784.9;823.1325;2297.93;44.87
2024-04-06T05:00+03:00;2785.125;846.98;2208.035;47.51
2024-04-06T06:00+03:00;2784.7;873.5225;2237.6525;48.25
2024-04-06T07:00+03:00;2784.775;886.0225;2304.6775;49.94
2024-04-06T08:00+03:00;2785.225;935.8625;2545.7825;59.76
2024-04-06T09:00+03:00;2785.25;915.2875;2619.8925;58.71
2024-04-06T10:00+03:00;2784.525;852.455;2531.1475;48.25
2024-04-06T11:00+03:00;2785.175;815.475;2532.7375;47.73
2024-04-06T12:00+03:00;2785.5;795.175;2600.2175;39.99
2024-04-06T13:00+03:00;2784.925;769.8375;2716.1325;39.55
2024-04-06T14:00+03:00;2784.8;773.925;2881.815;37.84
2024-04-06T15:00+03:00;2785.875;795.165;2800.745;34.92
2024-04-06T16:00+03:00;2785.5;732.2075;2632.0425;39.21
2024-04-06T17:00+03:00;2785.95;730.2875;2553.255;40.62
2024-04-06T18:00+03:00;2785.825;805.55;2782.4925;60.09
2024-04-06T19:00+03:00;2784.975;868.345;2841.295;62.86
2024-04-06T20:00+03:00;2785.1;856.9775;3043.375;54.01
2024-04-06T21:00+03:00;2784.575;866.6775;3323.3925;48.28
2024-04-06T22:00+03:00;2784.725;845.485;3502.165;45.02
2024-04-06T23:00+03:00;2784.7;830.03;3326.6975;42.01
2024-04-07T00:00+03:00;2785.4;796.255;3234.53;31.52
2024-04-07T01:00+03:00;2708.925;767.8675;3169.595;11.3
2024-04-07T02:00+03:00;2704.225;762.2525;3124.8025;0.17
2024-04-07T03:00+03:00;2704.325;748.775;3048.005;0
2024-04-07T04:00+03:00;2706.175;764.05;3440.0525;0
2024-04-07T05:00+03:00;2705.225;743.84875;3558.44125;0
2024-04-07T06:00+03:00;2704.65;723.0425;3702.0025;0
2024-04-07T07:00+03:00;2703.575;690.11;4192.585;0
2024-04-07T08:00+03:00;2705.425;676.91;4481.8825;0
2024-04-07T09:00+03:00;2706.525;675.8575;4532.4625;0
2024-04-07T10:00+03:00;2704.75;669.4275;4255.425;-0.01
2024-04-07T11:00+03:00;2702.875;645.2975;4795.7675;-0.16
2024-04-07T12:00+03:00;2704.975;638.7225;4468.7725;-3.01
2024-04-07T13:00+03:00;2704.275;628.5875;4213.3425;-3.99
2024-04-07T14:00+03:00;2705.275;628.8675;3971.355;-6.55
2024-04-07T15:00+03:00;2704.025;626.0525;3951.32;-10
2024-04-07T16:00+03:00;2706.975;637.82125;4127.71875;-5.04
2024-04-07T17:00+03:00;2705.5;638.885;4617.855;-0.16
2024-04-07T18:00+03:00;2704.7;688.64;4900.025;6.75
2024-04-07T19:00+03:00;2704.575;701.8125;5209.0025;27.72
2024-04-07T20:00+03:00;2704.7;699.9625;5473.4675;29.87
2024-04-07T21:00+03:00;2704.3;688.8925;5491.2925;25.71
2024-04-07T22:00+03:00;2705.125;673.03125;5434.65375;23.62
2024-04-07T23:00+03:00;2703.775;668.4975;5223.34;4.96
2024-04-08T00:00+03:00;2703.975;652.98125;5173.22125;1.22
2024-04-08T01:00+03:00;2715.9;670.385;5103.2175;2.87
2024-04-08T02:00+03:00;2721;668.1925;4938.04;2.48
2024-04-08T03:00+03:00;2727.775;670.87125;4940.06625;4.11
2024-04-08T04:00+03:00;2737.425;676.04375;5026.30125;4.91
2024-04-08T05:00+03:00;2741.075;694.56875;5130.65625;24.42
2024-04-08T06:00+03:00;2746.425;724.98375;4965.89125;33.88
2024-04-08T07:00+03:00;2754.575;717.405;4799.795;39.3
2024-04-08T08:00+03:00;2759.5;738.265;4689.56;40.42
2024-04-08T09:00+03:00;2770.05;743.73;4733.9575;46.21
2024-04-08T10:00+03:00;2775.15;773.40875;4427.76125;51.4
2024-04-08T11:00+03:00;2778.975;772.175;4257.61;47.64
2024-04-08T12:00+03:00;2784.975;692.5625;4197.29;39.99
2024-04-08T13:00+03:00;2784.925;656.195;4488.1725;38.97
2024-04-08T14:00+03:00;2784.725;634.015;4847.2575;35.61
2024-04-08T15:00+03:00;2784.65;638.445;5053.5825;37.39
2024-04-08T16:00+03:00;2784.7;641.0475;5300.915;43.11
2024-04-08T17:00+03:00;2784.3;632.3675;5240.28;44.51
2024-04-08T18:00+03:00;2785.075;634.98375;4856.74625;48.35
2024-04-08T19:00+03:00;2784.3;679.86;4562.8;51.65
2024-04-08T20:00+03:00;2784;732.94;4594.3825;52.83
2024-04-08T21:00+03:00;2784;755.28625;4539.25625;52.45
2024-04-08T22:00+03:00;2784.15;750.27;4256.38;52.64
2024-04-08T23:00+03:00;2785.075;746.8075;3867.405;48.99
2024-04-09T00:00+03:00;2786.8;725.5175;3534.175;46.23
2024-04-09T01:00+03:00;2786.95;724.805;3508.0925;41.81
2024-04-09T02:00+03:00;2786.5;705.1075;3184.285;43
2024-04-09T03:00+03:00;2786.925;699.335;2872.6125;43.84
2024-04-09T04:00+03:00;2786.3;707.9425;2623.9275;45.65
2024-04-09T05:00+03:00;2786.85;709.0025;2669.8525;49.36
2024-04-09T06:00+03:00;2785.225;735.4575;2969.54;49.82
2024-04-09T07:00+03:00;2786.1;792.41;3341.8225;58.81
2024-04-09T08:00+03:00;2785.05;827.15625;3404.13875;85.93
2024-04-09T09:00+03:00;2784.075;839.145;3399.1175;77.86
2024-04-09T10:00+03:00;2784.05;822.99375;3176.15875;65.78
2024-04-09T11:00+03:00;2783.95;754.69125;2995.25125;54.14
2024-04-09T12:00+03:00;2784.1;703.2625;2789.9025;56.52
2024-04-09T13:00+03:00;2783.725;702.435;2714.7025;48.89
2024-04-09T14:00+03:00;2783.775;684.98;2624.33;42.03
2024-04-09T15:00+03:00;2785.375;588.3125;2608.2325;35
2024-04-09T16:00+03:00;2790.45;588.9975;2757.2775;34.41
2024-04-09T17:00+03:00;2785.6;597.8325;2730.9025;40.36
2024-04-09T18:00+03:00;2784.35;609.675;3059.04;49.29
2024-04-09T19:00+03:00;2784.225;614.6875;3100.9575;50.6
2024-04-09T20:00+03:00;2783.975;643.65;3479.8575;45.96
2024-04-09T21:00+03:00;2785.15;653.6325;3799.03;39.87
2024-04-09T22:00+03:00;2784.675;659.105;4137.18;38.08
2024-04-09T23:00+03:00;2784.95;636.885;4127.9525;32.89
2024-04-10T00:00+03:00;2738.225;628.33;4099.9225;4.99
2024-04-10T01:00+03:00;2695.525;637.5975;4503.53;7.01
2024-04-10T02:00+03:00;2694.825;636.805;4839.99;4.1
2024-04-10T03:00+03:00;2695.125;625.2;4723.6975;0.86
2024-04-10T04:00+03:00;2695.275;619.1075;4868.9275;0
2024-04-10T05:00+03:00;2695.475;618.2;4704.165;-0.01
2024-04-10T06:00+03:00;2694.475;630.83;5106.98;0
2024-04-10T07:00+03:00;2696.3;652.685;6038.21;3.09
2024-04-10T08:00+03:00;2695.45;627.61;6565.145;13.58
2024-04-10T09:00+03:00;2694.325;595.6475;6896.585;19.44
2024-04-10T10:00+03:00;2693.875;587.8175;7083.4925;4.96
2024-04-10T11:00+03:00;2697.025;580.80375;7092.07875;1.5
2024-04-10T12:00+03:00;2695.25;561.58125;7032.42625;0
2024-04-10T13:00+03:00;2692.9;524.735;6412.39;-0.09
2024-04-10T14:00+03:00;2696.4;541.8975;5838.8475;-1.49
2024-04-10T15:00+03:00;2696.225;537.035;5447.0975;-2.02
2024-04-10T16:00+03:00;2695.35;529.0525;5336.195;-2.08
2024-04-10T17:00+03:00;2696.15;528.985;5617.4075;-2.09
2024-04-10T18:00+03:00;2696.075;513.4375;5475.655;-1.91
2024-04-10T19:00+03:00;2694.525;523.9075;5529.9725;-1.93
2024-04-10T20:00+03:00;2693.65;534.2275;5523.215;-1.9
2024-04-10T21:00+03:00;2694.15;543.9475;5563.69;-2.01
2024-04-10T22:00+03:00;2694.75;552.315;5418.3075;-2.27
2024-04-10T23:00+03:00;2694.7;547.63;5116.75;-2.47
2024-04-11T00:00+03:00;2695.625;553.975;4818.985;-3.09
2024-04-11T01:00+03:00;2695.55;551.085;4945.085;-3.07
2024-04-11T02:00+03:00;2695.55;558.63;5001.32;-3.07
2024-04-11T03:00+03:00;2695.4;557.26;5068.605;-3.06
2024-04-11T04:00+03:00;2695.4;554.3175;5272.3475;-3
2024-04-11T05:00+03:00;2696.35;569.21;5630.045;-2.09
2024-04-11T06:00+03:00;2695.325;555.15;6203.5225;-1.07
2024-04-11T07:00+03:00;2695.45;548.09;6990.455;-0.01
2024-04-11T08:00+03:00;2693.375;548.2975;7476.365;0.01
2024-04-11T09:00+03:00;2695.75;544.13125;7495.70375;0.01
2024-04-11T10:00+03:00;2693.725;533.3525;7428.0125;0.1
2024-04-11T11:00+03:00;2693.525;530.745;7282.29;0.09
2024-04-11T12:00+03:00;2692.025;518.825;6931.115;0.32
2024-04-11T13:00+03:00;2707.45;520.50375;6978.98375;0.23
2024-04-11T14:00+03:00;2740.05;513.8325;6704.32;0.26
2024-04-11T15:00+03:00;2770.3;529.0675;6647.8125;0.27
2024-04-11T16:00+03:00;2781.975;536.66;6789.43;4.2
2024-04-11T17:00+03:00;2783;560.55625;7058.61875;8.68
2024-04-11T18:00+03:00;2784.325;576.1425;6560.7625;22.29
2024-04-11T19:00+03:00;2784.025;593.36375;6258.68875;25.6
2024-04-11T20:00+03:00;2784.45;607.88375;5691.78625;25.39
2024-04-11T21:00+03:00;2783.225;610.31625;5354.88125;21
2024-04-11T22:00+03:00;2784.525;597.93;4810.365;18.82
2024-04-11T23:00+03:00;2783.35;587.58875;4213.61125;4.94
2024-04-12T00:00+03:00;2783.675;587.68;3771.6225;3.46
2024-04-12T01:00+03:00;2784.675;590.48625;3526.69125;4.16
2024-04-12T02:00+03:00;2783.725;590.2425;3432.3125;4.15
2024-04-12T03:00+03:00;2783.875;592.48625;3464.17875;4.37
2024-04-12T04:00+03:00;2783.925;586.62625;3697.24375;4.93
2024-04-12T05:00+03:00;2784.875;596.12625;4115.78625;15.56
2024-04-12T06:00+03:00;2783.325;598.0875;4310.82;27.51
2024-04-12T07:00+03:00;2784.55;592.40125;4350.38125;39.52
2024-04-12T08:00+03:00;2783.975;606.79125;4299.26125;47.21
2024-04-12T09:00+03:00;2782.05;651.35;4057.8625;64.09
2024-04-12T10:00+03:00;2783.35;656.91875;3925.27375;65.59
2024-04-12T11:00+03:00;2783.625;613.2175;3762.175;42.16
2024-04-12T12:00+03:00;2783.975;559.775;3568.8375;32.24
2024-04-12T13:00+03:00;2780.8;529.4525;3324.2675;42.07
2024-04-12T14:00+03:00;2782.225;511.50625;3212.44875;45.87
2024-04-12T15:00+03:00;2784.175;506.595;3001.8925;40.97
2024-04-12T16:00+03:00;2784.425;520.95125;3012.77875;28.93
2024-04-12T17:00+03:00;2784.975;524.56125;3020.75375;28.98
2024-04-12T18:00+03:00;2784.475;525.61375;2958.34625;39.4
2024-04-12T19:00+03:00;2784.2;627.6225;3342.255;45.26
2024-04-12T20:00+03:00;2784.6;697.11875;3372.97375;30.86
2024-04-12T21:00+03:00;2783.575;697.755;3719.5775;23.39
2024-04-12T22:00+03:00;2783.9;682.055;4280.0025;19.17
2024-04-12T23:00+03:00;2784.15;670.92;4390.5;14.87
2024-04-13T00:00+03:00;2784.4;672.0325;4637.775;4.92
2024-04-13T01:00+03:00;2784.65;694.455;4563.99;0.95
2024-04-13T02:00+03:00;2783.95;703.25;4464.765;0.81
2024-04-13T03:00+03:00;2784.225;683.1;4108.72;1
2024-04-13T04:00+03:00;2784.375;700.15;4317.7075;2.98
2024-04-13T05:00+03:00;2784.5;703.45;4705.3125;4.1
2024-04-13T06:00+03:00;2784.525;707.9925;4586.555;10.01
2024-04-13T07:00+03:00;2784.15;669.07;4303.76;9.99
2024-04-13T08:00+03:00;2785.525;663.28;3908.1925;16.67
2024-04-13T09:00+03:00;2783.85;657.6325;3568.58;22.47
2024-04-13T10:00+03:00;2784.125;658.4875;3081.29;8.8
2024-04-13T11:00+03:00;2783.925;651.37625;2984.73375;0.21
2024-04-13T12:00+03:00;2784.275;638.37125;3085.48125;-0.03
2024-04-13T13:00+03:00;2784.425;639.3775;3493.3825;0
2024-04-13T14:00+03:00;2784.625;646.36;3468.56;-0.06
2024-04-13T15:00+03:00;2783.4;651.625;3307.155;-0.21
2024-04-13T16:00+03:00;2784.975;647.2875;3302.085;-0.01
2024-04-13T17:00+03:00;2785.125;668.66;3405.4425;0
2024-04-13T18:00+03:00;2785.5;668.6775;3376.5;2
2024-04-13T19:00+03:00;2785.55;687.895;3451.19;22.71
2024-04-13T20:00+03:00;2786.05;705.49375;3801.15875;24.91
2024-04-13T21:00+03:00;2785.85;718.94875;3837.19125;25.09
2024-04-13T22:00+03:00;2786.625;737.92625;3791.12625;25.79
2024-04-13T23:00+03:00;2786.775;738.5875;3497.5675;20.6
2024-04-14T00:00+03:00;2786.425;740.135;3074.6525;7.05
2024-04-14T01:00+03:00;2786.5;741.05;2814.9375;0.43
2024-04-14T02:00+03:00;2786.375;730.755;2518.895;0.83
2024-04-14T03:00+03:00;2787.575;732.46;2427.96;0.91
2024-04-14T04:00+03:00;2787.2;738.025;2290.09;0.42
2024-04-14T05:00+03:00;2786.6;740.26;2328.01;0.49
2024-04-14T06:00+03:00;2786.425;738.8925;2554.1325;2.91
2024-04-14T07:00+03:00;2785.925;735.4375;2509.2175;12.55
2024-04-14T08:00+03:00;2786.325;738.2;2791.7975;13
2024-04-14T09:00+03:00;2787.05;737.335;2854.7075;16.17
2024-04-14T10:00+03:00;2786.6;720.19;2563.71;25.72
2024-04-14T11:00+03:00;2786.25;715.815;2671.295;30.9
2024-04-14T12:00+03:00;2786.125;733.6425;2753.46;29.86
2024-04-14T13:00+03:00;2786.275;717.65;2724.84;22.33
2024-04-14T14:00+03:00;2786.35;714.4775;2771.815;21.39
2024-04-14T15:00+03:00;2785.45;724.205;2881.7575;26.54
2024-04-14T16:00+03:00;2785.325;727.9575;3002.705;26.86
2024-04-14T17:00+03:00;2786.5;742.5975;3315.33;23.28
2024-04-14T18:00+03:00;2784.075;736;3071.37;20.01
2024-04-14T19:00+03:00;2783.025;744.925;3174.935;21.1
2024-04-14T20:00+03:00;2783;753.8675;3596.745;13.94
2024-04-14T21:00+03:00;2783.9;713.81;4234.3325;1.45
2024-04-14T22:00+03:00;2783.425;702.5975;4523.945;0
2024-04-14T23:00+03:00;2781.55;703.8575;4391.9875;-0.05
2024-04-15T00:00+03:00;2782.625;699.9625;4305.525;-0.15
2024-04-15T01:00+03:00;2783.925;717.4025;4210.86;-1.73
2024-04-15T02:00+03:00;2784.15;715.0775;4396.8475;-1.69
2024-04-15T03:00+03:00;2784.15;727.185;4692.65;-0.58
2024-04-15T04:00+03:00;2784.925;778.0725;5066.7175;-0.06
2024-04-15T05:00+03:00;2784.225;786.45;5631.8825;0.24
2024-04-15T06:00+03:00;2783.675;737.26375;5601.23625;16.89
2024-04-15T07:00+03:00;2783.825;783.54875;5552.88625;40.83
2024-04-15T08:00+03:00;2783.075;839.83125;5069.30875;64.23
2024-04-15T09:00+03:00;2785.975;855.77625;4681.10625;104.03
2024-04-15T10:00+03:00;2788.15;823.81625;4720.25625;49.54
2024-04-15T11:00+03:00;2785;782.1975;4936.4575;49.8
2024-04-15T12:00+03:00;2784.925;750.7575;5218.31;45.73
2024-04-15T13:00+03:00;2783.925;717.05625;5296.18125;43
2024-04-15T14:00+03:00;2783.6;702.30125;4828.99125;32.89
2024-04-15T15:00+03:00;2783.2;686.2375;4693.375;19.5
2024-04-15T16:00+03:00;2783.875;689.5875;4584.64;29.94
2024-04-15T17:00+03:00;2784.8;693.74;4578.9125;35.58
2024-04-15T18:00+03:00;2784.05;730.455;4850.88;45.08
2024-04-15T19:00+03:00;2783.8;754.57375;4810.73625;44.39
2024-04-15T20:00+03:00;2784.025;752.49625;4709.31875;46.92
2024-04-15T21:00+03:00;2783.775;750.0675;4866.785;44.84
2024-04-15T22:00+03:00;2784.8;735.15;4710.4275;45.93
2024-04-15T23:00+03:00;2785.65;707.71375;4410.89125;45.09
2024-04-16T00:00+03:00;2785.4;682.6575;4135.5775;35.01
2024-04-16T01:00+03:00;2785.225;670.0425;3938.0275;31.05
2024-04-16T02:00+03:00;2786.275;664.75;3782.42;17.79
2024-04-16T03:00+03:00;2785.6;684.465;3643.5725;6.65
2024-04-16T04:00+03:00;2785.375;691.63;3512.25;5.49
2024-04-16T05:00+03:00;2785.05;687.4925;3536.11;17.9
2024-04-16T06:00+03:00;2784.475;699.8425;3784.125;36.22
2024-04-16T07:00+03:00;2784.2;770.1925;4097.3375;49
2024-04-16T08:00+03:00;2782.775;848.925;3916.2225;74.26
2024-04-16T09:00+03:00;2783.05;841.19625;3747.62125;74.26
2024-04-16T10:00+03:00;2783.525;858.8275;3596.8425;64.81
2024-04-16T11:00+03:00;2783.85;821.86375;3776.27125;71.55
2024-04-16T12:00+03:00;2784.725;777.97375;3690.88125;55.01
2024-04-16T13:00+03:00;2789.925;723.485;3531.06;43.3
2024-04-16T14:00+03:00;2786.875;709.7925;3781.98;42.37
2024-04-16T15:00+03:00;2784.1;708.5575;4004.225;43.21
2024-04-16T16:00+03:00;2783.95;723.2075;3994.375;48.53
2024-04-16T17:00+03:00;2783.475;757.775;4054.9975;51.67
2024-04-16T18:00+03:00;2784.6;798.67625;4195.51375;55
2024-04-16T19:00+03:00;2783.975;827.04875;4179.56625;92.92
2024-04-16T20:00+03:00;2783.65;852.01375;4281.12875;113.99
2024-04-16T21:00+03:00;2783;846.86375;4510.21625;108.4
2024-04-16T22:00+03:00;2784.025;842.775;4432.0175;60
2024-04-16T23:00+03:00;2784.825;830.5225;4232.4825;54.24
2024-04-17T00:00+03:00;2783;804.865;3866.9075;52.35
2024-04-17T01:00+03:00;2783.575;815.78875;3547.65375;57.36
2024-04-17T02:00+03:00;2783.75;829.16375;3386.21375;56.11
2024-04-17T03:00+03:00;2784.625;839.51875;3409.45625;55.66
2024-04-17T04:00+03:00;2783.85;846.3275;3483.425;55.45
2024-04-17T05:00+03:00;2784.15;851.4025;3570.7425;55.69
2024-04-17T06:00+03:00;2782.6;893.67;3692.74;58.82
2024-04-17T07:00+03:00;2782.175;978.325;3953.16;109.39
2024-04-17T08:00+03:00;2781.6;999.84125;4149.30125;165.89
2024-04-17T09:00+03:00;2782.25;998.0425;3977.5;151.45
2024-04-17T10:00+03:00;2782.025;988.88625;3917.07875;100.96
2024-04-17T11:00+03:00;2782.075;980.0175;4010.5325;81.89
2024-04-17T12:00+03:00;2782.925;868.98;4006.7875;78.36
2024-04-17T13:00+03:00;2780.425;885.77125;4106.09625;80.3
2024-04-17T14:00+03:00;2776.85;884.54875;4221.89375;77.83
2024-04-17T15:00+03:00;2772.85;890.49875;4193.88625;59.67
2024-04-17T16:00+03:00;2770.125;895.555;4256.4325;59.33
2024-04-17T17:00+03:00;2767.525;898.16;4417.9975;62.12
2024-04-17T18:00+03:00;2766.175;921.4625;4424.655;65.01
2024-04-17T19:00+03:00;2769.95;938.06625;4367.94875;109.92
2024-04-17T20:00+03:00;2774.975;938.8025;4419.3425;89.99
2024-04-17T21:00+03:00;2774.925;944.625;4671.08;68.78
2024-04-17T22:00+03:00;2774.7;969.33;4867.165;70.01
2024-04-17T23:00+03:00;2775.525;962.175;4681.82;59.99
2024-04-18T00:00+03:00;2776.15;895.0925;4421.52;59.72
2024-04-18T01:00+03:00;2776.425;904.92125;4085.34375;61.82
2024-04-18T02:00+03:00;2776.275;963.375;3846.2725;62.44
2024-04-18T03:00+03:00;2776.45;997.00125;3627.56375;62.69
2024-04-18T04:00+03:00;2776.925;1032.9675;3560.445;63.03
2024-04-18T05:00+03:00;2776.775;1052.815;3660.705;63.81
2024-04-18T06:00+03:00;2775.8;1104.04625;3880.55125;93.47
2024-04-18T07:00+03:00;2775.2;1173.3575;3782.79;121.88
2024-04-18T08:00+03:00;2772.8;1222.195;3460.345;155.8
2024-04-18T09:00+03:00;2765.425;1220.3525;3338.51;131.19
2024-04-18T10:00+03:00;2765;1231.55;3499.26;101.12
2024-04-18T11:00+03:00;2765.4;1197.965;3405.6075;90.21
2024-04-18T12:00+03:00;2764.525;1184.68875;3313.74125;83.87
2024-04-18T13:00+03:00;2764.975;1165.5875;3346.03;80.64
2024-04-18T14:00+03:00;2765.85;1140.2475;3255.48;77.2
2024-04-18T15:00+03:00;2763.55;1108.9725;3098.145;73.01
2024-04-18T16:00+03:00;2763.725;1126.6175;3267.7675;70.7
2024-04-18T17:00+03:00;2766.575;1117.24;3418.685;72.04
2024-04-18T18:00+03:00;2765.625;1114.995;3542.18;81.33
2024-04-18T19:00+03:00;2765.85;1134.21;3518.1275;94.03
2024-04-18T20:00+03:00;2765.975;1176.67625;3721.58625;125.24
2024-04-18T21:00+03:00;2767.1;1199.2275;4324.365;128.83
2024-04-18T22:00+03:00;2767.8;1180.96125;4893.69875;105.92
2024-04-18T23:00+03:00;2768.625;1151.62;5187.7625;63.98
2024-04-19T00:00+03:00;2770.925;1038.9425;5331.38;61.09
2024-04-19T01:00+03:00;2769.775;925.08125;5256.62625;49.18
2024-04-19T02:00+03:00;2767.975;901.86;5230.1875;52.11
2024-04-19T03:00+03:00;2768.325;912.3425;5069.1325;50.53
2024-04-19T04:00+03:00;2768.25;929.33;4938.7825;48.25
2024-04-19T05:00+03:00;2767.325;885.1575;4976.0175;47.97
2024-04-19T06:00+03:00;2767.5;812.4725;5065.74;49.08
2024-04-19T07:00+03:00;2768.45;812.17875;4636.89375;60.12
2024-04-19T08:00+03:00;2771.15;858.5425;4488.9425;109.38
2024-04-19T09:00+03:00;2776.8;885.2325;4522.045;95.07
2024-04-19T10:00+03:00;2774.75;937.43625;4519.91375;81.26
2024-04-19T11:00+03:00;2776.575;926.68125;4633.73875;61.27
2024-04-19T12:00+03:00;2777.35;871.9625;4683.2675;57.28
2024-04-19T13:00+03:00;2773.45;860.8025;4713.14;52.16
2024-04-19T14:00+03:00;2765.85;808.4525;5059.9775;48.67
2024-04-19T15:00+03:00;2768.925;818.25;5572.4325;46.38
2024-04-19T16:00+03:00;2776.075;799.6475;5883.8575;47.31
2024-04-19T17:00+03:00;2776.4;802.42;6150.5375;50.91
2024-04-19T18:00+03:00;2776.35;827.58875;6400.37625;56.95
2024-04-19T19:00+03:00;2776.9;834.225;6507.565;60.04
2024-04-19T20:00+03:00;2776.05;845.705;6557.7475;59.36
2024-04-19T21:00+03:00;2776.525;870.4575;6427.0875;52.16
2024-04-19T22:00+03:00;2775.7;869.66;6485.6575;49.72
2024-04-19T23:00+03:00;2776.125;855.17;6510.6825;45.62
2024-04-20T00:00+03:00;2776.425;811.89;6379.2625;42.06
2024-04-20T01:00+03:00;2776.45;782.6025;6186.6325;39.92
2024-04-20T02:00+03:00;2776.775;790.2675;6035.6575;38.66
2024-04-20T03:00+03:00;2776.6;798.09;5892.1825;37.51
2024-04-20T04:00+03:00;2777.1;799.575;5979.1375;35.57
2024-04-20T05:00+03:00;2776.775;777.38375;6061.73375;32.13
2024-04-20T06:00+03:00;2776.5;760.4975;5817.5225;25.26
2024-04-20T07:00+03:00;2776.85;766.75;5707.045;25.45
2024-04-20T08:00+03:00;2776.8;782.595;5742.535;35.79
2024-04-20T09:00+03:00;2776.7;783.705;6069.2975;39.71
2024-04-20T10:00+03:00;2775.725;755.0275;6073.125;41.26
2024-04-20T11:00+03:00;2775.45;725.2775;6101.3375;42.07
2024-04-20T12:00+03:00;2777.075;724.885;5868.6775;38.43
2024-04-20T13:00+03:00;2775.525;718.5;5669.27;28.97
2024-04-20T14:00+03:00;2776.925;691.37;5547.8175;12.33
2024-04-20T15:00+03:00;2776.475;693.6575;5323.2;10.55
2024-04-20T16:00+03:00;2776.05;692.435;5131.3625;18.33
2024-04-20T17:00+03:00;2776.25;721.505;4939.775;37.41
2024-04-20T18:00+03:00;2776.4;771.03;4849.55;43.19
2024-04-20T19:00+03:00;2776.45;805.1425;4782.965;47.31
2024-04-20T20:00+03:00;2776.325;840.455;4714.68;62.42
2024-04-20T21:00+03:00;2776.15;852.5525;4591.645;63.22
2024-04-20T22:00+03:00;2776.95;855.2575;4438.5725;63.32
2024-04-20T23:00+03:00;2776.75;867.7975;4309.8775;62.92
2024-04-21T00:00+03:00;2776.325;868.4925;4280.5575;48.39
2024-04-21T01:00+03:00;2776.375;869.5975;4363.85;54.71
2024-04-21T02:00+03:00;2777.2;872.8375;4248.8175;56.82
2024-04-21T03:00+03:00;2777.35;882.7575;4232.0225;58.1
2024-04-21T04:00+03:00;2777.675;880.1875;4233.3375;59.7
2024-04-21T05:00+03:00;2777.075;885.96;4222.7575;60.93
2024-04-21T06:00+03:00;2777.6;885.83;4104.5225;61.49
2024-04-21T07:00+03:00;2775.7;862.415;3866.315;61.04
2024-04-21T08:00+03:00;2775.25;840.185;3593.1725;60.04
2024-04-21T09:00+03:00;2775.15;828.5275;3792.7825;60.88
2024-04-21T10:00+03:00;2774.625;796.475;3834.58;54.73
2024-04-21T11:00+03:00;2775.1;754.5325;3829.3775;43.29
2024-04-21T12:00+03:00;2775.4;754.8125;3898.8175;42.47
2024-04-21T13:00+03:00;2775.025;730.3075;3868.4375;43.94
2024-04-21T14:00+03:00;2775.425;731.5125;4020.21;42.14
2024-04-21T15:00+03:00;2774.65;727.6525;3872.6775;41.48
2024-04-21T16:00+03:00;2775.6;731.1275;3921.3375;41.93
2024-04-21T17:00+03:00;2775.05;733.4975;3978.54;47.7
2024-04-21T18:00+03:00;2775.375;776.675;4058.6825;58.68
2024-04-21T19:00+03:00;2775.375;849.475;3820.5075;74.6
2024-04-21T20:00+03:00;2774.825;872.205;3870.93;89.36
2024-04-21T21:00+03:00;2775.35;900.5325;4050.1525;95.26
2024-04-21T22:00+03:00;2775.025;906.1725;4086.295;91.07
2024-04-21T23:00+03:00;2774.075;905.25;4211.1925;84.63
2024-04-22T00:00+03:00;2775.075;911.2925;4412.635;72.7
2024-04-22T01:00+03:00;2775.55;915.5775;4620.9075;77.08
2024-04-22T02:00+03:00;2775.475;963.8425;4715.37;69.99
2024-04-22T03:00+03:00;2775.95;972.7625;4845.955;64.55
2024-04-22T04:00+03:00;2775.775;1010.0525;5101.6575;64.38
2024-04-22T05:00+03:00;2776.2;1022.38125;5323.90625;69.51
2024-04-22T06:00+03:00;2776.225;1057.26375;5516.43375;85.4
2024-04-22T07:00+03:00;2775.8;1145.41625;4918.77375;82.67
2024-04-22T08:00+03:00;2777.575;1197.2025;4820.4525;130.79
2024-04-22T09:00+03:00;2780.425;1164.0225;5477.4525;117.46
2024-04-22T10:00+03:00;2777.7;1064.595;5798.39;97.05
2024-04-22T11:00+03:00;2777.35;1007.9275;5998.8675;81.86
2024-04-22T12:00+03:00;2774.875;1017.15;5734.0725;81.24
2024-04-22T13:00+03:00;2775.35;1011.405;5755.1075;77.05
2024-04-22T14:00+03:00;2773.975;1009.815;6405.375;71.76
2024-04-22T15:00+03:00;2775.2;997.7375;6837.8175;66.39
2024-04-22T16:00+03:00;2774.95;968.1925;6928.3725;66.11
2024-04-22T17:00+03:00;2776.45;952.2925;6774.5275;62.57
2024-04-22T18:00+03:00;2777;947.74;6753.63;58.39
2024-04-22T19:00+03:00;2776.525;993.0425;6717.515;57.96
2024-04-22T20:00+03:00;2776.55;1030.1775;6694.145;56.17
