ISP (CET/CEST),Area,Reserve Type,Source,Type of Product,Price Type,Price Up (EUR/MWh),Price Down (EUR/MWh)
05/02/2023 13:00:00 - 05/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.8,17.5
05/02/2023 14:00:00 - 05/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.68,17.5
05/02/2023 15:00:00 - 05/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.32,17.5
05/02/2023 16:00:00 - 05/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.41,18.22
05/02/2023 17:00:00 - 05/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.5,16.4
05/02/2023 18:00:00 - 05/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.76,16.4
05/02/2023 19:00:00 - 05/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.81,16.4
05/02/2023 20:00:00 - 05/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.13,18.22
05/02/2023 21:00:00 - 05/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.06,18.22
05/02/2023 22:00:00 - 05/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.22,19.13
05/02/2023 23:00:00 - 06/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.23,23.5
06/02/2023 00:00:00 - 06/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.24,20.5
06/02/2023 01:00:00 - 06/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.45,33.45
06/02/2023 02:00:00 - 06/02/2023 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.66,34.66
06/02/2023 03:00:00 - 06/02/2023 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.44,36.44
06/02/2023 04:00:00 - 06/02/2023 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.34,17.0
06/02/2023 05:00:00 - 06/02/2023 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.11,17.0
06/02/2023 06:00:00 - 06/02/2023 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.56,20.0
06/02/2023 07:00:00 - 06/02/2023 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,41.53,41.53
06/02/2023 08:00:00 - 06/02/2023 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.33,43.33
06/02/2023 09:00:00 - 06/02/2023 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,69.68,43.18
06/02/2023 10:00:00 - 06/02/2023 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,68.0,42.07
06/02/2023 11:00:00 - 06/02/2023 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,40.7,27.5
06/02/2023 12:00:00 - 06/02/2023 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.56,19.5
06/02/2023 13:00:00 - 06/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,37.16,17.76
06/02/2023 14:00:00 - 06/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.5,15.0
06/02/2023 15:00:00 - 06/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.03,15.0
06/02/2023 16:00:00 - 06/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.61,10.0
06/02/2023 17:00:00 - 06/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.84,15.0
06/02/2023 18:00:00 - 06/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.93,15.36
06/02/2023 19:00:00 - 06/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.19,15.15
06/02/2023 20:00:00 - 06/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.6,10.0
06/02/2023 21:00:00 - 06/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.71,10.0
06/02/2023 22:00:00 - 06/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.94,10.0
06/02/2023 23:00:00 - 07/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.22,10.0
07/02/2023 00:00:00 - 07/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.21,5.0
07/02/2023 01:00:00 - 07/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.66,-1.0
07/02/2023 02:00:00 - 07/02/2023 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.34,-2.5
07/02/2023 03:00:00 - 07/02/2023 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.47,-2.5
07/02/2023 04:00:00 - 07/02/2023 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.17,-2.5
07/02/2023 05:00:00 - 07/02/2023 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.19,-2.5
07/02/2023 06:00:00 - 07/02/2023 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.36,1.0
07/02/2023 07:00:00 - 07/02/2023 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.97,15.0
07/02/2023 08:00:00 - 07/02/2023 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.15,15.0
07/02/2023 09:00:00 - 07/02/2023 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.15,15.17
07/02/2023 10:00:00 - 07/02/2023 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,37.25,16.3
07/02/2023 11:00:00 - 07/02/2023 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.24,15.53
07/02/2023 12:00:00 - 07/02/2023 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.98,15.0
07/02/2023 13:00:00 - 07/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,40.99,14.79
07/02/2023 14:00:00 - 07/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.72,14.55
07/02/2023 15:00:00 - 07/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,38.61,19.0
07/02/2023 16:00:00 - 07/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.27,20.0
07/02/2023 17:00:00 - 07/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,37.05,37.05
07/02/2023 18:00:00 - 07/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,50.0,37.22
07/02/2023 19:00:00 - 07/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,50.0,38.8
07/02/2023 20:00:00 - 07/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,50.0,39.96
07/02/2023 21:00:00 - 07/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,40.66,40.66
07/02/2023 22:00:00 - 07/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,42.35,30.0
07/02/2023 23:00:00 - 08/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.7,30.0
08/02/2023 00:00:00 - 08/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.86,28.0
08/02/2023 01:00:00 - 08/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.51,32.51
08/02/2023 02:00:00 - 08/02/2023 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,31.27,31.27
08/02/2023 03:00:00 - 08/02/2023 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.96,29.96
08/02/2023 04:00:00 - 08/02/2023 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.27,29.27
08/02/2023 05:00:00 - 08/02/2023 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.14,20.0
08/02/2023 06:00:00 - 08/02/2023 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.93,13.5
08/02/2023 07:00:00 - 08/02/2023 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.07,11.31
08/02/2023 08:00:00 - 08/02/2023 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.97,13.48
08/02/2023 09:00:00 - 08/02/2023 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.01,13.48
08/02/2023 10:00:00 - 08/02/2023 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.71,15.5
08/02/2023 11:00:00 - 08/02/2023 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.83,15.5
08/02/2023 12:00:00 - 08/02/2023 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.65,18.0
08/02/2023 13:00:00 - 08/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.7,18.0
08/02/2023 14:00:00 - 08/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.25,15.38
08/02/2023 15:00:00 - 08/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.94,15.5
08/02/2023 16:00:00 - 08/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.91,16.5
08/02/2023 17:00:00 - 08/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.8,16.5
08/02/2023 18:00:00 - 08/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.37,16.5
08/02/2023 19:00:00 - 08/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.74,16.19
08/02/2023 20:00:00 - 08/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.43,25.43
08/02/2023 21:00:00 - 08/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,21.52,19.41
08/02/2023 22:00:00 - 08/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.81,17.7
08/02/2023 23:00:00 - 09/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,13.93,12.4
09/02/2023 00:00:00 - 09/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,,,
09/02/2023 01:00:00 - 09/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,10.01,0.0
09/02/2023 02:00:00 - 09/02/2023 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,7.66,0.0
09/02/2023 03:00:00 - 09/02/2023 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,7.33,7.33
09/02/2023 04:00:00 - 09/02/2023 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,11.85,11.45
09/02/2023 05:00:00 - 09/02/2023 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.5,14.11
09/02/2023 06:00:00 - 09/02/2023 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.51,20.11
09/02/2023 07:00:00 - 09/02/2023 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,46.73,25.09
09/02/2023 08:00:00 - 09/02/2023 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.42,28.42
09/02/2023 09:00:00 - 09/02/2023 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.11,29.11
09/02/2023 10:00:00 - 09/02/2023 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.45,29.45
09/02/2023 11:00:00 - 09/02/2023 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.78,28.78
09/02/2023 12:00:00 - 09/02/2023 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.9,27.9
09/02/2023 13:00:00 - 09/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.85,25.85
09/02/2023 14:00:00 - 09/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.24,25.24
09/02/2023 15:00:00 - 09/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.59,25.59
09/02/2023 16:00:00 - 09/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.51,25.51
09/02/2023 17:00:00 - 09/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.84,27.0
09/02/2023 18:00:00 - 09/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.0,26.17
09/02/2023 19:00:00 - 09/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,24.17,24.17
09/02/2023 20:00:00 - 09/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.43,23.43
09/02/2023 21:00:00 - 09/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,22.38,22.38
09/02/2023 22:00:00 - 09/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,21.41,21.41
09/02/2023 23:00:00 - 10/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.07,20.07
10/02/2023 00:00:00 - 10/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,24.5,18.32
10/02/2023 01:00:00 - 10/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,24.5,17.87
10/02/2023 02:00:00 - 10/02/2023 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.93,17.84
10/02/2023 03:00:00 - 10/02/2023 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.92,18.88
10/02/2023 04:00:00 - 10/02/2023 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.32,19.32
10/02/2023 05:00:00 - 10/02/2023 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.66,19.66
10/02/2023 06:00:00 - 10/02/2023 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.51,25.51
10/02/2023 07:00:00 - 10/02/2023 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,26.21,26.21
10/02/2023 08:00:00 - 10/02/2023 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,26.96,26.96
10/02/2023 09:00:00 - 10/02/2023 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.46,27.46
10/02/2023 10:00:00 - 10/02/2023 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.33,25.0
10/02/2023 11:00:00 - 10/02/2023 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.09,15.0
10/02/2023 12:00:00 - 10/02/2023 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.99,14.0
10/02/2023 13:00:00 - 10/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.81,12.0
10/02/2023 14:00:00 - 10/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.36,30.36
10/02/2023 15:00:00 - 10/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.0,30.91
10/02/2023 16:00:00 - 10/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.22,30.96
10/02/2023 17:00:00 - 10/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.5,31.24
10/02/2023 18:00:00 - 10/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,31.3,31.3
10/02/2023 19:00:00 - 10/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.98,29.98
10/02/2023 20:00:00 - 10/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.82,29.82
10/02/2023 21:00:00 - 10/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.84,30.84
10/02/2023 22:00:00 - 10/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.06,30.06
10/02/2023 23:00:00 - 11/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.01,30.01
11/02/2023 00:00:00 - 11/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.98,35.98
11/02/2023 01:00:00 - 11/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.95,27.54
11/02/2023 02:00:00 - 11/02/2023 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.44,15.0
11/02/2023 03:00:00 - 11/02/2023 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.07,10.0
11/02/2023 04:00:00 - 11/02/2023 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.07,9.5
11/02/2023 05:00:00 - 11/02/2023 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.05,9.5
11/02/2023 06:00:00 - 11/02/2023 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.3,9.5
11/02/2023 07:00:00 - 11/02/2023 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.26,9.5
11/02/2023 08:00:00 - 11/02/2023 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,37.26,10.0
11/02/2023 09:00:00 - 11/02/2023 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,37.96,9.69
11/02/2023 10:00:00 - 11/02/2023 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.08,16.0
11/02/2023 11:00:00 - 11/02/2023 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,38.31,19.0
11/02/2023 12:00:00 - 11/02/2023 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.46,39.46
11/02/2023 13:00:00 - 11/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.48,39.48
11/02/2023 14:00:00 - 11/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,38.72,38.72
11/02/2023 15:00:00 - 11/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,37.7,37.7
11/02/2023 16:00:00 - 11/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,37.24,37.24
11/02/2023 17:00:00 - 11/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.86,36.86
11/02/2023 18:00:00 - 11/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.43,22.0
11/02/2023 19:00:00 - 11/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.94,28.0
11/02/2023 20:00:00 - 11/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.53,19.0
11/02/2023 21:00:00 - 11/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.36,19.0
11/02/2023 22:00:00 - 11/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,31.75,31.75
11/02/2023 23:00:00 - 12/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.61,29.61
12/02/2023 00:00:00 - 12/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.84,25.84
12/02/2023 01:00:00 - 12/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.33,25.33
12/02/2023 02:00:00 - 12/02/2023 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.99,23.99
12/02/2023 03:00:00 - 12/02/2023 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.69,23.69
12/02/2023 04:00:00 - 12/02/2023 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.25,23.25
12/02/2023 05:00:00 - 12/02/2023 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.01,23.01
12/02/2023 06:00:00 - 12/02/2023 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.22,23.22
12/02/2023 07:00:00 - 12/02/2023 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.62,23.62
12/02/2023 08:00:00 - 12/02/2023 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.98,23.98
12/02/2023 09:00:00 - 12/02/2023 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.0,24.7
12/02/2023 10:00:00 - 12/02/2023 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.0,24.95
12/02/2023 11:00:00 - 12/02/2023 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,24.28,24.28
12/02/2023 12:00:00 - 12/02/2023 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.66,20.0
12/02/2023 13:00:00 - 12/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,22.14,20.0
12/02/2023 14:00:00 - 12/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,21.48,11.04
12/02/2023 15:00:00 - 12/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,21.71,10.0
12/02/2023 16:00:00 - 12/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.8,7.0
12/02/2023 17:00:00 - 12/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.43,18.5
12/02/2023 18:00:00 - 12/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.0,16.0
12/02/2023 19:00:00 - 12/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.76,16.0
12/02/2023 20:00:00 - 12/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,21.88,16.0
12/02/2023 21:00:00 - 12/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,21.16,16.0
12/02/2023 22:00:00 - 12/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.07,20.07
12/02/2023 23:00:00 - 13/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.16,16.16
13/02/2023 00:00:00 - 13/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.09,17.09
13/02/2023 01:00:00 - 13/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,14.7,14.7
13/02/2023 02:00:00 - 13/02/2023 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,13.67,13.67
13/02/2023 03:00:00 - 13/02/2023 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,12.68,12.68
13/02/2023 04:00:00 - 13/02/2023 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.15,16.15
13/02/2023 05:00:00 - 13/02/2023 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.62,19.62
13/02/2023 06:00:00 - 13/02/2023 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,22.1,22.1
13/02/2023 07:00:00 - 13/02/2023 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,26.41,25.91
13/02/2023 08:00:00 - 13/02/2023 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.61,14.0
13/02/2023 09:00:00 - 13/02/2023 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.05,16.0
13/02/2023 10:00:00 - 13/02/2023 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.01,16.0
13/02/2023 11:00:00 - 13/02/2023 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.02,12.0
13/02/2023 12:00:00 - 13/02/2023 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,26.55,12.0
13/02/2023 13:00:00 - 13/02/2023 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,26.87,14.0
13/02/2023 14:00:00 - 13/02/2023 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.28,14.0
13/02/2023 15:00:00 - 13/02/2023 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.91,14.0
13/02/2023 16:00:00 - 13/02/2023 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.26,14.0
13/02/2023 17:00:00 - 13/02/2023 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.02,15.0
13/02/2023 18:00:00 - 13/02/2023 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.15,12.0
13/02/2023 19:00:00 - 13/02/2023 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,29.19,12.0
13/02/2023 20:00:00 - 13/02/2023 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,28.78,12.0
13/02/2023 21:00:00 - 13/02/2023 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.68,13.8
13/02/2023 22:00:00 - 13/02/2023 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.48,13.8
13/02/2023 23:00:00 - 14/02/2023 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,31.71,13.8
14/02/2023 00:00:00 - 14/02/2023 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,38.21,3.0
14/02/2023 01:00:00 - 14/02/2023 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.93,3.0
