ISP (CET/CEST),Area,Reserve Type,Source,Type of Product,Price Type,Price Up (EUR/MWh),Price Down (EUR/MWh)
19/02/2024 00:00:00 - 19/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.43,40.5
19/02/2024 01:00:00 - 19/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.92,49.92
19/02/2024 02:00:00 - 19/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,48.0,40.0
19/02/2024 03:00:00 - 19/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,46.68,37.0
19/02/2024 04:00:00 - 19/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,48.27,37.0
19/02/2024 05:00:00 - 19/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.57,39.0
19/02/2024 06:00:00 - 19/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.05,51.0
19/02/2024 07:00:00 - 19/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,76.79,55.0
19/02/2024 08:00:00 - 19/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,81.41,59.0
19/02/2024 09:00:00 - 19/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,72.86,54.0
19/02/2024 10:00:00 - 19/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,70.0,69.09
19/02/2024 11:00:00 - 19/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,68.0,67.01
19/02/2024 12:00:00 - 19/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,60.47,60.47
19/02/2024 13:00:00 - 19/02/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.27,58.27
19/02/2024 14:00:00 - 19/02/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,61.91,61.91
19/02/2024 15:00:00 - 19/02/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,64.66,64.66
19/02/2024 16:00:00 - 19/02/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,67.62,56.5
19/02/2024 17:00:00 - 19/02/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.18,74.18
19/02/2024 18:00:00 - 19/02/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,94.81,94.81
19/02/2024 19:00:00 - 19/02/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,77.66,77.66
19/02/2024 20:00:00 - 19/02/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,68.0,60.76
19/02/2024 21:00:00 - 19/02/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,64.0,56.15
19/02/2024 22:00:00 - 19/02/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,64.0,53.47
19/02/2024 23:00:00 - 20/02/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,60.0,52.7
20/02/2024 00:00:00 - 20/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.0,53.52
20/02/2024 01:00:00 - 20/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.0,52.58
20/02/2024 02:00:00 - 20/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.0,52.23
20/02/2024 03:00:00 - 20/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.0,51.82
20/02/2024 04:00:00 - 20/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.35,48.0
20/02/2024 05:00:00 - 20/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,52.35,48.0
20/02/2024 06:00:00 - 20/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.93,48.0
20/02/2024 07:00:00 - 20/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,85.66,53.32
20/02/2024 08:00:00 - 20/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,,,
20/02/2024 09:00:00 - 20/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,76.27,54.5
20/02/2024 10:00:00 - 20/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,67.81,53.0
20/02/2024 11:00:00 - 20/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.12,53.0
20/02/2024 12:00:00 - 20/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.5,53.52
20/02/2024 13:00:00 - 20/02/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.0,51.42
20/02/2024 14:00:00 - 20/02/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.0,51.79
20/02/2024 15:00:00 - 20/02/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.44,54.81
20/02/2024 16:00:00 - 20/02/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.93,55.93
20/02/2024 17:00:00 - 20/02/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,67.0,66.77
20/02/2024 18:00:00 - 20/02/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,67.0,65.53
20/02/2024 19:00:00 - 20/02/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,64.0,55.65
20/02/2024 20:00:00 - 20/02/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,64.0,52.57
20/02/2024 21:00:00 - 20/02/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.54,51.54
20/02/2024 22:00:00 - 20/02/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.53,50.53
20/02/2024 23:00:00 - 21/02/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.13,43.0
21/02/2024 00:00:00 - 21/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,48.58,40.5
21/02/2024 01:00:00 - 21/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,46.96,40.0
21/02/2024 02:00:00 - 21/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,46.84,35.0
21/02/2024 03:00:00 - 21/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,44.77,31.0
21/02/2024 04:00:00 - 21/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,44.66,31.0
21/02/2024 05:00:00 - 21/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,47.42,31.0
21/02/2024 06:00:00 - 21/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.32,35.0
21/02/2024 07:00:00 - 21/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.39,40.0
21/02/2024 08:00:00 - 21/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.3,42.0
21/02/2024 09:00:00 - 21/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.18,44.5
21/02/2024 10:00:00 - 21/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.56,49.0
21/02/2024 11:00:00 - 21/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.35,46.0
21/02/2024 12:00:00 - 21/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.74,44.5
21/02/2024 13:00:00 - 21/02/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.99,44.5
21/02/2024 14:00:00 - 21/02/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.62,51.62
21/02/2024 15:00:00 - 21/02/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.64,50.64
21/02/2024 16:00:00 - 21/02/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,52.82,52.82
21/02/2024 17:00:00 - 21/02/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.5,55.74
21/02/2024 18:00:00 - 21/02/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.5,54.85
21/02/2024 19:00:00 - 21/02/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,52.68,52.68
21/02/2024 20:00:00 - 21/02/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.0,49.48
21/02/2024 21:00:00 - 21/02/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,,,
21/02/2024 22:00:00 - 21/02/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,52.0,44.36
21/02/2024 23:00:00 - 22/02/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,42.6,30.0
22/02/2024 00:00:00 - 22/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,38.68,22.0
22/02/2024 01:00:00 - 22/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,33.44,20.0
22/02/2024 02:00:00 - 22/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,37.55,31.5
22/02/2024 03:00:00 - 22/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,38.66,25.0
22/02/2024 04:00:00 - 22/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,44.11,29.0
22/02/2024 05:00:00 - 22/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,48.08,40.0
22/02/2024 06:00:00 - 22/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.98,49.0
22/02/2024 07:00:00 - 22/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.96,56.96
22/02/2024 08:00:00 - 22/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,79.29,79.29
22/02/2024 09:00:00 - 22/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,71.63,50.31
22/02/2024 10:00:00 - 22/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,67.21,49.0
22/02/2024 11:00:00 - 22/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,65.3,46.28
22/02/2024 12:00:00 - 22/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,57.85,46.28
22/02/2024 13:00:00 - 22/02/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.8,47.0
22/02/2024 14:00:00 - 22/02/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.77,46.0
22/02/2024 15:00:00 - 22/02/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.03,45.0
22/02/2024 16:00:00 - 22/02/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.56,45.0
22/02/2024 17:00:00 - 22/02/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.28,46.0
22/02/2024 18:00:00 - 22/02/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,52.41,52.41
22/02/2024 19:00:00 - 22/02/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.42,49.42
22/02/2024 20:00:00 - 22/02/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,47.62,47.62
22/02/2024 21:00:00 - 22/02/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,45.4,45.4
22/02/2024 22:00:00 - 22/02/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,43.99,43.99
22/02/2024 23:00:00 - 23/02/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,42.16,42.16
23/02/2024 00:00:00 - 23/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,41.26,41.26
23/02/2024 01:00:00 - 23/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,40.67,40.67
23/02/2024 02:00:00 - 23/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,40.32,40.32
23/02/2024 03:00:00 - 23/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,40.0,40.0
23/02/2024 04:00:00 - 23/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,40.34,40.34
23/02/2024 05:00:00 - 23/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,41.2,41.2
23/02/2024 06:00:00 - 23/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,46.94,45.9
23/02/2024 07:00:00 - 23/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.55,49.55
23/02/2024 08:00:00 - 23/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.96,51.96
23/02/2024 09:00:00 - 23/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.5,50.5
23/02/2024 10:00:00 - 23/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.23,47.25
23/02/2024 11:00:00 - 23/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.22,45.18
23/02/2024 12:00:00 - 23/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.13,43.45
23/02/2024 13:00:00 - 23/02/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,46.56,43.86
23/02/2024 14:00:00 - 23/02/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,45.91,45.91
23/02/2024 15:00:00 - 23/02/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,48.15,48.15
23/02/2024 16:00:00 - 23/02/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.99,45.0
23/02/2024 17:00:00 - 23/02/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.28,53.28
23/02/2024 18:00:00 - 23/02/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.66,54.66
23/02/2024 19:00:00 - 23/02/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.61,53.61
23/02/2024 20:00:00 - 23/02/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.22,53.22
23/02/2024 21:00:00 - 23/02/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.16,53.16
23/02/2024 22:00:00 - 23/02/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.28,53.28
23/02/2024 23:00:00 - 24/02/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.25,53.25
24/02/2024 00:00:00 - 24/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.97,44.5
24/02/2024 01:00:00 - 24/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.52,44.5
24/02/2024 02:00:00 - 24/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.48,44.5
24/02/2024 03:00:00 - 24/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.43,44.5
24/02/2024 04:00:00 - 24/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.49,44.5
24/02/2024 05:00:00 - 24/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.92,44.5
24/02/2024 06:00:00 - 24/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.95,46.0
24/02/2024 07:00:00 - 24/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.61,46.0
24/02/2024 08:00:00 - 24/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.69,50.5
24/02/2024 09:00:00 - 24/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,61.0,52.66
24/02/2024 10:00:00 - 24/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.0,49.99
24/02/2024 11:00:00 - 24/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.0,47.61
24/02/2024 12:00:00 - 24/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,52.0,45.2
24/02/2024 13:00:00 - 24/02/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.0,43.38
24/02/2024 14:00:00 - 24/02/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,46.28,46.28
24/02/2024 15:00:00 - 24/02/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.14,49.14
24/02/2024 16:00:00 - 24/02/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.7,51.7
24/02/2024 17:00:00 - 24/02/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.58,56.58
24/02/2024 18:00:00 - 24/02/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,72.83,72.83
24/02/2024 19:00:00 - 24/02/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.98,50.0
24/02/2024 20:00:00 - 24/02/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.03,50.0
24/02/2024 21:00:00 - 24/02/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.99,50.0
24/02/2024 22:00:00 - 24/02/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.22,50.0
24/02/2024 23:00:00 - 25/02/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.85,45.0
25/02/2024 00:00:00 - 25/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.7,50.0
25/02/2024 01:00:00 - 25/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.72,50.0
25/02/2024 02:00:00 - 25/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.67,47.0
25/02/2024 03:00:00 - 25/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.19,46.5
25/02/2024 04:00:00 - 25/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.48,44.5
25/02/2024 05:00:00 - 25/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.36,43.35
25/02/2024 06:00:00 - 25/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.95,44.5
25/02/2024 07:00:00 - 25/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.45,42.0
25/02/2024 08:00:00 - 25/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.87,42.0
25/02/2024 09:00:00 - 25/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.08,42.0
25/02/2024 10:00:00 - 25/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.02,42.93
25/02/2024 11:00:00 - 25/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,52.9,43.0
25/02/2024 12:00:00 - 25/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,49.81,43.0
25/02/2024 13:00:00 - 25/02/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,48.22,43.0
25/02/2024 14:00:00 - 25/02/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.17,43.0
25/02/2024 15:00:00 - 25/02/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.44,47.0
25/02/2024 16:00:00 - 25/02/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.99,47.0
25/02/2024 17:00:00 - 25/02/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,79.64,52.0
25/02/2024 18:00:00 - 25/02/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,90.79,54.0
25/02/2024 19:00:00 - 25/02/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,73.17,51.0
25/02/2024 20:00:00 - 25/02/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,63.65,51.0
25/02/2024 21:00:00 - 25/02/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.35,51.0
25/02/2024 22:00:00 - 25/02/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.98,51.0
25/02/2024 23:00:00 - 26/02/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.25,50.0
26/02/2024 00:00:00 - 26/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.98,50.0
26/02/2024 01:00:00 - 26/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.0,50.0
26/02/2024 02:00:00 - 26/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,53.87,50.5
26/02/2024 03:00:00 - 26/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,50.3,50.3
26/02/2024 04:00:00 - 26/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,51.75,51.75
26/02/2024 05:00:00 - 26/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.93,54.93
26/02/2024 06:00:00 - 26/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.12,55.12
26/02/2024 07:00:00 - 26/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,65.1,51.5
26/02/2024 08:00:00 - 26/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,79.23,52.19
26/02/2024 09:00:00 - 26/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,71.54,71.54
26/02/2024 10:00:00 - 26/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,64.59,64.59
26/02/2024 11:00:00 - 26/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.52,51.5
26/02/2024 12:00:00 - 26/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.61,56.61
26/02/2024 13:00:00 - 26/02/2024 14:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,56.33,51.5
26/02/2024 14:00:00 - 26/02/2024 15:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.98,46.76
26/02/2024 15:00:00 - 26/02/2024 16:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.35,46.54
26/02/2024 16:00:00 - 26/02/2024 17:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,62.45,50.0
26/02/2024 17:00:00 - 26/02/2024 18:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,74.61,48.5
26/02/2024 18:00:00 - 26/02/2024 19:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,82.67,50.0
26/02/2024 19:00:00 - 26/02/2024 20:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,78.5,50.3
26/02/2024 20:00:00 - 26/02/2024 21:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,69.98,51.0
26/02/2024 21:00:00 - 26/02/2024 22:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,63.65,51.0
26/02/2024 22:00:00 - 26/02/2024 23:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,59.95,52.0
26/02/2024 23:00:00 - 27/02/2024 00:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,58.88,58.88
27/02/2024 00:00:00 - 27/02/2024 01:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.83,51.0
27/02/2024 01:00:00 - 27/02/2024 02:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.65,50.0
27/02/2024 02:00:00 - 27/02/2024 03:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.51,48.0
27/02/2024 03:00:00 - 27/02/2024 04:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.05,46.0
27/02/2024 04:00:00 - 27/02/2024 05:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,54.96,46.0
27/02/2024 05:00:00 - 27/02/2024 06:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,55.68,46.0
27/02/2024 06:00:00 - 27/02/2024 07:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,60.12,47.0
27/02/2024 07:00:00 - 27/02/2024 08:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.67,51.5
27/02/2024 08:00:00 - 27/02/2024 09:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,92.81,51.5
27/02/2024 09:00:00 - 27/02/2024 10:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,78.3,56.0
27/02/2024 10:00:00 - 27/02/2024 11:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,76.0,66.58
27/02/2024 11:00:00 - 27/02/2024 12:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,76.0,62.92
27/02/2024 12:00:00 - 27/02/2024 13:00:00,SCA|NO2,mFRR,Not Specified,Not Specified,MARGINAL,73.0,57.42
