Date,DK1,DK2,FI,NO1,NO2,NO2NSL,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-07-05,-252.8300000000001,-321.9800000000001,-19.36999999999999,-64.69999999999999,-37.76000000000002,0.0,185.96999999999997,26.659999999999968,243.39,-437.96999999999997,-456.86,-448.11,-400.12
2024-07-06,-44.09,-101.22999999999999,-228.43000000000004,-269.93,-209.78000000000003,0.0,114.75999999999996,-94.92999999999995,188.48999999999995,-738.36,-738.36,-730.02,-658.53
2024-07-07,-160.89000000000001,-223.98,-178.48000000000002,-136.63,-213.76000000000005,0.0,64.47,-48.02000000000004,69.37999999999997,-883.6400000000001,-882.2199999999999,-792.26,-208.84000000000003
2024-07-08,592.63,550.7,-116.59000000000002,293.10999999999996,344.06000000000006,0.0,242.17999999999998,106.49000000000001,413.6700000000001,-453.75999999999993,-178.55,-173.06,32.91999999999996
2024-07-09,622.2,572.23,-102.44,250.42999999999995,423.1900000000001,0.0,337.95,286.78000000000003,412.12,-107.80000000000001,10.360000000000014,13.470000000000027,193.35000000000002
2024-07-10,-74.86000000000001,-107.5100000000001,73.82000000000005,360.49,338.0400000000001,0.0,254.41000000000003,219.35000000000002,477.39000000000004,-532.1600000000001,-6.699999999999932,-26.860000000000014,58.549999999999955
2024-07-11,755.3900000000002,704.7800000000002,-627.95,293.23999999999995,359.21000000000004,0.0,181.47,37.97999999999996,453.9,-394.78999999999996,-87.90000000000003,-96.27000000000004,543.0000000000002
2024-07-12,574.9599999999998,439.67999999999984,250.32999999999998,289.2800000000001,394.93,0.0,314.25,314.25,438.01,61.629999999999995,61.629999999999995,61.629999999999995,303.3900000000001
2024-07-13,-136.33,-280.95000000000005,-105.00000000000003,172.17999999999998,72.87,0.0,104.68,40.370000000000005,178.91999999999996,-184.02000000000004,-176.35000000000002,-246.0,-327.93
2024-07-14,120.83000000000004,110.87,-251.24,-1.210000000000008,86.68,0.0,-8.190000000000055,-89.67000000000007,101.03,-608.8699999999999,-594.3700000000001,-498.13,-406.98
2024-07-15,-527.3899999999999,-435.26,216.12,172.89,227.25999999999993,0.0,238.55000000000007,266.14,329.79999999999995,-127.77000000000004,-127.77000000000004,-125.04999999999995,42.64000000000004
2024-07-16,-89.06999999999982,-122.36000000000013,320.22,143.07000000000005,209.76000000000005,0.0,341.2,311.79,350.31000000000006,-20.650000000000034,-18.150000000000034,-16.480000000000018,-146.69000000000005
2024-07-17,432.07000000000005,393.6399999999999,-9.199999999999989,169.76,190.42000000000007,0.0,286.90999999999997,298.93,312.77,-123.79000000000002,-123.79000000000002,-123.79000000000002,37.360000000000014
2024-07-18,-83.46999999999991,17.25,74.27000000000001,25.090000000000032,73.60000000000002,0.0,168.42999999999998,166.81000000000003,247.46,-180.92999999999995,-173.84999999999997,-175.84999999999997,-386.02
2024-07-19,429.86,342.5,73.27000000000001,74.32999999999998,181.13,0.0,45.42999999999995,-8.899999999999977,301.55000000000007,-145.55,-145.55,-145.55,38.63999999999993
2024-07-20,163.8499999999999,162.47000000000003,143.7,139.64999999999998,263.52000000000004,0.0,252.66,193.66000000000003,124.18,-171.03999999999996,-142.69,-183.69000000000005,-98.41000000000008
2024-07-21,-575.1199999999999,-623.8399999999999,-76.10000000000002,53.78000000000003,198.71000000000004,0.0,52.81,38.96000000000001,83.15999999999997,-259.5,-252.42000000000002,-249.08999999999997,-365.4
2024-07-22,-347.03999999999996,-315.95000000000005,-520.8199999999999,3.7800000000000296,181.36,0.0,223.07,209.3,229.26,67.31,71.05999999999995,77.30999999999995,-28.079999999999984
2024-07-23,-517.96,-567.97,238.53000000000003,241.53000000000003,445.4899999999999,0.0,278.77000000000004,209.83000000000004,318.96000000000004,67.56000000000006,87.47999999999996,67.62,-204.28999999999996
2024-07-24,131.20999999999992,34.60000000000002,150.15999999999997,22.5,190.80999999999995,0.0,184.70999999999998,198.79,140.54,-44.02999999999997,-44.02999999999997,-42.18999999999994,64.8599999999999
2024-07-25,356.7700000000001,306.6800000000002,229.57,76.82999999999998,291.68,0.0,264.91999999999996,118.70999999999998,195.5,60.670000000000016,60.670000000000016,60.670000000000016,51.55000000000001
2024-07-26,692.7300000000001,642.1800000000001,160.57000000000002,26.520000000000095,387.93999999999994,0.0,216.4,225.33999999999997,245.82,79.53,79.53,87.91000000000008,33.15999999999997
2024-07-27,710.1499999999999,659.83,206.37,227.11,638.78,0.0,259.43,275.06,243.22999999999996,44.15999999999997,49.55000000000001,77.19999999999999,4.539999999999964
2024-07-28,-312.4699999999999,-444.8799999999999,178.05999999999997,-173.53000000000003,5.1200000000000045,0.0,190.70000000000005,210.50000000000009,-201.58000000000015,-318.18000000000006,-318.18000000000006,-319.57000000000005,-240.18999999999997
2024-07-29,296.66,306.9799999999999,-149.39000000000001,17.760000000000048,208.54000000000002,0.0,250.01000000000008,252.32000000000008,184.90999999999997,-367.67,-367.67,-367.67,139.66000000000003
2024-07-30,310.04999999999984,259.4799999999999,79.94000000000001,147.59,316.85,0.0,237.115,263.44000000000005,195.79,-195.31000000000003,-195.31000000000003,-171.27000000000004,-219.39999999999998
2024-07-31,439.83000000000004,389.2800000000001,83.00999999999999,-49.74000000000001,210.04000000000002,0.0,183.59,226.51,223.75,-253.31,-235.81,-216.42000000000002,-428.6
2024-08-01,966.3199999999998,917.65,142.0,204.54000000000002,650.29,0.0,242.82000000000005,275.59,264.15999999999997,-195.76,-195.76,-168.96999999999997,192.44999999999993
2024-08-02,-74.84999999999991,-125.23000000000025,125.35999999999997,238.64999999999995,601.36,0.0,296.61,306.59000000000003,297.2099999999999,-36.83000000000001,-36.83000000000001,-51.05000000000001,480.56999999999994
2024-08-03,623.2900000000001,572.94,141.70999999999992,-26.100000000000023,370.03,0.0,239.20000000000002,267.37,169.63000000000002,-170.00000000000006,-179.98999999999995,-100.99000000000001,54.620000000000005
2024-08-04,-108.54999999999984,-146.38,207.42000000000002,-90.83999999999997,422.29999999999995,0.0,214.66000000000003,230.03000000000003,159.165,-35.559999999999974,11.640000000000015,12.710000000000036,-124.70999999999998
