Delivery Start (CET);Delivery End (CET);NO1 Accepted Down Volume (MW);NO1 Accepted Up Volume (MW);NO1 Activated Down Volume (MW);NO1 Activated Up Volume (MW);NO1 Down Price (EUR);NO1 Imbalance Price (EUR);NO1 Up Price (EUR);NO2 Accepted Down Volume (MW);NO2 Accepted Up Volume (MW);NO2 Activated Down Volume (MW);NO2 Activated Up Volume (MW);NO2 Down Price (EUR);NO2 Imbalance Price (EUR);NO2 Up Price (EUR);NO3 Accepted Down Volume (MW);NO3 Accepted Up Volume (MW);NO3 Activated Down Volume (MW);NO3 Activated Up Volume (MW);NO3 Down Price (EUR);NO3 Imbalance Price (EUR);NO3 Up Price (EUR);NO4 Accepted Down Volume (MW);NO4 Accepted Up Volume (MW);NO4 Activated Down Volume (MW);NO4 Activated Up Volume (MW);NO4 Down Price (EUR);NO4 Imbalance Price (EUR);NO4 Up Price (EUR);NO5 Accepted Down Volume (MW);NO5 Accepted Up Volume (MW);NO5 Activated Down Volume (MW);NO5 Activated Up Volume (MW);NO5 Down Price (EUR);NO5 Imbalance Price (EUR);NO5 Up Price (EUR)
21.11.2024 07:00:00;21.11.2024 07:15:00;324;267;0;204;109.92;113.54;113.54;4709;1337;0;0;118.39;118.39;118.39;1416;1019;191;0;1;1;11.64;1758;598;642;0;1;1;10.77;2834;791;0;530;99.79;113.54;113.54
21.11.2024 07:15:00;21.11.2024 07:30:00;323;267;0;204;109.92;113.54;113.54;4709;1337;0;0;118.39;118.39;118.39;1416;1019;466;0;1;1;11.64;1758;598;712;0;1;1;10.77;2834;791;0;530;99.79;113.54;113.54
21.11.2024 07:30:00;21.11.2024 07:45:00;324;267;0;204;109.92;113.54;113.54;4709;1337;0;0;118.39;118.39;118.39;1416;1019;490;0;1;1;11.64;1758;598;690.15;0;1;1;10.77;2834;791;0;530;99.79;113.54;113.54
21.11.2024 07:45:00;21.11.2024 08:00:00;324;267;0;204;109.92;113.54;113.54;4709;1337;0;0;118.39;118.39;118.39;1416;1019;316.017;0;1;1;11.64;1758;598;871;0;1;1;10.77;2834;791;0;530;99.79;113.54;113.54
21.11.2024 08:00:00;21.11.2024 08:15:00;337;262;0;247;120.31;130;130;4504;1343;0;78;129.61;130;130;1410;921;533;0;0;0;12.79;1010;943;519;0;0;0;9.36;2466;853;0;342;108.67;130;130
21.11.2024 08:15:00;21.11.2024 08:30:00;336;262;0;221.5;120.31;130;130;4504;1343;0;35.8;129.61;130;130;1410;921;597.117;0;0;0;12.79;1010;943;527.667;0;0;0;9.36;2466;853;0;342;108.67;130;130
21.11.2024 08:30:00;21.11.2024 08:45:00;337;262;0;202;120.31;130;130;4504;1343;0;20;129.61;130;130;1410;921;753;0;0;0;12.79;1010;943;539;0;0;0;9.36;2466;853;0;342;108.67;130;130
21.11.2024 08:45:00;21.11.2024 09:00:00;337;262;0;221.5;120.31;130;130;4504;1343;0;0;129.61;130;130;1410;921;597.117;0;0;0;12.79;1010;943;527.667;0;0;0;9.36;2466;853;0;342;108.67;130;130
21.11.2024 09:00:00;21.11.2024 09:15:00;386;237;0;178;122.11;132;132;4612;1277;0;142;131.56;132;132;1350;909;745;0;0;0;12.87;1041;933;556;0;0;0;9.4;2295;814;0;200;109.27;132;132
21.11.2024 09:15:00;21.11.2024 09:30:00;385;238;0;178;122.11;132;132;4612;1277;0;142;131.56;132;132;1350;909;745;0;0;0;12.87;1041;933;556;0;0;0;9.4;2295;814;0;200;109.27;132;132
21.11.2024 09:30:00;21.11.2024 09:45:00;386;238;0;178;122.11;132;132;4612;1277;0;142;131.56;132;132;1350;909;745;0;0;0;12.87;1041;933;556;0;0;0;9.4;2295;814;0;200;109.27;132;132
21.11.2024 09:45:00;21.11.2024 10:00:00;386;238;0;178;122.11;132;132;4612;1277;0;142;131.56;132;132;1350;909;745;0;0;0;12.87;1041;933;556;0;0;0;9.4;2295;814;0;200;109.27;132;132
21.11.2024 10:00:00;21.11.2024 10:15:00;357;265;0;112;115.81;124;124;4576;983;0;307;123.94;124;124;1420;856;356;0;0.1;0.1;19.44;1056;911;526;0;0.1;0.1;9.43;2340;843;0;199;104.66;124;124
21.11.2024 10:15:00;21.11.2024 10:30:00;357;265;0;112;115.81;124;124;4576;983;0;307;123.94;124;124;1420;856;319;0;0.1;0.1;19.44;1056;911;552;0;0.1;0.1;9.43;2340;843;0;199;104.66;124;124
21.11.2024 10:30:00;21.11.2024 10:45:00;357;265;0;112;115.81;124;124;4576;983;0;307;123.94;124;124;1420;856;282;0;0.1;0.1;19.44;1056;911;520.333;0;0.1;0.1;9.43;2340;843;0;199;104.66;124;124
21.11.2024 10:45:00;21.11.2024 11:00:00;357;265;0;112;115.81;124;124;4576;983;0;307;123.94;124;124;1420;856;319;0;0.1;0.1;19.44;1056;911;492;0;0.1;0.1;9.43;2340;843;0;199;104.66;124;124
21.11.2024 11:00:00;21.11.2024 11:15:00;365;260;0;0;104.86;113;113;4742;674;0;0;112.69;113;113;1223;901;252;0;2.5;2.5;12.53;1448;800;513;0;2.5;2.5;9.66;2368;838;0;463;93.64;113;113
21.11.2024 11:15:00;21.11.2024 11:30:00;365;260;0;22;104.86;113;113;4742;674;0;10;112.69;113;113;1223;901;212.95;0;2.5;2.5;12.53;1448;800;513;0;2.5;2.5;9.66;2368;838;0;463;93.64;113;113
21.11.2024 11:30:00;21.11.2024 11:45:00;365;260;0;102;104.86;113;113;4742;674;0;20;112.69;113;113;1223;901;181;0;2.5;2.5;12.53;1448;800;513;0;2.5;2.5;9.66;2368;838;0;463;93.64;113;113
21.11.2024 11:45:00;21.11.2024 12:00:00;365;260;0;47.733;104.86;113;113;4742;674;0;10;112.69;113;113;1223;901;212.95;0;2.5;2.5;12.53;1448;800;513;0;2.5;2.5;9.66;2368;838;0;463;93.64;113;113
21.11.2024 12:00:00;21.11.2024 12:15:00;431;193;0;22;103.23;109.5;109.5;5048;700;0;20;109.08;109.5;109.5;1268;798;52;0;5.23;5.23;25.77;1373;797;261;0;5.23;5.23;9.7;2459;692;0;353;95.16;109.5;109.5
21.11.2024 12:15:00;21.11.2024 12:30:00;431;193;0;0;103.23;109.5;109.5;5048;700;0;0;109.08;109.5;109.5;1268;798;131.733;0;5.23;5.23;25.77;1373;797;261;0;5.23;5.23;9.7;2459;692;0;184;95.16;109.5;109.5
21.11.2024 12:30:00;21.11.2024 12:45:00;431;193;0;5.133;103.23;109.5;109.5;5048;700;0;4.667;109.08;109.5;109.5;1268;798;260;0;5.23;5.23;25.77;1373;797;261;0;5.23;5.23;9.7;2459;692;0;0;95.16;109.5;109.5
21.11.2024 12:45:00;21.11.2024 13:00:00;431;193;0;5.133;103.23;109.5;109.5;5048;700;0;4.667;109.08;109.5;109.5;1268;798;131.733;0;5.23;5.23;25.77;1373;797;261;0;5.23;5.23;9.7;2459;692;0;114.733;95.16;109.5;109.5
21.11.2024 13:00:00;21.11.2024 13:15:00;460;88;0;53;109.13;170;170;5245;566;0;62;117.22;170;170;1138;916;274;0;5;5;12.57;1554;695;356;0;5;5;9.84;2670;532;0;211;98.5;170;170
21.11.2024 13:15:00;21.11.2024 13:30:00;460;88;0;44.833;109.13;170;170;5245;566;0;59;117.22;170;170;1138;916;274;0;5;5;12.57;1554;695;356;0;5;5;9.84;2670;532;0;211;98.5;170;170
21.11.2024 13:30:00;21.11.2024 13:45:00;460;88;0;44.833;109.13;170;170;5245;566;0;59;117.22;170;170;1138;916;274;0;5;5;12.57;1554;695;356;0;5;5;9.84;2670;532;0;211;98.5;170;170
21.11.2024 13:45:00;21.11.2024 14:00:00;460;88;0;44.833;109.13;170;170;5245;566;0;59;117.22;170;170;1138;916;274;0;5;5;12.57;1554;695;356;0;5;5;9.84;2670;532;0;211;98.5;170;170
21.11.2024 14:00:00;21.11.2024 14:15:00;488;59;0;44;123.75;170;170;5235;534;0;62;132.77;170;170;1036;969;188;0;3;3;11.22;1514;788;514;0;1.5;1.5;9.72;2481;606;0;299;110.53;170;170
21.11.2024 14:15:00;21.11.2024 14:30:00;488;59;0;44;123.75;170;170;5235;534;0;62;132.77;170;170;1036;969;188;0;3;3;11.22;1514;788;549.9;0;1.5;1.5;9.72;2481;606;0;299;110.53;170;170
21.11.2024 14:30:00;21.11.2024 14:45:00;488;59;0;44;123.75;170;170;5235;534;0;62;132.77;170;170;1036;969;188;0;3;3;11.22;1514;788;625;0;1.5;1.5;9.72;2481;606;0;299;110.53;170;170
21.11.2024 14:45:00;21.11.2024 15:00:00;488;59;0;44;123.75;170;170;5235;534;0;62;132.77;170;170;1036;969;188;0;3;3;11.22;1514;788;549.9;0;1.5;1.5;9.72;2481;606;0;299;110.53;170;170
21.11.2024 15:00:00;21.11.2024 15:15:00;466;67;0;37;134.5;185;185;5461;592;0;0;144.14;185;185;1092;969;184;0;3;3;11.52;1396;998;438;0;1.5;1.5;9.7;2889;443;0;83;120.65;185;185
21.11.2024 15:15:00;21.11.2024 15:30:00;466;67;0;55;134.5;185;185;5461;592;0;101;144.14;185;185;1092;969;183;0;3;3;11.52;1396;998;428.1;0;1.5;1.5;9.7;2889;443;0;136;120.65;185;185
21.11.2024 15:30:00;21.11.2024 15:45:00;466;67;0;50.2;134.5;185;185;5461;592;0;84;144.14;185;185;1092;969;183;0;3;3;11.52;1396;998;428.1;0;1.5;1.5;9.7;2889;443;0;121.867;120.65;185;185
21.11.2024 15:45:00;21.11.2024 16:00:00;466;67;0;50.2;134.5;185;185;5461;592;0;55.417;144.14;185;185;1092;969;183;0;3;3;11.52;1396;998;428.1;0;1.5;1.5;9.7;2889;443;0;121.867;120.65;185;185
21.11.2024 16:00:00;21.11.2024 16:15:00;408;135;0;135;118.19;1000;1000;5620;605;0;138;125.91;1000;1000;1162;950;64;0;4;4;11.67;1954;579;695;0;4;4;11.92;3173;495;0;154;106.09;1000;1000
21.11.2024 16:15:00;21.11.2024 16:30:00;408;135;0;109;118.19;1000;1000;5620;605;0;138;125.91;1000;1000;1162;950;64;0;4;4;11.67;1954;579;695;0;4;4;11.92;3574;495;0;154;106.09;1000;1000
21.11.2024 16:30:00;21.11.2024 16:45:00;408;135;0;111.167;118.19;1000;1000;5620;605;0;138;125.91;1000;1000;1162;950;64;0;4;4;11.67;1954;579;695;0;4;4;11.92;3485;495;0;154;106.09;1000;1000
21.11.2024 16:45:00;21.11.2024 17:00:00;408;135;0;111.167;118.19;1000;1000;5620;605;0;138;125.91;1000;1000;1162;950;64;0;4;4;11.67;1954;579;695;0;4;4;11.92;3574;495;0;154;106.09;1000;1000
21.11.2024 17:00:00;21.11.2024 17:15:00;369;239;0;211;157.71;1000;1000;5181;682;0;178;169.77;1000;1000;1034;1028;326;0;-3;-3;9.74;1758;660;726;0;-3;-3;9.89;3208;677;0;226;139.81;1000;1000
21.11.2024 17:15:00;21.11.2024 17:30:00;369;239;0;211;157.71;1000;1000;5181;682;0;278;169.77;1000;1000;1034;1028;274.4;0;-3;-3;9.74;1758;660;708.333;0;-3;-3;9.89;3208;677;0;226;139.81;1000;1000
21.11.2024 17:30:00;21.11.2024 17:45:00;369;239;0;211;157.71;1000;1000;5181;682;0;244.667;169.77;1000;1000;1034;1028;274.4;0;-3;-3;9.74;1758;660;708.333;0;-3;-3;9.89;3208;677;0;226;139.81;1000;1000
21.11.2024 17:45:00;21.11.2024 18:00:00;369;239;0;211;157.71;1000;1000;5181;682;0;244.667;169.77;1000;1000;1034;1028;481;0;-3;-3;9.74;1758;660;782;0;-3;-3;9.89;3208;677;0;226;139.81;1000;1000
21.11.2024 18:00:00;21.11.2024 18:15:00;373;257;0;237;142.3;335.16;335.16;4938;1177;0;680;153.31;335.16;335.16;938;1123;418;0;-4;-4;9.45;1751;675;816;0;-4;-4;9.92;3060;918;0;197;126.22;335.16;335.16
21.11.2024 18:15:00;21.11.2024 18:30:00;373;257;0;98.267;142.3;335.16;335.16;4938;1177;0;603;153.31;335.16;335.16;938;1123;413.8;0;-4;-4;9.45;1751;675;807.4;0;-4;-4;9.92;3060;918;0;197;126.22;335.16;335.16
21.11.2024 18:30:00;21.11.2024 18:45:00;373;257;0;0;142.3;335.16;335.16;4938;1177;0;368;153.31;335.16;335.16;938;1123;413.8;0;-4;-4;9.45;1751;675;807.4;0;-4;-4;9.92;3060;918;0;197;126.22;335.16;335.16
21.11.2024 18:45:00;21.11.2024 19:00:00;373;257;0;98.267;142.3;335.16;335.16;4938;1177;0;485.167;153.31;335.16;335.16;938;1123;413.8;0;-4;-4;9.45;1751;675;807.4;0;-4;-4;9.92;3060;918;0;197;126.22;335.16;335.16
21.11.2024 19:00:00;21.11.2024 19:15:00;423;259;0;0;135.91;135.91;135.91;5159;1319;0;0;146.47;146.47;146.47;1054;1378;214;0;0;0;7.93;1950;870;760;0;0;0;9.77;3332;880;0;0;120.77;120.77;120.77
21.11.2024 19:15:00;21.11.2024 19:30:00;423;259;0;0;135.91;135.91;135.91;5199;1319;0;0;146.47;146.47;146.47;1054;1378;214;0;0;0;7.93;1950;870;760;0;0;0;9.77;3332;880;0;0;120.77;120.77;120.77
21.11.2024 19:30:00;21.11.2024 19:45:00;423;259;0;0;135.91;135.91;135.91;5199;1319;0;0;146.47;146.47;146.47;1054;1378;214;0;0;0;7.93;1950;870;760;0;0;0;9.77;3332;880;0;0;120.77;120.77;120.77
21.11.2024 19:45:00;21.11.2024 20:00:00;423;259;0;0;135.91;135.91;135.91;5199;1319;0;0;146.47;146.47;146.47;1054;1378;214;0;0;0;7.93;1950;870;760;0;0;0;9.77;3332;880;0;0;120.77;120.77;120.77
21.11.2024 20:00:00;21.11.2024 20:15:00;427;260;0;0;117.17;124;124;5209;1247;0;0;125.92;125.92;125.92;1154;1263;233;0;0;0;9.41;2055;756;861;0;0;0;9.88;3205;946;0;0;104.77;124;124
21.11.2024 20:15:00;21.11.2024 20:30:00;427;260;0;221;117.17;124;124;5209;1247;0;0;125.92;125.92;125.92;1154;1263;141;0;0;0;9.41;2055;756;830;0;0;0;9.88;3205;946;0;643;104.77;124;124
21.11.2024 20:30:00;21.11.2024 20:45:00;427;260;0;130.483;117.17;124;124;5209;1247;0;0;125.92;125.92;125.92;1154;1263;162.467;0;0;0;9.41;2055;756;837.233;0;0;0;9.88;3205;946;0;455.283;104.77;124;124
21.11.2024 20:45:00;21.11.2024 21:00:00;427;260;0;130.483;117.17;124;124;5209;1247;0;0;125.92;125.92;125.92;1154;1263;162.467;0;0;0;9.41;2055;756;837.233;0;0;0;9.88;3205;946;0;455.283;104.77;124;124
21.11.2024 21:00:00;21.11.2024 21:15:00;393;262;0;31;110.98;120;120;5070;1254;0;20;119.3;120;120;1178;1163;199;0;0;0;9.65;2163;677;878;0;0;0;9.93;3341;826;0;523;99.99;120;120
21.11.2024 21:15:00;21.11.2024 21:30:00;393;262;0;31;110.98;120;120;5070;1254;0;20;119.3;120;120;1178;1163;185;0;0;0;9.65;2163;677;872.833;0;0;0;9.93;3341;826;0;523;99.99;120;120
21.11.2024 21:30:00;21.11.2024 21:45:00;393;262;0;31;110.98;120;120;5070;1254;0;20;119.3;120;120;1178;1163;185;0;0;0;9.65;2163;677;872.833;0;0;0;9.93;3341;826;0;523;99.99;120;120
21.11.2024 21:45:00;21.11.2024 22:00:00;393;262;0;31;110.98;120;120;5070;1254;0;20;119.3;120;120;1178;1163;185;0;0;0;9.65;2163;677;872.833;0;0;0;9.93;3341;826;0;523;99.99;120;120
21.11.2024 22:00:00;21.11.2024 22:15:00;456;204;0;31;110.81;122.5;122.5;5160;1248;0;210;119.15;122.5;122.5;1062;1264;199;0;0;0;9.36;2089;780;800;0;0;0;9.8;3458;805;0;492;98.53;122.5;122.5
21.11.2024 22:15:00;21.11.2024 22:30:00;456;204;0;31;110.81;122.5;122.5;5160;1248;0;571;119.15;122.5;122.5;1062;1264;149.8;0;0;0;9.36;2089;780;778.817;0;0;0;9.8;3458;805;0;492;98.53;122.5;122.5
21.11.2024 22:30:00;21.11.2024 22:45:00;456;204;0;31;110.81;122.5;122.5;5160;1248;0;444.5;119.15;122.5;122.5;1062;1264;127;0;0;0;9.36;2089;780;769;0;0;0;9.8;3458;805;0;492;98.53;122.5;122.5
21.11.2024 22:45:00;21.11.2024 23:00:00;456;204;0;31;110.81;122.5;122.5;5160;1248;0;444.5;119.15;122.5;122.5;1062;1264;149.8;0;0;0;9.36;2089;780;778.817;0;0;0;9.8;3458;805;0;492;98.53;122.5;122.5
21.11.2024 23:00:00;21.11.2024 23:15:00;426;253;0;97;87.95;120;120;5287;775;0;348;94.27;120;120;1119;1127;120;0;0.5;0.5;9.92;2007;869;685;0;0.5;0.5;9.69;3623;542;0;322;78.55;120;120
21.11.2024 23:15:00;21.11.2024 23:30:00;426;253;;;87.95;120;120;5287;775;;;94.27;120;120;1130;1127;;;0.5;0.5;9.92;2005;869;;;0.5;0.5;9.69;3623;542;;;78.55;120;120
21.11.2024 23:30:00;21.11.2024 23:45:00;426;253;;;87.95;120;120;5287;775;;;94.27;120;120;1130;1127;;;0.5;0.5;9.92;2005;869;;;0.5;0.5;9.69;3623;542;;;78.55;120;120
21.11.2024 23:45:00;22.11.2024 00:00:00;426;253;;;87.95;120;120;5287;775;;;94.27;120;120;1130;1127;;;0.5;0.5;9.92;2005;869;;;0.5;0.5;9.69;3623;542;;;78.55;120;120
22.11.2024 00:00:00;22.11.2024 00:15:00;451;285;0;95;75.67;110;110;5551;580;0;318;80.08;110;110;873;865;88;0;2.5;2.5;11.16;1016;1200;12;0;2.5;2.5;9.36;3358;290;0;290;67.39;110;110
22.11.2024 00:15:00;22.11.2024 00:30:00;451;285;0;74.667;75.67;110;110;5551;581;0;318;80.08;110;110;873;865;88;0;2.5;2.5;11.16;1016;1200;12;0;2.5;2.5;9.36;3358;290;0;290;67.39;110;110
22.11.2024 00:30:00;22.11.2024 00:45:00;451;285;0;74.667;75.67;110;110;5551;580;0;318;80.08;110;110;873;865;88;0;2.5;2.5;11.16;1016;1200;12;0;2.5;2.5;9.36;3358;290;0;290;67.39;110;110
22.11.2024 00:45:00;22.11.2024 01:00:00;451;285;0;74.667;75.67;110;110;5551;581;0;318;80.08;110;110;873;865;88;0;2.5;2.5;11.16;1016;1200;12;0;2.5;2.5;9.36;3358;290;0;290;67.39;110;110
22.11.2024 01:00:00;22.11.2024 01:15:00;421;330;0;0;64.21;75;75;5519;531;0;177;67.63;75;75;864;879;95;0;2.5;2.5;11.6;1070;1167;70;0;2.5;2.5;9.44;3263;573;0;498;57.49;75;75
22.11.2024 01:15:00;22.11.2024 01:30:00;421;330;0;0;64.21;75;75;5518;531;0;165.45;67.63;75;75;864;879;95;0;2.5;2.5;11.6;1070;1167;70;0;2.5;2.5;9.44;3263;573;0;477.983;57.49;75;75
22.11.2024 01:30:00;22.11.2024 01:45:00;421;330;0;0;64.21;75;75;5519;531;0;165.45;67.63;75;75;864;879;95;0;2.5;2.5;11.6;1070;1167;70;0;2.5;2.5;9.44;3263;573;0;477.983;57.49;75;75
22.11.2024 01:45:00;22.11.2024 02:00:00;421;330;0;0;64.21;75;75;5518;531;0;165.45;67.63;75;75;864;879;95;0;2.5;2.5;11.6;1070;1167;70;0;2.5;2.5;9.44;3263;573;0;477.983;57.49;75;75
22.11.2024 02:00:00;22.11.2024 02:15:00;435;320;0;0;64.42;68;68;5494;561;0;0;68.39;68.39;68.39;825;901;82;0;2.5;2.5;10.9;1246;971;260;0;2.5;2.5;9.7;3150;687;0;574;57.23;68;68
22.11.2024 02:15:00;22.11.2024 02:30:00;435;320;0;0;64.42;68;68;5493;561;0;0;68.39;68.39;68.39;825;902;82;0;2.5;2.5;10.9;1246;971;260;0;2.5;2.5;9.7;3150;687;0;509;57.23;68;68
22.11.2024 02:30:00;22.11.2024 02:45:00;435;320;0;0;64.42;68;68;5494;561;0;0;68.39;68.39;68.39;825;902;82;0;2.5;2.5;10.9;1246;971;260;0;2.5;2.5;9.7;3150;687;0;509;57.23;68;68
22.11.2024 02:45:00;22.11.2024 03:00:00;435;320;0;0;64.42;68;68;5494;561;0;0;68.39;68.39;68.39;825;902;82;0;2.5;2.5;10.9;1246;971;260;0;2.5;2.5;9.7;3150;687;0;509;57.23;68;68
22.11.2024 03:00:00;22.11.2024 03:15:00;413;339;0;0;64.26;68;68;5557;542;0;0;68.29;68.29;68.29;820;831;90;0;2.5;2.5;11.15;1178;968;258;0;2.5;2.5;9.72;3127;718;0;533;57.03;68;68
22.11.2024 03:15:00;22.11.2024 03:30:00;413;339;0;0;64.26;68;68;5558;542;0;0;68.29;68.29;68.29;820;831;90;0;2.5;2.5;11.15;1178;968;258;0;2.5;2.5;9.72;3127;718;0;533;57.03;68;68
22.11.2024 03:30:00;22.11.2024 03:45:00;413;339;0;0;64.26;68;68;5557;542;0;0;68.29;68.29;68.29;820;831;90;0;2.5;2.5;11.15;1178;968;258;0;2.5;2.5;9.72;3127;718;0;533;57.03;68;68
22.11.2024 03:45:00;22.11.2024 04:00:00;413;339;0;0;64.26;68;68;5558;542;0;0;68.29;68.29;68.29;820;831;90;0;2.5;2.5;11.15;1178;968;258;0;2.5;2.5;9.72;3127;718;0;533;57.03;68;68
22.11.2024 04:00:00;22.11.2024 04:15:00;417;324;0;0;64.08;71;71;5607;526;0;84;68.37;71;71;854;848;99;0;2.5;2.5;11.24;1102;969;256;0;2.5;2.5;9.73;3163;789;0;756;56.79;71;71
22.11.2024 04:15:00;22.11.2024 04:30:00;417;324;0;0;64.08;71;71;5608;526;0;84;68.37;71;71;854;848;99;0;2.5;2.5;11.24;1102;969;256;0;2.5;2.5;9.73;3247;805;0;737;56.79;71;71
22.11.2024 04:30:00;22.11.2024 04:45:00;417;324;0;0;64.08;71;71;5607;526;0;84;68.37;71;71;854;848;99;0;2.5;2.5;11.24;1102;969;256;0;2.5;2.5;9.73;3247;805;0;737;56.79;71;71
22.11.2024 04:45:00;22.11.2024 05:00:00;417;324;0;0;64.08;71;71;5608;526;0;84;68.37;71;71;854;848;99;0;2.5;2.5;11.24;1102;969;256;0;2.5;2.5;9.73;3247;713;0;680;56.79;71;71
22.11.2024 05:00:00;22.11.2024 05:15:00;379;319;0;0;68.21;71;71;5318;839;0;0;72.99;72.99;72.99;854;1177;91;0;2.5;2.5;10.41;1284;840;341;0;2.5;2.5;9.82;3175;618;0;407;60.29;71;71
22.11.2024 05:15:00;22.11.2024 05:30:00;379;319;0;0;68.21;71;71;5318;839;0;0;72.99;72.99;72.99;854;1177;91;0;2.5;2.5;10.41;1329;840;341;0;2.5;2.5;9.82;3251;542;0;331;60.29;71;71
22.11.2024 05:30:00;22.11.2024 05:45:00;379;319;0;0;68.21;71;71;5318;839;0;0;72.99;72.99;72.99;854;1177;91;0;2.5;2.5;10.41;1329;840;341;0;2.5;2.5;9.82;3251;618;0;350;60.29;71;71
22.11.2024 05:45:00;22.11.2024 06:00:00;379;319;0;0;68.21;71;71;5318;604;0;0;72.99;72.99;72.99;854;1177;91;0;2.5;2.5;10.41;1329;795;341;0;2.5;2.5;9.82;3251;618;0;350;60.29;71;71
22.11.2024 06:00:00;22.11.2024 06:15:00;293;281;0;0;103.59;114;114;5163;978;0;0;111.62;114;114;841;1051;129;0;5;5;12.38;1542;784;356;0;5;5;9.95;3060;621;0;0;91.81;114;114
22.11.2024 06:15:00;22.11.2024 06:30:00;293;281;0;49.5;103.59;114;114;5163;978;0;94.75;111.62;114;114;865;1032;129;0;5;5;12.38;1614;712;428;0;5;5;9.95;3060;621;0;144.367;91.81;114;114
22.11.2024 06:30:00;22.11.2024 06:45:00;293;281;0;135;103.59;114;114;5163;978;0;94.75;111.62;114;114;865;1051;83.517;0;5;5;12.38;1614;785;299;0;5;5;9.95;3060;621;0;401;91.81;114;114
22.11.2024 06:45:00;22.11.2024 07:00:00;293;281;0;49.5;103.59;114;114;5163;978;0;379;111.62;114;114;865;1051;0;0;5;5;12.38;1614;785;0;0;5;5;9.95;3060;621;0;144.367;91.81;114;114
22.11.2024 07:00:00;22.11.2024 07:15:00;289;278;0;0;122.44;122.44;122.44;4881;1314;0;0;131.38;131.38;131.38;984;980;0;0;5.5;5.5;19.54;1798;530;0;0;5.5;5.5;13.1;3056;752;0;427;110.1;113;113
22.11.2024 07:15:00;22.11.2024 07:30:00;289;278;0;0;122.44;122.44;122.44;4881;1314;0;0;131.38;131.38;131.38;984;980;19;0;5.5;5.5;19.54;1798;530;495;0;5.5;5.5;13.1;3056;752;0;425.333;110.1;113;113
22.11.2024 07:30:00;22.11.2024 07:45:00;289;278;0;0;122.44;122.44;122.44;4881;1314;0;0;131.38;131.38;131.38;984;980;12.35;0;5.5;5.5;19.54;1798;530;317.817;0;5.5;5.5;13.1;3056;752;0;437;110.1;113;113
22.11.2024 07:45:00;22.11.2024 08:00:00;289;278;0;0;122.44;122.44;122.44;4881;1314;0;0;131.38;131.38;131.38;984;980;12.35;0;5.5;5.5;19.54;1798;530;317.817;0;5.5;5.5;13.1;3056;752;0;425.333;110.1;113;113
22.11.2024 08:00:00;22.11.2024 08:15:00;287;276;0;0;131.14;131.14;131.14;5009;1315;0;0;139.6;139.6;139.6;1040;957;0;0;5.5;5.5;26.81;1864;538;516;0;5.5;5.5;16.57;2759;802;0;332;118.7;119;119
22.11.2024 08:15:00;22.11.2024 08:30:00;287;276;0;0;131.14;131.14;131.14;5009;1315;0;0;139.6;139.6;139.6;1040;957;0;0;5.5;5.5;26.81;1864;538;516;0;5.5;5.5;16.57;2759;802;0;186.167;118.7;119;119
22.11.2024 08:30:00;22.11.2024 08:45:00;287;276;0;0;131.14;131.14;131.14;5009;1315;0;0;139.6;139.6;139.6;1040;957;0;0;5.5;5.5;26.81;1864;538;516;0;5.5;5.5;16.57;2759;802;0;82;118.7;119;119
22.11.2024 08:45:00;22.11.2024 09:00:00;287;276;0;0;131.14;131.14;131.14;5009;1315;0;0;139.6;139.6;139.6;1040;957;0;0;5.5;5.5;26.81;1864;538;516;0;5.5;5.5;16.57;2759;802;0;186.167;118.7;119;119
22.11.2024 09:00:00;22.11.2024 09:15:00;290;277;0;0;129.89;129.89;129.89;5079;1136;0;0;139.14;139.14;139.14;910;929;0;0;5.5;5.5;22.3;1884;526;517;0;5.5;5.5;17.21;2799;792;0;400;115.38;119;119
22.11.2024 09:15:00;22.11.2024 09:30:00;289;277;0;0;129.89;129.89;129.89;5079;1136;0;0;139.14;139.14;139.14;910;929;0;0;5.5;5.5;22.3;1884;526;517;0;5.5;5.5;17.21;2799;792;0;431.533;115.38;119;119
22.11.2024 09:30:00;22.11.2024 09:45:00;290;277;0;0;129.89;129.89;129.89;5079;1136;0;0;139.14;139.14;139.14;910;929;0;0;5.5;5.5;22.3;1884;526;517;0;5.5;5.5;17.21;2799;792;0;431.533;115.38;119;119
22.11.2024 09:45:00;22.11.2024 10:00:00;290;277;0;0;129.89;129.89;129.89;5079;1136;0;0;139.14;139.14;139.14;910;929;0;0;5.5;5.5;22.3;1884;526;517;0;5.5;5.5;17.21;2799;792;0;572;115.38;119;119
22.11.2024 10:00:00;22.11.2024 10:15:00;293;278;0;158;122.61;132;132;5291;894;0;0;132.03;132.03;132.03;961;948;0;0;5.5;5.5;17.67;1901;488;543;0;5.5;5.5;17.17;2805;833;0;592;108.22;132;132
22.11.2024 10:15:00;22.11.2024 10:30:00;293;278;0;158;122.61;132;132;5291;894;0;0;132.03;132.03;132.03;961;948;0;0;5.5;5.5;17.67;1901;488;543;0;5.5;5.5;17.17;2805;833;0;592;108.22;132;132
22.11.2024 10:30:00;22.11.2024 10:45:00;293;278;0;158;122.61;132;132;5291;894;0;0;132.03;132.03;132.03;961;948;0;0;5.5;5.5;17.67;1901;488;543;0;5.5;5.5;17.17;2805;833;0;592;108.22;132;132
