Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2024-08-06 Kl. 21-22;0.37274;0.87734;0.37274;0.29819;0.37274
2024-08-06 Kl. 22-23;0.36443;0.82366;0.32631;0.26105;0.36443
2024-08-06 Kl. 23-00;0.36398;0.78389;0.26401;0.21121;0.36398
2024-08-07 Kl. 00-01;0.34303;0.74663;0.21105;0.16884;0.34303
2024-08-07 Kl. 01-02;0.33205;0.73490;0.18640;0.14912;0.33205
2024-08-07 Kl. 02-03;0.32950;0.73235;0.17948;0.14358;0.32950
2024-08-07 Kl. 03-04;0.31898;0.73145;0.17857;0.14286;0.31898
2024-08-07 Kl. 04-05;0.31928;0.70454;0.18685;0.14948;0.31928
2024-08-07 Kl. 05-06;0.32830;0.66576;0.22367;0.17894;0.32830
2024-08-07 Kl. 06-07;0.34754;0.73145;0.25599;0.20479;0.34754
2024-08-07 Kl. 07-08;0.35836;0.74258;0.30935;0.24748;0.35836
2024-08-07 Kl. 08-09;0.36076;0.76466;0.34513;0.27610;0.36076
2024-08-07 Kl. 09-10;0.36076;0.73596;0.34874;0.27899;0.36076
2024-08-07 Kl. 10-11;0.36061;0.68590;0.33385;0.26708;0.36061
2024-08-07 Kl. 11-12;0.36061;0.66005;0.33641;0.26913;0.36061
2024-08-07 Kl. 12-13;0.35881;0.61390;0.32424;0.25939;0.35881
2024-08-07 Kl. 13-14;0.35836;0.53093;0.30620;0.24496;0.35836
2024-08-07 Kl. 14-15;0.35129;0.72529;0.29478;0.23582;0.35129
2024-08-07 Kl. 15-16;0.35009;0.70860;0.27208;0.21766;0.35009
2024-08-07 Kl. 16-17;0.34769;0.73235;0.27208;0.21766;0.34769
2024-08-07 Kl. 17-18;0.34889;0.72048;0.26140;0.20912;0.34889
2024-08-07 Kl. 18-19;0.34573;0.77384;0.29914;0.23931;0.34573
2024-08-07 Kl. 19-20;0.34168;0.85771;0.26876;0.21501;0.34168
2024-08-07 Kl. 20-21;0.34063;0.85891;0.22126;0.17701;0.34063
2024-08-07 Kl. 21-22;0.33476;0.84494;0.18249;0.14599;0.33476
2024-08-07 Kl. 22-23;0.34378;0.85125;0.13364;0.10691;0.34378
2024-08-07 Kl. 23-00;0.33536;0.84359;0.07411;0.05929;0.33536
2024-08-08 Kl. 00-01;0.32326;0.75785;0.04265;0.03412;0.32326
2024-08-08 Kl. 01-02;0.30768;0.70153;0.03809;0.03047;0.30768
2024-08-08 Kl. 02-03;0.30046;0.66990;0.03795;0.03036;0.30046
2024-08-08 Kl. 03-04;0.29385;0.64005;0.03839;0.03071;0.29385
2024-08-08 Kl. 04-05;0.29311;0.66653;0.04368;0.03494;0.29311
2024-08-08 Kl. 05-06;0.29355;0.72697;0.07163;0.05730;0.29355
2024-08-08 Kl. 06-07;0.32370;0.82389;0.12648;0.10118;0.32370
2024-08-08 Kl. 07-08;0.33841;0.82728;0.21649;0.17319;0.33841
2024-08-08 Kl. 08-09;0.34709;0.82301;0.24149;0.19319;0.34709
2024-08-08 Kl. 09-10;0.34900;0.73476;0.23884;0.19107;0.34900
2024-08-08 Kl. 10-11;0.35018;0.73285;0.24399;0.19519;0.35018
2024-08-08 Kl. 11-12;0.34709;0.82624;0.26061;0.20849;0.34709
2024-08-08 Kl. 12-13;0.34576;0.75124;0.26385;0.21108;0.34576
2024-08-08 Kl. 13-14;0.34311;0.63931;0.26414;0.21131;0.34311
2024-08-08 Kl. 14-15;0.34002;0.45974;0.26605;0.21284;0.34002
2024-08-08 Kl. 15-16;0.33796;0.64446;0.26605;0.21284;0.33796
2024-08-08 Kl. 16-17;0.34194;0.75065;0.26635;0.21308;0.34194
2024-08-08 Kl. 17-18;0.33915;0.83006;0.26635;0.21308;0.33915
2024-08-08 Kl. 18-19;0.33929;0.83374;0.26840;0.21472;0.33929
2024-08-08 Kl. 19-20;0.33724;0.84080;0.26988;0.21590;0.33724
2024-08-08 Kl. 20-21;0.33635;0.84154;0.26944;0.21555;0.33635
2024-08-08 Kl. 21-22;0.33296;0.83919;0.26620;0.21296;0.33296
2024-08-08 Kl. 22-23;0.33694;0.83404;0.26605;0.21284;0.33694
2024-08-08 Kl. 23-00;0.33002;0.73418;0.26031;0.20825;0.33002
2024-08-09 Kl. 00-01;0.29556;0.71315;0.24301;0.19441;0.29556
2024-08-09 Kl. 01-02;0.29319;0.63433;0.22283;0.17826;0.29319
2024-08-09 Kl. 02-03;0.29304;0.46791;0.19254;0.15403;0.29304
2024-08-09 Kl. 03-04;0.29304;0.29839;0.12500;0.10000;0.29304
2024-08-09 Kl. 04-05;0.16315;0.16315;0.16315;0.13052;0.16315
2024-08-09 Kl. 05-06;0.06250;0.06250;0.14638;0.11710;0.06250
2024-08-09 Kl. 06-07;0.18779;0.18779;0.18779;0.15023;0.18779
2024-08-09 Kl. 07-08;0.24243;0.24243;0.24243;0.19394;0.24243
2024-08-09 Kl. 08-09;0.30120;0.30120;0.25741;0.20593;0.30120
2024-08-09 Kl. 09-10;0.29750;0.29750;0.25623;0.20498;0.29750
2024-08-09 Kl. 10-11;0.24213;0.24213;0.24213;0.19370;0.24213
2024-08-09 Kl. 11-12;0.05760;0.05760;0.24198;0.19358;0.09916
2024-08-09 Kl. 12-13;0.00074;0.00074;0.24480;0.19584;0.21778
2024-08-09 Kl. 13-14;-0.00190;-0.00190;0.24465;0.19572;0.19670
2024-08-09 Kl. 14-15;-0.00986;-0.00986;0.21244;0.16995;0.18393
2024-08-09 Kl. 15-16;-0.00131;-0.00131;0.18660;0.14928;0.18660
2024-08-09 Kl. 16-17;-0.00012;-0.00012;0.17043;0.13634;0.17043
2024-08-09 Kl. 17-18;0.03904;0.03904;0.16894;0.13515;0.03904
2024-08-09 Kl. 18-19;0.24718;0.24718;0.18720;0.14976;0.24718
2024-08-09 Kl. 19-20;0.29319;0.38641;0.19833;0.15866;0.29319
2024-08-09 Kl. 20-21;0.29304;0.44580;0.16983;0.13586;0.29304
2024-08-09 Kl. 21-22;0.29141;0.42160;0.17414;0.13931;0.29141
2024-08-09 Kl. 22-23;0.28666;0.39755;0.04765;0.03812;0.28666
2024-08-09 Kl. 23-00;0.28310;0.46495;0.00743;0.00594;0.28310
2024-08-10 Kl. 00-01;0.05638;0.49966;-0.00095;-0.00095;0.05638
2024-08-10 Kl. 01-02;0.09040;0.35230;-0.00118;-0.00118;0.09040
2024-08-10 Kl. 02-03;0.01658;0.24014;-0.01030;-0.01030;0.01658
2024-08-10 Kl. 03-04;0.01495;0.14515;-0.01065;-0.01065;0.01495
2024-08-10 Kl. 04-05;0.01480;0.13686;-0.01184;-0.01184;0.01480
2024-08-10 Kl. 05-06;0.01303;0.13095;-0.01184;-0.01184;0.01303
2024-08-10 Kl. 06-07;0.01480;0.17933;-0.00118;-0.00118;0.01480
2024-08-10 Kl. 07-08;0.04365;0.24429;-0.00083;-0.00083;0.04365
2024-08-10 Kl. 08-09;0.14530;0.22875;-0.00047;-0.00047;0.14530
2024-08-10 Kl. 09-10;0.00178;0.00178;-0.00024;-0.00024;0.00178
2024-08-10 Kl. 10-11;-0.03551;-0.03551;-0.00036;-0.00036;-0.01420
2024-08-10 Kl. 11-12;-0.14441;-0.14441;-0.00047;-0.00047;-0.01787
2024-08-10 Kl. 12-13;-0.26621;-0.26621;-0.00071;-0.00071;-0.01705
2024-08-10 Kl. 13-14;-0.48259;-0.48259;-0.00083;-0.00083;-0.01444
2024-08-10 Kl. 14-15;-0.47454;-0.47454;-0.00095;-0.00095;-0.01503
2024-08-10 Kl. 15-16;-0.35120;-0.35120;-0.00059;-0.00059;-0.02119
2024-08-10 Kl. 16-17;-0.02237;-0.02237;-0.00047;-0.00047;-0.01716
2024-08-10 Kl. 17-18;0.02870;0.02870;0.00000;0.00000;0.02870
2024-08-10 Kl. 18-19;0.21188;0.32255;0.03714;0.02971;0.21188
2024-08-10 Kl. 19-20;0.21233;0.31590;0.04291;0.03433;0.21233
2024-08-10 Kl. 20-21;0.21144;0.51713;0.04291;0.03433;0.21144
2024-08-10 Kl. 21-22;0.16734;0.59703;0.04350;0.03480;0.16734
2024-08-10 Kl. 22-23;0.15669;0.62854;0.03240;0.02592;0.15669
2024-08-10 Kl. 23-00;0.14604;0.61729;0.00636;0.00509;0.14604
2024-08-11 Kl. 00-01;0.01460;0.66295;0.00000;0.00000;0.01460
2024-08-11 Kl. 01-02;0.01460;0.64084;-0.00012;-0.00012;0.01460
2024-08-11 Kl. 02-03;-0.00012;0.63140;-0.00012;-0.00012;-0.00012
2024-08-11 Kl. 03-04;-0.00012;0.64954;-0.00012;-0.00012;-0.00012
2024-08-11 Kl. 04-05;-0.00012;0.64909;-0.00012;-0.00012;-0.00012
2024-08-11 Kl. 05-06;-0.00012;0.65720;-0.00012;-0.00012;-0.00012
2024-08-11 Kl. 06-07;-0.00012;0.68493;-0.00012;-0.00012;-0.00012
2024-08-11 Kl. 07-08;0.00693;0.64880;0.00693;0.00554;0.00693
2024-08-11 Kl. 08-09;0.01475;0.55310;0.01313;0.01050;0.01475
2024-08-11 Kl. 09-10;0.14671;0.14671;0.00000;0.00000;0.14671
2024-08-11 Kl. 10-11;-0.01038;-0.01038;-0.00012;-0.00012;-0.01038
2024-08-11 Kl. 11-12;-0.17683;-0.17683;-0.00012;-0.00012;-0.05981
2024-08-11 Kl. 12-13;-0.37795;-0.37795;-0.00012;-0.00012;-0.05981
2024-08-11 Kl. 13-14;-0.70730;-0.70730;-0.00012;-0.00012;-0.05981
2024-08-11 Kl. 14-15;-0.47114;-0.47114;-0.00012;-0.00012;-0.05981
2024-08-11 Kl. 15-16;-0.00083;-0.00083;-0.00012;-0.00012;-0.00083
2024-08-11 Kl. 16-17;0.20290;0.33251;0.00000;0.00000;0.20290
2024-08-11 Kl. 17-18;0.19655;0.61916;0.00030;0.00401;0.19655
2024-08-11 Kl. 18-19;0.18565;0.65336;0.04070;0.03256;0.18565
2024-08-11 Kl. 19-20;0.19228;0.80363;0.04424;0.03539;0.19228
2024-08-11 Kl. 20-21;0.19228;0.81187;0.04276;0.03421;0.19228
2024-08-11 Kl. 21-22;0.14864;0.81187;0.04291;0.03433;0.14864
2024-08-11 Kl. 22-23;0.14878;0.80465;0.03569;0.02855;0.14878
2024-08-11 Kl. 23-00;0.08568;0.80200;0.01018;0.00814;0.08568
2024-08-12 Kl. 00-01;0.05884;0.76101;0.00723;0.00578;0.05884
2024-08-12 Kl. 01-02;0.02079;0.68241;0.00605;0.00484;0.02079
2024-08-12 Kl. 02-03;0.01489;0.64171;0.00531;0.00425;0.01489
2024-08-12 Kl. 03-04;0.01489;0.62771;0.00944;0.00755;0.01489
2024-08-12 Kl. 04-05;0.03038;0.59955;0.03038;0.02430;0.03038
2024-08-12 Kl. 05-06;0.04483;0.42393;0.04483;0.03586;0.04483
2024-08-12 Kl. 06-07;0.09998;0.58879;0.09998;0.07998;0.09998
2024-08-12 Kl. 07-08;0.19891;0.67150;0.13934;0.11147;0.19891
2024-08-12 Kl. 08-09;0.27589;0.71574;0.15704;0.12563;0.27589
2024-08-12 Kl. 09-10;0.22649;0.72843;0.17208;0.13766;0.22649
2024-08-12 Kl. 10-11;0.21970;0.61871;0.19110;0.15288;0.21970
2024-08-12 Kl. 11-12;0.21366;0.23224;0.22575;0.18308;0.21366
2024-08-12 Kl. 12-13;0.16500;0.16500;0.24182;0.19346;0.16500
2024-08-12 Kl. 13-14;0.10631;0.10631;0.25686;0.20549;0.10631
2024-08-12 Kl. 14-15;0.19863;0.39813;0.26276;0.21021;0.19863
2024-08-12 Kl. 15-16;0.21764;0.63301;0.27323;0.21858;0.21764
2024-08-12 Kl. 16-17;0.26439;0.67740;0.27795;0.22236;0.26439
2024-08-12 Kl. 17-18;0.29594;0.79065;0.29594;0.23675;0.29594
2024-08-12 Kl. 18-19;0.32764;0.99605;0.32764;0.26211;0.32764
2024-08-12 Kl. 19-20;0.33826;2.84010;0.33826;0.27061;0.33826
2024-08-12 Kl. 20-21;0.30169;0.91966;0.30169;0.24135;0.30169
2024-08-12 Kl. 21-22;0.26541;0.78681;0.26541;0.21233;0.26541
2024-08-12 Kl. 22-23;0.24226;0.77015;0.24226;0.19381;0.24226
2024-08-12 Kl. 23-00;0.20585;0.74641;0.20585;0.16468;0.20585
2024-08-13 Kl. 00-01;0.23069;0.75281;0.23069;0.18455;0.23069
2024-08-13 Kl. 01-02;0.23216;0.72707;0.23216;0.18573;0.23216
2024-08-13 Kl. 02-03;0.23510;0.71589;0.23510;0.18808;0.23510
2024-08-13 Kl. 03-04;0.24408;0.70398;0.24408;0.19526;0.24408
2024-08-13 Kl. 04-05;0.25673;0.69648;0.25673;0.20538;0.25673
2024-08-13 Kl. 05-06;0.27924;0.69515;0.27924;0.22339;0.27924
2024-08-13 Kl. 06-07;0.30469;0.71265;0.30469;0.24375;0.30469
2024-08-13 Kl. 07-08;0.37795;0.69985;0.37795;0.30236;0.37795
2024-08-13 Kl. 08-09;0.38223;0.72134;0.38223;0.30578;0.38223
2024-08-13 Kl. 09-10;0.38119;0.70604;0.38119;0.30495;0.38119
2024-08-13 Kl. 10-11;0.33970;0.73414;0.33970;0.27176;0.33970
2024-08-13 Kl. 11-12;0.30115;0.71854;0.30115;0.24092;0.30115
2024-08-13 Kl. 12-13;0.27070;0.62394;0.27070;0.21656;0.27070
2024-08-13 Kl. 13-14;0.26379;0.59025;0.26379;0.21103;0.26379
2024-08-13 Kl. 14-15;0.27541;0.67014;0.27541;0.22033;0.27541
2024-08-13 Kl. 15-16;0.31175;0.71678;0.31175;0.24940;0.31175
2024-08-13 Kl. 16-17;0.34294;0.72958;0.34294;0.27435;0.34294
2024-08-13 Kl. 17-18;0.34338;0.77209;0.34338;0.27470;0.34338
2024-08-13 Kl. 18-19;0.35059;0.77739;0.35059;0.28047;0.35059
2024-08-13 Kl. 19-20;0.32351;0.77945;0.32351;0.25881;0.32351
2024-08-13 Kl. 20-21;0.30601;0.77194;0.30601;0.24481;0.30601
2024-08-13 Kl. 21-22;0.26600;0.74929;0.26600;0.21280;0.26600
2024-08-13 Kl. 22-23;0.27070;0.72780;0.27070;0.21656;0.27070
2024-08-13 Kl. 23-00;0.22009;0.73501;0.22009;0.17607;0.22009
2024-08-14 Kl. 00-01;0.25504;0.70453;0.25504;0.20403;0.25504
2024-08-14 Kl. 01-02;0.24471;0.76261;0.24471;0.19577;0.24471
2024-08-14 Kl. 02-03;0.22600;0.79695;0.22600;0.18080;0.22600
2024-08-14 Kl. 03-04;0.22128;0.79769;0.22128;0.17702;0.22128
2024-08-14 Kl. 04-05;0.22791;0.80786;0.22791;0.18233;0.22791
2024-08-14 Kl. 05-06;0.23911;0.81140;0.23911;0.19129;0.23911
2024-08-14 Kl. 06-07;0.24133;0.81361;0.24133;0.19306;0.24133
2024-08-14 Kl. 07-08;0.25504;0.81391;0.25504;0.20403;0.25504
2024-08-14 Kl. 08-09;0.29028;0.81553;0.29028;0.23222;0.29028
2024-08-14 Kl. 09-10;0.30753;0.81008;0.30753;0.24602;0.30753
2024-08-14 Kl. 10-11;0.29941;0.80934;0.29941;0.23953;0.29941
2024-08-14 Kl. 11-12;0.26491;0.81155;0.26491;0.21193;0.26491
2024-08-14 Kl. 12-13;0.25740;0.81361;0.25740;0.20592;0.25740
2024-08-14 Kl. 13-14;0.25003;0.82025;0.25003;0.20002;0.25003
2024-08-14 Kl. 14-15;0.24723;0.82423;0.24723;0.19778;0.24723
2024-08-14 Kl. 15-16;0.24811;0.84133;0.24811;0.19849;0.24811
2024-08-14 Kl. 16-17;0.25061;0.82541;0.25061;0.20049;0.25061
2024-08-14 Kl. 17-18;0.27951;0.84443;0.27951;0.22361;0.27951
2024-08-14 Kl. 18-19;0.30870;0.87893;0.30870;0.24696;0.30870
2024-08-14 Kl. 19-20;0.29308;0.84163;0.29308;0.23446;0.29308
2024-08-14 Kl. 20-21;0.26491;0.82453;0.27170;0.21736;0.26491
2024-08-14 Kl. 21-22;0.25033;0.85519;0.27700;0.22160;0.25033
2024-08-14 Kl. 22-23;0.27568;0.82409;0.27568;0.22054;0.27568
2024-08-14 Kl. 23-00;0.22334;0.82261;0.24310;0.19448;0.22334
2024-08-15 Kl. 00-01;0.26711;0.84533;0.24594;0.19675;0.26711
2024-08-15 Kl. 01-02;0.24622;0.84076;0.23240;0.18592;0.24622
2024-08-15 Kl. 02-03;0.23329;0.83385;0.22681;0.18145;0.23329
2024-08-15 Kl. 03-04;0.23211;0.80781;0.22225;0.17780;0.23211
2024-08-15 Kl. 04-05;0.22975;0.70898;0.20577;0.16462;0.22975
2024-08-15 Kl. 05-06;0.23344;0.70676;0.18180;0.14544;0.23344
2024-08-15 Kl. 06-07;0.26565;0.82503;0.16856;0.13485;0.26565
2024-08-15 Kl. 07-08;0.27403;0.83370;0.22461;0.17969;0.27403
2024-08-15 Kl. 08-09;0.29359;0.85180;0.29359;0.23487;0.29359
2024-08-15 Kl. 09-10;0.29330;0.83298;0.29330;0.23464;0.29330
2024-08-15 Kl. 10-11;0.28933;0.70589;0.27991;0.22393;0.28933
2024-08-15 Kl. 11-12;0.29330;0.58689;0.22446;0.17957;0.29330
2024-08-15 Kl. 12-13;0.22225;0.22225;0.22270;0.17816;0.22225
2024-08-15 Kl. 13-14;0.14621;0.14621;0.22284;0.17827;0.14621
2024-08-15 Kl. 14-15;0.14724;0.14724;0.22019;0.17615;0.14724
2024-08-15 Kl. 15-16;0.23240;0.23240;0.22829;0.18263;0.23240
2024-08-15 Kl. 16-17;0.33301;0.60130;0.23299;0.18639;0.33301
2024-08-15 Kl. 17-18;0.27918;0.66161;0.23094;0.18475;0.27918
2024-08-15 Kl. 18-19;0.27461;0.76427;0.23152;0.18522;0.27461
2024-08-15 Kl. 19-20;0.26961;0.82503;0.24005;0.19204;0.26961
2024-08-15 Kl. 20-21;0.26991;0.82606;0.24064;0.19251;0.26991
2024-08-15 Kl. 21-22;0.26756;0.82841;0.22916;0.18333;0.26756
2024-08-15 Kl. 22-23;0.26770;0.81724;0.22505;0.18004;0.26770
2024-08-15 Kl. 23-00;0.24123;0.82459;0.16224;0.12979;0.24123
2024-08-16 Kl. 00-01;0.20760;0.82600;0.03823;0.03058;0.20760
2024-08-16 Kl. 01-02;0.17231;0.81763;0.00000;0.00000;0.17231
2024-08-16 Kl. 02-03;0.13968;0.80778;-0.00035;-0.00035;0.13968
2024-08-16 Kl. 03-04;0.13953;0.81189;-0.00082;-0.00082;0.13953
2024-08-16 Kl. 04-05;0.13953;0.73588;-0.00059;-0.00059;0.13953
2024-08-16 Kl. 05-06;0.12115;0.82791;-0.00012;-0.00012;0.12115
2024-08-16 Kl. 06-07;0.18599;0.83306;0.00015;0.00012;0.18599
2024-08-16 Kl. 07-08;0.24965;0.83483;0.04529;0.03623;0.24965
2024-08-16 Kl. 08-09;0.26039;0.82689;0.09043;0.07234;0.26039
2024-08-16 Kl. 09-10;0.27098;0.81909;0.11600;0.09280;0.27098
2024-08-16 Kl. 10-11;0.29833;0.80954;0.14379;0.11503;0.29833
2024-08-16 Kl. 11-12;0.36743;0.83130;0.15894;0.12715;0.36743
2024-08-16 Kl. 12-13;0.61649;0.72353;0.17364;0.13891;0.61649
2024-08-16 Kl. 13-14;0.44785;0.71294;0.17407;0.13926;0.44785
2024-08-16 Kl. 14-15;0.36743;0.67913;0.15996;0.12797;0.36743
2024-08-16 Kl. 15-16;0.21495;0.77219;0.17452;0.13962;0.21495
2024-08-16 Kl. 16-17;0.21731;0.78558;0.16276;0.13021;0.21731
2024-08-16 Kl. 17-18;0.21436;0.83644;0.19599;0.15679;0.21436
2024-08-16 Kl. 18-19;0.21099;0.83659;0.21099;0.16879;0.21099
2024-08-16 Kl. 19-20;0.21834;0.83865;0.21834;0.17467;0.21834
2024-08-16 Kl. 20-21;0.21878;0.83820;0.21878;0.17502;0.21878
2024-08-16 Kl. 21-22;0.21157;0.83733;0.21157;0.16926;0.21157
2024-08-16 Kl. 22-23;0.20084;0.83085;0.20084;0.16067;0.20084
2024-08-16 Kl. 23-00;0.16644;0.82924;0.16644;0.13315;0.16644
2024-08-17 Kl. 00-01;0.17385;0.80870;0.17385;0.13908;0.17385
2024-08-17 Kl. 01-02;0.14180;0.80383;0.14180;0.11344;0.14180
2024-08-17 Kl. 02-03;0.11905;0.80205;0.11905;0.09524;0.11905
2024-08-17 Kl. 03-04;0.11714;0.80101;0.11714;0.09371;0.11714
2024-08-17 Kl. 04-05;0.11389;0.80101;0.11389;0.09111;0.11389
2024-08-17 Kl. 05-06;0.11788;0.80013;0.11788;0.09430;0.11788
2024-08-17 Kl. 06-07;0.12378;0.80116;0.12378;0.09902;0.12378
2024-08-17 Kl. 07-08;0.14934;0.80294;0.14934;0.11947;0.14934
2024-08-17 Kl. 08-09;0.17563;0.80633;0.17563;0.14050;0.17563
2024-08-17 Kl. 09-10;0.18330;0.80338;0.18330;0.14664;0.18330
2024-08-17 Kl. 10-11;0.17666;0.78270;0.17666;0.14133;0.17666
2024-08-17 Kl. 11-12;0.16366;0.77679;0.16366;0.13093;0.16366
2024-08-17 Kl. 12-13;0.14963;0.67178;0.14963;0.11970;0.14963
2024-08-17 Kl. 13-14;0.14135;0.58270;0.14135;0.11308;0.14135
2024-08-17 Kl. 14-15;0.14018;0.56439;0.14018;0.11214;0.14018
2024-08-17 Kl. 15-16;0.15435;0.63559;0.15435;0.12348;0.15435
2024-08-17 Kl. 16-17;0.18271;0.77635;0.18271;0.14617;0.18271
2024-08-17 Kl. 17-18;0.20989;0.80693;0.20989;0.16791;0.20989
2024-08-17 Kl. 18-19;0.20768;0.81313;0.20768;0.16614;0.20768
2024-08-17 Kl. 19-20;0.21196;0.81282;0.21196;0.16957;0.21196
2024-08-17 Kl. 20-21;0.21225;0.81269;0.21225;0.16980;0.21225
2024-08-17 Kl. 21-22;0.20945;0.81224;0.20945;0.16756;0.20945
2024-08-17 Kl. 22-23;0.20339;0.80973;0.20339;0.16271;0.20339
2024-08-17 Kl. 23-00;0.17606;0.80810;0.17606;0.14085;0.17606
2024-08-18 Kl. 00-01;0.13208;0.78159;0.13208;0.10566;0.13208
2024-08-18 Kl. 01-02;0.12105;0.78028;0.12105;0.09684;0.12105
2024-08-18 Kl. 02-03;0.13531;0.77763;0.13531;0.10825;0.13531
2024-08-18 Kl. 03-04;0.14694;0.77556;0.14694;0.11755;0.14694
2024-08-18 Kl. 04-05;0.14929;0.76689;0.14929;0.11943;0.14929
2024-08-18 Kl. 05-06;0.15105;0.66364;0.15105;0.12084;0.15105
2024-08-18 Kl. 06-07;0.14709;0.77130;0.14709;0.11767;0.14709
2024-08-18 Kl. 07-08;0.15135;0.73511;0.15135;0.12108;0.15135
2024-08-18 Kl. 08-09;0.15988;0.76747;0.15988;0.12790;0.15988
2024-08-18 Kl. 09-10;0.16003;0.63539;0.16003;0.12802;0.16003
2024-08-18 Kl. 10-11;0.15635;0.58789;0.15635;0.12508;0.15635
2024-08-18 Kl. 11-12;0.14709;0.58641;0.14709;0.11767;0.14709
2024-08-18 Kl. 12-13;0.14709;0.54641;0.14709;0.11767;0.14709
2024-08-18 Kl. 13-14;0.14811;0.41815;0.14811;0.11849;0.14811
2024-08-18 Kl. 14-15;0.14018;0.25254;0.14018;0.11214;0.14018
2024-08-18 Kl. 15-16;0.14296;0.53611;0.14296;0.11437;0.14296
2024-08-18 Kl. 16-17;0.14988;0.58818;0.14988;0.11990;0.14988
2024-08-18 Kl. 17-18;0.15385;0.62745;0.15385;0.12308;0.15385
2024-08-18 Kl. 18-19;0.15694;0.67996;0.15694;0.12555;0.15694
2024-08-18 Kl. 19-20;0.15723;0.77468;0.15723;0.12578;0.15723
2024-08-18 Kl. 20-21;0.13266;0.77732;0.13266;0.10613;0.13266
2024-08-18 Kl. 21-22;0.10943;0.77778;0.09943;0.07954;0.10943
2024-08-18 Kl. 22-23;0.10943;0.77306;0.07208;0.05766;0.10943
2024-08-18 Kl. 23-00;0.10531;0.76674;0.04530;0.03624;0.10531
2024-08-19 Kl. 00-01;0.10208;0.79601;0.04751;0.03801;0.10208
2024-08-19 Kl. 01-02;0.09766;0.73526;0.05428;0.04342;0.09766
2024-08-19 Kl. 02-03;0.09560;0.73144;0.05178;0.04142;0.09560
2024-08-19 Kl. 03-04;0.09223;0.76306;0.05134;0.04107;0.09223
2024-08-19 Kl. 04-05;0.09281;0.79615;0.05134;0.04107;0.09281
2024-08-19 Kl. 05-06;0.09766;0.80321;0.07354;0.05883;0.09766
2024-08-19 Kl. 06-07;0.09664;0.80969;0.07854;0.06283;0.09664
2024-08-19 Kl. 07-08;0.15164;0.81056;0.15164;0.12131;0.15164
2024-08-19 Kl. 08-09;0.17620;0.81351;0.17620;0.14096;0.17620
2024-08-19 Kl. 09-10;0.14546;0.80439;0.13929;0.11143;0.14546
2024-08-19 Kl. 10-11;0.14679;0.80851;0.10619;0.08495;0.14679
2024-08-19 Kl. 11-12;0.14709;0.81116;0.08693;0.06954;0.14709
2024-08-19 Kl. 12-13;0.14473;0.81130;0.10149;0.08119;0.14473
2024-08-19 Kl. 13-14;0.14179;0.81321;0.09134;0.07307;0.14179
2024-08-19 Kl. 14-15;0.14605;0.81028;0.09501;0.07601;0.14605
2024-08-19 Kl. 15-16;0.14590;0.80821;0.11222;0.08978;0.14590
2024-08-19 Kl. 16-17;0.14664;0.80556;0.14664;0.11731;0.14664
2024-08-19 Kl. 17-18;0.17738;0.80984;0.17738;0.14190;0.17738
2024-08-19 Kl. 18-19;0.19650;0.81043;0.19650;0.15720;0.19650
2024-08-19 Kl. 19-20;0.20548;0.81469;0.20548;0.16438;0.20548
2024-08-19 Kl. 20-21;0.18635;0.81293;0.18635;0.14908;0.18635
2024-08-19 Kl. 21-22;0.17503;0.80793;0.17503;0.14002;0.17503
2024-08-19 Kl. 22-23;0.14576;0.80115;0.14576;0.11661;0.14576
2024-08-19 Kl. 23-00;0.12120;0.77821;0.10708;0.08566;0.12120
2024-08-20 Kl. 00-01;0.06201;0.73445;0.06201;0.04961;0.06201
2024-08-20 Kl. 01-02;0.05716;0.60764;0.05716;0.04573;0.05716
2024-08-20 Kl. 02-03;0.05584;0.58001;0.05584;0.04467;0.05584
2024-08-20 Kl. 03-04;0.05570;0.57884;0.05570;0.04456;0.05570
2024-08-20 Kl. 04-05;0.05864;0.48611;0.05864;0.04691;0.05864
2024-08-20 Kl. 05-06;0.06084;0.54754;0.06084;0.04867;0.06084
2024-08-20 Kl. 06-07;0.07613;0.72299;0.07613;0.06090;0.07613
2024-08-20 Kl. 07-08;0.10991;0.73358;0.10991;0.08793;0.10991
2024-08-20 Kl. 08-09;0.13094;0.79411;0.13094;0.10475;0.13094
2024-08-20 Kl. 09-10;0.13181;0.79529;0.13181;0.10545;0.13181
2024-08-20 Kl. 10-11;0.11330;0.79779;0.11330;0.09064;0.11330
2024-08-20 Kl. 11-12;0.10243;0.64129;0.10243;0.08194;0.10243
2024-08-20 Kl. 12-13;0.10860;0.53666;0.10860;0.08688;0.10860
2024-08-20 Kl. 13-14;0.08494;0.25995;0.08494;0.06795;0.08494
2024-08-20 Kl. 14-15;0.07832;0.28655;0.07832;0.06266;0.07832
2024-08-20 Kl. 15-16;0.07495;0.32005;0.07289;0.05831;0.07495
2024-08-20 Kl. 16-17;0.09038;0.62101;0.07700;0.06160;0.09038
2024-08-20 Kl. 17-18;0.09655;0.80690;0.09655;0.07724;0.09655
2024-08-20 Kl. 18-19;0.10286;0.95503;0.10286;0.08229;0.10286
2024-08-20 Kl. 19-20;0.09610;1.75899;0.09610;0.07688;0.09610
2024-08-20 Kl. 20-21;0.07436;1.38191;0.12241;0.09793;0.07436
2024-08-20 Kl. 21-22;0.05275;1.70696;0.12785;0.10228;0.05275
