Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2021-06-26 Kl. 16-17;0.60459;0.79391;0.43174;0.22678;0.60459
2021-06-26 Kl. 17-18;0.60574;0.79253;0.43415;0.22790;0.60574
2021-06-26 Kl. 18-19;0.60535;0.79341;0.43644;0.22790;0.60535
2021-06-26 Kl. 19-20;0.60320;0.79404;0.43555;0.22678;0.60320
2021-06-26 Kl. 20-21;0.60054;0.79214;0.43149;0.22476;0.60054
2021-06-26 Kl. 21-22;0.60041;0.78745;0.41881;0.22283;0.60041
2021-06-26 Kl. 22-23;0.60434;0.77491;0.41528;0.22242;0.60434
2021-06-26 Kl. 23-00;0.60180;0.77314;0.40931;0.22192;0.60180
2021-06-27 Kl. 00-01;0.63586;0.78533;0.40600;0.22605;0.63586
2021-06-27 Kl. 01-02;0.63053;0.78444;0.39609;0.22595;0.63053
2021-06-27 Kl. 02-03;0.62341;0.78291;0.38720;0.22564;0.62341
2021-06-27 Kl. 03-04;0.61566;0.78139;0.37361;0.22503;0.61566
2021-06-27 Kl. 04-05;0.60894;0.77961;0.36726;0.22432;0.60894
2021-06-27 Kl. 05-06;0.61199;0.77835;0.35469;0.22381;0.61199
2021-06-27 Kl. 06-07;0.61859;0.77326;0.38035;0.22371;0.61859
2021-06-27 Kl. 07-08;0.60919;0.75993;0.38213;0.22381;0.60919
2021-06-27 Kl. 08-09;0.62937;0.76578;0.40334;0.22412;0.62937
2021-06-27 Kl. 09-10;0.63535;0.73288;0.41908;0.22483;0.63535
2021-06-27 Kl. 10-11;0.63688;0.66176;0.42542;0.22544;0.63688
2021-06-27 Kl. 11-12;0.63663;0.65300;0.43178;0.22585;0.63663
2021-06-27 Kl. 12-13;0.63421;0.63421;0.43153;0.22595;0.63421
2021-06-27 Kl. 13-14;0.42631;0.42631;0.41006;0.22625;0.42631
2021-06-27 Kl. 14-15;0.39660;0.39660;0.39660;0.22635;0.39660
2021-06-27 Kl. 15-16;0.52181;0.52181;0.40575;0.22666;0.52181
2021-06-27 Kl. 16-17;0.61440;0.61440;0.43508;0.22666;0.61440
2021-06-27 Kl. 17-18;0.63890;0.71370;0.43940;0.22686;0.63890
2021-06-27 Kl. 18-19;0.63853;0.77670;0.43991;0.22737;0.63853
2021-06-27 Kl. 19-20;0.63853;0.78736;0.44233;0.22737;0.63853
2021-06-27 Kl. 20-21;0.63764;0.78813;0.43864;0.22717;0.63764
2021-06-27 Kl. 21-22;0.63713;0.78863;0.43470;0.22686;0.63713
2021-06-27 Kl. 22-23;0.63853;0.78483;0.42542;0.22635;0.63853
2021-06-27 Kl. 23-00;0.63725;0.78533;0.41057;0.22564;0.63725
2021-06-28 Kl. 00-01;0.65046;0.78685;0.42416;0.22493;0.65046
2021-06-28 Kl. 01-02;0.63014;0.78546;0.42695;0.22483;0.63014
2021-06-28 Kl. 02-03;0.62506;0.78470;0.42569;0.22493;0.62506
2021-06-28 Kl. 03-04;0.62214;0.78444;0.42073;0.22503;0.62214
2021-06-28 Kl. 04-05;0.62189;0.78380;0.40854;0.22534;0.62189
2021-06-28 Kl. 05-06;0.64818;0.78063;0.43495;0.22564;0.64818
2021-06-28 Kl. 06-07;0.65465;0.78342;0.45311;0.22686;0.65465
2021-06-28 Kl. 07-08;0.66634;0.79130;0.46010;0.22778;0.66634
2021-06-28 Kl. 08-09;0.67891;0.79295;0.46924;0.23245;0.67891
2021-06-28 Kl. 09-10;0.67168;0.79588;0.47013;0.23316;0.67168
2021-06-28 Kl. 10-11;0.67434;0.79701;0.47115;0.22869;0.67434
2021-06-28 Kl. 11-12;0.67434;0.79714;0.47076;0.22869;0.67434
2021-06-28 Kl. 12-13;0.67244;0.79676;0.47076;0.22859;0.67244
2021-06-28 Kl. 13-14;0.67193;0.79588;0.46657;0.22849;0.67193
2021-06-28 Kl. 14-15;0.67065;0.79359;0.46468;0.22849;0.67065
2021-06-28 Kl. 15-16;0.67141;0.79105;0.46556;0.22889;0.67141
2021-06-28 Kl. 16-17;0.66723;0.78914;0.46340;0.22910;0.66723
2021-06-28 Kl. 17-18;0.67218;0.78342;0.46200;0.22940;0.67218
2021-06-28 Kl. 18-19;0.66926;0.77821;0.46136;0.23001;0.66926
2021-06-28 Kl. 19-20;0.65999;0.77606;0.46188;0.23032;0.65999
2021-06-28 Kl. 20-21;0.67168;0.77339;0.45451;0.22879;0.67168
2021-06-28 Kl. 21-22;0.66024;0.77186;0.45045;0.22930;0.66024
2021-06-28 Kl. 22-23;0.65300;0.77136;0.44701;0.22910;0.65300
2021-06-28 Kl. 23-00;0.62620;0.77009;0.44384;0.22839;0.62620
2021-06-29 Kl. 00-01;0.60658;0.77759;0.45719;0.22660;0.60658
2021-06-29 Kl. 01-02;0.59690;0.77466;0.45350;0.22639;0.59690
2021-06-29 Kl. 02-03;0.58838;0.77427;0.45121;0.22629;0.58838
2021-06-29 Kl. 03-04;0.58520;0.77314;0.44955;0.22619;0.58520
2021-06-29 Kl. 04-05;0.58494;0.77339;0.45070;0.22619;0.58494
2021-06-29 Kl. 05-06;0.59550;0.76041;0.45464;0.22639;0.59550
2021-06-29 Kl. 06-07;0.63125;0.75023;0.46903;0.22751;0.63125
2021-06-29 Kl. 07-08;0.67593;0.76041;0.49600;0.22812;0.67593
2021-06-29 Kl. 08-09;0.68915;0.77594;0.53418;0.22853;0.68915
2021-06-29 Kl. 09-10;0.69946;0.78140;0.53303;0.22873;0.69946
2021-06-29 Kl. 10-11;0.70136;0.78866;0.52998;0.22884;0.70136
2021-06-29 Kl. 11-12;0.69144;0.79184;0.52119;0.22884;0.69144
2021-06-29 Kl. 12-13;0.69870;0.79540;0.50643;0.22884;0.69870
2021-06-29 Kl. 13-14;0.69831;0.79349;0.48773;0.22873;0.69831
2021-06-29 Kl. 14-15;0.68699;0.79196;0.48938;0.22863;0.68699
2021-06-29 Kl. 15-16;0.68254;0.78713;0.47004;0.22843;0.68254
2021-06-29 Kl. 16-17;0.67719;0.78713;0.46762;0.22822;0.67719
2021-06-29 Kl. 17-18;0.67758;0.78356;0.46355;0.22812;0.67758
2021-06-29 Kl. 18-19;0.67426;0.78216;0.45706;0.22812;0.67426
2021-06-29 Kl. 19-20;0.66116;0.78179;0.45566;0.22822;0.66116
2021-06-29 Kl. 20-21;0.67045;0.78140;0.44739;0.22833;0.67045
2021-06-29 Kl. 21-22;0.65861;0.78014;0.44675;0.22822;0.65861
2021-06-29 Kl. 22-23;0.62744;0.76575;0.44751;0.22812;0.62744
2021-06-29 Kl. 23-00;0.61344;0.77135;0.43734;0.22772;0.61344
2021-06-30 Kl. 00-01;0.59998;0.77976;0.44954;0.22733;0.59998
2021-06-30 Kl. 01-02;0.58173;0.77874;0.43959;0.22713;0.58173
2021-06-30 Kl. 02-03;0.56705;0.77836;0.43614;0.22703;0.56705
2021-06-30 Kl. 03-04;0.55749;0.77836;0.43550;0.22703;0.55749
2021-06-30 Kl. 04-05;0.55034;0.77810;0.43626;0.22703;0.55034
2021-06-30 Kl. 05-06;0.57011;0.77058;0.45311;0.22713;0.57011
2021-06-30 Kl. 06-07;0.60955;0.77773;0.47875;0.22774;0.60955
2021-06-30 Kl. 07-08;0.66390;0.78513;0.48871;0.22835;0.66390
2021-06-30 Kl. 08-09;0.67666;0.79316;0.49190;0.22856;0.67666
2021-06-30 Kl. 09-10;0.67884;0.79355;0.49279;0.22856;0.67884
2021-06-30 Kl. 10-11;0.67985;0.79341;0.49484;0.22856;0.67985
2021-06-30 Kl. 11-12;0.68075;0.79367;0.49700;0.22846;0.68075
2021-06-30 Kl. 12-13;0.68151;0.79380;0.50709;0.22825;0.68151
2021-06-30 Kl. 13-14;0.68126;0.79405;0.51729;0.22825;0.68126
2021-06-30 Kl. 14-15;0.67998;0.79329;0.52520;0.22805;0.67998
2021-06-30 Kl. 15-16;0.66799;0.79495;0.50810;0.22774;0.66799
2021-06-30 Kl. 16-17;0.66466;0.79226;0.50376;0.22743;0.66466
2021-06-30 Kl. 17-18;0.67921;0.79163;0.49930;0.22733;0.67921
2021-06-30 Kl. 18-19;0.66951;0.79035;0.50888;0.22713;0.66951
2021-06-30 Kl. 19-20;0.66301;0.78985;0.51091;0.22703;0.66301
2021-06-30 Kl. 20-21;0.66263;0.78971;0.49904;0.22703;0.66263
2021-06-30 Kl. 21-22;0.61860;0.78908;0.49636;0.22662;0.61860
2021-06-30 Kl. 22-23;0.63264;0.78155;0.49190;0.22611;0.63264
2021-06-30 Kl. 23-00;0.61593;0.77951;0.48309;0.22570;0.61593
2021-07-01 Kl. 00-01;0.58039;0.73766;0.46701;0.20391;0.58039
2021-07-01 Kl. 01-02;0.57543;0.75026;0.46395;0.20340;0.57543
2021-07-01 Kl. 02-03;0.56690;0.74149;0.45683;0.20329;0.56690
2021-07-01 Kl. 03-04;0.55278;0.73410;0.44919;0.20329;0.55278
2021-07-01 Kl. 04-05;0.54806;0.73169;0.45874;0.20360;0.54806
2021-07-01 Kl. 05-06;0.56511;0.72660;0.48075;0.20441;0.56511
2021-07-01 Kl. 06-07;0.58574;0.73194;0.49436;0.20584;0.58574
2021-07-01 Kl. 07-08;0.60571;0.73525;0.51396;0.20716;0.60571
2021-07-01 Kl. 08-09;0.62925;0.75981;0.53241;0.20757;0.62925
2021-07-01 Kl. 09-10;0.65573;0.76222;0.53406;0.20767;0.65573
2021-07-01 Kl. 10-11;0.65929;0.78348;0.53266;0.20777;0.65929
2021-07-01 Kl. 11-12;0.64961;0.78018;0.53293;0.20777;0.64961
2021-07-01 Kl. 12-13;0.66845;0.78246;0.53190;0.20737;0.66845
2021-07-01 Kl. 13-14;0.66705;0.77966;0.52274;0.20747;0.66705
2021-07-01 Kl. 14-15;0.65929;0.77699;0.51931;0.20757;0.65929
2021-07-01 Kl. 15-16;0.66005;0.76185;0.51625;0.20747;0.66005
2021-07-01 Kl. 16-17;0.63600;0.76146;0.51269;0.20737;0.63600
2021-07-01 Kl. 17-18;0.63765;0.76261;0.50989;0.20737;0.63765
2021-07-01 Kl. 18-19;0.61665;0.76159;0.50379;0.20757;0.61665
2021-07-01 Kl. 19-20;0.60851;0.76198;0.50735;0.20777;0.60851
2021-07-01 Kl. 20-21;0.66870;0.76198;0.49564;0.20808;0.66870
2021-07-01 Kl. 21-22;0.61615;0.76171;0.49246;0.20808;0.61615
2021-07-01 Kl. 22-23;0.60953;0.74213;0.48711;0.20767;0.60953
2021-07-01 Kl. 23-00;0.60469;0.72838;0.47859;0.20706;0.60469
2021-07-02 Kl. 00-01;0.59425;0.73705;0.50404;0.20576;0.59425
2021-07-02 Kl. 01-02;0.58606;0.75458;0.50301;0.20504;0.58606
2021-07-02 Kl. 02-03;0.58286;0.75254;0.50250;0.20474;0.58286
2021-07-02 Kl. 03-04;0.57326;0.74768;0.50135;0.20463;0.57326
2021-07-02 Kl. 04-05;0.56315;0.74396;0.50289;0.20484;0.56315
2021-07-02 Kl. 05-06;0.58338;0.73820;0.50839;0.20566;0.58338
2021-07-02 Kl. 06-07;0.61178;0.73718;0.52144;0.20740;0.61178
2021-07-02 Kl. 07-08;0.62675;0.73692;0.62675;0.20955;0.62675
2021-07-02 Kl. 08-09;0.68446;0.74473;0.68446;0.21262;0.68446
2021-07-02 Kl. 09-10;0.68958;0.75689;0.68958;0.21569;0.68958
2021-07-02 Kl. 10-11;0.69329;0.76571;0.69329;0.21722;0.69329
2021-07-02 Kl. 11-12;0.69341;0.76840;0.69341;0.21917;0.69341
2021-07-02 Kl. 12-13;0.69060;0.77275;0.69060;0.21907;0.69060
2021-07-02 Kl. 13-14;0.68574;0.76981;0.68574;0.21528;0.68574
2021-07-02 Kl. 14-15;0.67973;0.77583;0.67973;0.21579;0.67973
2021-07-02 Kl. 15-16;0.66436;0.75791;0.66436;0.21528;0.66436
2021-07-02 Kl. 16-17;0.68689;0.73910;0.68689;0.21252;0.68689
2021-07-02 Kl. 17-18;0.68970;0.73730;0.59386;0.21108;0.68970
2021-07-02 Kl. 18-19;0.68613;0.73769;0.64288;0.21180;0.68613
2021-07-02 Kl. 19-20;0.68203;0.73808;0.55765;0.21313;0.68203
2021-07-02 Kl. 20-21;0.68318;0.73795;0.53001;0.21241;0.68318
2021-07-02 Kl. 21-22;0.67845;0.73705;0.52835;0.21026;0.67845
2021-07-02 Kl. 22-23;0.63980;0.73539;0.53040;0.21180;0.63980
2021-07-02 Kl. 23-00;0.63289;0.73654;0.52183;0.21026;0.63289
2021-07-03 Kl. 00-01;0.63755;0.74802;0.53615;0.22347;0.63755
2021-07-03 Kl. 01-02;0.63025;0.75200;0.53014;0.22327;0.63025
2021-07-03 Kl. 02-03;0.62564;0.75059;0.52361;0.22317;0.62564
2021-07-03 Kl. 03-04;0.62256;0.74866;0.52027;0.22296;0.62256
2021-07-03 Kl. 04-05;0.61911;0.74802;0.51925;0.22296;0.61911
2021-07-03 Kl. 05-06;0.61899;0.74790;0.52450;0.22296;0.61899
2021-07-03 Kl. 06-07;0.62154;0.74790;0.54064;0.22327;0.62154
2021-07-03 Kl. 07-08;0.62346;0.74765;0.55549;0.22409;0.62346
2021-07-03 Kl. 08-09;0.63281;0.75315;0.58673;0.22460;0.63281
2021-07-03 Kl. 09-10;0.65342;0.75391;0.60439;0.22511;0.65342
2021-07-03 Kl. 10-11;0.68543;0.75520;0.60221;0.22583;0.68543
2021-07-03 Kl. 11-12;0.68721;0.75559;0.59401;0.22624;0.68721
2021-07-03 Kl. 12-13;0.68606;0.75596;0.58211;0.22573;0.68606
2021-07-03 Kl. 13-14;0.67851;0.75725;0.57750;0.22481;0.67851
2021-07-03 Kl. 14-15;0.66968;0.75315;0.57840;0.22399;0.66968
2021-07-03 Kl. 15-16;0.67058;0.75085;0.57328;0.22419;0.67058
2021-07-03 Kl. 16-17;0.68479;0.75596;0.68479;0.22399;0.68479
2021-07-03 Kl. 17-18;0.68811;0.75596;0.68811;0.22399;0.68811
2021-07-03 Kl. 18-19;0.68940;0.75302;0.68940;0.22388;0.68940
2021-07-03 Kl. 19-20;0.68748;0.75200;0.68748;0.22388;0.68748
2021-07-03 Kl. 20-21;0.67160;0.75366;0.67160;0.22358;0.67160
2021-07-03 Kl. 21-22;0.65394;0.75584;0.65394;0.22327;0.65394
2021-07-03 Kl. 22-23;0.64113;0.75276;0.64113;0.22276;0.64113
2021-07-03 Kl. 23-00;0.63486;0.75122;0.59146;0.22204;0.63486
2021-07-04 Kl. 00-01;0.66483;0.76018;0.57664;0.22034;0.66483
2021-07-04 Kl. 01-02;0.64096;0.76069;0.58110;0.21983;0.64096
2021-07-04 Kl. 02-03;0.63714;0.75991;0.57383;0.21963;0.63714
2021-07-04 Kl. 03-04;0.63574;0.75890;0.57051;0.21473;0.63574
2021-07-04 Kl. 04-05;0.63203;0.75660;0.54830;0.21473;0.63203
2021-07-04 Kl. 05-06;0.63024;0.75724;0.54678;0.21473;0.63024
2021-07-04 Kl. 06-07;0.63344;0.75570;0.53056;0.21677;0.63344
2021-07-04 Kl. 07-08;0.63688;0.75469;0.59043;0.21973;0.63688
2021-07-04 Kl. 08-09;0.67518;0.75379;0.60586;0.22024;0.67518
2021-07-04 Kl. 09-10;0.67619;0.75379;0.63089;0.22075;0.67619
2021-07-04 Kl. 10-11;0.69943;0.75455;0.60229;0.22116;0.69943
2021-07-04 Kl. 11-12;0.70555;0.75520;0.56796;0.22126;0.70555
2021-07-04 Kl. 12-13;0.71078;0.75685;0.53580;0.22126;0.71078
2021-07-04 Kl. 13-14;0.71104;0.75278;0.52316;0.22126;0.71104
2021-07-04 Kl. 14-15;0.71168;0.75315;0.52061;0.22126;0.71168
2021-07-04 Kl. 15-16;0.71346;0.74970;0.52010;0.22116;0.71346
2021-07-04 Kl. 16-17;0.71768;0.75698;0.52150;0.22126;0.71768
2021-07-04 Kl. 17-18;0.73184;0.75736;0.52852;0.22167;0.73184
2021-07-04 Kl. 18-19;0.74166;0.75648;0.53554;0.22238;0.74166
2021-07-04 Kl. 19-20;0.74269;0.75609;0.54856;0.22238;0.74269
2021-07-04 Kl. 20-21;0.73656;0.76106;0.59744;0.22249;0.73656
2021-07-04 Kl. 21-22;0.72635;0.76055;0.61519;0.22259;0.72635
2021-07-04 Kl. 22-23;0.71435;0.75915;0.71435;0.22238;0.71435
2021-07-04 Kl. 23-00;0.70044;0.75724;0.57358;0.22198;0.70044
2021-07-05 Kl. 00-01;0.69458;0.76119;0.53695;0.22249;0.69458
2021-07-05 Kl. 01-02;0.67683;0.75596;0.52916;0.22208;0.67683
2021-07-05 Kl. 02-03;0.67581;0.75455;0.52610;0.22157;0.67581
2021-07-05 Kl. 03-04;0.67313;0.75354;0.52699;0.22106;0.67313
2021-07-05 Kl. 04-05;0.66803;0.75405;0.53311;0.22065;0.66803
2021-07-05 Kl. 05-06;0.67491;0.75430;0.54754;0.22075;0.67491
2021-07-05 Kl. 06-07;0.70440;0.74103;0.57333;0.22198;0.70440
2021-07-05 Kl. 07-08;0.74166;0.74409;0.72814;0.22310;0.74166
2021-07-05 Kl. 08-09;0.77179;0.77179;0.77983;0.22402;0.77179
2021-07-05 Kl. 09-10;0.76681;0.76681;0.76681;0.22432;0.76681
2021-07-05 Kl. 10-11;0.76604;0.76604;0.76604;0.22453;0.76604
2021-07-05 Kl. 11-12;0.76361;0.76361;0.76361;0.22422;0.76361
2021-07-05 Kl. 12-13;0.75698;0.75698;0.74550;0.22402;0.75698
2021-07-05 Kl. 13-14;0.75698;0.75698;0.73669;0.22392;0.75698
2021-07-05 Kl. 14-15;0.75520;0.75520;0.64875;0.22392;0.75520
2021-07-05 Kl. 15-16;0.75341;0.75341;0.61149;0.22361;0.75341
2021-07-05 Kl. 16-17;0.75302;0.75302;0.56451;0.22351;0.75302
2021-07-05 Kl. 17-18;0.75494;0.75494;0.56311;0.22341;0.75494
2021-07-05 Kl. 18-19;0.75558;0.75558;0.56018;0.22341;0.75558
2021-07-05 Kl. 19-20;0.75749;0.75749;0.56591;0.22341;0.75749
2021-07-05 Kl. 20-21;0.74129;0.75634;0.58864;0.22351;0.74129
2021-07-05 Kl. 21-22;0.71716;0.75927;0.56503;0.22341;0.71716
2021-07-05 Kl. 22-23;0.70185;0.75763;0.55379;0.22279;0.70185
2021-07-05 Kl. 23-00;0.69508;0.75648;0.54448;0.22208;0.69508
2021-07-06 Kl. 00-01;0.69813;0.76470;0.56918;0.21794;0.69813
2021-07-06 Kl. 01-02;0.66974;0.75898;0.56828;0.21377;0.66974
2021-07-06 Kl. 02-03;0.66235;0.75644;0.55899;0.21356;0.66235
2021-07-06 Kl. 03-04;0.65141;0.75300;0.55466;0.21336;0.65141
2021-07-06 Kl. 04-05;0.64174;0.74930;0.55186;0.21346;0.64174
2021-07-06 Kl. 05-06;0.66936;0.74154;0.55466;0.21366;0.66936
2021-07-06 Kl. 06-07;0.72575;0.73746;0.56675;0.21906;0.72575
2021-07-06 Kl. 07-08;0.74497;0.74497;0.59069;0.21927;0.74497
2021-07-06 Kl. 08-09;0.75350;0.75350;0.59870;0.21947;0.75350
2021-07-06 Kl. 09-10;0.75376;0.75376;0.59896;0.22039;0.75376
2021-07-06 Kl. 10-11;0.75401;0.75401;0.59438;0.22059;0.75401
2021-07-06 Kl. 11-12;0.75134;0.75134;0.59145;0.22049;0.75134
2021-07-06 Kl. 12-13;0.73339;0.73339;0.57643;0.22079;0.73339
2021-07-06 Kl. 13-14;0.71506;0.71506;0.57210;0.21957;0.71506
2021-07-06 Kl. 14-15;0.71251;0.71251;0.57515;0.21957;0.71251
2021-07-06 Kl. 15-16;0.71340;0.71340;0.58139;0.21957;0.71340
2021-07-06 Kl. 16-17;0.73008;0.73008;0.58699;0.21937;0.73008
2021-07-06 Kl. 17-18;0.74179;0.74179;0.59323;0.21937;0.74179
2021-07-06 Kl. 18-19;0.74485;0.74485;0.61385;0.21916;0.74485
2021-07-06 Kl. 19-20;0.74663;0.74663;0.63690;0.21916;0.74663
2021-07-06 Kl. 20-21;0.74549;0.74549;0.70743;0.21906;0.74549
2021-07-06 Kl. 21-22;0.73683;0.73683;0.69876;0.21896;0.73683
2021-07-06 Kl. 22-23;0.73225;0.73594;0.62353;0.21438;0.73225
2021-07-06 Kl. 23-00;0.68871;0.73441;0.59820;0.21326;0.68871
2021-07-07 Kl. 00-01;0.68913;0.72670;0.61866;0.20986;0.68913
2021-07-07 Kl. 01-02;0.65765;0.71600;0.61230;0.20935;0.65765
2021-07-07 Kl. 02-03;0.63956;0.71359;0.61230;0.20894;0.63956
2021-07-07 Kl. 03-04;0.63689;0.71256;0.60631;0.20598;0.63689
2021-07-07 Kl. 04-05;0.63586;0.71090;0.61076;0.20537;0.63586
2021-07-07 Kl. 05-06;0.63650;0.71409;0.59714;0.20894;0.63650
2021-07-07 Kl. 06-07;0.72161;0.72161;0.59841;0.20965;0.72161
2021-07-07 Kl. 07-08;0.73690;0.73690;0.61446;0.20986;0.73690
2021-07-07 Kl. 08-09;0.73754;0.73754;0.61638;0.20976;0.73754
2021-07-07 Kl. 09-10;0.73550;0.73550;0.61650;0.21027;0.73550
2021-07-07 Kl. 10-11;0.73715;0.73715;0.67014;0.21098;0.73715
2021-07-07 Kl. 11-12;0.73779;0.73779;0.63510;0.21108;0.73779
2021-07-07 Kl. 12-13;0.73499;0.73499;0.59687;0.21128;0.73499
2021-07-07 Kl. 13-14;0.73536;0.73536;0.62121;0.21118;0.73536
2021-07-07 Kl. 14-15;0.73690;0.73690;0.59687;0.21139;0.73690
2021-07-07 Kl. 15-16;0.73740;0.73740;0.59535;0.21098;0.73740
2021-07-07 Kl. 16-17;0.73817;0.73817;0.59510;0.20965;0.73817
2021-07-07 Kl. 17-18;0.74250;0.74250;0.58045;0.20955;0.74250
2021-07-07 Kl. 18-19;0.74594;0.74594;0.57586;0.20925;0.74594
2021-07-07 Kl. 19-20;0.74684;0.74684;0.58159;0.20914;0.74684
2021-07-07 Kl. 20-21;0.74544;0.74721;0.59331;0.20894;0.74544
2021-07-07 Kl. 21-22;0.74875;0.74875;0.58720;0.20741;0.74875
2021-07-07 Kl. 22-23;0.73614;0.74670;0.59153;0.20344;0.73614
2021-07-07 Kl. 23-00;0.69829;0.74658;0.59599;0.20211;0.69829
2021-07-08 Kl. 00-01;0.68064;0.75216;0.62373;0.21063;0.68064
2021-07-08 Kl. 01-02;0.67244;0.75114;0.62360;0.20796;0.67244
2021-07-08 Kl. 02-03;0.66231;0.75153;0.62206;0.20499;0.66231
2021-07-08 Kl. 03-04;0.65770;0.75153;0.62181;0.20427;0.65770
2021-07-08 Kl. 04-05;0.65334;0.75165;0.62309;0.20406;0.65334
2021-07-08 Kl. 05-06;0.67219;0.74743;0.63680;0.20447;0.67219
2021-07-08 Kl. 06-07;0.74306;0.74986;0.65553;0.20458;0.74306
2021-07-08 Kl. 07-08;0.75486;0.75486;0.95995;0.21042;0.75486
2021-07-08 Kl. 08-09;0.75743;0.75743;1.13440;0.21135;0.75743
2021-07-08 Kl. 09-10;0.75819;0.75819;1.13403;0.21258;0.75819
2021-07-08 Kl. 10-11;0.75870;0.75870;0.93688;0.21258;0.75870
2021-07-08 Kl. 11-12;0.75768;0.75768;0.82266;0.21278;0.75768
2021-07-08 Kl. 12-13;0.75768;0.75768;0.84100;0.21288;0.75768
2021-07-08 Kl. 13-14;0.75768;0.75768;0.96687;0.21299;0.75768
2021-07-08 Kl. 14-15;0.75653;0.75653;1.13428;0.21288;0.75653
2021-07-08 Kl. 15-16;0.74884;0.74884;1.18568;0.21268;0.74884
2021-07-08 Kl. 16-17;0.74923;0.74923;1.17735;0.21258;0.74923
2021-07-08 Kl. 17-18;0.75306;0.75306;1.17991;0.21237;0.75306
2021-07-08 Kl. 18-19;0.75333;0.75333;1.22939;0.21237;0.75333
2021-07-08 Kl. 19-20;0.75281;0.75281;1.25130;0.21319;0.75281
2021-07-08 Kl. 20-21;0.75473;0.75473;1.15709;0.21319;0.75473
2021-07-08 Kl. 21-22;0.75870;0.75896;1.01981;0.21299;0.75870
2021-07-08 Kl. 22-23;0.75819;0.75819;0.76870;0.21258;0.75819
2021-07-08 Kl. 23-00;0.73512;0.75614;0.73512;0.21206;0.73512
2021-07-09 Kl. 00-01;0.74720;0.75281;0.74720;0.24872;0.74720
2021-07-09 Kl. 01-02;0.74211;0.75215;0.74211;0.24705;0.74211
2021-07-09 Kl. 02-03;0.73207;0.75190;0.71305;0.24622;0.73207
2021-07-09 Kl. 03-04;0.73339;0.75203;0.70549;0.24580;0.73339
2021-07-09 Kl. 04-05;0.73456;0.75203;0.66455;0.24611;0.73456
2021-07-09 Kl. 05-06;0.74707;0.75008;0.69415;0.24778;0.74707
2021-07-09 Kl. 06-07;0.75320;0.75320;0.65583;0.25237;0.75320
2021-07-09 Kl. 07-08;0.75698;0.75698;0.71500;0.26405;0.75698
2021-07-09 Kl. 08-09;0.76024;0.76024;0.76024;0.27667;0.76024
2021-07-09 Kl. 09-10;0.76298;0.76298;0.76298;0.27709;0.76298
2021-07-09 Kl. 10-11;0.76103;0.76103;0.76103;0.27740;0.76103
2021-07-09 Kl. 11-12;0.76089;0.76089;0.76089;0.27740;0.76089
2021-07-09 Kl. 12-13;0.76089;0.76089;0.76089;0.27719;0.76089
2021-07-09 Kl. 13-14;0.76050;0.76050;0.72883;0.27740;0.76050
2021-07-09 Kl. 14-15;0.75945;0.75945;0.71279;0.24976;0.75945
2021-07-09 Kl. 15-16;0.75763;0.75763;0.70861;0.25195;0.75763
2021-07-09 Kl. 16-17;0.75646;0.75646;0.70575;0.25143;0.75646
2021-07-09 Kl. 17-18;0.75829;0.75829;0.70419;0.24924;0.75829
2021-07-09 Kl. 18-19;0.75750;0.75750;0.69754;0.25185;0.75750
2021-07-09 Kl. 19-20;0.75606;0.75606;0.67720;0.25206;0.75606
2021-07-09 Kl. 20-21;0.75671;0.75671;0.67824;0.25185;0.75671
2021-07-09 Kl. 21-22;0.75489;0.75489;0.65974;0.25028;0.75489
2021-07-09 Kl. 22-23;0.74511;0.75346;0.65491;0.24851;0.74511
2021-07-09 Kl. 23-00;0.73299;0.75294;0.64305;0.24392;0.73299
2021-07-10 Kl. 00-01;0.73605;0.74213;0.73605;0.22639;0.73605
2021-07-10 Kl. 01-02;0.71743;0.74122;0.71743;0.22587;0.71743
2021-07-10 Kl. 02-03;0.70759;0.74044;0.70759;0.22546;0.70759
2021-07-10 Kl. 03-04;0.70203;0.73993;0.70203;0.22515;0.70203
2021-07-10 Kl. 04-05;0.68366;0.73954;0.68366;0.22504;0.68366
2021-07-10 Kl. 05-06;0.68444;0.73811;0.68444;0.22504;0.68444
2021-07-10 Kl. 06-07;0.69246;0.73773;0.69246;0.22649;0.69246
2021-07-10 Kl. 07-08;0.70398;0.73864;0.70398;0.22587;0.70398
2021-07-10 Kl. 08-09;0.71561;0.74019;0.71561;0.22639;0.71561
2021-07-10 Kl. 09-10;0.73864;0.74200;0.73864;0.22711;0.73864
2021-07-10 Kl. 10-11;0.74433;0.74433;0.74433;0.22659;0.74433
2021-07-10 Kl. 11-12;0.74406;0.74406;0.74406;0.22628;0.74406
2021-07-10 Kl. 12-13;0.74135;0.74251;0.74135;0.22608;0.74135
2021-07-10 Kl. 13-14;0.73707;0.74200;0.73707;0.22577;0.73707
2021-07-10 Kl. 14-15;0.72181;0.74122;0.72181;0.22484;0.72181
2021-07-10 Kl. 15-16;0.71743;0.74031;0.71134;0.22473;0.71743
2021-07-10 Kl. 16-17;0.71768;0.73760;0.71768;0.22463;0.71768
2021-07-10 Kl. 17-18;0.72958;0.73734;0.72958;0.22463;0.72958
2021-07-10 Kl. 18-19;0.73825;0.73825;0.72479;0.22484;0.73825
2021-07-10 Kl. 19-20;0.73734;0.73811;0.68315;0.22494;0.73734
