Delivery Start (CET);Delivery End (CET);DK1 Accepted Down Volume (MW);DK1 Accepted Up Volume (MW);DK1 Activated Down Volume (MW);DK1 Activated Up Volume (MW);DK1 Down Price (EUR);DK1 Imbalance Price (EUR);DK1 Up Price (EUR);DK2 Accepted Down Volume (MW);DK2 Accepted Up Volume (MW);DK2 Activated Down Volume (MW);DK2 Activated Up Volume (MW);DK2 Down Price (EUR);DK2 Imbalance Price (EUR);DK2 Up Price (EUR);FI Accepted Down Volume (MW);FI Accepted Up Volume (MW);FI Activated Down Volume (MW);FI Activated Up Volume (MW);FI Down Price (EUR);FI Imbalance Price (EUR);FI Up Price (EUR);SE1 Accepted Down Volume (MW);SE1 Accepted Up Volume (MW);SE1 Activated Down Volume (MW);SE1 Activated Up Volume (MW);SE1 Down Price (EUR);SE1 Imbalance Price (EUR);SE1 Up Price (EUR);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR);SE3 Accepted Down Volume (MW);SE3 Accepted Up Volume (MW);SE3 Activated Down Volume (MW);SE3 Activated Up Volume (MW);SE3 Down Price (EUR);SE3 Imbalance Price (EUR);SE3 Up Price (EUR);SE4 Accepted Down Volume (MW);SE4 Accepted Up Volume (MW);SE4 Activated Down Volume (MW);SE4 Activated Up Volume (MW);SE4 Down Price (EUR);SE4 Imbalance Price (EUR);SE4 Up Price (EUR)
02.01.2025 02:15:00;02.01.2025 02:30:00;;;;;;;;;;;;;;;609;1817;214;0;1;1;40.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 02:30:00;02.01.2025 02:45:00;;;;;;;;;;;;;;;609;1817;214;0;1;1;40.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 02:45:00;02.01.2025 03:00:00;;;;;;;;;;;;;;;609;1817;214;0;1;1;40.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 03:00:00;02.01.2025 04:00:00;1731;929;102;0;-7.91;-7.91;7.02;679;834;61;0;-7.91;-7.91;6.89;;;;;;;;1076;1211;242;0;-7.91;-7.91;6.45;1315;533;391;0;-7.91;-7.91;6.2;220;502;73;0;-7.91;-7.91;6.69;106;8;0;0;-7.91;-7.91;6.84
02.01.2025 03:00:00;02.01.2025 03:15:00;;;;;;;;;;;;;;;636;1827;273;0;-7.91;-7.91;37.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 03:15:00;02.01.2025 03:30:00;;;;;;;;;;;;;;;636;1827;273;0;-7.91;-7.91;37.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 03:30:00;02.01.2025 03:45:00;;;;;;;;;;;;;;;636;1827;273;0;-7.91;-7.91;37.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 03:45:00;02.01.2025 04:00:00;;;;;;;;;;;;;;;636;1827;273;0;-7.91;-7.91;37.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 04:00:00;02.01.2025 05:00:00;1743;898;136;0;-7.91;-7.91;12.75;681;833;62;0;-7.91;-7.91;12.75;;;;;;;;1074;1212;310;0;-7.91;-7.91;6.93;1295;538;376;0;-7.91;-7.91;5.89;197;502;72;0;-7.91;-7.91;10.71;112;35;0;0;-7.91;-7.91;12.29
02.01.2025 04:00:00;02.01.2025 04:15:00;;;;;;;;;;;;;;;613;1744;247;0;-7.91;-7.91;42.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 04:15:00;02.01.2025 04:30:00;;;;;;;;;;;;;;;613;1744;247;0;-7.91;-7.91;42.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 04:30:00;02.01.2025 04:45:00;;;;;;;;;;;;;;;613;1744;247;0;-7.91;-7.91;42.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 04:45:00;02.01.2025 05:00:00;;;;;;;;;;;;;;;613;1744;247;0;-7.91;-7.91;42.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 05:00:00;02.01.2025 06:00:00;1756;846;0;0;30.07;30.07;30.07;638;806;25;0;-2.52;-2.52;22.65;;;;;;;;1113;1097;10;0;-2.52;-2.52;8.07;1266;514;178;0;-2.52;-2.52;5.96;195;502;72;0;-2.52;-2.52;17.77;122;30;0;0;-2.52;-2.52;21.44
02.01.2025 05:00:00;02.01.2025 05:15:00;;;;;;;;;;;;;;;733;1599;274;0;-2.52;-2.52;74.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 05:15:00;02.01.2025 05:30:00;;;;;;;;;;;;;;;733;1599;274;0;-2.52;-2.52;74.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 05:30:00;02.01.2025 05:45:00;;;;;;;;;;;;;;;733;1599;274;0;-2.52;-2.52;74.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 05:45:00;02.01.2025 06:00:00;;;;;;;;;;;;;;;733;1599;274;0;-2.52;-2.52;74.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 06:00:00;02.01.2025 07:00:00;1863;712;0;0;67.13;67.13;67.13;639;793;33;0;1;1;50.96;;;;;;;;1145;1038;10;0;1;1;6.9;1429;419;35;0;1;1;6.62;343;354;203;0;1;1;40.18;123;30;0;0;1;1;39.94
02.01.2025 06:00:00;02.01.2025 06:15:00;;;;;;;;;;;;;;;799;1596;180;0;20;18.1;82.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 06:15:00;02.01.2025 06:30:00;;;;;;;;;;;;;;;799;1596;180;0;20;18.1;82.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 06:30:00;02.01.2025 06:45:00;;;;;;;;;;;;;;;799;1596;180;0;20;18.1;82.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 06:45:00;02.01.2025 07:00:00;;;;;;;;;;;;;;;799;1596;180;0;20;18.1;82.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 07:00:00;02.01.2025 08:00:00;1800;443;0;0;98.83;98.83;98.83;620;724;0;0;98.83;98.83;98.83;;;;;;;;1274;1083;10;0;1;1;6.66;1352;435;78;0;1;1;5.94;514;269;0;0;93.98;93.98;93.98;131;30;0;0;93.41;93.41;93.41
02.01.2025 07:00:00;02.01.2025 07:15:00;;;;;;;;;;;;;;;798;1450;0;157;94.93;224.82;224.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 07:15:00;02.01.2025 07:30:00;;;;;;;;;;;;;;;798;1450;0;157;94.93;224.82;224.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 07:30:00;02.01.2025 07:45:00;;;;;;;;;;;;;;;798;1450;0;157;94.93;224.82;224.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 07:45:00;02.01.2025 08:00:00;;;;;;;;;;;;;;;798;1450;0;157;94.93;224.82;224.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 08:00:00;02.01.2025 09:00:00;1737;483;0;0;121.53;121.53;121.53;697;718;0;0;121.53;121.53;121.53;;;;;;;;1281;1091;10;0;-1;-1;6.98;1357;446;144;0;-1;-1;6.01;415;269;0;0;118.65;118.65;118.65;128;30;0;0;118.62;118.62;118.62
02.01.2025 08:00:00;02.01.2025 08:15:00;;;;;;;;;;;;;;;769;1362;0;0;118.62;118.62;118.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 08:15:00;02.01.2025 08:30:00;;;;;;;;;;;;;;;769;1362;0;0;118.62;118.62;118.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 08:30:00;02.01.2025 08:45:00;;;;;;;;;;;;;;;769;1362;0;0;118.62;118.62;118.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 08:45:00;02.01.2025 09:00:00;;;;;;;;;;;;;;;769;1362;0;0;118.62;118.62;118.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 09:00:00;02.01.2025 10:00:00;1723;477;0;0;127.23;127.23;127.23;751;679;0;0;127.23;127.23;127.23;;;;;;;;1274;1095;211;0;-6.46;-6.46;6.72;1361;495;393;0;-6.46;-6.46;6.03;431;319;0;0;124.76;124.76;124.76;114;30;0;0;124.2;124.2;124.2
02.01.2025 09:00:00;02.01.2025 09:15:00;;;;;;;;;;;;;;;832;1369;172;0;13;13;125.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 09:15:00;02.01.2025 09:30:00;;;;;;;;;;;;;;;832;1369;172;0;13;13;125.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 09:30:00;02.01.2025 09:45:00;;;;;;;;;;;;;;;832;1369;172;0;13;13;125.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 09:45:00;02.01.2025 10:00:00;;;;;;;;;;;;;;;832;1369;172;0;13;13;125.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 10:00:00;02.01.2025 11:00:00;1733;468;0;0;124.53;124.53;124.53;683;656;0;0;124.53;124.53;124.53;;;;;;;;1023;1224;18;0;-5.52;-5.52;6.46;1368;521;187;0;-5.52;-5.52;5.56;526;269;0;0;123.35;123.35;123.35;100;30;0;0;123.32;123.32;123.32
02.01.2025 10:00:00;02.01.2025 10:15:00;;;;;;;;;;;;;;;810;1439;36;0;30;23.83;123.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 10:15:00;02.01.2025 10:30:00;;;;;;;;;;;;;;;810;1439;36;0;30;23.83;123.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 10:30:00;02.01.2025 10:45:00;;;;;;;;;;;;;;;810;1439;36;0;30;23.83;123.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 10:45:00;02.01.2025 11:00:00;;;;;;;;;;;;;;;810;1439;36;0;30;23.83;123.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 11:00:00;02.01.2025 12:00:00;1812;452;0;0;111.58;111.58;111.58;638;686;0;0;111.58;111.58;111.58;;;;;;;;1041;1082;10;0;-1;-1;6.37;1325;558;153;0;-1;-1;5.6;476;269;0;0;110.5;110.5;110.5;101;30;0;0;110.47;110.47;110.47
02.01.2025 11:00:00;02.01.2025 11:15:00;;;;;;;;;;;;;;;814;1447;0;0;110.47;110.47;110.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 11:15:00;02.01.2025 11:30:00;;;;;;;;;;;;;;;814;1447;0;0;110.47;110.47;110.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 11:30:00;02.01.2025 11:45:00;;;;;;;;;;;;;;;814;1447;0;0;110.47;110.47;110.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 11:45:00;02.01.2025 12:00:00;;;;;;;;;;;;;;;814;1447;0;0;110.47;110.47;110.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 12:00:00;02.01.2025 13:00:00;1963;513;0;0;100.4;100.4;100.4;593;668;0;0;100.4;100.4;100.4;;;;;;;;966;1119;11;0;-5;-5;6.22;1353;524;208;0;-5;-5;5.66;475;299;0;0;100.84;100.84;100.84;106;30;0;0;100.49;100.49;100.49
02.01.2025 12:00:00;02.01.2025 12:15:00;;;;;;;;;;;;;;;879;1468;0;0;101.39;101.39;101.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 12:15:00;02.01.2025 12:30:00;;;;;;;;;;;;;;;879;1468;0;0;101.39;101.39;101.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 12:30:00;02.01.2025 12:45:00;;;;;;;;;;;;;;;879;1468;0;0;101.39;101.39;101.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 12:45:00;02.01.2025 13:00:00;;;;;;;;;;;;;;;879;1468;0;0;101.39;101.39;101.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 13:00:00;02.01.2025 14:00:00;2090;512;0;0;105.1;105.1;105.1;536;667;0;0;105.49;105.49;105.49;;;;;;;;952;1150;212;0;-7;-7;5.94;1405;500;486;0;-7;-7;5.39;476;299;0;0;106.1;106.1;106.1;99;30;0;0;105.62;105.62;105.62
02.01.2025 13:00:00;02.01.2025 13:15:00;;;;;;;;;;;;;;;893;1486;170;0;0;0;106.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 13:15:00;02.01.2025 13:30:00;;;;;;;;;;;;;;;893;1486;170;0;0;0;106.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 13:30:00;02.01.2025 13:45:00;;;;;;;;;;;;;;;893;1486;170;0;0;0;106.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 13:45:00;02.01.2025 14:00:00;;;;;;;;;;;;;;;893;1486;170;0;0;0;106.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 14:00:00;02.01.2025 15:00:00;2279;492;0;0;111.21;111.21;111.21;506;667;0;0;111.79;111.79;111.79;;;;;;;;954;1105;212;0;-7;-7;6.07;1322;515;349;0;-7;-7;5.33;476;299;0;0;112.56;112.56;112.56;93;30;0;0;111.95;111.95;111.95
02.01.2025 14:00:00;02.01.2025 14:15:00;;;;;;;;;;;;;;;932;1414;296;0;0;0;113.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 14:15:00;02.01.2025 14:30:00;;;;;;;;;;;;;;;932;1414;296;0;0;0;113.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 14:30:00;02.01.2025 14:45:00;;;;;;;;;;;;;;;932;1414;296;0;0;0;113.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 14:45:00;02.01.2025 15:00:00;;;;;;;;;;;;;;;932;1414;296;0;0;0;113.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 15:00:00;02.01.2025 16:00:00;2310;484;0;0;126.18;126.18;126.18;483;667;0;0;126.79;126.79;126.79;;;;;;;;937;1100;125;0;-6.52;-6.52;6.19;1433;493;282;0;-6.52;-6.52;5.2;475;299;0;0;127.82;127.82;127.82;98;30;0;0;127.01;127.01;127.01
02.01.2025 15:00:00;02.01.2025 15:15:00;;;;;;;;;;;;;;;908;1348;50;0;25;25;129.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 15:15:00;02.01.2025 15:30:00;;;;;;;;;;;;;;;908;1348;50;0;25;25;129.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 15:30:00;02.01.2025 15:45:00;;;;;;;;;;;;;;;908;1348;50;0;25;25;129.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 15:45:00;02.01.2025 16:00:00;;;;;;;;;;;;;;;908;1348;50;0;25;25;129.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 16:00:00;02.01.2025 17:00:00;2380;494;0;0;135.26;135.26;135.26;461;634;0;0;135.27;135.27;135.27;;;;;;;;1115;1163;15;0;-6;-6;6.89;1493;471;299;0;-6;-6;5.55;475;319;0;0;135.32;135.32;135.32;119;3;0;0;135.26;135.26;135.26
02.01.2025 16:00:00;02.01.2025 16:15:00;;;;;;;;;;;;;;;842;1380;42;0;20;9.41;135.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 16:15:00;02.01.2025 16:30:00;;;;;;;;;;;;;;;842;1380;42;0;20;9.41;135.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 16:30:00;02.01.2025 16:45:00;;;;;;;;;;;;;;;842;1380;42;0;20;9.41;135.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 16:45:00;02.01.2025 17:00:00;;;;;;;;;;;;;;;842;1380;42;0;20;9.41;135.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 17:00:00;02.01.2025 18:00:00;2371;492;0;0;149.73;149.73;149.73;450;639;0;0;149.78;149.78;149.78;;;;;;;;1121;1140;10;0;-3;-3;6.74;1538;441;266;0;-3;-3;5.4;475;319;0;0;150.01;150.01;150.01;138;3;0;0;149.82;149.82;149.82
02.01.2025 17:00:00;02.01.2025 17:15:00;;;;;;;;;;;;;;;965;1383;252;0;-5;-5;150.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 17:15:00;02.01.2025 17:30:00;;;;;;;;;;;;;;;965;1383;252;0;-5;-5;150.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 17:30:00;02.01.2025 17:45:00;;;;;;;;;;;;;;;965;1383;252;0;-5;-5;150.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 17:45:00;02.01.2025 18:00:00;;;;;;;;;;;;;;;965;1383;252;0;-5;-5;150.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 18:00:00;02.01.2025 19:00:00;2425;475;0;0;145.27;145.27;145.27;528;639;0;0;145.92;145.92;145.92;;;;;;;;1159;1097;10;0;0;0;6.38;1461;430;81;0;0;0;5.33;418;321;0;0;147.02;147.02;147.02;149;3;0;0;146.16;146.16;146.16
02.01.2025 18:00:00;02.01.2025 18:15:00;;;;;;;;;;;;;;;994;1404;256;0;-1.98;-1.98;148.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 18:15:00;02.01.2025 18:30:00;;;;;;;;;;;;;;;994;1404;256;0;-1.98;-1.98;148.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 18:30:00;02.01.2025 18:45:00;;;;;;;;;;;;;;;994;1404;256;0;-1.98;-1.98;148.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 18:45:00;02.01.2025 19:00:00;;;;;;;;;;;;;;;994;1404;256;0;-1.98;-1.98;148.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 19:00:00;02.01.2025 20:00:00;2337;486;0;0;107.37;107.37;107.37;597;641;0;0;107.37;107.37;107.37;;;;;;;;1185;1074;10;0;0;0;6.29;1497;434;86;0;0;0;5.39;410;321;0;0;108.33;108.33;108.33;147;30;0;0;107.56;107.56;107.56
02.01.2025 19:00:00;02.01.2025 19:15:00;;;;;;;;;;;;;;;1162;1418;379;0;0;0;109.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 19:15:00;02.01.2025 19:30:00;;;;;;;;;;;;;;;1162;1418;379;0;0;0;109.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 19:30:00;02.01.2025 19:45:00;;;;;;;;;;;;;;;1162;1418;379;0;0;0;109.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 19:45:00;02.01.2025 20:00:00;;;;;;;;;;;;;;;1162;1418;379;0;0;0;109.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 20:00:00;02.01.2025 21:00:00;2175;516;0;0;102.6;102.6;102.6;680;743;0;0;102.61;102.61;102.61;;;;;;;;1130;1146;10;0;0;0;6.25;1485;452;86;0;0;0;5.38;419;321;0;0;103.54;103.54;103.54;144;30;0;0;102.8;102.8;102.8
02.01.2025 20:00:00;02.01.2025 20:15:00;;;;;;;;;;;;;;;1151;1468;288;0;0;0;104.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 20:15:00;02.01.2025 20:30:00;;;;;;;;;;;;;;;1151;1468;288;0;0;0;104.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 20:30:00;02.01.2025 20:45:00;;;;;;;;;;;;;;;1151;1468;288;0;0;0;104.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 20:45:00;02.01.2025 21:00:00;;;;;;;;;;;;;;;1151;1468;288;0;0;0;104.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 21:00:00;02.01.2025 22:00:00;2144;621;0;0;77.94;77.94;77.94;674;743;0;0;77.94;77.94;77.94;;;;;;;;1106;1181;10;0;0;0;6.34;1465;442;86;0;0;0;5.34;419;321;0;0;76.35;76.35;76.35;126;30;0;0;75.55;75.55;75.55
02.01.2025 21:00:00;02.01.2025 21:15:00;;;;;;;;;;;;;;;1124;1517;245;0;13;7.45;77.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 21:15:00;02.01.2025 21:30:00;;;;;;;;;;;;;;;1124;1517;245;0;13;7.45;77.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 21:30:00;02.01.2025 21:45:00;;;;;;;;;;;;;;;1124;1517;245;0;13;7.45;77.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 21:45:00;02.01.2025 22:00:00;;;;;;;;;;;;;;;1124;1517;245;0;13;7.45;77.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 22:00:00;02.01.2025 23:00:00;1905;683;0;0;65.66;65.66;65.66;602;744;0;0;61.5;61.5;61.5;;;;;;;;1111;1184;10;0;0;0;7.65;1634;375;160;0;0;0;7.28;409;331;0;0;61.86;61.86;61.86;129;35;0;0;61.57;61.57;61.57
02.01.2025 22:00:00;02.01.2025 22:15:00;;;;;;;;;;;;;;;1103;1584;335;0;0;-4.93;66.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 22:15:00;02.01.2025 22:30:00;;;;;;;;;;;;;;;1103;1584;335;0;0;-4.93;66.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 22:30:00;02.01.2025 22:45:00;;;;;;;;;;;;;;;1103;1584;335;0;0;-4.93;66.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 22:45:00;02.01.2025 23:00:00;;;;;;;;;;;;;;;1103;1584;335;0;0;-4.93;66.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 23:00:00;03.01.2025 00:00:00;1712;677;0;0;49.77;49.77;49.77;599;743;0;0;48.89;49;49;;;;;;;;1110;1201;10;0;1;1;7.7;1560;368;21;0;1;1;7.44;364;416;0;0;49.16;49.16;49.16;116;35;0;0;48.95;49;49
02.01.2025 23:00:00;02.01.2025 23:15:00;;;;;;;;;;;;;;;952;1712;248;0;1;1;58.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 23:15:00;02.01.2025 23:30:00;;;;;;;;;;;;;;;952;1712;248;0;1;1;58.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 23:30:00;02.01.2025 23:45:00;;;;;;;;;;;;;;;952;1712;248;0;1;1;58.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.01.2025 23:45:00;03.01.2025 00:00:00;;;;;;;;;;;;;;;952;1712;248;0;1;1;58.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 00:00:00;03.01.2025 01:00:00;1847;817;0;15;42.69;43.1;43.1;648;747;0;0;42.69;43.1;43.1;;;;;;;;1072;1233;10;0;0.5;0.5;5.95;1420;345;18;0;0.5;0.5;5.69;237;386;0;0;43.01;43.1;43.1;93;8;0;0;42.76;43.1;43.1
03.01.2025 00:00:00;03.01.2025 00:15:00;;;;;;;;;;;;;;;816;1805;239;0;0.5;0.5;43.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 00:15:00;03.01.2025 00:30:00;;;;;;;;;;;;;;;816;1805;239;0;0.5;0.5;43.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 00:30:00;03.01.2025 00:45:00;;;;;;;;;;;;;;;816;1805;239;0;0.5;0.5;43.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 00:45:00;03.01.2025 01:00:00;;;;;;;;;;;;;;;816;1805;239;0;0.5;0.5;43.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 01:00:00;03.01.2025 02:00:00;1926;790;0;19;38.13;45;45;649;747;0;0;38.13;45;45;;;;;;;;1054;1191;10;0;0.5;0.5;6.35;1404;372;23;0;0.5;0.5;5.98;239;386;0;16;38.15;45;45;110;8;0;0;38.13;45;45
03.01.2025 01:00:00;03.01.2025 01:15:00;;;;;;;;;;;;;;;787;1846;239;0;0.5;0.5;50.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 01:15:00;03.01.2025 01:30:00;;;;;;;;;;;;;;;787;1846;239;0;0.5;0.5;50.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 01:30:00;03.01.2025 01:45:00;;;;;;;;;;;;;;;787;1846;239;0;0.5;0.5;50.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 01:45:00;03.01.2025 02:00:00;;;;;;;;;;;;;;;787;1846;239;0;0.5;0.5;50.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 02:00:00;03.01.2025 03:00:00;1869;821;0;20;35.21;45;45;606;799;0;0;35.21;45;45;;;;;;;;1109;1142;10;0;0.5;0.5;6.72;1493;318;33;0;0.5;0.5;6.39;239;386;0;16;35.22;45;45;126;8;0;0;35.21;45;45
03.01.2025 02:00:00;03.01.2025 02:15:00;;;;;;;;;;;;;;;728;1892;192;0;0.5;0.5;37.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 02:15:00;03.01.2025 02:30:00;;;;;;;;;;;;;;;728;1892;192;0;0.5;0.5;37.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 02:30:00;03.01.2025 02:45:00;;;;;;;;;;;;;;;728;1892;192;0;0.5;0.5;37.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 02:45:00;03.01.2025 03:00:00;;;;;;;;;;;;;;;728;1892;192;0;0.5;0.5;37.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 03:00:00;03.01.2025 04:00:00;1992;821;0;15;33.43;40.61;40.61;589;798;0;0;33.43;40.61;40.61;;;;;;;;1294;956;10;0;0.5;0.5;8.98;1762;203;68;0;0.5;0.5;9.1;239;386;0;16;33.43;40.61;40.61;159;8;0;0;33.43;40.61;40.61
03.01.2025 03:00:00;03.01.2025 03:15:00;;;;;;;;;;;;;;;752;1881;212;0;0.5;0.5;33.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 03:15:00;03.01.2025 03:30:00;;;;;;;;;;;;;;;752;1881;212;0;0.5;0.5;33.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 03:30:00;03.01.2025 03:45:00;;;;;;;;;;;;;;;752;1881;212;0;0.5;0.5;33.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 03:45:00;03.01.2025 04:00:00;;;;;;;;;;;;;;;752;1881;212;0;0.5;0.5;33.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 04:00:00;03.01.2025 05:00:00;2047;771;0;0;28.73;37;37;651;799;0;0;30.08;37;37;;;;;;;;1410;806;10;0;0.5;0.5;13.39;1843;199;102;0;0.5;0.5;14.43;239;386;0;16;29.73;37;37;188;35;0;0;30.01;37;37
03.01.2025 04:00:00;03.01.2025 04:15:00;;;;;;;;;;;;;;;748;1869;0;0;39.92;39.92;39.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.01.2025 04:15:00;03.01.2025 04:30:00;;;;;;;;;;;;;;;748;1869;0;0;39.92;39.92;39.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;
