Delivery Start (CET);Delivery End (CET);DK1 Accepted Down Volume (MW);DK1 Accepted Up Volume (MW);DK1 Activated Down Volume (MW);DK1 Activated Up Volume (MW);DK1 Down Price (EUR);DK1 Imbalance Price (EUR);DK1 Up Price (EUR);DK2 Accepted Down Volume (MW);DK2 Accepted Up Volume (MW);DK2 Activated Down Volume (MW);DK2 Activated Up Volume (MW);DK2 Down Price (EUR);DK2 Imbalance Price (EUR);DK2 Up Price (EUR);FI Accepted Down Volume (MW);FI Accepted Up Volume (MW);FI Activated Down Volume (MW);FI Activated Up Volume (MW);FI Down Price (EUR);FI Imbalance Price (EUR);FI Up Price (EUR);SE1 Accepted Down Volume (MW);SE1 Accepted Up Volume (MW);SE1 Activated Down Volume (MW);SE1 Activated Up Volume (MW);SE1 Down Price (EUR);SE1 Imbalance Price (EUR);SE1 Up Price (EUR);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR);SE3 Accepted Down Volume (MW);SE3 Accepted Up Volume (MW);SE3 Activated Down Volume (MW);SE3 Activated Up Volume (MW);SE3 Down Price (EUR);SE3 Imbalance Price (EUR);SE3 Up Price (EUR);SE4 Accepted Down Volume (MW);SE4 Accepted Up Volume (MW);SE4 Activated Down Volume (MW);SE4 Activated Up Volume (MW);SE4 Down Price (EUR);SE4 Imbalance Price (EUR);SE4 Up Price (EUR)
08.07.2024 18:30:00;08.07.2024 18:45:00;;;;;;;;;;;;;;;1174;1596;259;0;-6.6;-6.6;20.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 18:45:00;08.07.2024 19:00:00;;;;;;;;;;;;;;;1174;1596;259;0;-6.6;-6.6;20.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 19:00:00;08.07.2024 20:00:00;1168;450;73;0;33;33;135;183;677;77;0;33;33;136.49;;;;;;;;1218;1692;0;0;31.46;31.46;31.46;1327;674;0;0;31.46;31.46;31.46;240;554;0;0;31.46;31.46;31.46;41;5;0;0;31.46;31.46;31.46
08.07.2024 19:00:00;08.07.2024 19:15:00;;;;;;;;;;;;;;;1115;1544;239;0;-6.6;-6.6;19.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 19:15:00;08.07.2024 19:30:00;;;;;;;;;;;;;;;1115;1544;239;0;-6.6;-6.6;19.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 19:30:00;08.07.2024 19:45:00;;;;;;;;;;;;;;;1115;1544;239;0;-6.6;-6.6;19.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 19:45:00;08.07.2024 20:00:00;;;;;;;;;;;;;;;1115;1544;239;0;-6.6;-6.6;19.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 20:00:00;08.07.2024 21:00:00;996;410;0;120;249.01;257.72;257.72;198;641;0;60;257.35;257.72;257.72;;;;;;;;1221;1695;0;0;31.17;31.17;31.17;1341;680;0;0;31.17;31.17;31.17;240;554;0;0;31.17;31.17;31.17;2;5;0;0;31.17;31.17;31.17
08.07.2024 20:00:00;08.07.2024 20:15:00;;;;;;;;;;;;;;;1062;1598;92;0;-4.8;-4.8;17.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 20:15:00;08.07.2024 20:30:00;;;;;;;;;;;;;;;1062;1598;92;0;-4.8;-4.8;17.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 20:30:00;08.07.2024 20:45:00;;;;;;;;;;;;;;;1062;1598;92;0;-4.8;-4.8;17.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 20:45:00;08.07.2024 21:00:00;;;;;;;;;;;;;;;1062;1598;92;0;-4.8;-4.8;17.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 21:00:00;08.07.2024 22:00:00;888;423;121;0;26;26;173.69;150;679;77;0;26;26;173.69;;;;;;;;1176;1765;7;0;26;26;30.17;1300;732;5;0;26;26;30.17;250;554;0;0;26;26;30.17;2;5;0;0;26;26;30.17
08.07.2024 21:00:00;08.07.2024 21:15:00;;;;;;;;;;;;;;;1057;1650;30;0;-4;-4;16.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 21:15:00;08.07.2024 21:30:00;;;;;;;;;;;;;;;1057;1650;30;0;-4;-4;16.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 21:30:00;08.07.2024 21:45:00;;;;;;;;;;;;;;;1057;1650;30;0;-4;-4;16.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 21:45:00;08.07.2024 22:00:00;;;;;;;;;;;;;;;1057;1650;30;0;-4;-4;16.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 22:00:00;08.07.2024 23:00:00;802;506;0;0;113.65;113.65;113.65;145;683;0;0;113.65;113.65;113.65;;;;;;;;1090;1828;47;0;0;0;29.03;1188;782;23;0;26;26;29.03;250;488;0;0;26;26;29.03;2;5;0;0;26;26;29.03
08.07.2024 22:00:00;08.07.2024 22:15:00;;;;;;;;;;;;;;;1066;1830;63;0;-4.8;-4.8;2.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 22:15:00;08.07.2024 22:30:00;;;;;;;;;;;;;;;1066;1830;63;0;-4.8;-4.8;2.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 22:30:00;08.07.2024 22:45:00;;;;;;;;;;;;;;;1066;1830;63;0;-4.8;-4.8;2.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 22:45:00;08.07.2024 23:00:00;;;;;;;;;;;;;;;1066;1830;63;0;-4.8;-4.8;2.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 23:00:00;09.07.2024 00:00:00;792;555;0;0;92.02;92.02;92.02;136;686;0;0;92.02;92.02;92.02;;;;;;;;1060;1709;0;0;27.99;27.99;27.99;1076;893;0;0;27.99;27.99;27.99;251;506;0;0;27.99;27.99;27.99;2;5;0;0;27.99;27.99;27.99
08.07.2024 23:00:00;08.07.2024 23:15:00;;;;;;;;;;;;;;;954;2006;122;0;-6;-6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 23:15:00;08.07.2024 23:30:00;;;;;;;;;;;;;;;954;2006;122;0;-6;-6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 23:30:00;08.07.2024 23:45:00;;;;;;;;;;;;;;;954;2006;122;0;-6;-6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.07.2024 23:45:00;09.07.2024 00:00:00;;;;;;;;;;;;;;;954;2006;122;0;-6;-6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 00:00:00;09.07.2024 01:00:00;779;561;0;0;105.52;105.52;105.52;110;689;0;0;105.52;105.52;105.52;;;;;;;;456;2329;0;0;27;27;27.46;1066;941;0;0;27;27;27.46;180;371;0;0;27;27;27.46;0;3;0;0;27;27;27.46
09.07.2024 00:00:00;09.07.2024 00:15:00;;;;;;;;;;;;;;;934;1953;233;0;-10;-10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 00:15:00;09.07.2024 00:30:00;;;;;;;;;;;;;;;934;1953;299;0;-10;-10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 00:30:00;09.07.2024 00:45:00;;;;;;;;;;;;;;;934;1953;332;0;-10;-10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 00:45:00;09.07.2024 01:00:00;;;;;;;;;;;;;;;934;1953;332;0;-10;-10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 01:00:00;09.07.2024 02:00:00;742;546;0;0;95.96;95.96;95.96;174;626;0;0;95.96;95.96;95.96;;;;;;;;455;2328;0;0;26.69;26.69;26.69;972;1068;0;0;26.69;26.69;26.69;180;371;0;0;26.69;26.69;26.69;2;5;0;0;26.69;26.69;26.69
09.07.2024 01:00:00;09.07.2024 01:15:00;;;;;;;;;;;;;;;891;1948;281;0;-50;-50;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 01:15:00;09.07.2024 01:30:00;;;;;;;;;;;;;;;891;1948;357;0;-50;-50;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 01:30:00;09.07.2024 01:45:00;;;;;;;;;;;;;;;891;1948;416;0;-50;-50;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 01:45:00;09.07.2024 02:00:00;;;;;;;;;;;;;;;891;1948;479;0;-50;-50;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 02:00:00;09.07.2024 03:00:00;732;549;0;0;93.08;93.08;93.08;175;629;0;0;93.08;93.08;93.08;;;;;;;;455;2328;0;0;26.06;26.06;26.06;943;1127;0;0;26.06;26.06;26.06;180;371;0;0;26.06;26.06;26.06;2;5;0;0;26.06;26.06;26.06
09.07.2024 02:00:00;09.07.2024 02:15:00;;;;;;;;;;;;;;;848;1924;502;0;-100;-100;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 02:15:00;09.07.2024 02:30:00;;;;;;;;;;;;;;;848;1924;502;0;-100;-100;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 02:30:00;09.07.2024 02:45:00;;;;;;;;;;;;;;;848;1924;554;0;-100;-100;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 02:45:00;09.07.2024 03:00:00;;;;;;;;;;;;;;;848;1924;554;0;-100;-100;-0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 03:00:00;09.07.2024 04:00:00;767;515;0;0;91.14;91.14;91.14;158;630;0;0;91.14;91.14;91.14;;;;;;;;455;2325;0;0;25.65;25.65;25.65;886;1181;0;0;25.65;25.65;25.65;175;371;0;0;25.65;25.65;25.65;2;5;0;0;25.65;25.65;25.65
09.07.2024 03:00:00;09.07.2024 03:15:00;;;;;;;;;;;;;;;791;1945;522;0;-100;-100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 03:15:00;09.07.2024 03:30:00;;;;;;;;;;;;;;;791;1945;522;0;-100;-100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 03:30:00;09.07.2024 03:45:00;;;;;;;;;;;;;;;791;1945;522;0;-100;-100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 03:45:00;09.07.2024 04:00:00;;;;;;;;;;;;;;;791;1945;522;0;-100;-100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 04:00:00;09.07.2024 05:00:00;724;553;0;0;87.66;87.66;87.66;115;672;0;0;87.66;87.66;87.66;;;;;;;;454;2324;0;0;25.58;25.58;25.58;896;1191;0;0;25.58;25.58;25.58;155;361;0;0;25.58;25.58;25.58;7;5;0;0;25.58;25.58;25.58
09.07.2024 04:00:00;09.07.2024 04:15:00;;;;;;;;;;;;;;;828;1791;366;0;-20.45;-20.45;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 04:15:00;09.07.2024 04:30:00;;;;;;;;;;;;;;;828;1791;326;0;-20.45;-20.45;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 04:30:00;09.07.2024 04:45:00;;;;;;;;;;;;;;;828;1791;306;0;-20.45;-20.45;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 04:45:00;09.07.2024 05:00:00;;;;;;;;;;;;;;;828;1791;306;0;-20.45;-20.45;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 05:00:00;09.07.2024 06:00:00;773;548;0;0;96.83;96.83;96.83;136;672;0;0;96.83;96.83;96.83;;;;;;;;454;2329;0;0;27.27;27.27;27.27;1005;961;0;0;27.27;27.27;27.27;155;361;0;0;27.27;27.27;27.27;7;5;0;0;27.27;27.27;27.27
09.07.2024 05:00:00;09.07.2024 05:15:00;;;;;;;;;;;;;;;806;1658;94;0;-4.2;-4.2;17.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 05:15:00;09.07.2024 05:30:00;;;;;;;;;;;;;;;806;1658;0;0;-4.2;-4.2;17.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 05:30:00;09.07.2024 05:45:00;;;;;;;;;;;;;;;806;1658;0;0;-4.2;-4.2;17.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 05:45:00;09.07.2024 06:00:00;;;;;;;;;;;;;;;806;1658;0;0;-4.2;-4.2;17.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 06:00:00;09.07.2024 07:00:00;884;503;0;0;111.38;111.38;111.38;151;668;0;0;111.38;111.38;111.38;;;;;;;;991;1763;0;17;30.52;37;37;1171;974;0;69;30.52;37;37;227;434;0;31;30.52;37;37;7;5;0;0;30.52;37;37
09.07.2024 06:00:00;09.07.2024 06:15:00;;;;;;;;;;;;;;;796;1625;0;0;30.52;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 06:15:00;09.07.2024 06:30:00;;;;;;;;;;;;;;;796;1625;0;0;30.52;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 06:30:00;09.07.2024 06:45:00;;;;;;;;;;;;;;;796;1625;0;0;30.52;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 06:45:00;09.07.2024 07:00:00;;;;;;;;;;;;;;;796;1625;0;13;30.52;37;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 07:00:00;09.07.2024 08:00:00;1042;495;0;0;103.76;103.76;103.76;190;665;0;0;103.76;103.76;103.76;;;;;;;;1075;1677;0;45;32.25;36;36;1344;817;0;127;32.25;36;36;279;392;0;38;32.25;36;36;7;5;0;0;32.25;36;36
09.07.2024 07:00:00;09.07.2024 07:15:00;;;;;;;;;;;;;;;769;1588;0;11;32.25;36;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 07:15:00;09.07.2024 07:30:00;;;;;;;;;;;;;;;769;1588;0;11;32.25;36;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 07:30:00;09.07.2024 07:45:00;;;;;;;;;;;;;;;769;1588;0;11;32.25;36;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 07:45:00;09.07.2024 08:00:00;;;;;;;;;;;;;;;769;1588;0;11;32.25;36;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 08:00:00;09.07.2024 09:00:00;1191;511;0;0;94;94;94;223;655;0;0;94;94;94;;;;;;;;1350;1396;0;0;33.81;33.81;33.81;1340;768;0;0;33.81;33.81;33.81;279;306;0;0;33.81;33.81;33.81;7;5;0;0;33.81;33.81;33.81
09.07.2024 08:00:00;09.07.2024 08:15:00;;;;;;;;;;;;;;;765;1620;0;0;33.81;33.81;33.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 08:15:00;09.07.2024 08:30:00;;;;;;;;;;;;;;;765;1620;0;0;33.81;33.81;33.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 08:30:00;09.07.2024 08:45:00;;;;;;;;;;;;;;;765;1620;0;0;33.81;33.81;33.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 08:45:00;09.07.2024 09:00:00;;;;;;;;;;;;;;;765;1620;0;0;33.81;33.81;33.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 09:00:00;09.07.2024 10:00:00;1205;597;8;0;35.5;35.5;67.26;264;657;52;0;35.5;35.5;67.26;;;;;;;;1352;1403;0;0;33.65;33.65;33.65;1338;767;0;0;33.65;33.65;33.65;279;306;0;0;33.65;33.65;33.65;7;5;0;0;33.65;33.65;33.65
09.07.2024 09:00:00;09.07.2024 09:15:00;;;;;;;;;;;;;;;776;1665;0;0;33.65;33.65;33.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 09:15:00;09.07.2024 09:30:00;;;;;;;;;;;;;;;776;1665;0;0;33.65;33.65;33.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 09:30:00;09.07.2024 09:45:00;;;;;;;;;;;;;;;776;1665;0;0;33.65;33.65;33.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 09:45:00;09.07.2024 10:00:00;;;;;;;;;;;;;;;776;1665;0;0;33.65;33.65;33.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 10:00:00;09.07.2024 11:00:00;1191;674;14;0;25;25;46.63;248;741;18;0;25;25;46.63;;;;;;;;1253;1506;6;0;25;25;31.42;1285;796;33;0;25;25;31.42;237;348;0;0;25;25;31.42;7;5;0;0;25;25;31.42
09.07.2024 10:00:00;09.07.2024 10:15:00;;;;;;;;;;;;;;;783;1672;0;0;-4;-4;31.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 10:15:00;09.07.2024 10:30:00;;;;;;;;;;;;;;;783;1672;0;0;-4;-4;31.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 10:30:00;09.07.2024 10:45:00;;;;;;;;;;;;;;;783;1672;23;0;-4;-4;31.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 10:45:00;09.07.2024 11:00:00;;;;;;;;;;;;;;;783;1672;117;0;-4;-4;31.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 11:00:00;09.07.2024 12:00:00;1238;689;46;0;20;20;33.71;328;731;0;0;20;20;33.71;;;;;;;;976;1787;39;0;20;20;30.44;1221;960;205;0;20;20;30.44;237;348;31;0;20;20;30.44;7;5;0;0;20;20;30.44
09.07.2024 11:00:00;09.07.2024 11:15:00;;;;;;;;;;;;;;;821;1675;118;0;-4;-4;30.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 11:15:00;09.07.2024 11:30:00;;;;;;;;;;;;;;;821;1675;118;0;-4;-4;30.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 11:30:00;09.07.2024 11:45:00;;;;;;;;;;;;;;;821;1675;118;0;-4;-4;30.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 11:45:00;09.07.2024 12:00:00;;;;;;;;;;;;;;;821;1675;118;0;-4;-4;30.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 12:00:00;09.07.2024 13:00:00;1291;703;5;0;20;20;21.95;493;751;0;0;20;20;21.95;;;;;;;;601;2171;39;0;20;20;28.83;1082;1038;62;0;20;20;28.83;237;348;31;0;20;20;28.83;7;5;0;0;20;20;28.83
09.07.2024 12:00:00;09.07.2024 12:15:00;;;;;;;;;;;;;;;814;1673;217;0;-6;-33.96;28.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 12:15:00;09.07.2024 12:30:00;;;;;;;;;;;;;;;814;1673;217;0;-6;-33.96;28.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 12:30:00;09.07.2024 12:45:00;;;;;;;;;;;;;;;814;1673;195;0;-6;-33.96;28.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 12:45:00;09.07.2024 13:00:00;;;;;;;;;;;;;;;814;1673;152;0;-6;-33.96;28.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 13:00:00;09.07.2024 14:00:00;1450;731;8;0;15;15;15.98;265;793;0;0;15;15;15.98;;;;;;;;510;2285;39;0;15;15;25.27;846;1302;30;0;15;15;25.27;237;348;82;0;15;15;25.27;7;5;0;0;15;15;25.27
09.07.2024 13:00:00;09.07.2024 13:15:00;;;;;;;;;;;;;;;799;1673;72;0;-2.5;-47.32;25.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 13:15:00;09.07.2024 13:30:00;;;;;;;;;;;;;;;799;1673;53;0;-2.5;-47.32;25.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 13:30:00;09.07.2024 13:45:00;;;;;;;;;;;;;;;799;1673;0;0;-2.5;-47.32;25.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 13:45:00;09.07.2024 14:00:00;;;;;;;;;;;;;;;799;1673;0;0;-2.5;-47.32;25.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 14:00:00;09.07.2024 15:00:00;1534;776;0;0;4.34;4.34;4.34;251;799;0;0;4.34;4.34;4.34;;;;;;;;608;2166;38;0;23;23;26.68;894;1262;24;0;23;23;26.68;237;348;0;0;23;23;26.68;16;5;0;0;23;23;26.68
09.07.2024 14:00:00;09.07.2024 14:15:00;;;;;;;;;;;;;;;794;1593;0;0;23;-47.28;26.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 14:15:00;09.07.2024 14:30:00;;;;;;;;;;;;;;;794;1593;0;0;23;-47.28;26.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 14:30:00;09.07.2024 14:45:00;;;;;;;;;;;;;;;794;1593;0;0;23;-47.28;26.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 14:45:00;09.07.2024 15:00:00;;;;;;;;;;;;;;;794;1593;0;0;23;-47.28;26.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 15:00:00;09.07.2024 16:00:00;1649;760;27;0;10;10;11.08;271;759;0;0;10;10;11.08;;;;;;;;810;1996;38;0;10;10;29.72;1132;930;82;0;10;10;29.72;237;348;56;0;10;10;29.72;29;5;0;0;10;10;29.72
09.07.2024 15:00:00;09.07.2024 15:15:00;;;;;;;;;;;;;;;792;1505;1;0;10;-34.57;29.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 15:15:00;09.07.2024 15:30:00;;;;;;;;;;;;;;;792;1505;9;0;10;-34.57;29.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 15:30:00;09.07.2024 15:45:00;;;;;;;;;;;;;;;792;1505;31;0;10;-34.57;29.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 15:45:00;09.07.2024 16:00:00;;;;;;;;;;;;;;;792;1505;31;0;10;-34.57;29.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 16:00:00;09.07.2024 17:00:00;1981;617;171;0;17;17;53.73;272;759;18;0;17;17;53.73;;;;;;;;1057;1756;32;0;17;17;32.29;1376;627;155;0;17;17;32.29;307;354;146;0;17;17;32.29;37;5;0;0;17;17;32.29
09.07.2024 16:00:00;09.07.2024 16:15:00;;;;;;;;;;;;;;;779;1474;21;0;17;-33.72;32.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 16:15:00;09.07.2024 16:30:00;;;;;;;;;;;;;;;779;1474;21;0;17;-33.72;32.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 16:30:00;09.07.2024 16:45:00;;;;;;;;;;;;;;;779;1474;21;0;17;-33.72;32.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 16:45:00;09.07.2024 17:00:00;;;;;;;;;;;;;;;779;1474;21;0;17;-33.72;32.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 17:00:00;09.07.2024 18:00:00;2387;608;31;0;25;25;81.69;357;652;89;0;25;25;81.69;;;;;;;;1283;1485;10;0;25;25;34.67;1318;562;115;0;25;25;34.67;307;354;80;0;25;25;34.67;49;5;0;0;25;25;79.73
09.07.2024 17:00:00;09.07.2024 17:15:00;;;;;;;;;;;;;;;727;1374;2;0;25;-32.36;34.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 17:15:00;09.07.2024 17:30:00;;;;;;;;;;;;;;;727;1374;2;0;25;-32.36;34.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 17:30:00;09.07.2024 17:45:00;;;;;;;;;;;;;;;727;1374;2;0;25;-32.36;34.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 17:45:00;09.07.2024 18:00:00;;;;;;;;;;;;;;;727;1374;2;0;25;-32.36;34.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 18:00:00;09.07.2024 19:00:00;2146;553;20;0;29;29;99.27;404;616;141;0;29;29;99.27;;;;;;;;1333;1439;10;0;29;29;35.9;1287;476;114;0;29;29;35.9;296;352;54;0;29;29;35.9;70;5;0;0;29;29;99.27
09.07.2024 18:00:00;09.07.2024 18:15:00;;;;;;;;;;;;;;;747;1322;20;0;29;-21.98;35.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 18:15:00;09.07.2024 18:30:00;;;;;;;;;;;;;;;747;1322;20;0;29;-21.98;35.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 18:30:00;09.07.2024 18:45:00;;;;;;;;;;;;;;;747;1322;20;0;29;-21.98;35.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 18:45:00;09.07.2024 19:00:00;;;;;;;;;;;;;;;747;1322;20;0;29;-21.98;35.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 19:00:00;09.07.2024 20:00:00;2102;499;3;0;29;29;110.27;361;658;49;0;29;29;110.27;;;;;;;;1333;1457;4;0;29;29;35.93;1217;476;29;0;29;29;35.93;296;352;17;0;29;29;38.46;71;5;0;0;29;29;110.27
09.07.2024 19:00:00;09.07.2024 19:15:00;;;;;;;;;;;;;;;705;1322;1;0;29;29;35.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 19:15:00;09.07.2024 19:30:00;;;;;;;;;;;;;;;705;1322;1;0;29;29;35.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 19:30:00;09.07.2024 19:45:00;;;;;;;;;;;;;;;705;1322;0;0;29;29;35.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 19:45:00;09.07.2024 20:00:00;;;;;;;;;;;;;;;705;1322;0;0;29;29;35.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 20:00:00;09.07.2024 21:00:00;2102;450;0;0;112.8;112.8;112.8;363;658;0;0;112.8;112.8;112.8;;;;;;;;1288;1521;0;147;35.34;43.76;43.76;1155;487;0;27;35.34;43.76;43.76;301;357;0;27;38.45;43.76;43.76;130;5;0;0;112.8;112.8;112.8
09.07.2024 20:00:00;09.07.2024 20:15:00;;;;;;;;;;;;;;;666;1300;0;6;35.34;53.4;43.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 20:15:00;09.07.2024 20:30:00;;;;;;;;;;;;;;;666;1300;0;6;35.34;53.4;43.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 20:30:00;09.07.2024 20:45:00;;;;;;;;;;;;;;;666;1300;0;6;35.34;53.4;43.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 20:45:00;09.07.2024 21:00:00;;;;;;;;;;;;;;;666;1300;0;6;35.34;53.4;43.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.07.2024 21:00:00;09.07.2024 22:00:00;2161;558;0;0;100.32;100.32;100.32;411;619;0;0;100.32;100.32;100.32;;;;;;;;1184;1619;0;237;34.22;43.71;43.71;1257;462;0;12;34.22;43.71;43.71;327;373;0;15;34.22;43.71;43.71;134;5;0;0;100.32;100.32;100.32
