sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch2_MPC_7day_2024_05_06_NO2_est,2025-05-25 15:31:20,2024-05-06,NO2,complete_MPC,218.12441778182983,22316478.6399439,False,False,22.31411027256157,-0.671368876907523,207.0187492117473,12.672017232664809,-34.31560651914926,0.0,2479.0173998332584,72.90733681542848,9.58508185219375,2396.5249811656363,43.47%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch2_MPC_7day_2024_05_06_SE1_est,2025-05-25 15:35:05,2024-05-06,SE1,complete_MPC,141.88060235977173,1226948.325921724,True,False,1.2254518206880078,10.998972923500542,0.3848617198806423,12.563328252363014,10.043088046143122,21.088658451873563,1642.7731394887192,119.15521833727726,86.11724885768814,1437.5006722937535,27.15%,
Batch2_MPC_7day_2024_05_06_DK1_est,2025-05-25 15:37:33,2024-05-06,DK1,complete_MPC,180.14105319976807,22315207.930709325,False,False,22.31411027256157,-0.6586910060653598,24.53095913058144,11.207545436624851,-11.207545436624851,0.0,1128.0163357931851,1.603955429449085,52.000200321629,1074.412180042107,79.81%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch2_MPC_7day_2024_05_06_FI_est,2025-05-25 15:40:39,2024-05-06,FI,complete_MPC,62.99846267700195,22316277.272858188,False,False,22.31411027256157,-0.6676166296298656,422.22686277329103,12.707268113302078,-50.51950045367296,0.0,2215.4801695894657,0.0,23.46518089203252,2192.014988697433,43.01%,"AM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch2_MPC_7day_2024_05_13_NO2_est,2025-05-25 15:41:53,2024-05-13,NO2,complete_MPC,136.50194382667542,1478433.0912478175,True,False,1.4771475042483218,10.977464467854032,0.4012899808651673,12.67200048361518,10.458013643137363,20.83696276831325,1386.0109561455963,24.87858992958968,12.284040833015888,1348.8483253829909,29.00%,
Batch2_MPC_7day_2024_05_13_SE1_est,2025-05-25 15:44:16,2024-05-13,SE1,complete_MPC,147.6853015422821,1142764.0308269265,True,False,1.1424455747000977,11.101811285112843,0.6159372223614216,13.085985567609566,10.08597024357583,21.17166469786148,406.3608821559632,145.91385905677575,8.296254114396723,252.15076898479063,64.43%,
Batch2_MPC_7day_2024_05_13_DK1_est,2025-05-25 15:46:50,2024-05-13,DK1,complete_MPC,129.2655565738678,1563570.6152965676,True,False,1.5623259832190968,10.968266990858876,0.3790403016042638,12.671993058932662,10.518801709586416,20.75178428934248,1279.515688333666,0.6574929695005326,8.421855838722747,1270.436339525443,43.55%,
Batch2_MPC_7day_2024_05_13_FI_est,2025-05-25 15:49:05,2024-05-13,FI,complete_MPC,82.08047318458557,22315405.92662368,False,False,22.31411027256157,-0.6651397688626216,369.6657353851461,11.77952398963848,-47.884246871651534,0.0,1364.0804000420485,0.0,72.28542670318764,1291.7949733388607,48.54%,"AM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch2_MPC_7day_2024_05_20_NO2_est,2025-05-25 15:50:39,2024-05-20,NO2,complete_MPC,189.3827042579651,22314538.55369645,False,False,22.31411027256157,-0.670709938895906,30.10276941228907,12.671999015682037,-12.671999015682037,0.0,471.90826331542576,93.94495147399982,2.337792419598772e-07,377.9633116076467,89.59%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch2_MPC_7day_2024_05_20_SE1_est,2025-05-25 15:53:55,2024-05-20,SE1,complete_MPC,145.66238951683044,1752709.178557474,True,False,1.7523395418676486,10.86245827777093,0.4487907448134811,12.822767543022644,10.131788718454125,20.56177073069392,469.3210165802167,140.90850085377065,9.534125925566334,318.8783898008797,63.44%,
Batch2_MPC_7day_2024_05_20_DK1_est,2025-05-25 15:56:26,2024-05-20,DK1,complete_MPC,191.90913677215576,1219897.9768129033,True,False,1.2158176555091489,10.996861273079803,0.3635981556536916,12.671999238521336,10.437521218236643,21.098292617052422,4291.454356373021,1.6954079821084067,63.94944925461701,4225.809499136296,20.32%,
Batch2_MPC_7day_2024_05_20_FI_est,2025-05-25 15:59:44,2024-05-20,FI,complete_MPC,201.32108783721924,22314400.68747691,False,False,22.31411027256157,-0.6655751511827285,200.0620297693792,12.671713166575788,-33.68078729325425,0.0,295.21650408527,0.0,-0.0025686506833276,295.2190727359533,68.83%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch2_MPC_7day_2024_05_27_NO2_est,2025-05-25 16:03:17,2024-05-27,NO2,complete_MPC,146.4757080078125,1725392.598107549,True,False,1.7218591076092586,10.630895836161253,0.2428147626121815,11.632094574582792,9.90322866172464,20.592251164952312,3721.4210515931504,109.57823712639244,49.28813267167527,3562.5546817950826,15.99%,
Batch2_MPC_7day_2024_05_27_SE1_est,2025-05-25 16:05:50,2024-05-27,SE1,complete_MPC,128.5223503112793,1914783.9407379224,True,False,1.9144170232905928,10.713459998338136,0.3840825367613548,12.553515039440892,10.208516393810116,20.39969324927097,443.3612267094159,142.62566542085827,4.760594438584496,295.9749668499731,57.95%,
Batch2_MPC_7day_2024_05_27_DK1_est,2025-05-25 16:08:04,2024-05-27,DK1,complete_MPC,157.399964094162,966606.0725204832,True,False,0.961808366677726,10.999970077597393,0.2582444983234973,12.092019921341889,10.373512214256202,21.352301905883845,4941.29102672052,4.731410302009028,36.22021933672141,4900.33939708179,12.15%,
Batch2_MPC_7day_2024_05_27_FI_est,2025-05-25 16:10:47,2024-05-27,FI,complete_MPC,183.8737087249756,22314153.93035648,False,False,22.31411027256157,-0.6646660131558618,111.08040251533492,12.67192113165931,-25.34379459702377,0.0,50.05181507629611,0.0,0.0001843127422349,50.051630763553874,98.00%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch2_MPC_7day_2024_06_03_NO2_est,2025-05-25 16:14:02,2024-06-03,NO2,complete_MPC,222.09845399856567,22315423.902727075,False,False,22.31411027256157,-0.6770011259060577,101.76799956872809,11.868791671397474,-23.579022140327595,0.0,1452.0683760563938,31.015744743272176,68.43227005233875,1352.620361260783,59.88%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
Batch2_MPC_7day_2024_06_03_SE1_est,2025-05-25 16:17:51,2024-06-03,SE1,complete_MPC,150.21327900886536,22314653.77015668,False,False,22.31411027256157,4.997214531622873,429.3147113920628,12.29856143852287,-66.74851569205585,0.0,621.8788354748044,145.01044217788026,5.942674184057202,470.925719112867,52.69%,"AM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Infeasible_Problem_Detected'"
Batch2_MPC_7day_2024_06_03_DK1_est,2025-05-25 16:20:27,2024-06-03,DK1,complete_MPC,19.47876882553101,22315164.432659507,False,False,22.31411027256157,-0.6879628077019664,29.6961142814346,12.494314806998956,-12.494314806998956,0.0,1091.08626302838,1.022605449197321,10.98873236605774,1079.074925213125,76.78%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Search_Direction_Becomes_Too_Small'"
Batch2_MPC_7day_2024_06_03_FI_est,2025-05-25 16:20:53,2024-06-03,FI,complete_MPC,194.8019053936005,22315273.03517328,False,False,22.31411027256157,-0.6648402843580571,95.28795913427744,12.02543630482698,-22.77297836616276,0.0,1179.2771626699764,0.0,44.764041874923386,1134.513120795053,67.42%,"CM failed: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:.../casadi/core/optistack_internal.cpp:1334: Assertion ""return_success(accept_limit)"" failed:Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'"
