sim_name,sim_date,simulation_day,bidding_zone,run_id,elapsed_time,f,Ran Successfully,Reached Weightgoal,eps,DLI_avg,DLI variance,DLI_max,DLI_min,Final fresh weight,Costs,CM Earnings,AM Earnings,Total,Cost Reduction,Termination Message
Batch5_MPC_7day_2024_06_24_DK1_exact_actrate025,2025-05-28 18:45:18,2024-06-24,DK1,complete_MPC,147.4613528251648,78174733.87855911,True,False,0.1122724824221776,11.194685933649431,0.7455178181687798,13.029972230590246,10.166384225812742,22.2018377901394,3877.040077014202,4.379140656041261,189.1382361833645,3683.522700174796,30.27%,
Batch5_MPC_7day_2024_06_24_FI_exact_actrate025,2025-05-28 18:47:50,2024-06-24,FI,complete_MPC,160.7786774635315,80054818.79759279,True,False,0.442415281763683,11.304020442287388,0.7715239116340022,12.735400680522616,9.982358408367588,21.871694990797888,1342.711058478019,0.0,86.85207669383917,1255.8589817841796,21.30%,
Batch5_MPC_7day_2024_07_01_NO2_exact_actrate025,2025-05-28 18:50:35,2024-07-01,NO2,complete_MPC,147.55531644821167,75501277.44423832,True,False,0.312516839524644,10.941011934803887,0.7180365483284935,12.622478502049177,9.647603385740904,22.001593433036927,1797.3960582174825,368.89858051946896,267.50448179931783,1160.9929958986957,43.95%,
Batch5_MPC_7day_2024_07_01_SE1_exact_actrate025,2025-05-28 18:53:07,2024-07-01,SE1,complete_MPC,148.44835948944092,75475475.70645803,True,False,0.1174091634661671,10.773471914260623,0.415044496654277,12.508770877252118,9.954039220711248,22.196701109095404,1267.6102235278615,471.35447521444814,132.74481692672884,663.5109313866845,56.84%,
Batch5_MPC_7day_2024_07_01_DK1_exact_actrate025,2025-05-28 18:55:39,2024-07-01,DK1,complete_MPC,135.19846391677856,78199324.65969737,True,False,0.2621825520116907,11.327821809639394,0.8470607758490863,12.838314599211197,9.590967646385804,22.05192772054988,2072.079683078272,1.626940952890872,115.3939026113744,1955.0588395140064,33.44%,
Batch5_MPC_7day_2024_07_01_FI_exact_actrate025,2025-05-28 18:57:59,2024-07-01,FI,complete_MPC,341.2411332130432,79594374.7008948,True,True,0.0,11.275665320696117,0.935165400402863,13.4186133460761,10.030339307864873,23.33151567638885,1223.6831143488976,0.0,75.63846169374231,1148.0446526551552,23.50%,
Batch5_MPC_7day_2024_07_08_NO2_exact_actrate025,2025-05-28 19:03:44,2024-07-08,NO2,complete_MPC,123.941579580307,77461604.85174276,True,False,0.0704699913840016,10.949635750978988,0.5093744862774497,12.71789697171803,9.938069720501986,22.24364028117757,2708.954728899289,191.13767005388195,203.502232896655,2314.314825948752,21.74%,
Batch5_MPC_7day_2024_07_08_SE1_exact_actrate025,2025-05-28 19:05:52,2024-07-08,SE1,complete_MPC,174.50662779808044,76882124.21209615,True,False,0.1746582425781895,10.93675588048684,0.1990586901749888,11.574563204267188,9.569113371676906,22.13945202998338,1595.744859513033,1028.9521605314592,66.57804531035883,500.21465367121465,72.14%,
Batch5_MPC_7day_2024_07_08_DK1_exact_actrate025,2025-05-28 19:08:50,2024-07-08,DK1,complete_MPC,134.50308752059937,80075061.97031446,True,False,0.2696403482353204,11.302254043009867,1.137743609281729,13.086065348288196,9.401882787543856,22.04446992432625,4469.450163650417,4.815871829033728,269.8708260014948,4194.7634658198895,17.94%,
Batch5_MPC_7day_2024_07_08_FI_exact_actrate025,2025-05-28 19:11:09,2024-07-08,FI,complete_MPC,162.7089080810547,82386115.78265463,True,False,0.1073287793449999,11.470397740909164,1.4430225876191298,14.696762758135426,9.966779040605816,22.20678149321657,603.1163130820245,0.0,16.809296575341207,586.3070165066832,33.62%,
