Date,DK1,DK2,FI,NO1,NO2,NO2NSL,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-03-08,847.48,944.9575,1162.2800000000002,945.46,921.4250000000002,0.0,926.6425,952.1200000000001,849.8100000000001,915.95,916.955,929.0300000000001,920.9975000000001
2024-03-09,533.1025,557.6924999999999,1127.1125000000002,787.6475,798.015,0.0,765.225,781.85,811.385,750.0749999999999,651.6025,751.395,792.3
2024-03-10,369.565,390.87749999999994,988.26,683.53,675.8299999999998,0.0,676.8499999999999,564.105,801.48,549.46,560.73,557.29,401.01
2024-03-11,893.3700000000001,806.5375,909.1099999999999,888.0475000000001,854.63,0.0,900.7500000000001,839.815,906.635,819.0350000000001,774.815,733.525,803.89
2024-03-12,1194.0075000000002,1100.6675,1007.5874999999999,1060.0825,1040.7075,0.0,1048.395,1086.9299999999998,1047.37,1009.615,1021.7074999999999,1043.06,1152.77
2024-03-13,924.8075,923.86,915.53,888.0999999999999,807.175,0.0,758.28,747.875,913.1875,690.6225000000001,683.96,794.37,912.8900000000001
2024-03-14,796.745,712.4725000000001,281.43,818.4300000000001,811.9724999999999,0.0,423.46999999999997,411.5025,794.2199999999999,238.81,255.44499999999996,268.84,355.78
2024-03-15,712.7624999999999,701.6125000000001,353.1225,772.8699999999999,763.3699999999999,0.0,610.2425000000001,510.9175,785.3699999999999,377.78999999999996,390.16499999999996,389.3775,416.5475
2024-03-16,606.6800000000001,430.04,484.83500000000004,720.175,696.39,0.0,653.21,504.99,745.75,464.4225,476.75,470.7975,479.37
2024-03-17,826.4649999999999,609.005,611.1699999999998,830.8399999999999,831.8399999999999,0.0,678.0999999999999,581.4175,812.0799999999999,576.7125,555.3775,629.03,639.5699999999999
2024-03-18,971.03,1021.3200000000002,766.05,906.5799999999999,906.5799999999999,0.0,768.1600000000001,692.4199999999998,856.5574999999999,687.5974999999999,663.1025,871.96,1030.9199999999998
2024-03-19,954.32,1017.175,798.5799999999999,819.6299999999999,883.77,0.0,749.5749999999999,736.8574999999998,877.645,735.8574999999998,715.53,757.8675,1064.63
2024-03-20,1173.545,1182.9199999999998,888.28,958.25,945.0775,0.0,897.86,803.0799999999999,915.3475,866.635,880.5649999999999,917.04,1029.56
2024-03-21,1088.3500000000001,1096.34,1029.7625,955.14,959.065,0.0,868.0224999999999,850.56,921.0099999999999,830.8399999999999,861.3399999999999,968.3899999999999,1103.3799999999999
2024-03-22,694.0875,698.71,669.135,796.08,788.0175,0.0,673.7925,652.7,811.52,621.9200000000001,624.0575,654.8475,685.25
2024-03-23,332.02,374.78999999999996,465.46000000000004,507.41999999999996,507.2099999999999,0.0,565.3799999999999,529.45,808.5,460.1575,461.46750000000003,446.4,460.53000000000003
2024-03-24,528.0699999999999,606.825,614.1175,676.175,642.9799999999999,0.0,842.0899999999999,633.6149999999999,831.3425,643.81,635.68,661.155,660.06
2024-03-25,1095.74,1077.43,1127.7475,1013.845,990.2675000000002,0.0,1103.74,1091.995,1041.095,1109.675,1047.3375,1067.7225,1092.0625
2024-03-26,899.02,921.11,1190.67,872.3,853.1025,0.0,945.0500000000001,838.74,892.02,868.5600000000001,918.5900000000001,861.74,917.7
2024-03-27,916.91,927.805,732.19,904.1399999999999,904.63,0.0,830.6950000000002,716.2275,868.7325000000001,689.4075,696.2375,726.8375000000001,712.18
2024-03-28,663.815,643.98,561.28,785.3199999999999,760.62,0.0,652.1975,548.5474999999999,834.05,538.01,528.905,531.3,543.3
2024-03-29,218.75499999999994,248.21,259.5375,452.845,461.3625,0.0,384.365,381.215,792.7774999999999,245.68,279.26,257.3775,257.18
2024-03-30,646.84,680.3299999999999,557.54,675.37,713.47,0.0,745.6050000000001,594.19,820.29,421.98249999999996,505.53,497.26,564.15
2024-03-31,773.3525,777.0500000000001,644.0285948677188,767.7493312138073,791.8020012490065,0.0,818.3742222096062,610.8820145906665,800.8638594299988,594.2026654933575,579.3953803792438,618.025854433973,650.29
2024-04-01,698.04,431.35499999999996,375.67,709.585,736.5424999999999,0.0,730.6800000000001,501.5,748.235,138.73500000000004,146.10750000000004,345.28000000000003,345.89000000000004
2024-04-02,476.22749999999996,254.89250000000004,308.90999999999997,624.59,614.29,0.0,751.7149999999999,659.5550000000001,772.875,308.34,312.93499999999995,310.19249999999994,284.58000000000004
2024-04-03,1079.0974999999999,1164.9,567.9175,918.8699999999999,945.6600000000001,0.0,884.8374999999999,866.05,906.6199999999999,569.125,549.48,623.04,842.2
2024-04-04,842.8000000000001,917.21,909.18,888.24,852.1575,0.0,834.61875,845.1099999999999,833.9499999999999,388.90500000000003,860.495,882.44,915.5500000000001
2024-04-05,655.3875,695.05,685.9500000000002,692.76,705.585,0.0,768.2600000000001,649.7275,782.0975000000001,614.0525,659.3950000000001,657.1925000000001,649.21
2024-04-06,400.02000000000004,648.6899999999999,685.6075,656.6199999999999,617.2349999999999,0.0,704.4575,646.28,710.115,596.87,649.315,642.88,649.3225
2024-04-07,-26.215,-45.1075,-22.8875,-47.235,14.099999999999994,0.0,471.97,416.08000000000004,648.1800000000001,-57.4525,-249.9975,-28.82,-28.82
2024-04-08,788.2049999999999,972.6349999999999,427.26,730.8824999999999,751.935,0.0,605.5875000000001,410.75,750.1574999999999,443.03999999999996,399.40749999999997,428.60999999999996,589.9124999999999
2024-04-09,645.5925,744.5999999999999,671.025,685.93,622.9125000000001,0.0,633.8275000000001,439.03000000000003,720.1025,593.59,496.9474999999999,575.9,617.74
2024-04-10,290.93,66.58,-19.409999999999997,434.69,410.69,0.0,374.27000000000004,370.63,580.5699999999999,-97.195,-23.36,-23.36,-88.36
2024-04-11,199.27749999999995,198.80999999999995,-17.17,516.9,534.07,0.0,415.68000000000006,362.28999999999996,540.8300000000002,-90.62,-92.3,17.33,17.33
2024-04-12,440.02,489.85,320.3875,497.07,461.515,0.0,296.87,318.02,541.0225,138.25250000000003,127.07250000000002,191.50000000000003,142.41250000000002
2024-04-13,23.855000000000004,31.599999999999984,38.57,60.45,7.170000000000002,0.0,249.28999999999996,284.36,250.23000000000002,-277.32,-131.3575,-224.58999999999997,-254.57
2024-04-14,-203.08,-192.1875,113.22749999999999,31.510000000000005,35.38000000000001,0.0,382.93,382.93,340.77,-87.22999999999999,6.227499999999996,-124.87,-207.15
2024-04-15,738.0175,772.9499999999999,318.5300000000001,631.9724999999999,603.235,0.0,587.8,476.70000000000005,630.0525,320.85,335.6,384.38,456.9
2024-04-16,407.2200000000001,642.3599999999999,592.4399999999999,595.57,558.53,0.0,634.0150000000001,479.61,669.1125000000001,569.25,487.19499999999994,592.1225,640.225
2024-04-17,1296.585,1295.4825,954.175,893.035,885.9174999999999,0.0,840.3,550.3100000000001,886.56,832.2874999999999,856.4124999999999,957.41,1257.8824999999997
2024-04-18,1311.1625,1329.02,1121.1100000000001,953.8399999999999,998.8775,0.0,875.2525,522.96,953.0749999999999,935.5999999999999,993.4299999999998,977.3975,1283.86
2024-04-19,824.6974999999999,857.98,788.2774999999999,852.3499999999999,830.3299999999999,0.0,738.555,522.7874999999999,852.9175,734.0375,758.655,710.54,786.95
2024-04-20,713.0024999999998,735.6600000000001,483.87,803.37,801.0849999999999,0.0,599.795,587.4175,811.9499999999999,468.595,485.665,427.28,-8.830000000000155
2024-04-21,633.6575,850.4200000000001,815.0,845.71,820.465,0.0,864.74,736.1475,867.5,818.79,780.54,772.5625,-112.67000000000007
2024-04-22,1316.795,1152.325,975.1524999999999,941.0799999999999,934.3499999999999,0.0,1019.38,584.3725,1045.315,952.0,1014.75,1174.14,1236.35
2024-04-23,1307.05,1337.7525,848.76,1093.2424999999998,1079.175,0.0,873.8700000000001,861.1000000000001,1089.9475,812.2524999999999,804.435,1313.7525,1283.71
2024-04-24,1266.67,1345.9399999999998,1303.065,1104.3725000000002,1093.425,0.0,1267.9,1299.5700000000002,1075.25,1194.3450000000003,1283.3875000000003,1258.8525000000002,1288.1200000000001
2024-04-25,1185.99,1237.46,1209.08,1094.29,1124.7675000000002,0.0,1187.045,1211.8,1122.31,1179.185,1196.4,1107.2725,1167.645
2024-04-26,1165.5250000000003,1202.045,1176.0775,1073.98325,1045.13,0.0,1104.9525,1165.2599999999998,1134.77325,1102.6849999999997,1150.5599999999997,1073.2925,1113.3999999999999
2024-04-27,865.29,865.8400000000001,921.46,890.6250000000001,874.41,0.0,898.5799999999999,917.3499999999999,915.4425,884.31,876.03,918.97,774.8399999999999
2024-04-28,98.47999999999998,121.35000000000001,503.91999999999996,381.75,264.7925,0.0,457.96250000000003,454.13,763.97,405.13,414.35,422.1,120.58
2024-04-29,861.8124999999999,849.3325,577.8699999999999,844.6500000000001,785.4575000000001,0.0,575.99,571.04,794.8875000000002,559.2475000000001,570.8275000000001,584.9525,697.8299999999999
2024-04-30,686.8025000000001,713.605,575.6175000000001,671.98,684.34,0.0,600.4999999999999,586.3375000000001,726.96,577.1775,537.06,578.13,695.2775000000001
2024-05-01,159.4,167.53,449.2099999999999,203.28249999999997,138.2875,0.0,347.78999999999996,347.81500000000005,450.42500000000007,192.405,148.42000000000002,183.82,167.53
2024-05-02,180.625,190.4,1138.85,225.63,225.97500000000002,0.0,377.85,377.85,267.7925,201.18499999999995,120.40250000000003,238.83999999999997,127.35
2024-05-03,457.0075,528.52,548.27,511.8800000000001,464.3075000000001,0.0,502.13249999999994,495.78000000000003,495.17000000000013,462.6975,469.0525,442.19500000000005,518.1200000000001
2024-05-04,940.7325,932.0425,352.4475,379.41999999999996,580.7025,0.0,352.1075,349.74249999999995,391.655,257.20250000000004,290.52750000000003,242.20000000000005,-3109.0299999999997
2024-05-05,515.3900000000001,473.10999999999984,277.98,315.08500000000004,414.795,0.0,300.68999999999994,275.41999999999996,326.74,230.71000000000004,183.73000000000002,251.73000000000002,-2272.58
2024-05-06,1280.5249999999999,1210.9224999999997,689.6175000000001,671.1825,750.5350000000001,0.0,512.8599999999999,512.5875,634.2425000000001,451.6875,511.94000000000005,632.0,813.01
2024-05-07,1177.6950000000002,1154.2500000000002,661.3499999999999,858.36,1055.0075,0.0,410.39,540.39,854.0699999999999,509.20500000000004,481.4025,732.3499999999999,792.4399999999999
2024-05-08,1190.8775000000003,1244.2800000000002,1328.855,962.6750000000001,1090.0349999999999,0.0,481.88750000000005,570.28,881.13,560.6175,572.6800000000001,1027.51,1053.81
2024-05-09,636.69,639.6800000000001,83.48499999999999,466.71750000000003,510.81999999999994,0.0,108.06499999999998,138.4625,465.02000000000004,113.71000000000001,81.35749999999999,114.3725,98.71000000000001
2024-05-10,793.5300000000001,748.93,-78.96,577.23,606.3824999999999,0.0,325.51,349.4,576.6725,25.015,-11.14,19.86,297.07
2024-05-11,517.0200000000001,503.81999999999994,42.917500000000004,364.755,356.47,0.0,296.3475,283.1025,353.89250000000004,123.1875,160.26,9.587500000000006,440.27
2024-05-12,91.48,144.64,23.834999999999997,140.95,140.81,0.0,177.1125,170.91,148.44,-64.205,-26.65,18.15,63.797499999999985
2024-05-13,235.34749999999997,309.19,1184.6975,296.4,316.73,0.0,353.8025,355.28999999999996,304.38250000000005,292.4575,249.83750000000003,286.385,298.78
2024-05-14,134.95,133.94,94.1075,155.34,155.34,0.0,116.25999999999999,160.60250000000002,155.34,9.222499999999998,-13.055000000000003,-16.142500000000005,77.54
2024-05-15,270.82,142.38,16.4825,277.15999999999997,274.65999999999997,0.0,113.03000000000002,111.12,289.15749999999997,-5.539999999999999,12.350000000000001,-45.04,29.590000000000003
2024-05-16,196.17000000000002,90.61,342.83000000000004,213.09000000000003,202.69750000000002,0.0,141.01999999999998,166.06,207.59000000000003,89.61,88.595,81.24,70.61
2024-05-17,292.73,68.57,45.93,294.51,291.065,0.0,89.24000000000001,86.61000000000001,291.0625,26.602500000000003,38.300000000000004,31.53,46.2775
2024-05-18,354.03000000000003,224.54749999999999,-33.86,227.38,348.82,0.0,17.925,-74.005,222.38,-63.4875,-39.65,-14.040000000000003,-24.98
2024-05-19,472.02,476.77,-76.495,160.46999999999997,285.4375,0.0,7.029999999999998,26.77,159.73749999999998,-225.97250000000003,-135.6175,-16.53,-122.14
2024-05-20,688.3199999999999,692.3199999999999,72.4,337.35499999999996,483.46000000000004,0.0,127.10499999999999,125.06,287.41,41.870000000000005,20.064999999999998,41.285,545.1800000000001
2024-05-21,636.2375,321.33500000000004,259.71999999999997,454.16,672.925,0.0,315.3325,311.795,479.24,247.0525,232.26,153.75,119.75
2024-05-22,379.1,141.42000000000002,62.7675,412.66,388.34000000000003,0.0,299.8975,308.59000000000003,427.26250000000005,-37.65,9.969999999999999,11.634999999999998,42.86
2024-05-23,1025.1250000000002,1085.305,12.945000000000002,519.2125000000001,768.8399999999999,0.0,128.82,128.7225,519.2750000000001,13.787500000000001,18.715,14.329999999999998,40.18000000000001
2024-05-24,1471.7200000000003,1486.2524999999998,150.95250000000001,489.97,864.75,0.0,221.3225,226.28000000000003,466.28000000000003,103.30250000000001,151.48000000000002,110.28000000000003,1131.4699999999998
2024-05-25,829.265,819.505,88.25,302.94000000000005,586.0,0.0,153.38,158.0325,320.3825,8.320000000000007,-85.65500000000002,84.37,771.23
2024-05-26,557.3499999999999,556.9825,3.8174999999999994,165.09500000000003,395.48,0.0,25.619999999999997,31.409999999999997,141.17,-40.947500000000005,-53.9,-32.68,493.87
2024-05-27,1257.52,1326.2150000000001,12.959999999999999,457.49,827.23,0.0,94.49,92.34,441.67,-35.725,-16.96,12.620000000000001,373.07000000000005
2024-05-28,1181.7350000000001,1244.6399999999999,27.809999999999995,448.84000000000003,893.02,0.0,122.26,104.28999999999999,412.4625,-17.542499999999997,18.200000000000003,-15.510000000000005,548.0699999999999
2024-05-29,764.54,1011.21,426.22249999999997,510.37,699.13,0.0,47.129999999999995,52.12,556.745,-14.899999999999999,-11.639999999999993,199.69,293.21000000000004
2024-05-30,1251.385,1365.26,826.4799999999999,632.48,838.6924999999999,0.0,144.51,114.00999999999999,620.0,91.00999999999999,144.51,165.98000000000002,762.55
2024-05-31,1071.79,1194.0900000000001,508.74,501.37000000000006,851.7624999999999,0.0,218.38,218.97000000000003,558.54,154.09,193.97000000000003,161.64500000000004,1182.0700000000002
2024-06-01,696.5,716.65,267.7925,374.47,577.8975,0.0,217.9425,226.8275,419.9,211.99499999999998,182.69,125.63,685.37
2024-06-02,23.86,39.3,113.35,31.550000000000004,37.78,0.0,129.17,130.13500000000002,23.714999999999996,2.0424999999999978,-30.445000000000004,-35.94000000000002,38.78999999999999
2024-06-03,1096.0649999999998,1269.5499999999997,-150.7874999999999,546.6600000000001,797.9649999999999,0.0,180.7075,181.51749999999998,580.56,187.14249999999998,187.14999999999998,187.14999999999998,924.855
2024-06-04,1112.77,1283.5900000000001,771.895,571.4599999999999,785.99,0.0,136.5475,148.13500000000002,585.2399999999999,129.695,105.195,120.13,504.16250000000014
2024-06-05,522.175,526.5849999999999,119.35249999999998,495.04999999999995,519.0425,0.0,118.94999999999999,114.14999999999999,501.355,45.92999999999999,43.82999999999999,12.305,26.640000000000008
2024-06-06,927.8200000000002,876.23,174.375,541.3899999999999,745.885,0.0,181.04500000000002,155.9,538.34,180.73000000000002,178.20250000000001,114.85000000000001,859.035
2024-06-07,950.2575,964.2925,608.5875,562.65,669.795,0.0,332.16999999999996,345.89750000000004,548.9,298.7275,305.15,343.87,937.5000000000002
2024-06-08,178.51999999999998,172.39,224.5,196.07,197.18,0.0,213.33999999999997,221.135,282.08000000000004,73.22500000000001,14.852500000000006,11.182500000000005,139.37
2024-06-09,-103.45,-138.875,-19.972500000000004,-146.5775,-150.8,0.0,96.7175,42.07999999999999,104.51500000000001,-142.5075,-244.165,-218.85999999999999,-190.04
2024-06-10,572.32,539.8399999999999,391.72999999999996,515.73,530.9224999999999,0.0,357.65999999999997,401.59000000000003,552.63,392.01249999999993,400.02,375.6375,452.42999999999995
2024-06-11,623.8875,727.76,674.37,503.25,551.6550000000001,0.0,500.19,458.58000000000004,477.4599999999999,450.49,430.05,557.21,720.4975
2024-06-12,924.72,1049.0175,861.66,639.2900000000001,693.2,0.0,560.0600000000001,487.9824999999999,625.09,502.55250000000007,560.355,560.31,711.27
2024-06-13,1081.355,1194.5925,1346.345,631.6200000000001,695.0375,0.0,625.33,462.28999999999996,661.99,651.18,640.675,595.625,689.71
2024-06-14,816.6925,1011.62,881.89,571.3600000000001,621.46,0.0,572.29,541.5949999999999,582.7,523.305,478.75,575.01,458.71000000000004
2024-06-15,51.4175,60.239999999999995,188.98000000000002,97.7075,88.87500000000001,0.0,253.95000000000002,224.52,82.97,-1.914999999999992,-22.97999999999999,84.85,-33.27000000000001
2024-06-16,2.0899999999999976,29.47,30.54,54.36999999999999,10.299999999999997,0.0,62.042500000000004,64.63,64.6875,31.845,43.214999999999996,-61.732499999999995,14.050000000000011
2024-06-17,1053.85,833.9599999999998,726.16,608.385,780.08,0.0,536.48,566.4100000000001,572.6374999999999,562.6800000000001,570.8050000000001,611.47,1066.17
2024-06-18,1220.08,1219.82,574.62,595.485,513.19,0.0,567.9949999999999,581.5699999999999,560.53,552.3824999999999,555.8,589.8,1122.52
2024-06-19,696.645,745.325,277.44000000000005,531.64,603.3549999999999,0.0,304.38000000000005,289.74,523.3800000000001,266.91499999999996,301.1075,324.97999999999996,676.9100000000001
2024-06-20,1109.9175,1150.6100000000001,-19.85,608.4625,873.175,0.0,63.9075,60.75,614.435,62.9475,-20.799999999999997,20.330000000000013,568.6200000000001
2024-06-21,1397.1625000000001,1421.63,-35.035000000000004,601.52,918.5899999999999,0.0,177.195,185.92,573.5274999999999,177.58999999999997,179.61249999999998,177.93,212.51
2024-06-22,448.2900000000001,467.83000000000004,107.55000000000001,356.55999999999995,444.985,0.0,408.355,414.1975,479.64,304.095,251.71499999999997,289.825,78.0
2024-06-23,418.96750000000003,386.95000000000005,46.7,269.9525,358.35,0.0,249.01999999999995,246.285,533.25,143.7675,195.91749999999996,204.86999999999998,254.15999999999997
2024-06-24,1084.9850000000001,1094.23,461.22,578.44,694.3399999999998,0.0,449.99000000000007,463.74,573.43,423.105,385.8225,445.4025,1081.3700000000001
2024-06-25,888.0699999999999,970.4999999999999,439.5,434.18,456.43000000000006,0.0,447.64,449.8775,479.18,460.64,405.0025,399.39,949.47
2024-06-26,700.5224999999999,705.2199999999999,349.78999999999996,452.89,506.8475,0.0,429.4375,430.2075,510.225,441.5,447.6725,444.4,536.31
2024-06-27,975.7275000000001,1061.81,418.80499999999995,455.1,509.3800000000001,0.0,388.36,379.42999999999995,491.19999999999993,385.15999999999997,349.17,328.60249999999996,928.6350000000001
2024-06-28,510.91,564.3699999999999,28.855,264.44,288.96250000000003,0.0,127.59999999999998,124.615,360.75750000000005,21.807499999999994,-20.78,-33.315,296.97999999999996
2024-06-29,758.87,759.54,-20.9,321.64,455.57,0.0,-18.62,-35.75,292.21000000000004,-76.24,-26.745,-70.42,350.69
2024-06-30,356.205,352.18500000000006,21.637499999999996,154.60250000000002,307.5475,0.0,250.81249999999997,247.37749999999997,225.00250000000005,98.02749999999996,93.10499999999999,153.61749999999998,219.54499999999996
2024-07-01,1083.505,1116.56,501.65000000000003,548.1375,641.1600000000001,0.0,494.44000000000005,482.7900000000001,556.44,468.23750000000007,468.18,501.44000000000005,1128.0
2024-07-02,626.7,977.0999999999999,428.2199999999999,550.58,570.49,0.0,425.1875,414.84999999999997,554.61,428.90999999999997,423.95,481.66,976.0649999999999
2024-07-03,743.05,722.3224999999999,459.0225,566.9925,615.07,0.0,452.4175,466.26,577.78,479.02,484.5425,446.53000000000003,733.5799999999999
2024-07-04,99.92499999999998,149.57,169.54,98.3325,112.8325,0.0,273.7175,286.04999999999995,336.24,152.5725,96.0575,136.89000000000001,164.20999999999995
2024-07-05,81.38749999999999,57.14499999999999,89.12,179.86,171.22750000000002,0.0,279.65999999999997,278.47249999999997,379.2075,75.55249999999998,73.165,65.38999999999999,5.990000000000009
2024-07-06,23.740000000000002,14.000000000000004,-21.650000000000002,-18.17,46.40249999999999,0.0,331.55999999999995,303.71999999999997,313.63,11.524999999999999,21.945,-76.1875,-283.67
2024-07-07,-118.20500000000001,-106.875,-111.55749999999999,-81.0,-78.0,0.0,272.28999999999996,272.395,234.20000000000002,-195.38,-236.17000000000002,-181.53,-105.85999999999999
2024-07-08,979.7975,999.53,-70.39,552.2,589.0525,0.0,365.1,365.1,548.8474999999999,166.99250000000004,199.99,311.78000000000003,458.64
2024-07-09,861.4649999999999,874.1674999999999,290.61,531.1899999999999,589.4800000000001,0.0,433.865,421.09250000000003,538.7,434.24,459.14,418.6,455.48
2024-07-10,718.48,687.3149999999999,322.06999999999994,546.4800000000001,544.9500000000002,0.0,351.38,350.73,540.36,251.66999999999996,335.68,344.36,437.63
2024-07-11,1149.785,1138.5200000000002,-37.2,557.87,607.0550000000001,0.0,303.41999999999996,303.41999999999996,522.4825,196.34000000000003,280.34000000000003,281.03000000000003,1171.7125
2024-07-12,1295.3525,1227.2600000000002,318.79,562.72,591.625,0.0,410.71,420.66499999999996,553.535,420.66499999999996,379.81999999999994,379.43,1163.755
2024-07-13,235.07,80.87750000000003,101.095,243.91999999999996,237.35499999999996,0.0,292.2225,269.8025,348.18999999999994,91.26750000000001,97.7475,93.83250000000001,96.92
2024-07-14,167.23000000000002,167.88,-27.71,133.5,188.45999999999998,0.0,277.33250000000004,282.29,350.81999999999994,-124.97,29.96750000000001,32.370000000000005,31.870000000000005
2024-07-15,603.0325,572.6824999999999,281.24,418.46,481.62,0.0,319.28,318.59,425.23249999999996,306.97,306.05000000000007,306.97,381.20000000000005
2024-07-16,480.73,539.9,361.46750000000003,387.9,438.25,0.0,406.90749999999997,404.95,388.9625,358.96000000000004,342.68,358.96000000000004,374.5875
2024-07-17,885.1175000000001,890.6975000000001,84.01999999999998,398.59,506.32500000000005,0.0,360.51,360.51,411.635,218.51000000000002,162.18,231.57000000000002,263.11
2024-07-18,805.61,802.77,115.38250000000001,412.45000000000005,546.235,0.0,296.14,301.06,398.285,159.87,180.305,198.82,136.3875
2024-07-19,1086.6574999999998,1064.1174999999998,243.01,394.7075,581.8125,0.0,353.65250000000003,365.85,372.9625,235.74750000000003,213.19,241.13,250.17999999999998
2024-07-20,677.075,695.0600000000001,186.20999999999998,265.8825,385.09999999999997,0.0,308.30999999999995,326.59000000000003,299.22249999999997,160.94,159.02749999999997,119.07749999999999,167.39
2024-07-21,475.02000000000004,476.58500000000004,196.04000000000002,250.14000000000001,306.59000000000003,0.0,214.4225,214.15,295.855,196.44500000000002,200.32000000000002,173.45000000000002,227.28
2024-07-22,965.585,965.4475,314.58,336.03,547.735,0.0,351.94000000000005,354.15,342.1175,328.66999999999996,345.41999999999996,310.9599999999999,370.42999999999995
2024-07-23,1011.4375000000001,988.5450000000001,276.36750000000006,373.62,615.21,0.0,333.15999999999997,324.12,373.62,306.64,295.345,330.73,275.56
2024-07-24,485.04999999999995,485.8,339.975,297.9,380.09,0.0,326.70750000000004,321.9425,293.4575,259.495,293.94,272.99,367.38
2024-07-25,940.445,933.885,348.29,339.01250000000005,561.59,0.0,350.87,360.35,334.10249999999996,313.10499999999996,324.4475,303.8325,328.49
2024-07-26,1227.3025,1218.335,320.01750000000004,306.55,660.1199999999999,0.0,301.15,309.82,310.77000000000004,298.24750000000006,270.09000000000003,291.55,306.72
2024-07-27,1044.0825,1050.75,308.89750000000004,314.12,683.7975,0.0,345.85,338.48,306.65999999999997,311.08,284.5875,280.42,316.36999999999995
2024-07-28,267.49499999999995,194.7875,269.66,7.897499999999993,187.895,0.0,325.51,326.4,292.06,-139.8,-177.13,-164.88,-120.80000000000001
2024-07-29,549.395,543.5799999999999,62.705,263.43500000000006,527.845,0.0,354.175,365.99,315.635,-43.815,-12.35,-4.8725000000000005,32.03
2024-07-30,853.6975,854.1025,135.1725,284.78000000000003,577.12,0.0,338.0225,355.75000000000006,275.88,108.01249999999999,135.1375,140.21499999999997,201.45
2024-07-31,986.37,986.37,233.76999999999998,334.81499999999994,682.81,0.0,307.62000000000006,316.61,348.68999999999994,68.92999999999999,69.88,31.529999999999987,69.04000000000002
2024-08-01,1305.3999999999999,1279.03,246.29,362.03,863.8599999999999,0.0,332.59,332.59,370.13,64.535,33.93000000000001,57.77,428.11
2024-08-02,1220.9650000000001,1271.9775000000002,159.94250000000002,364.18000000000006,917.5275,0.0,364.96000000000004,370.93,355.7025,172.91500000000002,162.2375,153.88000000000002,742.8499999999999
2024-08-03,894.8800000000001,902.4200000000001,229.06,303.71,718.1199999999999,0.0,325.9,334.90999999999997,309.83000000000004,210.05,230.95000000000002,202.46999999999997,145.62
2024-08-04,499.19500000000005,571.9350000000001,215.67000000000002,223.09750000000003,480.94500000000005,0.0,315.3175,315.53749999999997,252.06,175.29000000000002,217.29000000000002,140.6475,152.29000000000002
2024-08-05,974.3975000000002,978.1600000000001,374.22749999999996,364.69499999999994,793.29,0.0,353.15999999999997,383.64,385.5275,339.4124999999999,348.4475,377.21999999999997,780.1600000000001
2024-08-06,933.8199999999999,933.0199999999999,318.7925,351.14,614.9425,0.0,328.1825,322.95000000000005,347.76,311.4525,244.3525,279.81,1011.46
2024-08-07,1244.29,1244.29,244.845,352.21000000000004,732.7125000000001,0.0,227.6875,222.65000000000003,359.865,207.715,161.6375,201.75,1155.1499999999999
2024-08-08,1204.8,1170.6000000000001,92.18,341.65,723.6600000000001,0.0,180.5,171.14999999999998,326.17,64.94,63.99749999999999,73.57000000000001,1178.5
2024-08-09,138.42000000000002,249.20999999999998,23.28,124.76499999999999,141.01999999999998,0.0,172.32,172.42,201.8425,21.71,20.35,-22.639999999999997,70.43
2024-08-10,-74.19999999999999,-75.03,-81.12999999999998,-141.28,-64.495,0.0,-6.4799999999999995,-6.51,4.452500000000001,-77.9575,-239.07,-250.11,-166.13
2024-08-11,125.27000000000004,-88.64,-42.715,-138.67000000000002,175.19000000000003,0.0,-9.32,-3.915,-29.120000000000005,-44.05749999999999,-184.26,-248.84000000000003,-183.07
2024-08-12,980.5325000000001,990.025,114.68249999999999,105.17000000000002,553.2500000000001,0.0,136.11,134.24,132.2475,120.72749999999999,117.47000000000001,90.015,156.03
2024-08-13,1083.5749999999998,1123.09,274.49500000000006,289.0075,675.66,0.0,280.11249999999995,268.12,281.6,290.8925,288.79999999999995,258.62,265.12
2024-08-14,1308.535,1219.9375000000002,585.0825,226.45749999999998,822.9499999999999,0.0,261.25,224.29999999999995,259.4525,255.14,260.14250000000004,253.50249999999997,262.43
