AREA,'ISP','Reserve Type','Type of Product','Direction','Offered','Activated','Unavailable'
NO1 SCA,'02.11.2023 20:30 - 02.11.2023 20:45 (CET/CEST)','mFRR','Local','Up','278','0',''
NO1 SCA,'02.11.2023 20:30 - 02.11.2023 20:45 (CET/CEST)','mFRR','Local','Down','93','22',''
NO1 SCA,'02.11.2023 20:45 - 02.11.2023 21:00 (CET/CEST)','mFRR','Local','Up','278','0',''
NO1 SCA,'02.11.2023 20:45 - 02.11.2023 21:00 (CET/CEST)','mFRR','Local','Down','93','22',''
NO1 SCA,'02.11.2023 21:00 - 02.11.2023 21:15 (CET/CEST)','mFRR','Local','Up','296','0',''
NO1 SCA,'02.11.2023 21:00 - 02.11.2023 21:15 (CET/CEST)','mFRR','Local','Down','92','22',''
NO1 SCA,'02.11.2023 21:15 - 02.11.2023 21:30 (CET/CEST)','mFRR','Local','Up','296','0',''
NO1 SCA,'02.11.2023 21:15 - 02.11.2023 21:30 (CET/CEST)','mFRR','Local','Down','92','22',''
NO1 SCA,'02.11.2023 21:30 - 02.11.2023 21:45 (CET/CEST)','mFRR','Local','Up','296','0',''
NO1 SCA,'02.11.2023 21:30 - 02.11.2023 21:45 (CET/CEST)','mFRR','Local','Down','92','22',''
NO1 SCA,'02.11.2023 21:45 - 02.11.2023 22:00 (CET/CEST)','mFRR','Local','Up','296','0',''
NO1 SCA,'02.11.2023 21:45 - 02.11.2023 22:00 (CET/CEST)','mFRR','Local','Down','92','22',''
NO1 SCA,'02.11.2023 22:00 - 02.11.2023 22:15 (CET/CEST)','mFRR','Local','Up','378','0',''
NO1 SCA,'02.11.2023 22:00 - 02.11.2023 22:15 (CET/CEST)','mFRR','Local','Down','91','22',''
NO1 SCA,'02.11.2023 22:15 - 02.11.2023 22:30 (CET/CEST)','mFRR','Local','Up','378','0',''
NO1 SCA,'02.11.2023 22:15 - 02.11.2023 22:30 (CET/CEST)','mFRR','Local','Down','91','22',''
NO1 SCA,'02.11.2023 22:30 - 02.11.2023 22:45 (CET/CEST)','mFRR','Local','Up','378','0',''
NO1 SCA,'02.11.2023 22:30 - 02.11.2023 22:45 (CET/CEST)','mFRR','Local','Down','91','22',''
NO1 SCA,'02.11.2023 22:45 - 02.11.2023 23:00 (CET/CEST)','mFRR','Local','Up','378','0',''
NO1 SCA,'02.11.2023 22:45 - 02.11.2023 23:00 (CET/CEST)','mFRR','Local','Down','91','22',''
NO1 SCA,'02.11.2023 23:00 - 02.11.2023 23:15 (CET/CEST)','mFRR','Local','Up','499','0',''
NO1 SCA,'02.11.2023 23:00 - 02.11.2023 23:15 (CET/CEST)','mFRR','Local','Down','55','22',''
NO1 SCA,'02.11.2023 23:15 - 02.11.2023 23:30 (CET/CEST)','mFRR','Local','Up','499','0',''
NO1 SCA,'02.11.2023 23:15 - 02.11.2023 23:30 (CET/CEST)','mFRR','Local','Down','55','22',''
NO1 SCA,'02.11.2023 23:30 - 02.11.2023 23:45 (CET/CEST)','mFRR','Local','Up','499','0',''
NO1 SCA,'02.11.2023 23:30 - 02.11.2023 23:45 (CET/CEST)','mFRR','Local','Down','55','22',''
NO1 SCA,'02.11.2023 23:45 - 03.11.2023 00:00 (CET/CEST)','mFRR','Local','Up','499','0',''
NO1 SCA,'02.11.2023 23:45 - 03.11.2023 00:00 (CET/CEST)','mFRR','Local','Down','55','22',''
NO1 SCA,'03.11.2023 00:00 - 03.11.2023 00:15 (CET/CEST)','mFRR','Local','Up','800','0',''
NO1 SCA,'03.11.2023 00:00 - 03.11.2023 00:15 (CET/CEST)','mFRR','Local','Down','139','0',''
NO1 SCA,'03.11.2023 00:15 - 03.11.2023 00:30 (CET/CEST)','mFRR','Local','Up','800','0',''
NO1 SCA,'03.11.2023 00:15 - 03.11.2023 00:30 (CET/CEST)','mFRR','Local','Down','139','0',''
NO1 SCA,'03.11.2023 00:30 - 03.11.2023 00:45 (CET/CEST)','mFRR','Local','Up','800','0',''
NO1 SCA,'03.11.2023 00:30 - 03.11.2023 00:45 (CET/CEST)','mFRR','Local','Down','139','0',''
NO1 SCA,'03.11.2023 00:45 - 03.11.2023 01:00 (CET/CEST)','mFRR','Local','Up','800','0',''
NO1 SCA,'03.11.2023 00:45 - 03.11.2023 01:00 (CET/CEST)','mFRR','Local','Down','139','0',''
NO1 SCA,'03.11.2023 01:00 - 03.11.2023 01:15 (CET/CEST)','mFRR','Local','Up','851','0',''
NO1 SCA,'03.11.2023 01:00 - 03.11.2023 01:15 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 01:15 - 03.11.2023 01:30 (CET/CEST)','mFRR','Local','Up','851','0',''
NO1 SCA,'03.11.2023 01:15 - 03.11.2023 01:30 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 01:30 - 03.11.2023 01:45 (CET/CEST)','mFRR','Local','Up','851','0',''
NO1 SCA,'03.11.2023 01:30 - 03.11.2023 01:45 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 01:45 - 03.11.2023 02:00 (CET/CEST)','mFRR','Local','Up','851','0',''
NO1 SCA,'03.11.2023 01:45 - 03.11.2023 02:00 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 02:00 - 03.11.2023 02:15 (CET/CEST)','mFRR','Local','Up','851','0',''
NO1 SCA,'03.11.2023 02:00 - 03.11.2023 02:15 (CET/CEST)','mFRR','Local','Down','147','0',''
NO1 SCA,'03.11.2023 02:15 - 03.11.2023 02:30 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 02:15 - 03.11.2023 02:30 (CET/CEST)','mFRR','Local','Down','147','0',''
NO1 SCA,'03.11.2023 02:30 - 03.11.2023 02:45 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 02:30 - 03.11.2023 02:45 (CET/CEST)','mFRR','Local','Down','147','0',''
NO1 SCA,'03.11.2023 02:45 - 03.11.2023 03:00 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 02:45 - 03.11.2023 03:00 (CET/CEST)','mFRR','Local','Down','147','0',''
NO1 SCA,'03.11.2023 03:00 - 03.11.2023 03:15 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 03:00 - 03.11.2023 03:15 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 03:15 - 03.11.2023 03:30 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 03:15 - 03.11.2023 03:30 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 03:30 - 03.11.2023 03:45 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 03:30 - 03.11.2023 03:45 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 03:45 - 03.11.2023 04:00 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 03:45 - 03.11.2023 04:00 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 04:00 - 03.11.2023 04:15 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 04:00 - 03.11.2023 04:15 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 04:15 - 03.11.2023 04:30 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 04:15 - 03.11.2023 04:30 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 04:30 - 03.11.2023 04:45 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 04:30 - 03.11.2023 04:45 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 04:45 - 03.11.2023 05:00 (CET/CEST)','mFRR','Local','Up','851','58',''
NO1 SCA,'03.11.2023 04:45 - 03.11.2023 05:00 (CET/CEST)','mFRR','Local','Down','146','0',''
NO1 SCA,'03.11.2023 05:00 - 03.11.2023 05:15 (CET/CEST)','mFRR','Local','Up','849','0',''
NO1 SCA,'03.11.2023 05:00 - 03.11.2023 05:15 (CET/CEST)','mFRR','Local','Down','147','0',''
NO1 SCA,'03.11.2023 05:15 - 03.11.2023 05:30 (CET/CEST)','mFRR','Local','Up','849','0',''
NO1 SCA,'03.11.2023 05:15 - 03.11.2023 05:30 (CET/CEST)','mFRR','Local','Down','147','0',''
NO1 SCA,'03.11.2023 05:30 - 03.11.2023 05:45 (CET/CEST)','mFRR','Local','Up','849','0',''
NO1 SCA,'03.11.2023 05:30 - 03.11.2023 05:45 (CET/CEST)','mFRR','Local','Down','147','0',''
NO1 SCA,'03.11.2023 05:45 - 03.11.2023 06:00 (CET/CEST)','mFRR','Local','Up','849','0',''
NO1 SCA,'03.11.2023 05:45 - 03.11.2023 06:00 (CET/CEST)','mFRR','Local','Down','147','0',''
NO1 SCA,'03.11.2023 06:00 - 03.11.2023 06:15 (CET/CEST)','mFRR','Local','Up','588','0',''
NO1 SCA,'03.11.2023 06:00 - 03.11.2023 06:15 (CET/CEST)','mFRR','Local','Down','160','0',''
NO1 SCA,'03.11.2023 06:15 - 03.11.2023 06:30 (CET/CEST)','mFRR','Local','Up','588','0',''
NO1 SCA,'03.11.2023 06:15 - 03.11.2023 06:30 (CET/CEST)','mFRR','Local','Down','160','0',''
NO1 SCA,'03.11.2023 06:30 - 03.11.2023 06:45 (CET/CEST)','mFRR','Local','Up','588','0',''
NO1 SCA,'03.11.2023 06:30 - 03.11.2023 06:45 (CET/CEST)','mFRR','Local','Down','160','0',''
NO1 SCA,'03.11.2023 06:45 - 03.11.2023 07:00 (CET/CEST)','mFRR','Local','Up','588','0',''
NO1 SCA,'03.11.2023 06:45 - 03.11.2023 07:00 (CET/CEST)','mFRR','Local','Down','160','0',''
NO1 SCA,'03.11.2023 07:00 - 03.11.2023 07:15 (CET/CEST)','mFRR','Local','Up','327','0',''
NO1 SCA,'03.11.2023 07:00 - 03.11.2023 07:15 (CET/CEST)','mFRR','Local','Down','285','0',''
NO1 SCA,'03.11.2023 07:15 - 03.11.2023 07:30 (CET/CEST)','mFRR','Local','Up','327','0',''
NO1 SCA,'03.11.2023 07:15 - 03.11.2023 07:30 (CET/CEST)','mFRR','Local','Down','285','0',''
NO1 SCA,'03.11.2023 07:30 - 03.11.2023 07:45 (CET/CEST)','mFRR','Local','Up','327','0',''
NO1 SCA,'03.11.2023 07:30 - 03.11.2023 07:45 (CET/CEST)','mFRR','Local','Down','285','0',''
NO1 SCA,'03.11.2023 07:45 - 03.11.2023 08:00 (CET/CEST)','mFRR','Local','Up','327','0',''
NO1 SCA,'03.11.2023 07:45 - 03.11.2023 08:00 (CET/CEST)','mFRR','Local','Down','285','0',''
NO1 SCA,'03.11.2023 08:00 - 03.11.2023 08:15 (CET/CEST)','mFRR','Local','Up','313','0',''
NO1 SCA,'03.11.2023 08:00 - 03.11.2023 08:15 (CET/CEST)','mFRR','Local','Down','317','0',''
NO1 SCA,'03.11.2023 08:15 - 03.11.2023 08:30 (CET/CEST)','mFRR','Local','Up','313','0',''
NO1 SCA,'03.11.2023 08:15 - 03.11.2023 08:30 (CET/CEST)','mFRR','Local','Down','317','0',''
NO1 SCA,'03.11.2023 08:30 - 03.11.2023 08:45 (CET/CEST)','mFRR','Local','Up','313','0',''
NO1 SCA,'03.11.2023 08:30 - 03.11.2023 08:45 (CET/CEST)','mFRR','Local','Down','317','0',''
NO1 SCA,'03.11.2023 08:45 - 03.11.2023 09:00 (CET/CEST)','mFRR','Local','Up','313','0',''
NO1 SCA,'03.11.2023 08:45 - 03.11.2023 09:00 (CET/CEST)','mFRR','Local','Down','317','0',''
NO1 SCA,'03.11.2023 09:00 - 03.11.2023 09:15 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'03.11.2023 09:00 - 03.11.2023 09:15 (CET/CEST)','mFRR','Local','Down','316','0',''
NO1 SCA,'03.11.2023 09:15 - 03.11.2023 09:30 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'03.11.2023 09:15 - 03.11.2023 09:30 (CET/CEST)','mFRR','Local','Down','316','0',''
NO1 SCA,'03.11.2023 09:30 - 03.11.2023 09:45 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'03.11.2023 09:30 - 03.11.2023 09:45 (CET/CEST)','mFRR','Local','Down','316','0',''
NO1 SCA,'03.11.2023 09:45 - 03.11.2023 10:00 (CET/CEST)','mFRR','Local','Up','271','0',''
NO1 SCA,'03.11.2023 09:45 - 03.11.2023 10:00 (CET/CEST)','mFRR','Local','Down','316','0',''
NO1 SCA,'03.11.2023 10:00 - 03.11.2023 10:15 (CET/CEST)','mFRR','Local','Up','377','0',''
NO1 SCA,'03.11.2023 10:00 - 03.11.2023 10:15 (CET/CEST)','mFRR','Local','Down','181','0',''
NO1 SCA,'03.11.2023 10:15 - 03.11.2023 10:30 (CET/CEST)','mFRR','Local','Up','377','0',''
NO1 SCA,'03.11.2023 10:15 - 03.11.2023 10:30 (CET/CEST)','mFRR','Local','Down','181','0',''
NO1 SCA,'03.11.2023 10:30 - 03.11.2023 10:45 (CET/CEST)','mFRR','Local','Up','377','0',''
NO1 SCA,'03.11.2023 10:30 - 03.11.2023 10:45 (CET/CEST)','mFRR','Local','Down','181','0',''
NO1 SCA,'03.11.2023 10:45 - 03.11.2023 11:00 (CET/CEST)','mFRR','Local','Up','377','0',''
NO1 SCA,'03.11.2023 10:45 - 03.11.2023 11:00 (CET/CEST)','mFRR','Local','Down','181','0',''
NO1 SCA,'03.11.2023 11:00 - 03.11.2023 11:15 (CET/CEST)','mFRR','Local','Up','434','0',''
NO1 SCA,'03.11.2023 11:00 - 03.11.2023 11:15 (CET/CEST)','mFRR','Local','Down','187','0',''
NO1 SCA,'03.11.2023 11:15 - 03.11.2023 11:30 (CET/CEST)','mFRR','Local','Up','434','0',''
NO1 SCA,'03.11.2023 11:15 - 03.11.2023 11:30 (CET/CEST)','mFRR','Local','Down','187','0',''
NO1 SCA,'03.11.2023 11:30 - 03.11.2023 11:45 (CET/CEST)','mFRR','Local','Up','434','0',''
NO1 SCA,'03.11.2023 11:30 - 03.11.2023 11:45 (CET/CEST)','mFRR','Local','Down','187','0',''
NO1 SCA,'03.11.2023 11:45 - 03.11.2023 12:00 (CET/CEST)','mFRR','Local','Up','434','0',''
NO1 SCA,'03.11.2023 11:45 - 03.11.2023 12:00 (CET/CEST)','mFRR','Local','Down','187','0',''
NO1 SCA,'03.11.2023 12:00 - 03.11.2023 12:15 (CET/CEST)','mFRR','Local','Up','455','0',''
NO1 SCA,'03.11.2023 12:00 - 03.11.2023 12:15 (CET/CEST)','mFRR','Local','Down','186','0',''
NO1 SCA,'03.11.2023 12:15 - 03.11.2023 12:30 (CET/CEST)','mFRR','Local','Up','455','116',''
NO1 SCA,'03.11.2023 12:15 - 03.11.2023 12:30 (CET/CEST)','mFRR','Local','Down','186','0',''
NO1 SCA,'03.11.2023 12:30 - 03.11.2023 12:45 (CET/CEST)','mFRR','Local','Up','455','137',''
NO1 SCA,'03.11.2023 12:30 - 03.11.2023 12:45 (CET/CEST)','mFRR','Local','Down','186','0',''
NO1 SCA,'03.11.2023 12:45 - 03.11.2023 13:00 (CET/CEST)','mFRR','Local','Up','455','137',''
NO1 SCA,'03.11.2023 12:45 - 03.11.2023 13:00 (CET/CEST)','mFRR','Local','Down','186','0',''
NO1 SCA,'03.11.2023 13:00 - 03.11.2023 13:15 (CET/CEST)','mFRR','Local','Up','383','0',''
NO1 SCA,'03.11.2023 13:00 - 03.11.2023 13:15 (CET/CEST)','mFRR','Local','Down','244','0',''
NO1 SCA,'03.11.2023 13:15 - 03.11.2023 13:30 (CET/CEST)','mFRR','Local','Up','383','0',''
NO1 SCA,'03.11.2023 13:15 - 03.11.2023 13:30 (CET/CEST)','mFRR','Local','Down','244','0',''
NO1 SCA,'03.11.2023 13:30 - 03.11.2023 13:45 (CET/CEST)','mFRR','Local','Up','383','0',''
NO1 SCA,'03.11.2023 13:30 - 03.11.2023 13:45 (CET/CEST)','mFRR','Local','Down','244','0',''
NO1 SCA,'03.11.2023 13:45 - 03.11.2023 14:00 (CET/CEST)','mFRR','Local','Up','383','0',''
NO1 SCA,'03.11.2023 13:45 - 03.11.2023 14:00 (CET/CEST)','mFRR','Local','Down','244','0',''
NO1 SCA,'03.11.2023 14:00 - 03.11.2023 14:15 (CET/CEST)','mFRR','Local','Up','358','0',''
NO1 SCA,'03.11.2023 14:00 - 03.11.2023 14:15 (CET/CEST)','mFRR','Local','Down','257','0',''
NO1 SCA,'03.11.2023 14:15 - 03.11.2023 14:30 (CET/CEST)','mFRR','Local','Up','358','0',''
NO1 SCA,'03.11.2023 14:15 - 03.11.2023 14:30 (CET/CEST)','mFRR','Local','Down','257','0',''
NO1 SCA,'03.11.2023 14:30 - 03.11.2023 14:45 (CET/CEST)','mFRR','Local','Up','358','0',''
NO1 SCA,'03.11.2023 14:30 - 03.11.2023 14:45 (CET/CEST)','mFRR','Local','Down','257','0',''
NO1 SCA,'03.11.2023 14:45 - 03.11.2023 15:00 (CET/CEST)','mFRR','Local','Up','358','0',''
NO1 SCA,'03.11.2023 14:45 - 03.11.2023 15:00 (CET/CEST)','mFRR','Local','Down','257','0',''
NO1 SCA,'03.11.2023 15:00 - 03.11.2023 15:15 (CET/CEST)','mFRR','Local','Up','313','0',''
NO1 SCA,'03.11.2023 15:00 - 03.11.2023 15:15 (CET/CEST)','mFRR','Local','Down','299','0',''
NO1 SCA,'03.11.2023 15:15 - 03.11.2023 15:30 (CET/CEST)','mFRR','Local','Up','313','0',''
NO1 SCA,'03.11.2023 15:15 - 03.11.2023 15:30 (CET/CEST)','mFRR','Local','Down','299','0',''
NO1 SCA,'03.11.2023 15:30 - 03.11.2023 15:45 (CET/CEST)','mFRR','Local','Up','313','0',''
NO1 SCA,'03.11.2023 15:30 - 03.11.2023 15:45 (CET/CEST)','mFRR','Local','Down','299','0',''
NO1 SCA,'03.11.2023 15:45 - 03.11.2023 16:00 (CET/CEST)','mFRR','Local','Up','313','0',''
NO1 SCA,'03.11.2023 15:45 - 03.11.2023 16:00 (CET/CEST)','mFRR','Local','Down','299','0',''
NO1 SCA,'03.11.2023 16:00 - 03.11.2023 16:15 (CET/CEST)','mFRR','Local','Up','297','0',''
NO1 SCA,'03.11.2023 16:00 - 03.11.2023 16:15 (CET/CEST)','mFRR','Local','Down','330','0',''
NO1 SCA,'03.11.2023 16:15 - 03.11.2023 16:30 (CET/CEST)','mFRR','Local','Up','297','0',''
NO1 SCA,'03.11.2023 16:15 - 03.11.2023 16:30 (CET/CEST)','mFRR','Local','Down','330','0',''
NO1 SCA,'03.11.2023 16:30 - 03.11.2023 16:45 (CET/CEST)','mFRR','Local','Up','297','19',''
NO1 SCA,'03.11.2023 16:30 - 03.11.2023 16:45 (CET/CEST)','mFRR','Local','Down','330','0',''
NO1 SCA,'03.11.2023 16:45 - 03.11.2023 17:00 (CET/CEST)','mFRR','Local','Up','297','19',''
NO1 SCA,'03.11.2023 16:45 - 03.11.2023 17:00 (CET/CEST)','mFRR','Local','Down','330','0',''
NO1 SCA,'03.11.2023 17:00 - 03.11.2023 17:15 (CET/CEST)','mFRR','Local','Up','221','0',''
NO1 SCA,'03.11.2023 17:00 - 03.11.2023 17:15 (CET/CEST)','mFRR','Local','Down','328','0',''
NO1 SCA,'03.11.2023 17:15 - 03.11.2023 17:30 (CET/CEST)','mFRR','Local','Up','221','0',''
NO1 SCA,'03.11.2023 17:15 - 03.11.2023 17:30 (CET/CEST)','mFRR','Local','Down','328','0',''
NO1 SCA,'03.11.2023 17:30 - 03.11.2023 17:45 (CET/CEST)','mFRR','Local','Up','221','0',''
NO1 SCA,'03.11.2023 17:30 - 03.11.2023 17:45 (CET/CEST)','mFRR','Local','Down','328','0',''
NO1 SCA,'03.11.2023 17:45 - 03.11.2023 18:00 (CET/CEST)','mFRR','Local','Up','221','0',''
NO1 SCA,'03.11.2023 17:45 - 03.11.2023 18:00 (CET/CEST)','mFRR','Local','Down','328','0',''
NO1 SCA,'03.11.2023 18:00 - 03.11.2023 18:15 (CET/CEST)','mFRR','Local','Up','179','89',''
NO1 SCA,'03.11.2023 18:00 - 03.11.2023 18:15 (CET/CEST)','mFRR','Local','Down','445','0',''
NO1 SCA,'03.11.2023 18:15 - 03.11.2023 18:30 (CET/CEST)','mFRR','Local','Up','179','89',''
NO1 SCA,'03.11.2023 18:15 - 03.11.2023 18:30 (CET/CEST)','mFRR','Local','Down','445','0',''
NO1 SCA,'03.11.2023 18:30 - 03.11.2023 18:45 (CET/CEST)','mFRR','Local','Up','179','89',''
NO1 SCA,'03.11.2023 18:30 - 03.11.2023 18:45 (CET/CEST)','mFRR','Local','Down','445','0',''
NO1 SCA,'03.11.2023 18:45 - 03.11.2023 19:00 (CET/CEST)','mFRR','Local','Up','179','0',''
NO1 SCA,'03.11.2023 18:45 - 03.11.2023 19:00 (CET/CEST)','mFRR','Local','Down','445','0',''
NO1 SCA,'03.11.2023 19:00 - 03.11.2023 19:15 (CET/CEST)','mFRR','Local','Up','254','75',''
NO1 SCA,'03.11.2023 19:00 - 03.11.2023 19:15 (CET/CEST)','mFRR','Local','Down','418','0',''
NO1 SCA,'03.11.2023 19:15 - 03.11.2023 19:30 (CET/CEST)','mFRR','Local','Up','254','75',''
NO1 SCA,'03.11.2023 19:15 - 03.11.2023 19:30 (CET/CEST)','mFRR','Local','Down','418','0',''
NO1 SCA,'03.11.2023 19:30 - 03.11.2023 19:45 (CET/CEST)','mFRR','Local','Up','254','75',''
NO1 SCA,'03.11.2023 19:30 - 03.11.2023 19:45 (CET/CEST)','mFRR','Local','Down','418','0',''
NO1 SCA,'03.11.2023 19:45 - 03.11.2023 20:00 (CET/CEST)','mFRR','Local','Up','254','0',''
NO1 SCA,'03.11.2023 19:45 - 03.11.2023 20:00 (CET/CEST)','mFRR','Local','Down','418','0',''
NO1 SCA,'03.11.2023 20:00 - 03.11.2023 20:15 (CET/CEST)','mFRR','Local','Up','256','0',''
NO1 SCA,'03.11.2023 20:00 - 03.11.2023 20:15 (CET/CEST)','mFRR','Local','Down','412','0',''
NO1 SCA,'03.11.2023 20:15 - 03.11.2023 20:30 (CET/CEST)','mFRR','Local','Up','256','0',''
NO1 SCA,'03.11.2023 20:15 - 03.11.2023 20:30 (CET/CEST)','mFRR','Local','Down','412','0',''
NO1 SCA,'03.11.2023 20:30 - 03.11.2023 20:45 (CET/CEST)','mFRR','Local','Up','256','0',''
NO1 SCA,'03.11.2023 20:30 - 03.11.2023 20:45 (CET/CEST)','mFRR','Local','Down','412','0',''
NO1 SCA,'03.11.2023 20:45 - 03.11.2023 21:00 (CET/CEST)','mFRR','Local','Up','256','0',''
NO1 SCA,'03.11.2023 20:45 - 03.11.2023 21:00 (CET/CEST)','mFRR','Local','Down','412','0',''
NO1 SCA,'03.11.2023 21:00 - 03.11.2023 21:15 (CET/CEST)','mFRR','Local','Up','311','0',''
NO1 SCA,'03.11.2023 21:00 - 03.11.2023 21:15 (CET/CEST)','mFRR','Local','Down','385','0',''
NO1 SCA,'03.11.2023 21:15 - 03.11.2023 21:30 (CET/CEST)','mFRR','Local','Up','311','0',''
NO1 SCA,'03.11.2023 21:15 - 03.11.2023 21:30 (CET/CEST)','mFRR','Local','Down','385','0',''
NO1 SCA,'03.11.2023 21:30 - 03.11.2023 21:45 (CET/CEST)','mFRR','Local','Up','311','0',''
NO1 SCA,'03.11.2023 21:30 - 03.11.2023 21:45 (CET/CEST)','mFRR','Local','Down','385','0',''
NO1 SCA,'03.11.2023 21:45 - 03.11.2023 22:00 (CET/CEST)','mFRR','Local','Up','311','0',''
NO1 SCA,'03.11.2023 21:45 - 03.11.2023 22:00 (CET/CEST)','mFRR','Local','Down','385','0',''
NO1 SCA,'03.11.2023 22:00 - 03.11.2023 22:15 (CET/CEST)','mFRR','Local','Up','311','0',''
NO1 SCA,'03.11.2023 22:00 - 03.11.2023 22:15 (CET/CEST)','mFRR','Local','Down','385','0',''
NO1 SCA,'03.11.2023 22:15 - 03.11.2023 22:30 (CET/CEST)','mFRR','Local','Up','311','0',''
NO1 SCA,'03.11.2023 22:15 - 03.11.2023 22:30 (CET/CEST)','mFRR','Local','Down','385','0',''
NO1 SCA,'03.11.2023 22:30 - 03.11.2023 22:45 (CET/CEST)','mFRR','Local','Up','311','0',''
NO1 SCA,'03.11.2023 22:30 - 03.11.2023 22:45 (CET/CEST)','mFRR','Local','Down','385','0',''
NO1 SCA,'03.11.2023 22:45 - 03.11.2023 23:00 (CET/CEST)','mFRR','Local','Up','311','0',''
NO1 SCA,'03.11.2023 22:45 - 03.11.2023 23:00 (CET/CEST)','mFRR','Local','Down','385','0',''
NO1 SCA,'03.11.2023 23:00 - 03.11.2023 23:15 (CET/CEST)','mFRR','Local','Up','371','0',''
NO1 SCA,'03.11.2023 23:00 - 03.11.2023 23:15 (CET/CEST)','mFRR','Local','Down','373','0',''
NO1 SCA,'03.11.2023 23:15 - 03.11.2023 23:30 (CET/CEST)','mFRR','Local','Up','371','0',''
NO1 SCA,'03.11.2023 23:15 - 03.11.2023 23:30 (CET/CEST)','mFRR','Local','Down','373','0',''
NO1 SCA,'03.11.2023 23:30 - 03.11.2023 23:45 (CET/CEST)','mFRR','Local','Up','371','0',''
NO1 SCA,'03.11.2023 23:30 - 03.11.2023 23:45 (CET/CEST)','mFRR','Local','Down','373','0',''
NO1 SCA,'03.11.2023 23:45 - 04.11.2023 00:00 (CET/CEST)','mFRR','Local','Up','371','0',''
NO1 SCA,'03.11.2023 23:45 - 04.11.2023 00:00 (CET/CEST)','mFRR','Local','Down','373','0',''
NO1 SCA,'04.11.2023 00:00 - 04.11.2023 00:15 (CET/CEST)','mFRR','Local','Up','793','0',''
NO1 SCA,'04.11.2023 00:00 - 04.11.2023 00:15 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'04.11.2023 00:15 - 04.11.2023 00:30 (CET/CEST)','mFRR','Local','Up','793','0',''
NO1 SCA,'04.11.2023 00:15 - 04.11.2023 00:30 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'04.11.2023 00:30 - 04.11.2023 00:45 (CET/CEST)','mFRR','Local','Up','793','0',''
NO1 SCA,'04.11.2023 00:30 - 04.11.2023 00:45 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'04.11.2023 00:45 - 04.11.2023 01:00 (CET/CEST)','mFRR','Local','Up','793','0',''
NO1 SCA,'04.11.2023 00:45 - 04.11.2023 01:00 (CET/CEST)','mFRR','Local','Down','126','0',''
NO1 SCA,'04.11.2023 01:00 - 04.11.2023 01:15 (CET/CEST)','mFRR','Local','Up','854','0',''
NO1 SCA,'04.11.2023 01:00 - 04.11.2023 01:15 (CET/CEST)','mFRR','Local','Down','77','0',''
NO1 SCA,'04.11.2023 01:15 - 04.11.2023 01:30 (CET/CEST)','mFRR','Local','Up','854','0',''
NO1 SCA,'04.11.2023 01:15 - 04.11.2023 01:30 (CET/CEST)','mFRR','Local','Down','77','0',''
NO1 SCA,'04.11.2023 01:30 - 04.11.2023 01:45 (CET/CEST)','mFRR','Local','Up','854','0',''
NO1 SCA,'04.11.2023 01:30 - 04.11.2023 01:45 (CET/CEST)','mFRR','Local','Down','77','0',''
NO1 SCA,'04.11.2023 01:45 - 04.11.2023 02:00 (CET/CEST)','mFRR','Local','Up','854','0',''
NO1 SCA,'04.11.2023 01:45 - 04.11.2023 02:00 (CET/CEST)','mFRR','Local','Down','77','0',''
