ISP (CET/CEST),Area,Reserve Type,Source,Type of Product,Price Type,Price Up (EUR/MWh),Price Down (EUR/MWh)
30/01/2024 14:00:00 - 30/01/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.31,33.31
30/01/2024 15:00:00 - 30/01/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,31.55,31.55
30/01/2024 16:00:00 - 30/01/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.97,15.0
30/01/2024 17:00:00 - 30/01/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,24.59,14.94
30/01/2024 18:00:00 - 30/01/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.08,6.13
30/01/2024 19:00:00 - 30/01/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,24.57,4.0
30/01/2024 20:00:00 - 30/01/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,24.05,11.39
30/01/2024 21:00:00 - 30/01/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.54,11.53
30/01/2024 22:00:00 - 30/01/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,22.56,15.0
30/01/2024 23:00:00 - 31/01/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.74,15.0
31/01/2024 00:00:00 - 31/01/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.0,13.0
31/01/2024 01:00:00 - 31/01/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.0,18.46
31/01/2024 02:00:00 - 31/01/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.0,18.5
31/01/2024 03:00:00 - 31/01/2024 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.85,18.58
31/01/2024 04:00:00 - 31/01/2024 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.0,18.96
31/01/2024 05:00:00 - 31/01/2024 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.0,19.39
31/01/2024 06:00:00 - 31/01/2024 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,,,
31/01/2024 07:00:00 - 31/01/2024 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.59,22.73
31/01/2024 08:00:00 - 31/01/2024 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.59,23.23
31/01/2024 09:00:00 - 31/01/2024 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,33.89,22.22
31/01/2024 10:00:00 - 31/01/2024 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.41,20.41
31/01/2024 11:00:00 - 31/01/2024 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.12,19.12
31/01/2024 12:00:00 - 31/01/2024 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,18.54,18.54
31/01/2024 13:00:00 - 31/01/2024 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,31.9,17.77
31/01/2024 14:00:00 - 31/01/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.19,17.03
31/01/2024 15:00:00 - 31/01/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.63,16.79
31/01/2024 16:00:00 - 31/01/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.61,16.95
31/01/2024 17:00:00 - 31/01/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.72,16.69
31/01/2024 18:00:00 - 31/01/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.68,16.68
31/01/2024 19:00:00 - 31/01/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,30.02,16.67
31/01/2024 20:00:00 - 31/01/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.72,16.73
31/01/2024 21:00:00 - 31/01/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.0,16.82
31/01/2024 22:00:00 - 31/01/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.0,16.54
31/01/2024 23:00:00 - 01/02/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.0,16.04
01/02/2024 00:00:00 - 01/02/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,40.0,18.06
01/02/2024 01:00:00 - 01/02/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,41.0,18.07
01/02/2024 02:00:00 - 01/02/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,54.0,17.5
01/02/2024 03:00:00 - 01/02/2024 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,46.5,16.69
01/02/2024 04:00:00 - 01/02/2024 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,46.5,16.69
01/02/2024 05:00:00 - 01/02/2024 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,16.67
01/02/2024 06:00:00 - 01/02/2024 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,17.47
01/02/2024 07:00:00 - 01/02/2024 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,18.74
01/02/2024 08:00:00 - 01/02/2024 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,19.16
01/02/2024 09:00:00 - 01/02/2024 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,19.23
01/02/2024 10:00:00 - 01/02/2024 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,18.95
01/02/2024 11:00:00 - 01/02/2024 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,18.89
01/02/2024 12:00:00 - 01/02/2024 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,19.1
01/02/2024 13:00:00 - 01/02/2024 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,19.03
01/02/2024 14:00:00 - 01/02/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,19.18
01/02/2024 15:00:00 - 01/02/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,45.0,19.23
01/02/2024 16:00:00 - 01/02/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,42.0,19.23
01/02/2024 17:00:00 - 01/02/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,42.0,19.0
01/02/2024 18:00:00 - 01/02/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,42.0,18.76
01/02/2024 19:00:00 - 01/02/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,42.0,18.78
01/02/2024 20:00:00 - 01/02/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.0,18.65
01/02/2024 21:00:00 - 01/02/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.0,18.45
01/02/2024 22:00:00 - 01/02/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.0,18.22
01/02/2024 23:00:00 - 02/02/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.0,17.44
02/02/2024 00:00:00 - 02/02/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.3,17.3
02/02/2024 01:00:00 - 02/02/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.33,17.33
02/02/2024 02:00:00 - 02/02/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.46,17.46
02/02/2024 03:00:00 - 02/02/2024 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.78,17.78
02/02/2024 04:00:00 - 02/02/2024 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,18.19,18.19
02/02/2024 05:00:00 - 02/02/2024 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,18.51,18.51
02/02/2024 06:00:00 - 02/02/2024 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,31.8,20.27
02/02/2024 07:00:00 - 02/02/2024 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,32.86,32.86
02/02/2024 08:00:00 - 02/02/2024 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,40.0,21.5
02/02/2024 09:00:00 - 02/02/2024 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.74,21.5
02/02/2024 10:00:00 - 02/02/2024 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,34.9,20.0
02/02/2024 11:00:00 - 02/02/2024 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,25.39,15.0
02/02/2024 12:00:00 - 02/02/2024 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,24.53,14.0
02/02/2024 13:00:00 - 02/02/2024 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,23.32,11.21
02/02/2024 14:00:00 - 02/02/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,22.9,11.68
02/02/2024 15:00:00 - 02/02/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,22.99,6.26
02/02/2024 16:00:00 - 02/02/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,21.03,5.0
02/02/2024 17:00:00 - 02/02/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.75,7.5
02/02/2024 18:00:00 - 02/02/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.32,9.0
02/02/2024 19:00:00 - 02/02/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.09,10.0
02/02/2024 20:00:00 - 02/02/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,,,
02/02/2024 21:00:00 - 02/02/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,18.46,10.0
02/02/2024 22:00:00 - 02/02/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,18.11,18.11
02/02/2024 23:00:00 - 03/02/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.71,2.5
03/02/2024 00:00:00 - 03/02/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.42,1.5
03/02/2024 01:00:00 - 03/02/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.41,2.5
03/02/2024 02:00:00 - 03/02/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.25,1.52
03/02/2024 03:00:00 - 03/02/2024 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.16,0.5
03/02/2024 04:00:00 - 03/02/2024 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.21,0.5
03/02/2024 05:00:00 - 03/02/2024 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.2,0.0
03/02/2024 06:00:00 - 03/02/2024 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.48,0.0
03/02/2024 07:00:00 - 03/02/2024 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,16.83,0.0
03/02/2024 08:00:00 - 03/02/2024 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.17,0.5
03/02/2024 09:00:00 - 03/02/2024 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.3,1.0
03/02/2024 10:00:00 - 03/02/2024 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.59,17.59
03/02/2024 11:00:00 - 03/02/2024 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.82,13.5
03/02/2024 12:00:00 - 03/02/2024 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.77,13.5
03/02/2024 13:00:00 - 03/02/2024 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.89,13.5
03/02/2024 14:00:00 - 03/02/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,18.33,13.5
03/02/2024 15:00:00 - 03/02/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.5,18.54
03/02/2024 16:00:00 - 03/02/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.0,18.56
03/02/2024 17:00:00 - 03/02/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.0,18.48
03/02/2024 18:00:00 - 03/02/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.0,17.93
03/02/2024 19:00:00 - 03/02/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.0,17.66
03/02/2024 20:00:00 - 03/02/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.0,17.42
03/02/2024 21:00:00 - 03/02/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.0,17.19
03/02/2024 22:00:00 - 03/02/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.12,17.12
03/02/2024 23:00:00 - 04/02/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.5,16.92
04/02/2024 00:00:00 - 04/02/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.0,17.26
04/02/2024 01:00:00 - 04/02/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.27,17.27
04/02/2024 02:00:00 - 04/02/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.14,17.14
04/02/2024 03:00:00 - 04/02/2024 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.36,3.0
04/02/2024 04:00:00 - 04/02/2024 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.36,3.0
04/02/2024 05:00:00 - 04/02/2024 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.22,3.0
04/02/2024 06:00:00 - 04/02/2024 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,17.92,3.0
04/02/2024 07:00:00 - 04/02/2024 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,18.18,18.18
04/02/2024 08:00:00 - 04/02/2024 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,18.91,18.91
04/02/2024 09:00:00 - 04/02/2024 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,19.61,19.61
04/02/2024 10:00:00 - 04/02/2024 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,20.49,20.49
04/02/2024 11:00:00 - 04/02/2024 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,27.15,27.15
04/02/2024 12:00:00 - 04/02/2024 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.48,36.48
04/02/2024 13:00:00 - 04/02/2024 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,38.49,38.49
04/02/2024 14:00:00 - 04/02/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.37,39.37
04/02/2024 15:00:00 - 04/02/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,40.54,40.54
04/02/2024 16:00:00 - 04/02/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,46.03,46.03
04/02/2024 17:00:00 - 04/02/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,47.59,47.59
04/02/2024 18:00:00 - 04/02/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,43.69,37.5
04/02/2024 19:00:00 - 04/02/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,46.51,33.0
04/02/2024 20:00:00 - 04/02/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,41.9,33.0
04/02/2024 21:00:00 - 04/02/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,41.55,33.0
04/02/2024 22:00:00 - 04/02/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,40.25,34.0
04/02/2024 23:00:00 - 05/02/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.06,34.0
05/02/2024 00:00:00 - 05/02/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,40.5,37.0
05/02/2024 01:00:00 - 05/02/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,39.09,39.09
05/02/2024 02:00:00 - 05/02/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,38.81,38.81
05/02/2024 03:00:00 - 05/02/2024 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,38.06,38.06
05/02/2024 04:00:00 - 05/02/2024 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,35.8,35.8
05/02/2024 05:00:00 - 05/02/2024 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,36.86,36.86
05/02/2024 06:00:00 - 05/02/2024 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,38.95,38.95
05/02/2024 07:00:00 - 05/02/2024 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,41.66,41.66
05/02/2024 08:00:00 - 05/02/2024 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,49.55,20.5
05/02/2024 09:00:00 - 05/02/2024 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,50.09,20.0
05/02/2024 10:00:00 - 05/02/2024 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,53.82,20.0
05/02/2024 11:00:00 - 05/02/2024 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,50.09,20.0
05/02/2024 12:00:00 - 05/02/2024 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,48.02,37.0
05/02/2024 13:00:00 - 05/02/2024 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,48.93,38.36
05/02/2024 14:00:00 - 05/02/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,55.98,53.98
05/02/2024 15:00:00 - 05/02/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,55.79,49.5
05/02/2024 16:00:00 - 05/02/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,60.34,54.5
05/02/2024 17:00:00 - 05/02/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,60.36,60.36
05/02/2024 18:00:00 - 05/02/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,60.52,60.52
05/02/2024 19:00:00 - 05/02/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,61.79,60.0
05/02/2024 20:00:00 - 05/02/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,60.48,60.48
05/02/2024 21:00:00 - 05/02/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,59.65,52.99
05/02/2024 22:00:00 - 05/02/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,56.3,56.3
05/02/2024 23:00:00 - 06/02/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,52.29,52.29
06/02/2024 00:00:00 - 06/02/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,53.8,43.0
06/02/2024 01:00:00 - 06/02/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,53.17,40.0
06/02/2024 02:00:00 - 06/02/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,53.2,35.0
06/02/2024 03:00:00 - 06/02/2024 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,53.21,35.0
06/02/2024 04:00:00 - 06/02/2024 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,54.56,39.0
06/02/2024 05:00:00 - 06/02/2024 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,57.22,57.22
06/02/2024 06:00:00 - 06/02/2024 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,64.5,61.14
06/02/2024 07:00:00 - 06/02/2024 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,69.07,69.07
06/02/2024 08:00:00 - 06/02/2024 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,74.4,74.4
06/02/2024 09:00:00 - 06/02/2024 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,70.0,68.29
06/02/2024 10:00:00 - 06/02/2024 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,67.0,59.0
06/02/2024 11:00:00 - 06/02/2024 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,62.2,59.0
06/02/2024 12:00:00 - 06/02/2024 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,61.6,55.0
06/02/2024 13:00:00 - 06/02/2024 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,61.35,52.98
06/02/2024 14:00:00 - 06/02/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,61.82,55.0
06/02/2024 15:00:00 - 06/02/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,61.85,56.5
06/02/2024 16:00:00 - 06/02/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,62.63,56.5
06/02/2024 17:00:00 - 06/02/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,64.85,56.5
06/02/2024 18:00:00 - 06/02/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,68.88,63.81
06/02/2024 19:00:00 - 06/02/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,66.35,62.16
06/02/2024 20:00:00 - 06/02/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,60.42,60.42
06/02/2024 21:00:00 - 06/02/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,58.85,50.0
06/02/2024 22:00:00 - 06/02/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,58.04,48.0
06/02/2024 23:00:00 - 07/02/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,55.06,40.0
07/02/2024 00:00:00 - 07/02/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,62.0,53.23
07/02/2024 01:00:00 - 07/02/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,62.0,52.37
07/02/2024 02:00:00 - 07/02/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,67.0,53.26
07/02/2024 03:00:00 - 07/02/2024 04:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,68.96,53.89
07/02/2024 04:00:00 - 07/02/2024 05:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,68.47,56.03
07/02/2024 05:00:00 - 07/02/2024 06:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,67.0,60.12
07/02/2024 06:00:00 - 07/02/2024 07:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,74.35,74.35
07/02/2024 07:00:00 - 07/02/2024 08:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,86.67,86.67
07/02/2024 08:00:00 - 07/02/2024 09:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,87.0,87.0
07/02/2024 09:00:00 - 07/02/2024 10:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,85.53,85.53
07/02/2024 10:00:00 - 07/02/2024 11:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,81.17,81.17
07/02/2024 11:00:00 - 07/02/2024 12:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,78.01,78.01
07/02/2024 12:00:00 - 07/02/2024 13:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,75.82,67.04
07/02/2024 13:00:00 - 07/02/2024 14:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,78.29,67.04
07/02/2024 14:00:00 - 07/02/2024 15:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,80.0,77.32
07/02/2024 15:00:00 - 07/02/2024 16:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,86.74,86.74
07/02/2024 16:00:00 - 07/02/2024 17:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,99.0,97.3
07/02/2024 17:00:00 - 07/02/2024 18:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,140.0,116.57
07/02/2024 18:00:00 - 07/02/2024 19:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,136.0,94.9
07/02/2024 19:00:00 - 07/02/2024 20:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,83.14,83.14
07/02/2024 20:00:00 - 07/02/2024 21:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,76.23,73.5
07/02/2024 21:00:00 - 07/02/2024 22:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,71.34,71.34
07/02/2024 22:00:00 - 07/02/2024 23:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,75.25,71.84
07/02/2024 23:00:00 - 08/02/2024 00:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,75.0,68.13
08/02/2024 00:00:00 - 08/02/2024 01:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,83.7,71.41
08/02/2024 01:00:00 - 08/02/2024 02:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,86.5,71.23
08/02/2024 02:00:00 - 08/02/2024 03:00:00,SCA|NO3,mFRR,Not Specified,Not Specified,MARGINAL,80.0,65.5
